cell,candidate,branch_half,matrix_id,up_minus_down,up_minus_noop,noop_minus_down,random_minus_noop,regime
c03_B,03,B,1,-0.125,-0.08333333333333333,-0.04166666666666668,1.0408340855860843e-17,POS_A_M4_S5
c03_B,03,B,2,-0.020833333333333332,0.0,-0.020833333333333332,-0.020833333333333332,POS_A_M4_S5
c03_B,03,B,3,0.0,-0.0625,0.0625,0.0,POS_A_M4_S5
c03_B,03,B,4,0.16666666666666669,0.08333333333333333,0.08333333333333333,-0.02083333333333333,POS_A_M4_S5
c03_B,03,B,5,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_B,03,B,6,0.020833333333333332,0.0,0.020833333333333332,-0.020833333333333332,POS_A_M4_S5
c03_B,03,B,7,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_B,03,B,8,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_B,03,B,9,-0.08333333333333333,-0.08333333333333334,6.938893903907228e-18,-0.020833333333333336,POS_A_M4_S5
c03_B,03,B,10,0.16666666666666666,0.10416666666666669,0.06249999999999997,2.7755575615628914e-17,POS_A_M4_S5
c03_B,03,B,11,0.10416666666666666,0.08333333333333333,0.020833333333333332,0.08333333333333334,POS_A_M4_S5
c03_B,03,B,12,0.0625,0.10416666666666667,-0.041666666666666664,0.04166666666666667,POS_A_M4_S5
c03_B,03,B,13,0.08333333333333334,0.04166666666666667,0.04166666666666667,0.16666666666666669,POS_A_M4_S5
c03_B,03,B,14,0.0,0.0,0.0,0.041666666666666664,POS_A_M4_S5
c03_B,03,B,15,0.020833333333333332,-0.0625,0.08333333333333333,0.0,POS_A_M4_S5
c03_B,03,B,16,-0.04166666666666666,6.938893903907228e-18,-0.041666666666666664,-3.469446951953614e-18,POS_A_M4_S5
c03_B,03,B,17,-0.020833333333333332,-0.020833333333333332,0.0,-0.041666666666666664,POS_A_M4_S5
c03_B,03,B,18,-0.0625,-0.041666666666666664,-0.02083333333333334,1.0408340855860843e-17,POS_A_M4_S5
c03_B,03,B,19,-0.020833333333333332,-0.020833333333333332,0.0,0.020833333333333332,POS_A_M4_S5
c03_B,03,B,20,0.041666666666666644,-0.020833333333333343,0.0625,0.0625,POS_A_M4_S5
c03_B,03,B,21,0.14583333333333334,0.125,0.020833333333333332,-0.020833333333333332,POS_A_M4_S5
c03_B,03,B,22,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_B,03,B,23,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_B,03,B,24,0.12499999999999999,0.062499999999999986,0.0625,-0.14583333333333334,POS_A_M4_S5
c03_B,03,B,25,0.0625,-0.0625,0.125,-0.0625,POS_A_M4_S5
c03_B,03,B,26,0.0,0.0,0.0,0.0,POS_A_M4_S5
c03_B,03,B,27,0.0,0.020833333333333332,-0.020833333333333332,0.04166666666666667,POS_A_M4_S5
c03_B,03,B,28,0.08333333333333333,0.020833333333333332,0.0625,0.020833333333333332,POS_A_M4_S5
c03_B,03,B,29,0.0,-0.041666666666666664,0.041666666666666664,0.04166666666666667,POS_A_M4_S5
c03_B,03,B,30,0.041666666666666664,0.041666666666666664,0.0,0.0,POS_A_M4_S5
c03_B,03,B,31,0.10416666666666667,0.041666666666666644,0.06250000000000003,0.12499999999999999,POS_A_M4_S5
c03_B,03,B,32,0.08333333333333334,0.08333333333333334,0.0,0.0625,POS_A_M4_S5
c03_B,03,B,33,-0.0625,-0.020833333333333332,-0.04166666666666667,0.0625,POS_A_M4_S5
c03_B,03,B,34,0.0,0.041666666666666664,-0.041666666666666664,0.0,POS_A_M4_S5
c03_B,03,B,35,0.14583333333333334,-0.04166666666666666,0.1875,-0.14583333333333334,POS_A_M4_S5
c03_B,03,B,36,0.0,0.0,0.0,0.041666666666666664,POS_A_M4_S5
c03_B,03,B,37,0.0625,0.04166666666666667,0.020833333333333332,0.0625,POS_A_M4_S5
c03_B,03,B,38,0.0,0.0,0.0,0.020833333333333332,POS_A_M4_S5
c03_B,03,B,39,-0.041666666666666664,0.0,-0.041666666666666664,0.020833333333333336,POS_A_M4_S5
c02_ALL,02,ALL,0,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,1,0.03125000000000001,0.05208333333333334,-0.020833333333333336,0.010416666666666671,POS_A_M4_S5
c02_ALL,02,ALL,2,-0.010416666666666666,-0.041666666666666664,0.03125,-0.03125,POS_A_M4_S5
c02_ALL,02,ALL,3,-0.020833333333333332,-0.010416666666666666,-0.010416666666666666,0.010416666666666666,POS_A_M4_S5
c02_ALL,02,ALL,4,0.21875,0.010416666666666685,0.20833333333333331,-0.0625,POS_A_M4_S5
c02_ALL,02,ALL,5,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,6,0.010416666666666666,0.010416666666666666,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,7,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,8,0.052083333333333336,0.0625,-0.010416666666666666,0.03125,POS_A_M4_S5
c02_ALL,02,ALL,9,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,10,0.06250000000000003,0.010416666666666671,0.052083333333333356,-0.020833333333333343,POS_A_M4_S5
c02_ALL,02,ALL,11,0.020833333333333332,0.010416666666666666,0.010416666666666666,0.010416666666666666,POS_A_M4_S5
c02_ALL,02,ALL,12,0.041666666666666664,0.06249999999999999,-0.020833333333333336,0.010416666666666666,POS_A_M4_S5
c02_ALL,02,ALL,13,0.10416666666666667,-0.0625,0.16666666666666669,6.938893903907228e-18,POS_A_M4_S5
c02_ALL,02,ALL,14,-0.03125,0.0,-0.03125,0.0,POS_A_M4_S5
c02_ALL,02,ALL,15,0.0,-0.020833333333333332,0.020833333333333332,-0.020833333333333332,POS_A_M4_S5
c02_ALL,02,ALL,16,0.031249999999999993,0.05208333333333333,-0.020833333333333336,-0.010416666666666671,POS_A_M4_S5
c02_ALL,02,ALL,17,-0.010416666666666666,0.0,-0.010416666666666666,0.0,POS_A_M4_S5
c02_ALL,02,ALL,18,0.020833333333333336,0.08333333333333334,-0.0625,0.07291666666666667,POS_A_M4_S5
c02_ALL,02,ALL,19,0.010416666666666666,-0.041666666666666664,0.052083333333333336,-0.052083333333333336,POS_A_M4_S5
c02_ALL,02,ALL,20,0.125,0.04166666666666666,0.08333333333333334,0.10416666666666666,POS_A_M4_S5
c02_ALL,02,ALL,21,0.010416666666666666,-0.01041666666666667,0.020833333333333336,-0.03125,POS_A_M4_S5
c02_ALL,02,ALL,22,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,23,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,24,0.03125,-0.020833333333333336,0.05208333333333334,0.05208333333333333,POS_A_M4_S5
c02_ALL,02,ALL,25,0.052083333333333336,0.03125,0.020833333333333332,0.010416666666666671,POS_A_M4_S5
c02_ALL,02,ALL,26,0.0,0.0,0.0,0.0,POS_A_M4_S5
c02_ALL,02,ALL,27,0.0,0.0,0.0,0.0,POS_A_M4_S5
