pair_id,environment,condition,checkpoint,observer,p_a_given_a,p_a_given_b,p_b_given_a,p_b_given_b,direction_a,direction_b,crossover,correct,resolved,survival
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,64,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,64,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,read_disabled,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,16,terminal,0.015625,0.046875,0.0,0.0,-0.03125,0.0,-0.03125,0.0078125,0.03125,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,32,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,64,primary,0.484375,0.453125,0.28125,0.265625,0.03125,-0.015625,-0.015625,0.375,0.7421875,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,64,terminal,0.453125,0.375,0.3125,0.3125,0.078125,0.0,0.0,0.3828125,0.7265625,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,shuffle,8,terminal,0.0,0.046875,0.0,0.0,-0.046875,0.0,-0.046875,0.0,0.0234375,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,16,primary,0.0,0.0,0.0,0.46875,0.0,0.46875,0.0,0.234375,0.234375,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,16,terminal,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,32,primary,0.0,0.0,0.0,0.78125,0.0,0.78125,0.0,0.390625,0.390625,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,32,terminal,0.015625,0.0,0.0,0.765625,0.015625,0.765625,0.015625,0.390625,0.390625,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,64,primary,0.6875,0.0,0.140625,0.953125,0.6875,0.8125,0.6875,0.8203125,0.890625,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,64,terminal,0.640625,0.0,0.171875,0.953125,0.640625,0.78125,0.640625,0.796875,0.8828125,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,8,primary,0.0,0.0,0.0,0.046875,0.0,0.046875,0.0,0.0234375,0.0234375,1.0
fresh-1-2b398a1b60acf2ac,launch3,unrelated_pair,8,terminal,0.0,0.0,0.0,0.359375,0.0,0.359375,0.0,0.1796875,0.1796875,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,64,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,64,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,launch3,zero,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,16,primary,0.90625,0.0,0.0,0.0,0.90625,0.0,0.0,0.453125,0.453125,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,16,terminal,0.953125,0.0,0.0,0.078125,0.953125,0.078125,0.078125,0.515625,0.515625,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,32,primary,0.984375,0.0,0.0,0.03125,0.984375,0.03125,0.03125,0.5078125,0.5078125,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,32,terminal,0.984375,0.0,0.0,0.03125,0.984375,0.03125,0.03125,0.5078125,0.5078125,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,64,primary,0.984375,0.09375,0.015625,0.734375,0.890625,0.71875,0.71875,0.859375,0.9140625,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,64,terminal,0.984375,0.078125,0.015625,0.765625,0.90625,0.75,0.75,0.875,0.921875,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,8,primary,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-1-2b398a1b60acf2ac,native,carrier_sign_corruption,8,terminal,0.71875,0.0,0.0,0.03125,0.71875,0.03125,0.03125,0.375,0.375,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,64,primary,0.59375,0.59375,0.15625,0.15625,0.0,0.0,0.0,0.375,0.75,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,64,terminal,0.546875,0.546875,0.171875,0.171875,0.0,0.0,0.0,0.359375,0.71875,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.00,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,64,primary,0.625,0.5625,0.125,0.203125,0.0625,0.078125,0.0625,0.4140625,0.7578125,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,64,terminal,0.5625,0.4375,0.171875,0.265625,0.125,0.09375,0.09375,0.4140625,0.71875,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.25,8,terminal,0.015625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0078125,0.0078125,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,16,terminal,0.078125,0.0,0.0,0.0,0.078125,0.0,0.0,0.0390625,0.0390625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,32,terminal,0.078125,0.0,0.0,0.0,0.078125,0.0,0.0,0.0390625,0.0390625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,64,primary,0.84375,0.40625,0.0625,0.359375,0.4375,0.296875,0.296875,0.6015625,0.8359375,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,64,terminal,0.8125,0.328125,0.0625,0.40625,0.484375,0.34375,0.34375,0.609375,0.8046875,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.50,8,terminal,0.109375,0.0,0.0,0.0,0.109375,0.0,0.0,0.0546875,0.0546875,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,16,primary,0.3125,0.0,0.0,0.0,0.3125,0.0,0.0,0.15625,0.15625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,16,terminal,0.640625,0.0,0.0,0.0,0.640625,0.0,0.0,0.3203125,0.3203125,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,32,primary,0.484375,0.0,0.0,0.0,0.484375,0.0,0.0,0.2421875,0.2421875,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,32,terminal,0.6875,0.0,0.0,0.0,0.6875,0.0,0.0,0.34375,0.34375,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,64,primary,0.9375,0.296875,0.015625,0.4375,0.640625,0.421875,0.421875,0.6875,0.84375,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,64,terminal,0.90625,0.1875,0.015625,0.515625,0.71875,0.5,0.5,0.7109375,0.8125,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,dose_0.75,8,terminal,0.46875,0.0,0.0,0.0,0.46875,0.0,0.0,0.234375,0.234375,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,16,primary,0.859375,0.0,0.0,0.0,0.859375,0.0,0.0,0.4296875,0.4296875,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,16,terminal,0.9375,0.0,0.0,0.015625,0.9375,0.015625,0.015625,0.4765625,0.4765625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,32,primary,1.0,0.0,0.0,0.015625,1.0,0.015625,0.015625,0.5078125,0.5078125,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,32,terminal,1.0,0.0,0.0,0.0625,1.0,0.0625,0.0625,0.53125,0.53125,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,64,primary,1.0,0.0625,0.0,0.75,0.9375,0.75,0.75,0.875,0.90625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,64,terminal,0.984375,0.046875,0.0,0.796875,0.9375,0.796875,0.796875,0.890625,0.9140625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,8,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native,dose_1.00,8,terminal,0.8125,0.0,0.0,0.046875,0.8125,0.046875,0.046875,0.4296875,0.4296875,1.0
fresh-1-2b398a1b60acf2ac,native,intact,16,primary,0.859375,0.0,0.0,0.0,0.859375,0.0,0.0,0.4296875,0.4296875,1.0
fresh-1-2b398a1b60acf2ac,native,intact,16,terminal,0.9375,0.0,0.0,0.015625,0.9375,0.015625,0.015625,0.4765625,0.4765625,1.0
fresh-1-2b398a1b60acf2ac,native,intact,32,primary,1.0,0.0,0.0,0.015625,1.0,0.015625,0.015625,0.5078125,0.5078125,1.0
fresh-1-2b398a1b60acf2ac,native,intact,32,terminal,1.0,0.0,0.0,0.0625,1.0,0.0625,0.0625,0.53125,0.53125,1.0
fresh-1-2b398a1b60acf2ac,native,intact,64,primary,1.0,0.0625,0.0,0.75,0.9375,0.75,0.75,0.875,0.90625,1.0
fresh-1-2b398a1b60acf2ac,native,intact,64,terminal,0.984375,0.046875,0.0,0.796875,0.9375,0.796875,0.796875,0.890625,0.9140625,1.0
fresh-1-2b398a1b60acf2ac,native,intact,8,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native,intact,8,terminal,0.8125,0.0,0.0,0.046875,0.8125,0.046875,0.046875,0.4296875,0.4296875,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,16,primary,0.0,0.0,0.484375,0.0,0.0,-0.484375,-0.484375,0.0,0.2421875,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,16,terminal,0.0,0.0,0.625,0.0,0.0,-0.625,-0.625,0.0,0.3125,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,32,primary,0.0,0.0,0.796875,0.0,0.0,-0.796875,-0.796875,0.0,0.3984375,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,32,terminal,0.0,0.0,0.75,0.0,0.0,-0.75,-0.75,0.0,0.375,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,64,primary,0.0,0.171875,0.96875,0.5625,-0.171875,-0.40625,-0.40625,0.28125,0.8515625,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,64,terminal,0.0,0.109375,0.96875,0.609375,-0.109375,-0.359375,-0.359375,0.3046875,0.84375,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,8,primary,0.0,0.0,0.03125,0.0,0.0,-0.03125,-0.03125,0.0,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native,matched_random,8,terminal,0.0,0.0,0.265625,0.015625,0.0,-0.25,-0.25,0.0078125,0.140625,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,64,primary,0.59375,0.59375,0.15625,0.15625,0.0,0.0,0.0,0.375,0.75,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,64,terminal,0.546875,0.546875,0.171875,0.171875,0.0,0.0,0.0,0.359375,0.71875,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,midpoint,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,16,primary,0.0,0.859375,0.0,0.0,-0.859375,0.0,-0.859375,0.0,0.4296875,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,16,terminal,0.0,0.9375,0.015625,0.0,-0.9375,-0.015625,-0.9375,0.0,0.4765625,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,32,primary,0.0,1.0,0.015625,0.0,-1.0,-0.015625,-1.0,0.0,0.5078125,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,32,terminal,0.0,1.0,0.0625,0.0,-1.0,-0.0625,-1.0,0.0,0.53125,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,64,primary,0.0625,1.0,0.75,0.0,-0.9375,-0.75,-0.9375,0.03125,0.90625,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,64,terminal,0.046875,0.984375,0.796875,0.0,-0.9375,-0.796875,-0.9375,0.0234375,0.9140625,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,8,primary,0.0,0.03125,0.0,0.0,-0.03125,0.0,-0.03125,0.0,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native,opposite_history,8,terminal,0.0,0.8125,0.046875,0.0,-0.8125,-0.046875,-0.8125,0.0,0.4296875,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,16,primary,0.84375,0.0,0.0,0.046875,0.84375,0.046875,0.046875,0.4453125,0.4453125,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,16,terminal,0.984375,0.0,0.0,0.015625,0.984375,0.015625,0.015625,0.5,0.5,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,32,primary,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,32,terminal,0.984375,0.0,0.0,0.046875,0.984375,0.046875,0.046875,0.515625,0.515625,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,64,primary,1.0,0.125,0.0,0.6875,0.875,0.6875,0.6875,0.84375,0.90625,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,64,terminal,0.984375,0.078125,0.0,0.734375,0.90625,0.734375,0.734375,0.859375,0.8984375,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,8,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native,process_noise,8,terminal,0.796875,0.0,0.0,0.046875,0.796875,0.046875,0.046875,0.421875,0.421875,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,16,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,16,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,32,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,32,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,64,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,64,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,8,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,read_disabled,8,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,64,primary,0.328125,0.390625,0.328125,0.34375,-0.0625,0.015625,-0.0625,0.3359375,0.6953125,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,64,terminal,0.203125,0.3125,0.375,0.375,-0.109375,0.0,-0.109375,0.2890625,0.6328125,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,shuffle,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,16,primary,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,16,terminal,0.0,0.0,0.0,0.53125,0.0,0.53125,0.0,0.265625,0.265625,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,32,primary,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.375,0.375,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,32,terminal,0.0,0.0,0.0,0.640625,0.0,0.640625,0.0,0.3203125,0.3203125,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,64,primary,0.59375,0.015625,0.15625,0.953125,0.578125,0.796875,0.578125,0.7734375,0.859375,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,64,terminal,0.484375,0.0,0.15625,0.953125,0.484375,0.796875,0.484375,0.71875,0.796875,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,8,primary,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.015625,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native,unrelated_pair,8,terminal,0.0,0.0,0.0,0.4375,0.0,0.4375,0.0,0.21875,0.21875,1.0
fresh-1-2b398a1b60acf2ac,native,zero,16,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,16,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,32,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,32,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,64,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,64,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,8,primary,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native,zero,8,terminal,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,16,primary,0.890625,0.0,0.0,0.015625,0.890625,0.015625,0.015625,0.453125,0.453125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,16,terminal,1.0,0.0,0.0,0.0625,1.0,0.0625,0.0625,0.53125,0.53125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,32,primary,0.984375,0.0,0.0,0.046875,0.984375,0.046875,0.046875,0.515625,0.515625,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,32,terminal,1.0,0.0,0.0,0.03125,1.0,0.03125,0.03125,0.515625,0.515625,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,64,primary,1.0,0.203125,0.0,0.53125,0.796875,0.53125,0.53125,0.765625,0.8671875,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,64,terminal,1.0,0.125,0.0,0.578125,0.875,0.578125,0.578125,0.7890625,0.8515625,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,8,primary,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.015625,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,intact,8,terminal,0.703125,0.0,0.0,0.078125,0.703125,0.078125,0.078125,0.390625,0.390625,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,16,primary,0.0,0.015625,0.0,0.0,-0.015625,0.0,-0.015625,0.0,0.0078125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,16,terminal,0.0,0.15625,0.0,0.0,-0.15625,0.0,-0.15625,0.0,0.078125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,32,primary,0.0,0.171875,0.0,0.0,-0.171875,0.0,-0.171875,0.0,0.0859375,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,32,terminal,0.0,0.296875,0.0,0.0,-0.296875,0.0,-0.296875,0.0,0.1484375,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,64,primary,0.359375,0.796875,0.34375,0.046875,-0.4375,-0.296875,-0.4375,0.203125,0.7734375,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,64,terminal,0.296875,0.6875,0.4375,0.046875,-0.390625,-0.390625,-0.390625,0.171875,0.734375,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,matched_random,8,terminal,0.0,0.0625,0.0,0.0,-0.0625,0.0,-0.0625,0.0,0.03125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,16,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,16,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,32,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,32,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,64,primary,0.484375,0.484375,0.203125,0.203125,0.0,0.0,0.0,0.34375,0.6875,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,64,terminal,0.390625,0.390625,0.234375,0.234375,0.0,0.0,0.0,0.3125,0.625,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,8,primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,midpoint,8,terminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,opposite_history,16,primary,0.0,0.890625,0.015625,0.0,-0.890625,-0.015625,-0.890625,0.0,0.453125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,opposite_history,16,terminal,0.0,1.0,0.0625,0.0,-1.0,-0.0625,-1.0,0.0,0.53125,1.0
fresh-1-2b398a1b60acf2ac,native_reflect_x,opposite_history,32,primary,0.0,0.984375,0.046875,0.0,-0.984375,-0.046875,-0.984375,0.0,0.515625,1.0
