definition_index,definition_key,inheritance_threshold_strict,horizon_fissions,renewal_run_length,registered_baseline,candidate,half,left_arm,right_arm,contrast,estimate,ci95_lower,ci95_upper,matrices,states,expected_positive_direction
19,h0.88_f12_r3,0.88,12,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0328125,0.02577421875,0.03891328125,200,1000,True
19,h0.88_f12_r3,0.88,12,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.057125,0.04843359375,0.06576874999999999,200,1000,True
19,h0.88_f12_r3,0.88,12,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.001,-0.004882031250000001,0.007163281249999999,200,1000,False
19,h0.88_f12_r3,0.88,12,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.08334375,0.07237500000000001,0.09503828125000001,200,1000,True
19,h0.88_f12_r3,0.88,12,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02903125,0.02226328125,0.0355765625,200,1000,True
19,h0.88_f12_r3,0.88,12,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0543125,0.04531171875,0.062489843749999996,200,1000,True
19,h0.88_f12_r3,0.88,12,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0025625,-0.0032812500000000003,0.008660156249999995,200,1000,False
20,h0.88_f12_r4,0.88,12,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0910625,0.08003359374999999,0.10291015625,200,1000,True
20,h0.88_f12_r4,0.88,12,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03146875,0.02499296875,0.03800390625,200,1000,True
20,h0.88_f12_r4,0.88,12,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05959375,0.0504265625,0.06856953125,200,1000,True
20,h0.88_f12_r4,0.88,12,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-6.25e-05,-0.00491328125,0.005482812499999997,200,1000,False
20,h0.88_f12_r4,0.88,12,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.086125,0.07504765625,0.09788906249999998,200,1000,True
20,h0.88_f12_r4,0.88,12,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0318125,0.025110937500000003,0.03942031249999999,200,1000,True
20,h0.88_f12_r4,0.88,12,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0543125,0.04618046875,0.06319453124999999,200,1000,True
20,h0.88_f12_r4,0.88,12,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.002,-0.00453125,0.008035156249999995,200,1000,False
21,h0.88_f16_r2,0.88,16,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.06403125,0.05454140625,0.0732953125,200,1000,True
21,h0.88_f16_r2,0.88,16,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02415625,0.0182984375,0.03072265624999999,200,1000,True
21,h0.88_f16_r2,0.88,16,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.039875,0.031690625,0.048389062499999996,200,1000,True
21,h0.88_f16_r2,0.88,16,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-0.0003125,-0.006410937499999999,0.005121874999999995,200,1000,False
21,h0.88_f16_r2,0.88,16,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.064,0.05380546875,0.07369453125,200,1000,True
21,h0.88_f16_r2,0.88,16,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02321875,0.017079687500000003,0.029382031249999996,200,1000,True
21,h0.88_f16_r2,0.88,16,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04078125,0.03346875,0.0491078125,200,1000,True
21,h0.88_f16_r2,0.88,16,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00475,-0.0011148437500000002,0.010236718749999993,200,1000,False
22,h0.88_f16_r3,0.88,16,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0705625,0.062173437500000005,0.07923671874999999,200,1000,True
22,h0.88_f16_r3,0.88,16,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0269375,0.020853906250000005,0.033350781249999996,200,1000,True
22,h0.88_f16_r3,0.88,16,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.043625,0.035728906250000005,0.052114843749999994,200,1000,True
22,h0.88_f16_r3,0.88,16,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.000625,-0.005701562500000001,0.006663281249999998,200,1000,False
22,h0.88_f16_r3,0.88,16,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.06875,0.05859375,0.07938203125,200,1000,True
22,h0.88_f16_r3,0.88,16,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02515625,0.01893984375,0.03169453125,200,1000,True
22,h0.88_f16_r3,0.88,16,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04359375,0.0353296875,0.0516359375,200,1000,True
22,h0.88_f16_r3,0.88,16,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0049375,-0.0010312499999999994,0.01103125,200,1000,False
23,h0.88_f16_r4,0.88,16,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.07946875,0.06905546875,0.0899828125,200,1000,True
23,h0.88_f16_r4,0.88,16,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02946875,0.02229453125,0.03658046874999999,200,1000,True
23,h0.88_f16_r4,0.88,16,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05,0.0410171875,0.05927265624999997,200,1000,True
23,h0.88_f16_r4,0.88,16,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0005,-0.0053507812500000005,0.006444531249999999,200,1000,False
23,h0.88_f16_r4,0.88,16,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.07121875,0.060801562499999996,0.08164374999999999,200,1000,True
23,h0.88_f16_r4,0.88,16,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02753125,0.0211734375,0.03425703124999999,200,1000,True
23,h0.88_f16_r4,0.88,16,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0436875,0.03593359375,0.05238593749999999,200,1000,True
23,h0.88_f16_r4,0.88,16,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0040625,-0.0011320312500000004,0.00946875,200,1000,False
24,h0.90_f08_r2,0.9,8,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1430625,0.12835703125,0.15953515625,200,1000,True
24,h0.90_f08_r2,0.9,8,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0521875,0.04405546875,0.0602921875,200,1000,True
24,h0.90_f08_r2,0.9,8,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.090875,0.07913359375000001,0.10450703125000001,200,1000,True
24,h0.90_f08_r2,0.9,8,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-0.00134375,-0.00834375,0.005441406249999994,200,1000,False
24,h0.90_f08_r2,0.9,8,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.13396875,0.11945390625,0.15010078125,200,1000,True
24,h0.90_f08_r2,0.9,8,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.046125,0.03797890625,0.053656249999999996,200,1000,True
24,h0.90_f08_r2,0.9,8,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.08784375,0.0770625,0.1001984375,200,1000,True
24,h0.90_f08_r2,0.9,8,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00240625,-0.0034273437499999994,0.008771093749999997,200,1000,False
25,h0.90_f08_r3,0.9,8,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.13509375,0.121034375,0.1497203125,200,1000,True
25,h0.90_f08_r3,0.9,8,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.052625,0.0458921875,0.060237499999999986,200,1000,True
25,h0.90_f08_r3,0.9,8,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.08246875,0.07257890625,0.09320937499999998,200,1000,True
25,h0.90_f08_r3,0.9,8,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.001,-0.00522578125,0.0068789062499999935,200,1000,False
25,h0.90_f08_r3,0.9,8,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.12728125,0.1134265625,0.14159765625,200,1000,True
25,h0.90_f08_r3,0.9,8,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04534375,0.0379859375,0.05353828125,200,1000,True
25,h0.90_f08_r3,0.9,8,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0819375,0.07149609374999999,0.09222578125,200,1000,True
25,h0.90_f08_r3,0.9,8,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00403125,-0.0017609375,0.010038281249999998,200,1000,False
26,h0.90_f08_r4,0.9,8,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.114625,0.10356171875,0.12665625,200,1000,True
26,h0.90_f08_r4,0.9,8,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04709375,0.040721875,0.0537328125,200,1000,True
26,h0.90_f08_r4,0.9,8,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.06753125,0.058902343749999996,0.07607343749999998,200,1000,True
26,h0.90_f08_r4,0.9,8,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00221875,-0.003121875,0.007229687499999994,200,1000,False
26,h0.90_f08_r4,0.9,8,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.10871875,0.09678437499999999,0.12044453125000001,200,1000,True
26,h0.90_f08_r4,0.9,8,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04190625,0.035923437499999995,0.04822578125,200,1000,True
26,h0.90_f08_r4,0.9,8,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0668125,0.05827031250000001,0.07578125,200,1000,True
26,h0.90_f08_r4,0.9,8,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0079375,0.0027671875000000005,0.01291328125,200,1000,False
27,h0.90_f10_r2,0.9,10,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.12840625,0.11459375000000001,0.1415625,200,1000,True
27,h0.90_f10_r2,0.9,10,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04684375,0.0397671875,0.054427343749999996,200,1000,True
27,h0.90_f10_r2,0.9,10,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0815625,0.07085390625,0.09293515624999998,200,1000,True
27,h0.90_f10_r2,0.9,10,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0013125,-0.005809375,0.00775703125,200,1000,False
27,h0.90_f10_r2,0.9,10,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1225625,0.109065625,0.13708046875,200,1000,True
27,h0.90_f10_r2,0.9,10,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04196875,0.03571171875,0.049208593749999995,200,1000,True
27,h0.90_f10_r2,0.9,10,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.08059375,0.0703921875,0.09148281250000001,200,1000,True
27,h0.90_f10_r2,0.9,10,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00621875,0.00021484375000000027,0.012191406249999997,200,1000,False
28,h0.90_f10_r3,0.9,10,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.13284375,0.11970390624999999,0.14681249999999998,200,1000,True
28,h0.90_f10_r3,0.9,10,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04984375,0.04260703125,0.05722578125,200,1000,True
28,h0.90_f10_r3,0.9,10,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.083,0.07208671875,0.0939828125,200,1000,True
28,h0.90_f10_r3,0.9,10,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0020625,-0.005014062499999999,0.009451562499999998,200,1000,False
28,h0.90_f10_r3,0.9,10,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.12753125,0.11267656250000002,0.14077812499999998,200,1000,True
28,h0.90_f10_r3,0.9,10,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04346875,0.03568359375,0.05095937499999999,200,1000,True
28,h0.90_f10_r3,0.9,10,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0840625,0.07285390625,0.09583359375,200,1000,True
28,h0.90_f10_r3,0.9,10,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00471875,-0.0017640625000000004,0.010927343749999999,200,1000,False
29,h0.90_f10_r4,0.9,10,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1236875,0.11174609375,0.13706249999999998,200,1000,True
29,h0.90_f10_r4,0.9,10,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.048,0.04068046875,0.055160156249999995,200,1000,True
29,h0.90_f10_r4,0.9,10,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0756875,0.06605546875,0.08535234374999999,200,1000,True
29,h0.90_f10_r4,0.9,10,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.001125,-0.00500703125,0.007701562499999998,200,1000,False
29,h0.90_f10_r4,0.9,10,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.11921875,0.1065921875,0.13138906250000001,200,1000,True
29,h0.90_f10_r4,0.9,10,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04371875,0.03564921875,0.05105234375,200,1000,True
29,h0.90_f10_r4,0.9,10,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0755,0.06596171875,0.08548671875000001,200,1000,True
29,h0.90_f10_r4,0.9,10,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0055625,-0.00019453125000000031,0.012264062499999997,200,1000,False
30,h0.90_f12_r2,0.9,12,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.11203125,0.100034375,0.12430234374999999,200,1000,True
30,h0.90_f12_r2,0.9,12,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04009375,0.0338125,0.04710468749999999,200,1000,True
30,h0.90_f12_r2,0.9,12,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0719375,0.05943046875,0.08282031249999999,200,1000,True
30,h0.90_f12_r2,0.9,12,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,-0.00053125,-0.007194531249999999,0.00640625,200,1000,False
30,h0.90_f12_r2,0.9,12,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.10459375,0.09343046875000001,0.11650390624999998,200,1000,True
30,h0.90_f12_r2,0.9,12,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03578125,0.029100000000000004,0.042479687499999995,200,1000,True
30,h0.90_f12_r2,0.9,12,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0688125,0.058607031250000004,0.07996718749999998,200,1000,True
30,h0.90_f12_r2,0.9,12,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.005625,-0.0007367187499999996,0.012424218749999993,200,1000,False
31,h0.90_f12_r3,0.9,12,3,True,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.12334375,0.11139921875,0.13588906250000002,200,1000,True
31,h0.90_f12_r3,0.9,12,3,True,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.045375,0.03763515625,0.05203515625,200,1000,True
31,h0.90_f12_r3,0.9,12,3,True,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07796875,0.06652421874999999,0.08911484375,200,1000,True
31,h0.90_f12_r3,0.9,12,3,True,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00215625,-0.00514609375,0.00918828124999999,200,1000,False
31,h0.90_f12_r3,0.9,12,3,True,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.11409375,0.09989921875000002,0.127875,200,1000,True
31,h0.90_f12_r3,0.9,12,3,True,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04040625,0.032531250000000005,0.047403125000000004,200,1000,True
31,h0.90_f12_r3,0.9,12,3,True,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0736875,0.061696875,0.08366406249999998,200,1000,True
31,h0.90_f12_r3,0.9,12,3,True,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0068125,0.00045468749999999936,0.013660156249999994,200,1000,False
32,h0.90_f12_r4,0.9,12,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.121625,0.10983671875,0.13450937499999996,200,1000,True
32,h0.90_f12_r4,0.9,12,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04575,0.0379234375,0.052781249999999995,200,1000,True
32,h0.90_f12_r4,0.9,12,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.075875,0.06532265625,0.0859765625,200,1000,True
32,h0.90_f12_r4,0.9,12,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.002625,-0.0043828125,0.009746874999999995,200,1000,False
32,h0.90_f12_r4,0.9,12,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1165625,0.10328593750000001,0.130959375,200,1000,True
32,h0.90_f12_r4,0.9,12,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04165625,0.03521171875,0.04941328125,200,1000,True
32,h0.90_f12_r4,0.9,12,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07490625,0.0646875,0.08570156250000001,200,1000,True
32,h0.90_f12_r4,0.9,12,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00790625,0.001482031250000001,0.014507031249999998,200,1000,False
33,h0.90_f16_r2,0.9,16,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.080625,0.0709234375,0.09011484374999999,200,1000,True
33,h0.90_f16_r2,0.9,16,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0318125,0.024728906250000002,0.03799687499999999,200,1000,True
33,h0.90_f16_r2,0.9,16,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0488125,0.0404578125,0.05848671874999999,200,1000,True
33,h0.90_f16_r2,0.9,16,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00125,-0.0045421875,0.007552343749999997,200,1000,False
33,h0.90_f16_r2,0.9,16,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.0764375,0.06622890625,0.08648359374999999,200,1000,True
33,h0.90_f16_r2,0.9,16,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.02846875,0.021794531250000002,0.03510078125,200,1000,True
33,h0.90_f16_r2,0.9,16,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.04796875,0.039767187499999995,0.05614296874999999,200,1000,True
33,h0.90_f16_r2,0.9,16,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0084375,0.00316953125,0.01460078125,200,1000,False
34,h0.90_f16_r3,0.9,16,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.09346875,0.08190625000000001,0.10472578125000001,200,1000,True
34,h0.90_f16_r3,0.9,16,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.035875,0.029336718750000004,0.04253125,200,1000,True
34,h0.90_f16_r3,0.9,16,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05759375,0.04875,0.06716328125,200,1000,True
34,h0.90_f16_r3,0.9,16,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00228125,-0.005010937500000001,0.009803124999999987,200,1000,False
34,h0.90_f16_r3,0.9,16,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.084625,0.07285390625,0.09630625,200,1000,True
34,h0.90_f16_r3,0.9,16,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03015625,0.02443046875,0.037,200,1000,True
34,h0.90_f16_r3,0.9,16,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05446875,0.04680546875,0.06328828125,200,1000,True
34,h0.90_f16_r3,0.9,16,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.01034375,0.00411796875,0.016965624999999998,200,1000,False
35,h0.90_f16_r4,0.9,16,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.10659375,0.093940625,0.11929531250000001,200,1000,True
35,h0.90_f16_r4,0.9,16,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03796875,0.03158671875,0.045132031249999996,200,1000,True
35,h0.90_f16_r4,0.9,16,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.068625,0.05918359375,0.07913203125,200,1000,True
35,h0.90_f16_r4,0.9,16,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0010625,-0.005753906249999999,0.008326562499999999,200,1000,False
35,h0.90_f16_r4,0.9,16,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.09225,0.08081796875,0.10329609374999998,200,1000,True
35,h0.90_f16_r4,0.9,16,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.03346875,0.027281250000000003,0.0415140625,200,1000,True
35,h0.90_f16_r4,0.9,16,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.05878125,0.049721875,0.06839609374999998,200,1000,True
35,h0.90_f16_r4,0.9,16,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.0083125,0.0017773437500000005,0.015,200,1000,False
36,h0.92_f08_r2,0.92,8,2,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1546875,0.13774453125,0.17078515625,200,1000,True
36,h0.92_f08_r2,0.92,8,2,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.0556875,0.047110937500000005,0.06450390624999999,200,1000,True
36,h0.92_f08_r2,0.92,8,2,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.099,0.08716953125,0.11252109375,200,1000,True
36,h0.92_f08_r2,0.92,8,2,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00290625,-0.0036007812499999994,0.0096875,200,1000,False
36,h0.92_f08_r2,0.92,8,2,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1535625,0.13701953125,0.16868828125,200,1000,True
36,h0.92_f08_r2,0.92,8,2,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.05715625,0.048378125,0.065746875,200,1000,True
36,h0.92_f08_r2,0.92,8,2,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.09640625,0.08357265624999999,0.11023281249999999,200,1000,True
36,h0.92_f08_r2,0.92,8,2,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00578125,-0.0005,0.01116328125,200,1000,False
37,h0.92_f08_r3,0.92,8,3,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1435625,0.12746796875000002,0.16126093749999998,200,1000,True
37,h0.92_f08_r3,0.92,8,3,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.05475,0.046311718749999994,0.06227109375,200,1000,True
37,h0.92_f08_r3,0.92,8,3,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0888125,0.0764578125,0.10128203124999999,200,1000,True
37,h0.92_f08_r3,0.92,8,3,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.00503125,-0.0014828125000000008,0.011820312499999987,200,1000,False
37,h0.92_f08_r3,0.92,8,3,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1426875,0.12931484375,0.15785781249999997,200,1000,True
37,h0.92_f08_r3,0.92,8,3,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.054375,0.04590078125,0.06255234375,200,1000,True
37,h0.92_f08_r3,0.92,8,3,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.0883125,0.07591640625,0.09989296874999999,200,1000,True
37,h0.92_f08_r3,0.92,8,3,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.007625,0.0009687499999999996,0.014333593749999997,200,1000,False
38,h0.92_f08_r4,0.92,8,4,False,02,A,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.1176875,0.10379140625000001,0.13325703125,200,1000,True
38,h0.92_f08_r4,0.92,8,4,False,02,A,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04346875,0.03654140625,0.0505765625,200,1000,True
38,h0.92_f08_r4,0.92,8,4,False,02,A,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07421875,0.06261093750000002,0.08493437499999999,200,1000,True
38,h0.92_f08_r4,0.92,8,4,False,02,A,RANDOM,NOOP,RANDOM_minus_NOOP,0.0010625,-0.00475,0.006639062499999998,200,1000,False
38,h0.92_f08_r4,0.92,8,4,False,02,B,MODEL_UP,MODEL_DOWN,MODEL_UP_minus_MODEL_DOWN,0.11765625,0.1037859375,0.13201093749999998,200,1000,True
38,h0.92_f08_r4,0.92,8,4,False,02,B,MODEL_UP,NOOP,MODEL_UP_minus_NOOP,0.04740625,0.039315625,0.055739843750000004,200,1000,True
38,h0.92_f08_r4,0.92,8,4,False,02,B,NOOP,MODEL_DOWN,NOOP_minus_MODEL_DOWN,0.07025,0.06128125000000001,0.07971562499999998,200,1000,True
38,h0.92_f08_r4,0.92,8,4,False,02,B,RANDOM,NOOP,RANDOM_minus_NOOP,0.00675,0.0003992187500000002,0.01256953125,200,1000,False
