substrate,rule,pair_id,source_form,probe,depths
life,31649,narrow-0379-life-31649-1-538-life-31649-1-2583,A,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.25, ""p_b"": 0.25, ""resolved"": 0.5}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.125, ""resolved"": 0.625}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.1875, ""p_b"": 0.0, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.4375, ""p_b"": 0.125, ""resolved"": 0.5625}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0625, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.40625, ""p_b"": 0.21875, ""resolved"": 0.625}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.0625, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.015625, ""p_b"": 0.0, ""resolved"": 0.015625}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.015625, ""resolved"": 0.015625}, ""primary_terminal"": {""p_a"": 0.421875, ""p_b"": 0.21875, ""resolved"": 0.640625}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.1484375, ""p_b"": 0.1171875, ""resolved"": 0.265625}, ""local_aux"": {""p_a"": 0.0234375, ""p_b"": 0.0, ""resolved"": 0.0234375}, ""local_secondary"": {""p_a"": 0.078125, ""p_b"": 0.0078125, ""resolved"": 0.0859375}, ""primary_terminal"": {""p_a"": 0.40625, ""p_b"": 0.1953125, ""resolved"": 0.6015625}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.15234375, ""p_b"": 0.05859375, ""resolved"": 0.2109375}, ""local_aux"": {""p_a"": 0.0546875, ""p_b"": 0.0, ""resolved"": 0.0546875}, ""local_secondary"": {""p_a"": 0.09375, ""p_b"": 0.02734375, ""resolved"": 0.12109375}, ""primary_terminal"": {""p_a"": 0.40625, ""p_b"": 0.2109375, ""resolved"": 0.6171875}}, ""survival"": 1.0, ""valid"": 256}}"
life,31649,narrow-0379-life-31649-1-538-life-31649-1-2583,B,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.5, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.75, ""resolved"": 0.75}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0625, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.125, ""resolved"": 0.125}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.75, ""resolved"": 0.75}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0625, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.3125, ""resolved"": 0.3125}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.875, ""resolved"": 0.875}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.109375, ""p_b"": 0.015625, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.328125, ""resolved"": 0.328125}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.859375, ""resolved"": 0.859375}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.09375, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0078125, ""resolved"": 0.0078125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.390625, ""resolved"": 0.390625}, ""primary_terminal"": {""p_a"": 0.0078125, ""p_b"": 0.859375, ""resolved"": 0.8671875}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.1328125, ""p_b"": 0.08203125, ""resolved"": 0.21484375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.015625, ""resolved"": 0.015625}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.3359375, ""resolved"": 0.3359375}, ""primary_terminal"": {""p_a"": 0.0078125, ""p_b"": 0.8203125, ""resolved"": 0.828125}}, ""survival"": 1.0, ""valid"": 256}}"
life,31649,narrow-0198-life-31649-1-278-life-31649-1-3111,A,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.25, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.375, ""p_b"": 0.0, ""resolved"": 0.375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.375, ""p_b"": 0.0, ""resolved"": 0.375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0625, ""p_b"": 0.0, ""resolved"": 0.0625}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.28125, ""p_b"": 0.03125, ""resolved"": 0.3125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.09375, ""p_b"": 0.0, ""resolved"": 0.09375}, ""primary_terminal"": {""p_a"": 0.5625, ""p_b"": 0.0, ""resolved"": 0.5625}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.1875, ""p_b"": 0.03125, ""resolved"": 0.21875}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.0, ""resolved"": 0.046875}, ""local_secondary"": {""p_a"": 0.171875, ""p_b"": 0.0, ""resolved"": 0.171875}, ""primary_terminal"": {""p_a"": 0.578125, ""p_b"": 0.0, ""resolved"": 0.578125}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.1953125, ""p_b"": 0.0390625, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_secondary"": {""p_a"": 0.1875, ""p_b"": 0.0, ""resolved"": 0.1875}, ""primary_terminal"": {""p_a"": 0.640625, ""p_b"": 0.0, ""resolved"": 0.640625}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.1328125, ""p_b"": 0.0390625, ""resolved"": 0.171875}, ""local_aux"": {""p_a"": 0.1484375, ""p_b"": 0.0, ""resolved"": 0.1484375}, ""local_secondary"": {""p_a"": 0.234375, ""p_b"": 0.0, ""resolved"": 0.234375}, ""primary_terminal"": {""p_a"": 0.6171875, ""p_b"": 0.0234375, ""resolved"": 0.640625}}, ""survival"": 1.0, ""valid"": 256}}"
life,31649,narrow-0198-life-31649-1-278-life-31649-1-3111,B,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.5, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.25, ""p_b"": 0.25, ""resolved"": 0.5}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.25, ""resolved"": 0.25}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 1.0, ""resolved"": 1.0}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.25, ""p_b"": 0.0, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.375, ""resolved"": 0.375}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 1.0, ""resolved"": 1.0}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.3125, ""p_b"": 0.0, ""resolved"": 0.3125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.125, ""resolved"": 0.125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.5625, ""resolved"": 0.5625}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.8125, ""resolved"": 0.8125}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.25, ""p_b"": 0.09375, ""resolved"": 0.34375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.1875, ""resolved"": 0.1875}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.5, ""resolved"": 0.5}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.9375, ""resolved"": 0.9375}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.046875, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.203125, ""resolved"": 0.203125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.578125, ""resolved"": 0.578125}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.953125, ""resolved"": 0.953125}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.21875, ""p_b"": 0.0546875, ""resolved"": 0.2734375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.203125, ""resolved"": 0.203125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.6171875, ""resolved"": 0.6171875}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.9375, ""resolved"": 0.9375}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.14453125, ""p_b"": 0.05859375, ""resolved"": 0.203125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.22265625, ""resolved"": 0.22265625}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.6640625, ""resolved"": 0.6640625}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.94140625, ""resolved"": 0.94140625}}, ""survival"": 1.0, ""valid"": 256}}"
life,31649,narrow-0804-life-31649-3-806-life-31649-3-367,A,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}, ""primary_terminal"": {""p_a"": 1.0, ""p_b"": 0.0, ""resolved"": 1.0}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.25, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}, ""local_secondary"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.1875, ""p_b"": 0.0, ""resolved"": 0.1875}, ""local_secondary"": {""p_a"": 0.1875, ""p_b"": 0.0, ""resolved"": 0.1875}, ""primary_terminal"": {""p_a"": 0.4375, ""p_b"": 0.0, ""resolved"": 0.4375}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.3125, ""p_b"": 0.0625, ""resolved"": 0.375}, ""local_aux"": {""p_a"": 0.03125, ""p_b"": 0.0, ""resolved"": 0.03125}, ""local_secondary"": {""p_a"": 0.0625, ""p_b"": 0.0, ""resolved"": 0.0625}, ""primary_terminal"": {""p_a"": 0.375, ""p_b"": 0.0, ""resolved"": 0.375}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.21875, ""p_b"": 0.078125, ""resolved"": 0.296875}, ""local_aux"": {""p_a"": 0.0625, ""p_b"": 0.0, ""resolved"": 0.0625}, ""local_secondary"": {""p_a"": 0.03125, ""p_b"": 0.0, ""resolved"": 0.03125}, ""primary_terminal"": {""p_a"": 0.34375, ""p_b"": 0.0, ""resolved"": 0.34375}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.234375, ""p_b"": 0.03125, ""resolved"": 0.265625}, ""local_aux"": {""p_a"": 0.0859375, ""p_b"": 0.0, ""resolved"": 0.0859375}, ""local_secondary"": {""p_a"": 0.0390625, ""p_b"": 0.0, ""resolved"": 0.0390625}, ""primary_terminal"": {""p_a"": 0.2734375, ""p_b"": 0.0078125, ""resolved"": 0.28125}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.1796875, ""p_b"": 0.0546875, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.06640625, ""p_b"": 0.0, ""resolved"": 0.06640625}, ""local_secondary"": {""p_a"": 0.04296875, ""p_b"": 0.0, ""resolved"": 0.04296875}, ""primary_terminal"": {""p_a"": 0.25, ""p_b"": 0.03125, ""resolved"": 0.28125}}, ""survival"": 1.0, ""valid"": 256}}"
life,31649,narrow-0804-life-31649-3-806-life-31649-3-367,B,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.5, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.75, ""resolved"": 0.75}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 1.0, ""resolved"": 1.0}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.4375, ""p_b"": 0.0, ""resolved"": 0.4375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.125, ""resolved"": 0.125}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 1.0, ""resolved"": 1.0}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.0625, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.125, ""resolved"": 0.125}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.90625, ""resolved"": 0.90625}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.0625, ""resolved"": 0.21875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.25, ""resolved"": 0.25}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.828125, ""resolved"": 0.828125}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.078125, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0078125, ""resolved"": 0.0078125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.359375, ""resolved"": 0.359375}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.78125, ""resolved"": 0.78125}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.15234375, ""p_b"": 0.1171875, ""resolved"": 0.26953125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.01953125, ""resolved"": 0.01953125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.37109375, ""resolved"": 0.37109375}, ""primary_terminal"": {""p_a"": 0.0, ""p_b"": 0.77734375, ""resolved"": 0.77734375}}, ""survival"": 1.0, ""valid"": 256}}"
life,31649,narrow-0067-life-31649-0-423-life-31649-0-1180,A,both_daughter_pedigree,"{""1"": {""expected"": 2, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 1.0, ""p_b"": 0.0, ""resolved"": 1.0}}, ""survival"": 1.0, ""valid"": 2}, ""2"": {""expected"": 4, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary_terminal"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}}, ""survival"": 1.0, ""valid"": 4}, ""3"": {""expected"": 8, ""observers"": {""global"": {""p_a"": 0.25, ""p_b"": 0.0, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_secondary"": {""p_a"": 0.375, ""p_b"": 0.0, ""resolved"": 0.375}, ""primary_terminal"": {""p_a"": 0.625, ""p_b"": 0.0, ""resolved"": 0.625}}, ""survival"": 1.0, ""valid"": 8}, ""4"": {""expected"": 16, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.5, ""p_b"": 0.0, ""resolved"": 0.5}, ""local_secondary"": {""p_a"": 0.5625, ""p_b"": 0.0, ""resolved"": 0.5625}, ""primary_terminal"": {""p_a"": 0.9375, ""p_b"": 0.0, ""resolved"": 0.9375}}, ""survival"": 1.0, ""valid"": 16}, ""5"": {""expected"": 32, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.65625, ""p_b"": 0.0, ""resolved"": 0.65625}, ""local_secondary"": {""p_a"": 0.53125, ""p_b"": 0.0, ""resolved"": 0.53125}, ""primary_terminal"": {""p_a"": 0.90625, ""p_b"": 0.0, ""resolved"": 0.90625}}, ""survival"": 1.0, ""valid"": 32}, ""6"": {""expected"": 64, ""observers"": {""global"": {""p_a"": 0.03125, ""p_b"": 0.03125, ""resolved"": 0.0625}, ""local_aux"": {""p_a"": 0.671875, ""p_b"": 0.0, ""resolved"": 0.671875}, ""local_secondary"": {""p_a"": 0.640625, ""p_b"": 0.0, ""resolved"": 0.640625}, ""primary_terminal"": {""p_a"": 0.953125, ""p_b"": 0.0, ""resolved"": 0.953125}}, ""survival"": 1.0, ""valid"": 64}, ""7"": {""expected"": 128, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.015625, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.671875, ""p_b"": 0.0, ""resolved"": 0.671875}, ""local_secondary"": {""p_a"": 0.734375, ""p_b"": 0.0, ""resolved"": 0.734375}, ""primary_terminal"": {""p_a"": 0.9296875, ""p_b"": 0.0, ""resolved"": 0.9296875}}, ""survival"": 1.0, ""valid"": 128}, ""8"": {""expected"": 256, ""observers"": {""global"": {""p_a"": 0.12890625, ""p_b"": 0.02734375, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.72265625, ""p_b"": 0.0, ""resolved"": 0.72265625}, ""local_secondary"": {""p_a"": 0.7265625, ""p_b"": 0.0, ""resolved"": 0.7265625}, ""primary_terminal"": {""p_a"": 0.94140625, ""p_b"": 0.0, ""resolved"": 0.94140625}}, ""survival"": 1.0, ""valid"": 256}}"
