state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_LOOSEN,q_all_LOOSEN,q_half_A_LOOSEN,q_half_B_LOOSEN,prediction_TIGHTEN,q_all_TIGHTEN,q_half_A_TIGHTEN,q_half_B_TIGHTEN,prediction_BALANCED_LOG_RANDOM,q_all_BALANCED_LOG_RANDOM,q_half_A_BALANCED_LOG_RANDOM,q_half_B_BALANCED_LOG_RANDOM,prediction_THROUGHPUT_NEUTRAL_RANDOM,q_all_THROUGHPUT_NEUTRAL_RANDOM,q_half_A_THROUGHPUT_NEUTRAL_RANDOM,q_half_B_THROUGHPUT_NEUTRAL_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m024-g035,02,24,35,40,11,43,1128,0.06287953490772946,0.0,0.0,0.0,0.04061438568433437,0.0,0.0,0.0,0.04359929944465895,0.0,0.0,0.0,0.01153626597503451,0.0,0.0,0.0,0.050580990641007885,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m024-g050,02,24,50,40,10,30,1596,0.03739431848579134,0.0,0.0,0.0,0.02313911779246402,0.0,0.0,0.0,0.04173536865606323,0.0,0.0,0.0,0.00837821913925155,0.0,0.0,0.0,0.02941213227721441,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m024-g060,02,24,60,40,17,34,1952,0.0950554737658119,0.0,0.0,0.0,0.06679594317058082,0.0,0.0,0.0,0.06876342668637139,0.0,0.0,0.0,0.024021396432967388,0.15625,0.0625,0.25,0.07958702999165082,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m024-g065,02,24,65,40,10,36,2100,0.024147253395011545,0.0,0.0,0.0,0.015087143644659986,0.0,0.0,0.0,0.01748455993675356,0.0,0.0,0.0,0.00485139973740589,0.0,0.0,0.0,0.0191081683675256,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m024-g080,02,24,80,40,13,22,2610,0.029586307484827316,0.0,0.0,0.0,0.01929452899166999,0.0,0.0,0.0,0.022018695362626503,0.0,0.0,0.0,0.005730354359398998,0.125,0.125,0.125,0.02384329032391606,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m024-g020,03,24,20,46,14,14,435,0.10481545456647871,0.0,0.0,0.0,0.0583315580886181,0.0,0.0,0.0,0.07688300318113665,0.0,0.0,0.0,0.06683012207609595,0.0625,0.125,0.0,0.07882333014489723,0.03125,0.0625,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m024-g035,03,24,35,41,12,21,759,0.09011609978112343,0.03125,0.0625,0.0,0.05664243156348149,0.0,0.0,0.0,0.0595260303419613,0.0,0.0,0.0,0.03911754272513737,0.03125,0.0,0.0625,0.07123302392965185,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m024-g050,03,24,50,43,7,39,1110,0.01954605971625025,0.0,0.0,0.0,0.011548262680115011,0.0,0.0,0.0,0.021029717136962407,0.03125,0.0,0.0625,0.004118060667717828,0.0,0.0,0.0,0.015046165482250993,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m024-g060,03,24,60,40,9,20,1366,0.03214680250846171,0.0,0.0,0.0,0.019698226352495664,0.0,0.0,0.0,0.029788030316362426,0.03125,0.0,0.0625,0.009754624528032694,0.0,0.0,0.0,0.025290279277703224,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m024-g065,03,24,65,30,7,29,1534,0.026421510514554842,0.0,0.0,0.0,0.016567338947452194,0.0,0.0,0.0,0.01737668253407644,0.0,0.0,0.0,0.00535429083364621,0.03125,0.0625,0.0,0.020785425572655277,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m024-g080,03,24,80,44,6,10,1921,0.009931009806329246,0.0,0.0,0.0,0.005608456777211452,0.0,0.0,0.0,0.010499843483390675,0.0,0.0,0.0,0.002185295086771819,0.0,0.0,0.0,0.007447869613352929,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m025-g020,02,25,20,40,16,40,860,0.19566192302291957,0.3125,0.25,0.375,0.14239043780639737,0.25,0.1875,0.3125,0.13835161990945938,0.53125,0.4375,0.625,0.0570153052064951,0.0,0.0,0.0,0.1691338901598704,0.1875,0.1875,0.1875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m025-g035,02,25,35,40,24,54,1649,0.6211474549559771,0.6875,0.625,0.75,0.5466869171358919,0.5625,0.5,0.625,0.5976793192855896,0.625,0.625,0.625,0.5072831008607486,0.6875,0.625,0.75,0.5900462171564161,0.6875,0.6875,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m025-g050,02,25,50,40,14,59,2272,0.3024943834564789,0.65625,0.625,0.6875,0.23342386895095849,0.6875,0.5,0.875,0.2690133379810876,0.46875,0.5625,0.375,0.1796132253055837,0.71875,0.75,0.6875,0.2682936427084075,0.6875,0.6875,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m025-g060,02,25,60,40,24,54,2770,0.64989717124782,0.6875,0.625,0.75,0.5834660547763331,0.6875,0.75,0.625,0.6358445206333365,0.8125,0.75,0.875,0.5521244609825956,0.78125,0.8125,0.75,0.6212009716312386,0.75,0.625,0.875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m025-g065,02,25,65,40,24,43,2998,0.6072783981170372,0.6875,0.6875,0.6875,0.53971099639665,0.625,0.5625,0.6875,0.589285053496173,0.59375,0.625,0.5625,0.5238498052851217,0.78125,0.8125,0.75,0.5809784858153415,0.71875,0.6875,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m025-g080,02,25,80,40,24,56,3757,0.7207508026752099,0.8125,0.8125,0.8125,0.6512639231188075,0.78125,0.75,0.8125,0.6485806385053142,0.84375,0.8125,0.875,0.6377835911747899,0.9375,0.9375,0.9375,0.6915599925647793,0.84375,0.9375,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m025-g020,03,25,20,36,15,39,882,0.5664930416164021,0.75,0.5625,0.9375,0.46673719205916364,0.65625,0.6875,0.625,0.487731166156052,0.625,0.5,0.75,0.5423016555809764,0.65625,0.625,0.6875,0.5250122169634202,0.75,0.75,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m025-g035,03,25,35,38,16,52,1469,0.6040970890235179,0.71875,0.75,0.6875,0.5185752160931365,0.53125,0.4375,0.625,0.5669010123128824,0.875,0.9375,0.8125,0.6032029606545725,0.65625,0.5625,0.75,0.5673190863429343,0.59375,0.75,0.4375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m025-g050,03,25,50,41,24,58,2089,0.7021737556377209,0.90625,0.9375,0.875,0.614985696273882,0.8125,0.6875,0.9375,0.6474756851500163,0.75,0.75,0.75,0.8375874826133107,0.75,0.75,0.75,0.6664392310136538,0.75,0.75,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m025-g060,03,25,60,34,18,30,2425,0.6227185228303834,0.75,0.8125,0.6875,0.514961185293882,0.8125,0.75,0.875,0.581871417599433,0.6875,0.625,0.75,0.6939335982350016,0.53125,0.5625,0.5,0.5760899666692446,0.625,0.5625,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m025-g065,03,25,65,39,19,37,2593,0.6551527919933965,0.875,0.875,0.875,0.5875179079319544,0.625,0.625,0.625,0.6136712193944264,0.6875,0.8125,0.5625,0.7022158274642123,0.78125,0.875,0.6875,0.6275184933764149,0.875,0.9375,0.8125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m025-g080,03,25,80,35,17,30,3128,0.5961581067839802,0.75,0.75,0.75,0.506256179886262,0.59375,0.5625,0.625,0.5280238078420632,0.46875,0.4375,0.5,0.5732810894409035,0.6875,0.6875,0.6875,0.5559652923962398,0.6875,0.875,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m026-g020,02,26,20,40,2,2,49,0.0003741716654071953,0.0,0.0,0.0,0.00019394114548775945,0.0,0.0,0.0,0.0002627534737238797,0.0,0.0,0.0,4.413916046656792e-05,0.0,0.0,0.0,0.0002686078187916805,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m026-g035,02,26,35,40,2,3,89,0.0002900471501922401,0.0,0.0,0.0,0.00015033152321168862,0.0,0.0,0.0,0.00035276128670716684,0.0,0.0,0.0,3.422793560813571e-05,0.0,0.0,0.0,0.0002082121385475373,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m026-g050,02,26,50,40,1,3,123,1.2563772025887673e-05,0.0,0.0,0.0,1.2563772025887673e-05,0.0,0.0,0.0,1.2563772025887673e-05,0.0,0.0,0.0,1.2563772025887673e-05,0.0,0.0,0.0,1.2563772025887673e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m026-g060,02,26,60,40,1,2,145,1.0603468141861883e-05,0.0,0.0,0.0,1.0603468141861883e-05,0.0,0.0,0.0,1.0603468141861883e-05,0.0,0.0,0.0,1.0603468141861883e-05,0.0,0.0,0.0,1.0603468141861883e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m026-g065,02,26,65,40,2,2,156,0.0001818845779052962,0.0,0.0,0.0,9.935746407828648e-05,0.0,0.0,0.0,0.00022395926818274375,0.0,0.0,0.0,1.90220541533712e-05,0.0,0.0,0.0,0.0001338044809255141,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m026-g080,02,26,80,40,1,2,190,7.554971062107648e-06,0.0,0.0,0.0,7.554971062107648e-06,0.0,0.0,0.0,7.554971062107648e-06,0.0,0.0,0.0,7.554971062107648e-06,0.0,0.0,0.0,7.554971062107648e-06,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m026-g020,03,26,20,37,1,1,35,2.7994521783276017e-05,0.0,0.0,0.0,2.7994521783276017e-05,0.0,0.0,0.0,2.7994521783276017e-05,0.0,0.0,0.0,2.7994521783276017e-05,0.0,0.0,0.0,2.7994521783276017e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m026-g035,03,26,35,44,2,2,60,0.00019310894870009756,0.0,0.0,0.0,9.550532694282626e-05,0.0,0.0,0.0,0.0002147643816068257,0.0,0.0,0.0,3.065998920008716e-05,0.0,0.0,0.0,0.00013565457082114765,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m026-g050,03,26,50,30,1,2,88,2.3075391599797675e-05,0.0,0.0,0.0,2.3075391599797675e-05,0.0,0.0,0.0,2.3075391599797675e-05,0.0,0.0,0.0,2.3075391599797675e-05,0.0,0.0,0.0,2.3075391599797675e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m026-g060,03,26,60,37,1,2,106,1.6657129589924356e-05,0.0,0.0,0.0,1.6657129589924356e-05,0.0,0.0,0.0,1.6657129589924356e-05,0.0,0.0,0.0,1.6657129589924356e-05,0.0,0.0,0.0,1.6657129589924356e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m026-g065,03,26,65,46,2,1,115,0.00014112598393769608,0.0,0.0,0.0,6.996970344310847e-05,0.0,0.0,0.0,0.00019976042457751423,0.0,0.0,0.0,2.1184901761973943e-05,0.0,0.0,0.0,9.9272654823327e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m026-g080,03,26,80,42,1,2,142,1.1297046181713622e-05,0.0,0.0,0.0,1.1297046181713622e-05,0.0,0.0,0.0,1.1297046181713622e-05,0.0,0.0,0.0,1.1297046181713622e-05,0.0,0.0,0.0,1.1297046181713622e-05,0.0,0.0,0.0
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m027-g020,02,27,20,40,20,27,612,0.3915916680165434,0.5625,0.625,0.5,0.2889187860170459,0.25,0.125,0.375,0.38009953512420375,0.4375,0.4375,0.4375,0.15726321157613718,0.34375,0.375,0.3125,0.34480896850107035,0.4375,0.375,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m027-g035,02,27,35,40,21,39,1211,0.5175203880199062,0.6875,0.75,0.625,0.4112046780587206,0.59375,0.625,0.5625,0.40707706194091786,0.40625,0.3125,0.5,0.33407038677509426,0.6875,0.625,0.75,0.4667351824657537,0.65625,0.75,0.5625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m027-g050,02,27,50,40,16,38,1829,0.42255236269957547,0.78125,0.875,0.6875,0.3371881688284585,0.40625,0.5,0.3125,0.3606655243800782,0.40625,0.5,0.3125,0.35212997139560415,0.6875,0.6875,0.6875,0.3833570524642423,0.65625,0.6875,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m027-g060,02,27,60,40,22,31,2248,0.4613032616459226,0.625,0.625,0.625,0.37281062230146084,0.53125,0.5,0.5625,0.40043378429468274,0.53125,0.625,0.4375,0.3020694450348995,0.59375,0.5625,0.625,0.41595025767691163,0.59375,0.6875,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m027-g065,02,27,65,40,21,46,2473,0.45324709282571934,0.5625,0.625,0.5,0.36014875174264516,0.4375,0.3125,0.5625,0.38261073886693764,0.5,0.5625,0.4375,0.28508567443825306,0.78125,0.75,0.8125,0.4051796693692892,0.5625,0.5,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m027-g080,02,27,80,40,22,62,3224,0.5606828420137874,0.71875,0.75,0.6875,0.4792573195603004,0.625,0.5,0.75,0.5214889424059838,0.78125,0.75,0.8125,0.46276410808934837,0.84375,0.8125,0.875,0.5211745156525173,0.875,0.9375,0.8125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m027-g020,03,27,20,40,25,31,623,0.644210851389734,0.65625,0.5625,0.75,0.5752222656077358,0.65625,0.6875,0.625,0.6049200570556189,0.625,0.625,0.625,0.7740165149882664,0.625,0.6875,0.5625,0.6101807684640288,0.71875,0.6875,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m027-g035,03,27,35,40,18,26,1120,0.45882198285926284,0.59375,0.625,0.5625,0.33724953447367484,0.28125,0.3125,0.25,0.452697119009851,0.5625,0.625,0.5,0.4762674258737681,0.6875,0.625,0.75,0.3972308521701981,0.71875,0.6875,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m027-g050,03,27,50,45,24,17,1508,0.5546882971993262,0.8125,0.8125,0.8125,0.4560293510457593,0.5625,0.5,0.625,0.5289602125675055,0.6875,0.6875,0.6875,0.7582540124957338,0.78125,0.6875,0.875,0.5062709629436437,0.59375,0.5625,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m027-g060,03,27,60,34,18,26,1827,0.6019583580232405,0.59375,0.4375,0.75,0.515568767402741,0.71875,0.75,0.6875,0.5333669585215731,0.6875,0.6875,0.6875,0.6337598245374934,0.8125,0.6875,0.9375,0.5597463978823516,0.625,0.625,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m027-g065,03,27,65,39,20,26,2006,0.5894014045008632,0.6875,0.6875,0.6875,0.5014507499621778,0.21875,0.25,0.1875,0.5250437412834289,0.3125,0.375,0.25,0.6917626594185364,0.59375,0.6875,0.5,0.5492293508647659,0.53125,0.625,0.4375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m027-g080,03,27,80,36,21,12,2410,0.5605728769369546,0.65625,0.5625,0.75,0.4502259747726253,0.3125,0.1875,0.4375,0.4637962473388003,0.34375,0.375,0.3125,0.6822004739821391,0.59375,0.5625,0.625,0.5058310441908804,0.46875,0.25,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m028-g020,02,28,20,40,15,45,1383,0.45022722962835016,0.25,0.125,0.375,0.3469823113937078,0.0625,0.0625,0.0625,0.4297076787751665,0.15625,0.125,0.1875,0.24111001669645848,0.0625,0.0625,0.0625,0.3992028702085231,0.1875,0.25,0.125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m028-g035,02,28,35,40,24,39,2270,0.6451905635040672,0.34375,0.4375,0.25,0.5506321559954859,0.125,0.1875,0.0625,0.6002146004932494,0.15625,0.1875,0.125,0.46398144333907665,0.53125,0.6875,0.375,0.6046571528799148,0.21875,0.25,0.1875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m028-g050,02,28,50,40,22,60,3019,0.5172818124568519,0.375,0.3125,0.4375,0.4474669739935566,0.0625,0.125,0.0,0.4772796915104626,0.3125,0.3125,0.3125,0.5408944885065704,0.21875,0.3125,0.125,0.4848735290045645,0.28125,0.125,0.4375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m028-g060,02,28,60,40,18,85,3562,0.4364426474181591,0.53125,0.5625,0.5,0.3525701863164617,0.21875,0.25,0.1875,0.4127684712817421,0.5,0.5,0.5,0.3185097722378313,0.59375,0.5625,0.625,0.40032189978654276,0.46875,0.375,0.5625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m028-g065,02,28,65,40,18,100,3865,0.45202661937336147,0.53125,0.625,0.4375,0.37362341779016933,0.34375,0.375,0.3125,0.4005083374623072,0.34375,0.3125,0.375,0.29525121310304386,0.5,0.5,0.5,0.41671273290034017,0.4375,0.375,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m028-g080,02,28,80,40,21,88,5062,0.5695573217196327,0.65625,0.6875,0.625,0.4897402305920934,0.4375,0.375,0.5,0.5338576187226284,0.46875,0.5,0.4375,0.3780271265002306,0.34375,0.375,0.3125,0.5341921663975815,0.375,0.375,0.375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m028-g020,03,28,20,47,17,21,816,0.3276466628044141,0.3125,0.4375,0.1875,0.22973527492274126,0.1875,0.25,0.125,0.30793530644604405,0.25,0.25,0.25,0.32370919587776237,0.125,0.125,0.125,0.27739150688283,0.21875,0.1875,0.25
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m028-g035,03,28,35,31,19,64,1387,0.482461900259654,0.71875,0.6875,0.75,0.40954635052169475,0.625,0.75,0.5,0.42729043061206334,0.5625,0.5625,0.5625,0.5894081254020249,0.65625,0.4375,0.875,0.44588373036243745,0.625,0.5625,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m028-g050,03,28,50,39,30,40,2157,0.6392758847260305,0.5625,0.625,0.5,0.5621278029836542,0.28125,0.375,0.1875,0.6030417390111401,0.46875,0.3125,0.625,0.8908372327654057,0.6875,0.75,0.625,0.600462375235035,0.65625,0.5625,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m028-g060,03,28,60,43,20,47,2538,0.5805122011376705,0.59375,0.625,0.5625,0.4772156377021777,0.3125,0.3125,0.3125,0.5014296099080794,0.28125,0.25,0.3125,0.6351611048052186,0.34375,0.5,0.1875,0.5309592422988794,0.34375,0.375,0.3125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m028-g065,03,28,65,35,13,29,2700,0.23332996558594585,0.375,0.375,0.375,0.1624225292794295,0.3125,0.125,0.5,0.2071063691776953,0.125,0.0625,0.1875,0.1914298679834112,0.15625,0.0625,0.25,0.19817863405638209,0.34375,0.3125,0.375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m028-g080,03,28,80,35,22,44,3344,0.5966844804738787,0.6875,0.5625,0.8125,0.5377081237543935,0.78125,0.6875,0.875,0.5303384344384998,0.71875,0.75,0.6875,0.7364228802870382,0.8125,0.75,0.875,0.5681731345215478,0.75,0.875,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m029-g020,02,29,20,40,16,28,645,0.21510700261910756,0.1875,0.125,0.25,0.14541202202139522,0.03125,0.0,0.0625,0.1864126195253239,0.3125,0.1875,0.4375,0.13303795642708433,0.09375,0.125,0.0625,0.1787971577765189,0.25,0.375,0.125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m029-g035,02,29,35,40,19,34,1226,0.23788212802874537,0.6875,0.6875,0.6875,0.18140812863213956,0.1875,0.125,0.25,0.24401220530216236,0.6875,0.625,0.75,0.11533635657760224,0.28125,0.375,0.1875,0.20948294569591813,0.34375,0.3125,0.375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m029-g050,02,29,50,40,15,58,1890,0.18754048989819272,0.4375,0.4375,0.4375,0.1425291078570748,0.46875,0.375,0.5625,0.15426144163071978,0.375,0.3125,0.4375,0.12462385537496033,0.5,0.5,0.5,0.16532261857651975,0.65625,0.5625,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m029-g060,02,29,60,40,18,38,2286,0.3915809837738962,0.5,0.375,0.625,0.30488708271296494,0.375,0.4375,0.3125,0.32304842274917633,0.34375,0.4375,0.25,0.24388667736849462,0.59375,0.75,0.4375,0.35086488395660287,0.40625,0.25,0.5625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m029-g065,02,29,65,40,26,44,2507,0.5706309870986902,0.75,0.8125,0.6875,0.4930710735058379,0.4375,0.4375,0.4375,0.5249838707617657,0.40625,0.4375,0.375,0.4451973210562844,0.8125,0.875,0.75,0.5333856405431135,0.5,0.5,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m029-g080,02,29,80,40,18,44,3197,0.38835233188594365,0.4375,0.5625,0.3125,0.30692848249614746,0.125,0.125,0.125,0.3175936826620202,0.1875,0.1875,0.1875,0.2017161534014634,0.34375,0.375,0.3125,0.3519720135392322,0.40625,0.3125,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m029-g020,03,29,20,41,18,23,650,0.39417382341975093,0.6875,0.6875,0.6875,0.3008177298513714,0.5625,0.5,0.625,0.335320562189091,0.6875,0.6875,0.6875,0.43114805298126074,0.71875,0.6875,0.75,0.35021446340108275,0.71875,0.625,0.8125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m029-g035,03,29,35,42,24,33,1339,0.5629533037023275,0.5625,0.4375,0.6875,0.4673218136886746,0.5625,0.4375,0.6875,0.44173229210648635,0.59375,0.625,0.5625,0.6885726353437426,0.65625,0.5625,0.75,0.5158740443124624,0.625,0.5625,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m029-g050,03,29,50,30,17,35,1927,0.43831986870158834,0.53125,0.4375,0.625,0.34000668966341924,0.53125,0.5625,0.5,0.3562424258354152,0.5625,0.5625,0.5625,0.3982566448299301,0.4375,0.375,0.5,0.392445244244346,0.46875,0.4375,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m029-g060,03,29,60,42,19,21,2300,0.4855146750261026,0.40625,0.375,0.4375,0.3753322777465352,0.28125,0.4375,0.125,0.33752410155473084,0.3125,0.3125,0.3125,0.5424826728395619,0.25,0.25,0.25,0.4317017595819952,0.375,0.4375,0.3125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m029-g065,03,29,65,39,19,27,2446,0.6736068786959446,0.5625,0.6875,0.4375,0.5973253612099548,0.625,0.75,0.5,0.6284844190852236,0.5,0.375,0.625,0.7578710149972833,0.6875,0.5625,0.8125,0.6374844188678824,0.59375,0.625,0.5625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m029-g080,03,29,80,40,21,41,2922,0.4978414743433984,0.53125,0.4375,0.625,0.3946468101926574,0.46875,0.4375,0.5,0.39603889682400856,0.53125,0.625,0.4375,0.5238359595781685,0.46875,0.4375,0.5,0.4503334339636329,0.40625,0.25,0.5625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m030-g020,02,30,20,40,23,40,1021,0.6108832257037525,0.84375,0.8125,0.875,0.5486048002288345,0.46875,0.5,0.4375,0.5646447388326467,0.5625,0.5625,0.5625,0.5958193223216353,0.71875,0.75,0.6875,0.5871793905475362,0.46875,0.5,0.4375
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m030-g035,02,30,35,40,27,56,1841,0.694454161736964,0.71875,0.75,0.6875,0.6543708185293537,0.5625,0.5625,0.5625,0.6522255308020872,0.71875,0.625,0.8125,0.5599932969556358,0.40625,0.4375,0.375,0.6760624321438404,0.8125,0.8125,0.8125
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m030-g050,02,30,50,40,21,74,2702,0.6688938462496775,0.59375,0.5,0.6875,0.6221109384383072,0.8125,0.75,0.875,0.6257997875225348,0.8125,0.9375,0.6875,0.6122418650684315,0.75,0.75,0.75,0.6494255508152008,0.625,0.625,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m030-g060,02,30,60,40,20,64,3230,0.5973466587175935,0.53125,0.6875,0.375,0.5318997393916431,0.5625,0.4375,0.6875,0.5943184485829389,0.65625,0.6875,0.625,0.4702667167326634,0.8125,0.9375,0.6875,0.5698541164308452,0.71875,0.5625,0.875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m030-g065,02,30,65,40,28,37,3454,0.6337721289442914,0.5625,0.625,0.5,0.5631118362281535,0.75,0.6875,0.8125,0.5915701561691673,0.78125,0.75,0.8125,0.4838486585531723,0.75,0.6875,0.8125,0.6005598085668229,0.71875,0.6875,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c02-m030-g080,02,30,80,40,21,70,4248,0.7407120116158881,0.75,0.75,0.75,0.7163203222465209,0.6875,0.6875,0.6875,0.7245098228076854,0.5625,0.5,0.625,0.7356744896667986,0.875,0.8125,0.9375,0.7278828543961449,0.78125,0.6875,0.875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m030-g020,03,30,20,45,23,80,877,0.7545451028574565,0.59375,0.5,0.6875,0.6708487687620972,0.71875,0.5625,0.875,0.7356009705578251,0.78125,0.75,0.8125,0.8472605614153492,0.625,0.6875,0.5625,0.7154064864839965,0.75,0.75,0.75
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m030-g035,03,30,35,40,20,51,1602,0.7414656595958902,0.5625,0.625,0.5,0.6633222342721993,0.65625,0.5,0.8125,0.691650758607446,0.65625,0.6875,0.625,0.7770183758159184,0.59375,0.6875,0.5,0.7047656444582827,0.6875,0.875,0.5
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m030-g050,03,30,50,39,22,59,2458,0.8141312661718655,0.5625,0.5,0.625,0.7678728199517996,0.59375,0.6875,0.5,0.7610932458789215,0.6875,0.625,0.75,0.8753534000005528,0.65625,0.625,0.6875,0.7925169086767441,0.625,0.5625,0.6875
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m030-g060,03,30,60,41,27,73,3117,0.8026784820711368,0.875,0.875,0.875,0.7458281281796615,0.625,0.375,0.875,0.7776847505115297,0.59375,0.75,0.4375,0.9080547922320559,0.59375,0.625,0.5625,0.7746741960673152,0.5625,0.5625,0.5625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m030-g065,03,30,65,31,17,70,3384,0.8183817196869739,0.6875,0.5625,0.8125,0.7749469847518914,0.625,0.6875,0.5625,0.7842063228891264,0.8125,0.8125,0.8125,0.843432222071739,0.65625,0.5,0.8125,0.7968777712574806,0.53125,0.4375,0.625
INTP3C_THROUGHPUT_CONFIRMATION_V1-c03-m030-g080,03,30,80,46,28,44,4068,0.7987282981858306,0.75,0.75,0.75,0.734285590644615,0.71875,0.6875,0.75,0.7756441509882465,0.8125,0.875,0.75,0.925731618419993,0.65625,0.5625,0.75,0.771159285839705,0.6875,0.625,0.75
