endpoint,scope,candidate,branch_half,matrix_id,target_loosen_minus_tighten,neutral_minus_noop,balanced_log_minus_noop
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,72,0.0625,-0.0625,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,73,0.0,0.0625,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,74,0.2125,-0.0875,-0.125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,75,0.0125,0.0125,0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,76,0.325,0.175,-0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,77,0.2875,0.0625,-0.275
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,78,0.125,0.05,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,79,0.075,-0.0125,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,80,0.05,-0.025,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,81,0.1,0.225,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,82,0.1,-0.0625,-0.075
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,83,0.225,0.0,-0.125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,84,0.0,0.0,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,85,0.275,-0.025,-0.05
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,86,0.0,0.0,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,87,0.1625,0.0625,-0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,88,0.1875,0.025,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,89,0.0875,0.1,0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,90,0.3,0.0875,-0.175
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,91,0.1,0.1375,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,92,0.075,-0.1,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,93,-0.0625,-0.0875,-0.0875
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,94,0.1625,0.15,-0.1
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,95,0.3,0.075,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,96,0.3375,0.15,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,97,0.0,0.0,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,98,0.075,-0.0625,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,99,0.075,0.0,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,100,0.025,0.0625,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,101,0.125,-0.025,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,102,0.0875,0.0125,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,103,0.075,0.0625,-0.0875
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,104,-0.1125,0.1125,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,105,0.175,0.075,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,106,0.15,0.025,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,107,0.2,-0.0625,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,108,0.075,-0.1875,-0.1625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,109,0.2125,-0.125,-0.175
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,110,0.025,-0.0125,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,111,0.175,-0.0375,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,112,0.05,-0.1,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,113,0.1625,0.0,-0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,114,0.2125,0.1125,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,115,0.175,-0.1375,0.0375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,116,0.025,-0.0375,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,117,0.175,-0.025,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,118,0.0875,-0.125,-0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,119,0.2125,0.0625,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,120,0.1625,0.0875,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,121,0.075,0.075,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,122,-0.025,-0.0125,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,123,0.2375,0.0875,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,124,0.0375,0.0375,0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,125,0.0,0.0125,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,126,0.1125,0.0875,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,127,-0.0875,-0.05,-0.05
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,128,0.175,-0.075,-0.2375
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,129,0.05,-0.0125,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,130,0.1375,0.05,-0.05
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,131,0.2,0.075,0.1125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,132,0.0375,0.125,0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,133,0.2375,0.1625,0.0
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,134,0.2125,-0.2125,0.025
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,135,0.0875,0.0125,-0.0625
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,136,0.1,-0.15,-0.0125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,137,0.25,0.075,-0.125
JOINT_BREAK_RUN3_F12,five_standard_landmarks,02,A,138,0.0375,0.025,0.05
