rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
67130,B128/S1345,0.0,0.0234375,6.0,32.0,1,False,16244,512,211289
67181,B128/S02356,0.0,0.00390625,5.0,32.0,2,False,2975|3743,512,75617
67183,B128/S012356,0.0,0.248046875,6.0,1.73046875,4,False,2591|2711|2717|2718,512,51150
67234,B128/S157,0.0,0.03125,4.0,32.0,1,False,20127,512,65842
67884,B38/S2358,0.0,0.0,19.0,25.205078125,1,False,3007,512,67022
67885,B38/S02358,0.0,0.01953125,18.0,29.1875,2,False,2751|3007,512,71614
67900,B38/S23458,0.0,0.158203125,24.0,1.087890625,2,False,15956|16212,512,48392
68045,B38/S023678,0.0,0.013671875,19.0,27.630859375,2,False,2751|2975,512,71896
68047,B38/S0123678,0.013671875,0.046875,11.0,29.240234375,4,True,2063|2191|2718|2719,512,91117
68061,B38/S0234678,0.01953125,0.3125,17.0,29.03515625,4,True,8052|15220|16180|16212,512,333907
68097,B138/S0,0.0,0.0,4.0,32.0,0,False,,512,65844
68276,B138/S2457,0.0,0.0078125,4.5,32.0,2,False,3055|11199,512,66020
68873,B238/S038,0.0,0.005859375,5.0,32.0,2,False,15071|19167,512,66296
68905,B238/S0358,0.0,0.015625,5.0,32.0,2,False,4031|19391,512,66311
69048,B238/S34578,0.083984375,0.423828125,6.0,30.365234375,2,True,15988|16212,512,207146
69069,B238/S023678,0.0,0.01171875,5.0,32.0,3,False,23199|27871|31391,512,66370
69377,B1238/S08,0.0,0.193359375,4.0,32.0,5,False,19167|20127|23199|27295|27357,512,65722
69705,B48/S036,0.0,0.0,64.0,0.037109375,0,False,,512,33843
69707,B48/S0136,0.0,0.0,64.0,0.13671875,0,False,,512,34590
69762,B48/S17,0.0,0.0,64.0,0.068359375,0,False,,512,34694
69766,B48/S127,0.0,0.0,64.0,0.267578125,0,False,,512,37238
69774,B48/S1237,0.0,0.0,64.0,0.712890625,0,False,,512,40182
69835,B48/S01367,0.0,0.0,64.0,0.142578125,0,False,,512,34104
69918,B48/S12348,0.0,0.00390625,64.0,11.8203125,1,False,11935,512,65028
69963,B48/S01368,0.0,0.0,64.0,0.14453125,0,False,,512,34629
70185,B148/S035,0.0,0.0,4.5,32.0,0,False,,512,66073
70254,B148/S12356,0.0,0.0,4.5,32.0,0,False,,512,66218
70278,B148/S127,0.0,0.0,4.5,32.0,0,False,,512,65989
70281,B148/S037,0.0,0.0,4.5,32.0,0,False,,512,66052
70292,B148/S247,0.0,0.0,4.5,32.0,0,False,,512,66041
70345,B148/S0367,0.0,0.0,4.5,32.0,0,False,,512,66056
70366,B148/S123467,0.0,0.017578125,5.5,15.884765625,6,False,658|2052|2580|2644|10772|12880,512,150748
70382,B148/S123567,0.0,0.056640625,4.5,32.0,4,False,32350|32374|32597|32598,512,66989
70398,B148/S1234567,0.0,0.001953125,19.0,1.951171875,1,False,30288,512,68170
70428,B148/S2348,0.0,0.009765625,4.5,32.0,7,False,10975|11999|14239|16031|16087|20191|28063,512,66287
70430,B148/S12348,0.00390625,0.017578125,5.0,19.548828125,4,False,528|2052|2576|2580,512,220315
70548,B148/S2478,0.0,0.021484375,4.5,32.0,1,False,3007,512,66041
70818,B248/S157,0.0,0.009765625,5.0,32.0,1,False,2751,512,66472
71043,B248/S0178,0.0,0.005859375,5.0,32.0,1,False,2975,512,66505
71047,B248/S01278,0.0,0.0,5.5,32.0,0,False,,512,66427
71189,B1248/S024,0.0,0.025390625,4.0,32.0,1,False,27359,512,65858
71298,B1248/S17,0.0,0.0234375,4.0,32.0,2,False,19167|23199,512,65768
71330,B1248/S157,0.0,0.0390625,4.0,32.0,1,False,19423,512,65803
71369,B1248/S0367,0.0078125,0.109375,4.0,31.8359375,2,True,3007|19391,512,65539
71825,B348/S047,0.0,0.0,64.0,3.25390625,0,False,,512,44742
