state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_primary_all8_all,q_primary_all8_A,q_primary_all8_B,prediction_primary_all8_h10,prediction_primary_all8_h10_state,prediction_primary_all8_h10_state_beta,prediction_primary_all8_h10_state_beta_interaction,prediction_primary_all8_state_only,prediction_primary_all8_beta_only,prediction_primary_all8_h10_beta,q_secondary_first5_all,q_secondary_first5_A,q_secondary_first5_B,prediction_secondary_first5_h10,prediction_secondary_first5_h10_state,prediction_secondary_first5_h10_state_beta,prediction_secondary_first5_h10_state_beta_interaction,prediction_secondary_first5_state_only,prediction_secondary_first5_beta_only,prediction_secondary_first5_h10_beta,q_secondary_centroid_all,q_secondary_centroid_A,q_secondary_centroid_B,prediction_secondary_centroid_h10,prediction_secondary_centroid_h10_state,prediction_secondary_centroid_h10_state_beta,prediction_secondary_centroid_h10_state_beta_interaction,prediction_secondary_centroid_state_only,prediction_secondary_centroid_beta_only,prediction_secondary_centroid_h10_beta
REGDEV-c03-m015-g050,REGDEV,03,15,50,40,1,220,0.0,0.0,0.0,0.01539063634255591,0.007895402854642547,0.007909299371191943,0.007813779590677424,0.010021740472834315,0.024653720667557534,0.015411001482794678,0.0,0.0,0.0,0.04574576508964087,0.013402727893615667,0.012585969554123208,0.012543899771803962,0.016416424657586682,0.07241275111715692,0.03980912200735698,0.0,0.0,0.0,0.04872756444449692,0.010340061160888061,0.00877467594927141,0.008738704548389691,0.011991367242607319,0.07218391251771528,0.038633948610422825
REGDEV-c03-m015-g065,REGDEV,03,15,65,42,1,237,0.0,0.0,0.0,0.012249607612671427,0.005402857039478401,0.005412390417113423,0.005429919372235228,0.008392499429874762,0.024653720667557534,0.012265868269648525,0.0,0.0,0.0,0.03361743982476836,0.007909026726583303,0.007424533552525457,0.007432963472642399,0.012813998957298857,0.07241275111715692,0.029206573143009576,0.0,0.0,0.0,0.03650847892222858,0.006407088876670329,0.005433848421513587,0.005441648652382285,0.00963070169697968,0.07218391251771528,0.028869157713006847
REGDEV-c03-m015-g080,REGDEV,03,15,80,46,1,253,0.0,0.0,0.0,0.00932761039335626,0.004494309343356347,0.004502246839395938,0.004517543377561789,0.009444104988377437,0.024653720667557534,0.009340028942562624,0.0,0.0,0.0,0.023936066024345025,0.006486040138826494,0.006088181704030054,0.006090567687375135,0.015741643712060747,0.07241275111715692,0.020768171132603007,0.0,0.0,0.0,0.027135807969124837,0.005614959514130022,0.0047614673434655,0.00476539381840399,0.01221555752271159,0.07218391251771528,0.021414109169803876
REGDEV-c02-m016-g020,REGDEV,02,16,20,40,84,1429,0.0,0.0,0.0,0.025257557243915835,0.021739077870100824,0.0072599687152556545,0.007258383175761435,0.0181424817886416,0.00463547783996283,0.008362970389018629,0.0078125,0.0,0.015625,0.08840292454510514,0.0824608860357312,0.03809667895553422,0.03807452671971518,0.08009614706006445,0.028281256652370683,0.04139449536355802,0.0234375,0.03125,0.015625,0.10772964951180347,0.10787844250745941,0.04898993398378499,0.048968346821448135,0.09710498913836615,0.03302116179949927,0.051692503436968615
REGDEV-c02-m016-g035,REGDEV,02,16,35,40,90,2501,0.0,0.0,0.0,0.01228845827541743,0.019361736636635558,0.006455584377553136,0.006449875774188551,0.0280170511554873,0.00463547783996283,0.004032910763549902,0.0078125,0.015625,0.0,0.04837561209073105,0.06325083134765126,0.028896208056920253,0.02889039584319224,0.0972911854171852,0.028281256652370683,0.022134962621528288,0.03125,0.03125,0.03125,0.06640594393318318,0.08183034055079025,0.03657792951869157,0.03656239399415302,0.1047716872087866,0.03302116179949927,0.031114368319967375
REGDEV-c02-m016-g050,REGDEV,02,16,50,40,70,3531,0.0,0.0,0.0,0.012040001694462048,0.01929920364771839,0.006434461142451454,0.006423203917498794,0.028175325248798764,0.00463547783996283,0.003950702932432826,0.015625,0.015625,0.015625,0.0474630280974364,0.06215960685222029,0.02837972466759802,0.0283196601931851,0.09843712572565594,0.028281256652370683,0.021706105458339488,0.03125,0.015625,0.046875,0.05356196795279833,0.06563557210364851,0.029055508979664347,0.028967932924439038,0.10528995636789765,0.03302116179949927,0.02491419012781782
REGDEV-c02-m016-g065,REGDEV,02,16,65,40,64,4595,0.0,0.0,0.0,0.008024330900131008,0.012401426283523207,0.004115408938431624,0.004135098948853741,0.026993627212238202,0.00463547783996283,0.0026258642183399888,0.0,0.0,0.0,0.037610160392626574,0.04850816439364251,0.021973175523901867,0.022103440837138374,0.09703314469360519,0.028281256652370683,0.01710411615492146,0.0078125,0.0,0.015625,0.04798629834102965,0.05857635618696996,0.025821814560963066,0.025972157506156234,0.10544330353653492,0.03302116179949927,0.02225057390433479
REGDEV-c02-m016-g080,REGDEV,02,16,80,40,46,5439,0.0,0.0,0.0,0.00543711035046247,0.004650105805265145,0.001535085855974318,0.0015321472404468011,0.01808663040892728,0.00463547783996283,0.0017761114337347342,0.0,0.0,0.0,0.03205691193526221,0.02971874710837013,0.013318100904393131,0.013275730334838448,0.08001871238230798,0.028281256652370683,0.01453292211052268,0.0,0.0,0.0,0.05711953100904065,0.05721132549933824,0.02519964588514396,0.025146757615508074,0.0972474360945951,0.03302116179949927,0.026622503409398226
REGDEV-c03-m016-g020,REGDEV,03,16,20,45,61,1004,0.0,0.0,0.0,0.032647770402400904,0.03430021544046948,0.03404456094457865,0.035331380245161755,0.026762178792049788,0.024526157207476102,0.03239807442934196,0.0,0.0,0.0,0.08796265947630985,0.09184713672351555,0.05069595959887451,0.05105872863385604,0.09804762495278903,0.04429581310883928,0.04847765705143868,0.0078125,0.0,0.015625,0.09841040142188655,0.107373112382191,0.10344411329855567,0.10408617302606712,0.11543629615994667,0.09261097120791041,0.09732773943252643
REGDEV-c03-m016-g035,REGDEV,03,16,35,31,51,1902,0.0,0.0,0.0,0.030695537882087346,0.029356643468263187,0.029136723853200746,0.028660670275877296,0.024418387382211644,0.024526157207476102,0.03046030277874685,0.0,0.0,0.0,0.07644763326502217,0.07557620878001867,0.04138286268352179,0.04124473357270773,0.09198481219836302,0.04429581310883928,0.04189410630372191,0.0078125,0.0,0.015625,0.09105782609010218,0.09300507299874439,0.08954908525508569,0.0895363964537335,0.10599687083238107,0.09261097120791041,0.09004797447713984
REGDEV-c03-m016-g050,REGDEV,03,16,50,43,71,2613,0.0,0.0,0.0,0.039459221476379765,0.0442736395844378,0.04394703169292622,0.04268996960962154,0.028422718238589325,0.024526157207476102,0.03915953918398977,0.0078125,0.015625,0.0,0.09419366581686722,0.1067947458077508,0.05938437104296938,0.059004817760205,0.10220019090943495,0.04429581310883928,0.052071356532786016,0.0234375,0.03125,0.015625,0.09913556615063294,0.11007488887873976,0.10605877294229565,0.10525404276501213,0.10944432013204924,0.09261097120791041,0.09804579384002272
REGDEV-c03-m016-g065,REGDEV,03,16,65,40,41,3366,0.0,0.0,0.0,0.02700086970855212,0.02842069687975143,0.028207584969397976,0.027313993199070744,0.02638479466448777,0.024526157207476102,0.026793166029160664,0.0078125,0.0,0.015625,0.0654227471528326,0.07161173693002937,0.03913612177904735,0.03886365967917966,0.09644908172532712,0.04429581310883928,0.03565994554556042,0.015625,0.015625,0.015625,0.07983134492999015,0.08343826941717089,0.0803062999578413,0.07969322709458032,0.09985207852599375,0.09261097120791041,0.0789351851928633
REGDEV-c03-m016-g080,REGDEV,03,16,80,45,59,4192,0.0,0.0,0.0,0.038104661048707564,0.032595082718762984,0.03235171155729437,0.033647921326418376,0.023036981215340584,0.024526157207476102,0.03781486128004452,0.0,0.0,0.0,0.08595158023449856,0.08069069206180739,0.04429424830995229,0.044715185756451926,0.0817274942961528,0.04429581310883928,0.04732247835829368,0.0078125,0.0,0.015625,0.11548779045896124,0.1080868017496025,0.10413473397114942,0.10506932815642182,0.10048311021034224,0.09261097120791041,0.11424105759515851
REGDEV-c02-m017-g020,REGDEV,02,17,20,40,29,527,0.078125,0.109375,0.046875,0.03164072918082896,0.03357485996963892,0.0615376359882161,0.061208879426736335,0.020190231168927122,0.0435520283465018,0.058326289672797876,0.15625,0.203125,0.109375,0.09112331842019197,0.08078978860996695,0.10041768111234844,0.09896661350674642,0.049889326694460306,0.10143233299300915,0.11222708525524494,0.1015625,0.125,0.078125,0.08890209353928158,0.06556698360105745,0.09492920572695308,0.09378184526471613,0.04366194814974892,0.1344520379639846,0.1260932728305396
REGDEV-c02-m017-g035,REGDEV,02,17,35,40,35,1061,0.140625,0.171875,0.109375,0.026179040735513307,0.02503839701129775,0.04623169865247695,0.04632603486393923,0.02088220851177907,0.0435520283465018,0.04848890786496355,0.2109375,0.25,0.171875,0.09791633379017066,0.0973574092302998,0.12048282871379884,0.12108359422130562,0.08204214410248581,0.10143233299300915,0.12038495159179098,0.1875,0.1875,0.1875,0.09107957649648474,0.09384521177556233,0.13405427504274486,0.13470331335321772,0.09418670205020672,0.1344520379639846,0.12905265281464803
REGDEV-c02-m017-g050,REGDEV,02,17,50,40,43,1731,0.171875,0.15625,0.1875,0.027001889240402418,0.0225757597819379,0.04177391843918895,0.04187949520242288,0.01817872371225502,0.0435520283465018,0.04997700293952083,0.296875,0.34375,0.25,0.11290400519526461,0.10722739101184603,0.1323534779158022,0.1331545841732997,0.07682481792215795,0.10143233299300915,0.13828459825364417,0.2265625,0.25,0.203125,0.11951007010958835,0.12186282802639992,0.17180040115804124,0.17262588507002463,0.0918752379464781,0.1344520379639846,0.1671565431500327
REGDEV-c02-m017-g065,REGDEV,02,17,65,40,13,2252,0.1015625,0.109375,0.09375,0.012529848285521918,0.01640764483956505,0.030524318653847696,0.030433138316249844,0.03022225412072694,0.0435520283465018,0.023488386454761256,0.1640625,0.15625,0.171875,0.061153729552577744,0.07159859961229426,0.08921020604096402,0.0884524414016163,0.08511592573178575,0.10143233299300915,0.07589626684452486,0.125,0.140625,0.109375,0.05824136007290972,0.061490464225859826,0.08920140612029506,0.08859301676491486,0.07908372229311421,0.1344520379639846,0.08378551506101344
REGDEV-c02-m017-g080,REGDEV,02,17,80,40,32,2787,0.265625,0.296875,0.234375,0.017628771903579907,0.03189819025863488,0.058549153359709546,0.05877123557524928,0.03344420109171334,0.0435520283465018,0.032898230403775854,0.4453125,0.53125,0.359375,0.08452497608467739,0.11419013215639935,0.14069065239667447,0.14223749600958313,0.10005782152974899,0.10143233299300915,0.1042759205540542,0.359375,0.375,0.34375,0.09764134017121069,0.12194972259365142,0.17191593270542027,0.1732524582123985,0.10192594964777295,0.1344520379639846,0.13793499183681712
REGDEV-c03-m017-g020,REGDEV,03,17,20,35,37,828,0.1484375,0.125,0.171875,0.03233234130262967,0.03242006267081429,0.03252286294218394,0.03148989037077924,0.02487820883895775,0.024702193785690635,0.032427879132385054,0.28125,0.25,0.3125,0.11121756535112713,0.11240303274945905,0.14457649009820941,0.1437031638335688,0.08788113122130213,0.11265677624027075,0.14105464064191753,0.2109375,0.15625,0.265625,0.11276555461649483,0.11617080485471863,0.12868383849396242,0.1275775816647616,0.09671752790694414,0.10486173091302517,0.12223229317569147
REGDEV-c03-m017-g035,REGDEV,03,17,35,43,67,1404,0.1953125,0.140625,0.25,0.0291461948267947,0.029907850249352223,0.030002931594985873,0.031222912804411074,0.02607585762759975,0.024702193785690635,0.029232602421646693,0.3828125,0.34375,0.421875,0.1353672932154944,0.137715895523849,0.17570050166175902,0.17723603512052805,0.09543773593712049,0.11265677624027075,0.17044074322798203,0.2578125,0.203125,0.3125,0.14632908700421116,0.15705994597741219,0.1731145877022283,0.17411986685959038,0.11390879506068353,0.10486173091302517,0.15811137485834667
REGDEV-c03-m017-g050,REGDEV,03,17,50,34,18,1930,0.1328125,0.125,0.140625,0.02801787152171688,0.030109557384005156,0.03020526001909547,0.028624949919479076,0.026923961984995633,0.024702193785690635,0.028101030880432462,0.203125,0.203125,0.203125,0.10072834637964474,0.11380395570533298,0.1463123038106612,0.1445852473478743,0.09749853328854952,0.11265677624027075,0.12815717316078515,0.15625,0.140625,0.171875,0.10282081731391213,0.10677204923248598,0.11840834873978866,0.11681256747666419,0.09508115242717848,0.10486173091302517,0.11155766213596673
REGDEV-c03-m017-g065,REGDEV,03,17,65,40,17,2496,0.171875,0.15625,0.1875,0.024756568326023284,0.029334351761189332,0.029427665180523276,0.030462341478460296,0.029204700236927013,0.024702193785690635,0.024830295148277684,0.3984375,0.359375,0.4375,0.08296466041269808,0.10044121991862172,0.1296910892602791,0.1308519993164533,0.09948714808538453,0.11265677624027075,0.10612720084454444,0.2578125,0.265625,0.25,0.09048403114101963,0.09723732782248855,0.10796010149587891,0.10936170326476849,0.09194162722207895,0.10486173091302517,0.09828744038113148
REGDEV-c03-m017-g080,REGDEV,03,17,80,39,11,3038,0.1171875,0.125,0.109375,0.022911574294265907,0.025839298012376517,0.025921790469408602,0.026191313795959785,0.02473055396349616,0.024702193785690635,0.022979936062003953,0.1953125,0.21875,0.171875,0.0916208046308588,0.08444760975814086,0.10960742304335606,0.10960749443863832,0.06211843993223321,0.11265677624027075,0.11689196968138774,0.15625,0.1875,0.125,0.09866818387356464,0.07641199810931074,0.08505464081355193,0.08534164168025955,0.0527170698423488,0.10486173091302517,0.10709429257782434
REGDEV-c02-m018-g020,REGDEV,02,18,20,40,24,512,0.0,0.0,0.0,0.024531448187161638,0.021707061508517887,0.026380557523292755,0.02637043099549623,0.016950562480195473,0.024927423962234633,0.03024170070968828,0.0,0.0,0.0,0.07688140640148464,0.06297857445050781,0.07019225460488292,0.07031286903128113,0.049946148920551575,0.08377235659560106,0.0861561821611799,0.0,0.0,0.0,0.07929152709649605,0.060726235885356854,0.06680531561977858,0.06673191041853362,0.05050291945949511,0.08230933490775165,0.08579427419333356
REGDEV-c02-m018-g035,REGDEV,02,18,35,40,12,833,0.0,0.0,0.0,0.019117007691697017,0.016703893588037342,0.02032259216488387,0.020338797722985188,0.016590889026938775,0.024927423962234633,0.023597414596330767,0.0,0.0,0.0,0.06027481418036483,0.048314058709921275,0.05394473971998675,0.05405362056746361,0.04668676731814553,0.08377235659560106,0.06769312265932804,0.0,0.0,0.0,0.06594153803654972,0.04828726693571342,0.05319164484842244,0.05334257920550892,0.04585299602945063,0.08230933490775165,0.0714343889677086
REGDEV-c02-m018-g050,REGDEV,02,18,50,40,20,1129,0.0,0.0,0.0,0.018953080153016846,0.018788663918753574,0.02284850841666799,0.022842020628699986,0.018764223766421066,0.024927423962234633,0.023395984132193386,0.0,0.0,0.0,0.05389136317015045,0.04600360584431623,0.05137955621177335,0.05130881435525734,0.048646639227034806,0.08377235659560106,0.060574672382369014,0.0,0.0,0.0,0.0574427709541846,0.04181155293881617,0.046090066281969204,0.04605518174422546,0.04410047048607997,0.08230933490775165,0.06227488387344034
REGDEV-c02-m018-g065,REGDEV,02,18,65,40,16,1373,0.0,0.0,0.0,0.015470875301744383,0.013367374937373376,0.01627522053736585,0.016281906099556893,0.01619858308026257,0.024927423962234633,0.019113398364792682,0.0,0.0,0.0,0.041907184725220634,0.033407623170292784,0.03736927399603305,0.03735383257965093,0.04623807999236691,0.08377235659560106,0.04717839333702103,0.0,0.0,0.0,0.04584738948446918,0.03293681207443346,0.036341629907784015,0.03637646452815282,0.04487284759283271,0.08230933490775165,0.049755583214044566
REGDEV-c02-m018-g080,REGDEV,02,18,80,40,13,1652,0.0,0.0,0.0,0.012749271749110449,0.010312213152411218,0.012563923241317271,0.012557160646590593,0.015188527429049152,0.024927423962234633,0.015761268172410393,0.0,0.0,0.0,0.03265573551008053,0.025261034819687264,0.028284890016262613,0.028222455590870908,0.044530152291403474,0.08377235659560106,0.036807975706764605,0.0,0.0,0.0,0.036590231397957466,0.02589752725115806,0.028596181994749344,0.028534465505883674,0.043881105964555744,0.08230933490775165,0.03974218019066472
REGDEV-c03-m018-g020,REGDEV,03,18,20,46,19,329,0.0,0.0,0.0,0.024507715522320415,0.011202954571975891,0.011209074288916805,0.011299799265293073,0.009157650246269265,0.024651325051511363,0.024520147806017897,0.0,0.0,0.0,0.09215747711052388,0.025919277241151326,0.02890016748649588,0.02896121541745379,0.017408437933980066,0.09423168553475508,0.10220670389373199,0.0,0.0,0.0,0.09875269363031666,0.025512528515549922,0.030357986221013936,0.030471993105516057,0.016773184358369303,0.10868963771515483,0.11521875495526054
REGDEV-c03-m018-g035,REGDEV,03,18,35,47,13,569,0.0,0.0,0.0,0.019906802665286157,0.017761216602190853,0.017770854444476757,0.016912042769619707,0.019541032181699548,0.024651325051511363,0.019916948649164424,0.0,0.0,0.0,0.06808311084885818,0.04887375753863163,0.05434727650386769,0.05375536102716485,0.05192070863164923,0.09423168553475508,0.07572614450033716,0.0,0.0,0.0,0.07646975525827905,0.05572481513127918,0.06592017378350554,0.06529413872172699,0.055786703584379246,0.10868963771515483,0.08958969186015661
REGDEV-c03-m018-g050,REGDEV,03,18,50,47,23,785,0.0,0.0,0.0,0.019091979608850177,0.018830825795419347,0.018841032910961123,0.01929278397379766,0.02151520371070657,0.024651325051511363,0.019101718392392202,0.0,0.0,0.0,0.05697741407533949,0.0454486911299489,0.05055901676287707,0.050831286223158495,0.055378987081924645,0.09423168553475508,0.06345861403304359,0.0,0.0,0.0,0.06171015110316665,0.045121658027799154,0.05348695823553188,0.05367478621182276,0.0524815106807399,0.10868963771515483,0.07249656316629942
REGDEV-c03-m018-g065,REGDEV,03,18,65,42,13,1027,0.0,0.0,0.0,0.01689186693652838,0.007395991892201281,0.007400047584184145,0.007449744685792654,0.008777205928204605,0.024651325051511363,0.016900502782809426,0.0,0.0,0.0,0.04319770482081306,0.011154333983235102,0.012458875946149821,0.012462996419731316,0.016630140678370462,0.09423168553475508,0.04819155991086038,0.0,0.0,0.0,0.04671678519676745,0.011320286290191665,0.013507650043434368,0.013479571949615564,0.016579805936819757,0.10868963771515483,0.05503620402971719
REGDEV-c03-m018-g080,REGDEV,03,18,80,41,25,1291,0.0,0.0,0.0,0.016223779226883547,0.015300210716490993,0.015308533946070221,0.015460101012128129,0.020687505443453567,0.024651325051511363,0.01623207915750549,0.0,0.0,0.0,0.037490410100397,0.028304410577339595,0.03155072225908296,0.03165018263693161,0.05434773722159376,0.09423168553475508,0.04185333657946153,0.0,0.0,0.0,0.039668534908464316,0.02916849676456746,0.03468359956075197,0.03483903112486765,0.05579229511767635,0.10868963771515483,0.04679440032321487
REGDEV-c02-m019-g020,REGDEV,02,19,20,40,34,718,0.0,0.0,0.0,0.021872903929661604,0.022415804153039395,0.016171752077931603,0.016092682234100503,0.022863559598788226,0.011217022492668748,0.016858908067021828,0.0,0.0,0.0,0.07153113129233887,0.07446328236597666,0.04615734783695559,0.04566784144154781,0.08304524780334928,0.03752447123242473,0.045761571135869254,0.0,0.0,0.0,0.0823556789537899,0.08620113835085289,0.10024329689081825,0.09937146539711415,0.0912619463246311,0.07345284006888386,0.09523616985577153
REGDEV-c02-m019-g035,REGDEV,02,19,35,40,37,1187,0.0,0.0,0.0,0.024354244741090554,0.034428705841721606,0.02492370407607631,0.024948296898225707,0.032748419927640535,0.011217022492668748,0.018782365594241315,0.0,0.0,0.0,0.0679497982977214,0.0827201695351896,0.051450000629304875,0.05161780008068151,0.08754240661664253,0.03752447123242473,0.043410114269011243,0.0,0.0,0.0,0.07110763697629223,0.07505974440970929,0.08746067989519617,0.0877788882243665,0.07768854655346939,0.07345284006888386,0.08238686819188076
REGDEV-c02-m019-g050,REGDEV,02,19,50,40,33,1671,0.0,0.0,0.0,0.021015876956708486,0.02544871772929448,0.018375710439131585,0.018388727957423922,0.027858981566020968,0.011217022492668748,0.016195087313628693,0.0,0.0,0.0,0.05766162000470599,0.06446863061899752,0.03979861895161277,0.039906853264661146,0.08443319733174365,0.03752447123242473,0.03669118773253571,0.0,0.0,0.0,0.06335351983698258,0.06705398348977298,0.07824414279667878,0.07836033137230763,0.08368223342746939,0.07345284006888386,0.0735001015592256
REGDEV-c02-m019-g065,REGDEV,02,19,65,40,34,2155,0.0,0.0,0.0,0.018955267998689244,0.023386590144551783,0.01687678844401843,0.016857953439900653,0.02846911667954726,0.011217022492668748,0.014600107978977168,0.0,0.0,0.0,0.04939340401583359,0.056062244220671506,0.03449048215223751,0.034299249018169796,0.08434535478271483,0.03752447123242473,0.03132999062747716,0.0,0.0,0.0,0.05567204556307802,0.058938198970374216,0.06887395944811964,0.06864069346851658,0.0820033096062314,0.07345284006888386,0.06467332269903747
REGDEV-c02-m019-g080,REGDEV,02,19,80,40,32,2676,0.0078125,0.0,0.015625,0.01628764713577408,0.020902560428766963,0.015073531627993185,0.015138780168146826,0.029763006407553225,0.011217022492668748,0.012537566451325087,0.0078125,0.0,0.015625,0.04018814285370914,0.047329093324501206,0.029014404025047125,0.029311500002560623,0.08320842788831008,0.03752447123242473,0.025401185303587176,0.0078125,0.0,0.015625,0.046611528986757245,0.04891583804549631,0.05726484801508124,0.05767368125615893,0.07621016322459744,0.07345284006888386,0.05423199620907252
REGDEV-c03-m019-g020,REGDEV,03,19,20,38,26,513,0.0,0.0,0.0,0.027261301423674174,0.031212564948439624,0.030892314964805434,0.03082457217858145,0.028410746109555258,0.024469316108350847,0.026983390744757436,0.0,0.0,0.0,0.08634750376499423,0.10400125960084432,0.06034240784409945,0.06032900718471586,0.10029674563108375,0.046462658068881606,0.05088334431806133,0.0,0.0,0.0,0.08952966457353796,0.09360908303310789,0.11331704857756536,0.11314470835029737,0.09101966503876276,0.11214059066359255,0.11136077254911386
REGDEV-c03-m019-g035,REGDEV,03,19,35,35,20,921,0.0,0.0,0.0,0.02540934203426338,0.025868063601399906,0.025601200653073215,0.026040408040012925,0.02541503071141174,0.024469316108350847,0.025149822716357868,0.0,0.0,0.0,0.07777380570555716,0.08277351150753876,0.047552947613891346,0.04773724243706213,0.09260752953061348,0.046462658068881606,0.0456550264639048,0.0,0.0,0.0,0.08207935147594908,0.0837154161620274,0.1015738459946826,0.10206636098822348,0.0951800880876265,0.11214059066359255,0.10229787826179788
REGDEV-c03-m019-g050,REGDEV,03,19,50,39,26,1340,0.0,0.0,0.0,0.0247282864805967,0.027640733332120106,0.027356096531203442,0.027719557582462556,0.027426677009545646,0.024469316108350847,0.024475548460089598,0.0078125,0.015625,0.0,0.06563669205902899,0.0771409018823697,0.04420154470935534,0.04434531697475465,0.09561076372201677,0.046462658068881606,0.03832197754666594,0.0078125,0.015625,0.0,0.06838089394274526,0.06970070685319062,0.08484631307530519,0.08500912798523401,0.0862864266264963,0.11214059066359255,0.08553954115729737
REGDEV-c03-m019-g065,REGDEV,03,19,65,37,21,1823,0.015625,0.015625,0.015625,0.021980396792629323,0.023893485298743602,0.023646498232258693,0.02329224994939616,0.02433887969866336,0.024469316108350847,0.021755117377694,0.015625,0.015625,0.015625,0.054163335570181055,0.04839946860902927,0.02736881023458071,0.027258451493975603,0.06501298594360846,0.046462658068881606,0.031462484554253836,0.015625,0.015625,0.015625,0.05957029195983702,0.048758199190683804,0.05964486775786932,0.059418093611885915,0.06224583719819458,0.11214059066359255,0.07469537615091583
REGDEV-c03-m019-g080,REGDEV,03,19,80,42,45,2272,0.0234375,0.03125,0.015625,0.022140757631487335,0.023087811731244575,0.022848957966203363,0.022523881780738553,0.025617757665719058,0.024469316108350847,0.021913871487439278,0.0234375,0.03125,0.015625,0.05093677771103837,0.05535455977897686,0.031401484267944334,0.031303377507061456,0.09122010857625341,0.046462658068881606,0.029545993112549903,0.0234375,0.03125,0.015625,0.055857862974255074,0.05621108300852033,0.06864174242041234,0.06852466062826755,0.08986437166050913,0.11214059066359255,0.07011062201354275
REGDEV-c02-m020-g020,REGDEV,02,20,20,40,39,643,0.171875,0.25,0.09375,0.028501858986556425,0.029861709648980425,0.07152077940132393,0.07153028229275833,0.023699611914531682,0.05726146982088297,0.06905561200063287,0.25,0.328125,0.171875,0.10065803370529121,0.10710043868735981,0.14090504765902961,0.14122077100093183,0.08197171762219614,0.1089107648135608,0.13363460080714892,0.25,0.3125,0.1875,0.09615287618662227,0.10089071546980319,0.18802675999306018,0.18835378929953422,0.08707531189969744,0.17055061988403275,0.18174676259484845
REGDEV-c02-m020-g035,REGDEV,02,20,35,40,45,1283,0.140625,0.171875,0.109375,0.0317136767162384,0.02727466483276914,0.065568562674357,0.06569302997498194,0.018798040863802403,0.05726146982088297,0.07647760120129142,0.203125,0.21875,0.1875,0.11098828311359879,0.10716504689583085,0.1409868285126212,0.14111761329824657,0.07697853457461411,0.1089107648135608,0.1467967348451681,0.203125,0.21875,0.1875,0.10781127904831235,0.11026012257223432,0.20365530704549034,0.2039604720808921,0.09012177543023842,0.17055061988403275,0.20146998973553648
REGDEV-c02-m020-g050,REGDEV,02,20,50,40,39,1939,0.21875,0.234375,0.203125,0.026461683481807795,0.02289176764083874,0.055382393409782335,0.05531186096811365,0.018629078904904478,0.05726146982088297,0.06430472492574141,0.265625,0.265625,0.265625,0.09609521587096252,0.0913395198842773,0.12084269868814142,0.12082709521567919,0.07891772313446485,0.1089107648135608,0.127789361405094,0.296875,0.28125,0.3125,0.10232773946324406,0.10400712833602029,0.1932561921781111,0.19313131055418908,0.09432138709971642,0.17055061988403275,0.19224922959884705
REGDEV-c02-m020-g065,REGDEV,02,20,65,40,60,2399,0.1640625,0.171875,0.15625,0.03135032527320917,0.02729776220876233,0.06562190127536174,0.06563757507998383,0.019365433502930886,0.05726146982088297,0.07564144333318477,0.2109375,0.234375,0.1875,0.10143274734239416,0.09911822167365111,0.1307723623239967,0.13087054637034976,0.07658648791641802,0.1089107648135608,0.13462512565255275,0.21875,0.25,0.1875,0.10473905248843482,0.10811090441930654,0.20009501758437176,0.2001137308602001,0.08874291765811398,0.17055061988403275,0.19631610107117606
REGDEV-c02-m020-g080,REGDEV,02,20,80,40,23,3057,0.1953125,0.21875,0.171875,0.017504722851653443,0.01875109847280937,0.045639313122610624,0.045592363654434066,0.02467347543278925,0.05726146982088297,0.04310551577874948,0.2265625,0.234375,0.21875,0.05562301055735299,0.05912041017200142,0.07912283477854586,0.07878980219679813,0.07958715338674667,0.1089107648135608,0.07507732008388145,0.2265625,0.234375,0.21875,0.060555215780422604,0.06358449654903697,0.12290473992623212,0.12252303918880865,0.08242755224970727,0.17055061988403275,0.1186193308186857
REGDEV-c03-m020-g020,REGDEV,03,20,20,39,23,448,0.0,0.0,0.0,0.029873492491024008,0.035143357157509644,0.0352352457251317,0.03610395686032406,0.026402327741572442,0.024698792104767973,0.029948031358551227,0.0,0.0,0.0,0.10452263316628002,0.1021302997700599,0.12566671660370024,0.12634078050867611,0.06928200919270194,0.11070932789415792,0.12934661900829247,0.0,0.0,0.0,0.10371282670034668,0.08705227320444016,0.09401223079932243,0.09430748000288172,0.06118227826423778,0.10496911920212658,0.11125587851304558
REGDEV-c03-m020-g035,REGDEV,03,20,35,52,35,885,0.0,0.0,0.0,0.023926148855764044,0.029820637779902338,0.02989904041657472,0.030315225913683807,0.029993289260603084,0.024698792104767973,0.023986215108910046,0.0,0.0,0.0,0.08085535524842205,0.10455289691014563,0.12856766894846874,0.12896677442750734,0.09916893968123251,0.11070932789415792,0.10069043201121397,0.0,0.0,0.0,0.08860916917083271,0.08995098289785873,0.09711804273052844,0.09708037561838634,0.07895215772396481,0.10496911920212658,0.09517037038576076
REGDEV-c03-m020-g050,REGDEV,03,20,50,43,42,1167,0.0,0.0,0.0,0.026029579776080704,0.03044475199888626,0.03052474389221225,0.029502592729063522,0.029172772247040304,0.024698792104767973,0.02609478548759212,0.0,0.0,0.0,0.07427354893242266,0.09105034071269186,0.11235284540784732,0.11147550256865003,0.10378503821121034,0.11070932789415792,0.09265677212041422,0.0,0.0,0.0,0.07463421496986145,0.07997565735447004,0.08642338869703017,0.08597889405594601,0.09620613775489585,0.10496911920212658,0.08025173751076557
