state_id,candidate,matrix_id,landmark,arm,remove_type,add_type,predicted_probability,predicted_shift_from_noop,is_noop,is_beta_surgery
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g035,02,0,35,MODEL_UP,38,1,0.13864010922599213,0.01687111701369677,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g035,02,0,35,MODEL_DOWN,82,40,0.0963668966333636,-0.02540209557893175,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g035,02,0,35,RANDOM,38,56,0.13151386349518024,0.009744871282884884,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g035,02,0,35,NOOP,-1,-1,0.12176899221229535,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g065,02,0,65,MODEL_UP,38,71,0.0915638960776764,0.012171767222383278,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g065,02,0,65,MODEL_DOWN,1,86,0.05711114914558729,-0.022280979709705828,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g065,02,0,65,RANDOM,89,63,0.08600990868195255,0.006617779826659426,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m000-g065,02,0,65,NOOP,-1,-1,0.07939212885529312,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g035,03,0,35,MODEL_UP,38,36,0.25981101657364564,0.026433621374119892,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g035,03,0,35,MODEL_DOWN,81,40,0.18388442547335346,-0.04949296972617229,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g035,03,0,35,RANDOM,25,95,0.2298000729228364,-0.003577322276689332,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g035,03,0,35,NOOP,-1,-1,0.23337739519952574,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g065,03,0,65,MODEL_UP,38,50,0.12260776767267965,0.03469180646479324,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g065,03,0,65,MODEL_DOWN,9,40,0.06630548924662018,-0.02161047196126624,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g065,03,0,65,RANDOM,93,13,0.10249198180839938,0.014576020600512968,False,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m000-g065,03,0,65,NOOP,-1,-1,0.08791596120788642,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m001-g035,02,1,35,MODEL_UP,84,47,0.486414377482866,0.027535513989343507,False,False
