state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_MODEL_UP,q_all_MODEL_UP,q_half_A_MODEL_UP,q_half_B_MODEL_UP,prediction_MODEL_DOWN,q_all_MODEL_DOWN,q_half_A_MODEL_DOWN,q_half_B_MODEL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m002-g035,03,2,35,42,18,107,2581,0.6383529405291999,0.625,0.4583333333333333,0.7916666666666666,0.39346346665281734,0.3333333333333333,0.375,0.2916666666666667,0.6186748142991847,0.5625,0.4583333333333333,0.6666666666666666,0.6123245014255286,0.5208333333333334,0.5833333333333334,0.4583333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m002-g065,03,2,65,33,16,52,5047,0.5466823034142029,0.4791666666666667,0.5416666666666666,0.4166666666666667,0.3402736804560266,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.5172530423182333,0.3958333333333333,0.5,0.2916666666666667,0.5143149525593397,0.375,0.2916666666666667,0.4583333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m003-g035,02,3,35,40,21,77,2431,0.6146056643808372,0.5416666666666666,0.625,0.4583333333333333,0.5270163286505447,0.4791666666666667,0.375,0.5833333333333334,0.5612578625446151,0.5833333333333334,0.625,0.5416666666666666,0.5653206590191013,0.5,0.5416666666666666,0.4583333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m003-g065,02,3,65,40,24,81,4590,0.4472988566872852,0.20833333333333334,0.16666666666666666,0.25,0.37191258072719713,0.22916666666666666,0.16666666666666666,0.2916666666666667,0.4103077682619906,0.14583333333333334,0.16666666666666666,0.125,0.4076677390523552,0.14583333333333334,0.20833333333333334,0.08333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m003-g035,03,3,35,35,14,37,2168,0.417383340763812,0.10416666666666667,0.16666666666666666,0.041666666666666664,0.3460110257518639,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.38170255143618376,0.10416666666666667,0.08333333333333333,0.125,0.38220531298337274,0.08333333333333333,0.125,0.041666666666666664
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m003-g065,03,3,65,39,19,32,3789,0.6160848301469871,0.1875,0.2916666666666667,0.08333333333333333,0.521325821925472,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.6058230883195412,0.20833333333333334,0.16666666666666666,0.25,0.5652649920857243,0.2708333333333333,0.20833333333333334,0.3333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m004-g035,02,4,35,40,17,69,3244,0.46857334861897876,0.4791666666666667,0.5416666666666666,0.4166666666666667,0.345088163472466,0.3958333333333333,0.375,0.4166666666666667,0.3983904445046648,0.4375,0.5,0.375,0.40306235082780717,0.4375,0.5,0.375
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m004-g065,02,4,65,40,25,101,6339,0.6355278819362536,0.7291666666666666,0.8333333333333334,0.625,0.5473593921351535,0.7708333333333334,0.7083333333333334,0.8333333333333334,0.5979633808989891,0.6458333333333334,0.7083333333333334,0.5833333333333334,0.5972536980154913,0.7291666666666666,0.75,0.7083333333333334
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m004-g035,03,4,35,37,21,124,2815,0.7578318816014809,0.7708333333333334,0.75,0.7916666666666666,0.6281488809188794,0.5208333333333334,0.4583333333333333,0.5833333333333334,0.6891817641303485,0.5833333333333334,0.625,0.5416666666666666,0.7011275378951022,0.5833333333333334,0.5,0.6666666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m004-g065,03,4,65,35,13,84,4999,0.5257178204481896,0.6875,0.7916666666666666,0.5833333333333334,0.32321426170328743,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.39524129685820025,0.4583333333333333,0.4166666666666667,0.5,0.37139761277930317,0.625,0.75,0.5
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m005-g035,02,5,35,40,21,69,3699,0.6802334382914463,0.5625,0.5833333333333334,0.5416666666666666,0.46323114249830993,0.3125,0.25,0.375,0.6327855074724655,0.5,0.5416666666666666,0.4583333333333333,0.6296481909804411,0.4791666666666667,0.375,0.5833333333333334
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m005-g065,02,5,65,40,18,123,7264,0.7139517209850396,0.6666666666666666,0.625,0.7083333333333334,0.5505054555672368,0.2708333333333333,0.20833333333333334,0.3333333333333333,0.6548272047418283,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6638039410978155,0.8125,0.8333333333333334,0.7916666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m005-g035,03,5,35,44,20,125,2598,0.6390054807673818,0.5625,0.5416666666666666,0.5833333333333334,0.43775594730671946,0.5208333333333334,0.625,0.4166666666666667,0.5768550063147068,0.5625,0.625,0.5,0.5661419547686759,0.5833333333333334,0.5416666666666666,0.625
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m005-g065,03,5,65,36,23,64,4428,0.772026035072322,0.7291666666666666,0.625,0.8333333333333334,0.6251315453777864,0.4375,0.5833333333333334,0.2916666666666667,0.7290123501445179,0.6875,0.7083333333333334,0.6666666666666666,0.7275379670955643,0.7083333333333334,0.7083333333333334,0.7083333333333334
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m006-g035,02,6,35,40,16,66,3358,0.38779424906791,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.2386612370690791,0.3333333333333333,0.4583333333333333,0.20833333333333334,0.30646548357917186,0.3958333333333333,0.3333333333333333,0.4583333333333333,0.2971861394645143,0.4166666666666667,0.375,0.4583333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m006-g065,02,6,65,40,23,115,6315,0.6616890417634993,0.375,0.4583333333333333,0.2916666666666667,0.5278139176378998,0.16666666666666666,0.20833333333333334,0.125,0.5991509911854461,0.3958333333333333,0.375,0.4166666666666667,0.5896612679679915,0.2708333333333333,0.2916666666666667,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m006-g035,03,6,35,41,19,82,2879,0.752811537773487,0.3958333333333333,0.4166666666666667,0.375,0.617041319985272,0.2916666666666667,0.20833333333333334,0.375,0.7379607781286849,0.4375,0.4166666666666667,0.4583333333333333,0.7269489288110501,0.4583333333333333,0.4583333333333333,0.4583333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m006-g065,03,6,65,36,15,76,5181,0.5480338182693199,0.3125,0.3333333333333333,0.2916666666666667,0.3069642784891226,0.22916666666666666,0.375,0.08333333333333333,0.3758618368328453,0.22916666666666666,0.3333333333333333,0.125,0.37053156808661203,0.3333333333333333,0.3333333333333333,0.3333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m007-g035,02,7,35,40,21,149,3747,0.44133125541556484,0.4375,0.5,0.375,0.30841889586621507,0.14583333333333334,0.16666666666666666,0.125,0.34471864611380926,0.1875,0.125,0.25,0.3381431255315911,0.10416666666666667,0.125,0.08333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m007-g065,02,7,65,40,16,90,5896,0.5123370847346754,0.22916666666666666,0.20833333333333334,0.25,0.3987885210251903,0.375,0.4166666666666667,0.3333333333333333,0.48225808095106343,0.375,0.4166666666666667,0.3333333333333333,0.4652773707549694,0.20833333333333334,0.16666666666666666,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m007-g035,03,7,35,45,21,102,3211,0.6445433482435298,0.5625,0.75,0.375,0.527534441915456,0.3958333333333333,0.4166666666666667,0.375,0.6163902898150397,0.5416666666666666,0.4583333333333333,0.625,0.613881417490469,0.4375,0.5416666666666666,0.3333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m007-g065,03,7,65,37,17,34,5485,0.48812534834561094,0.22916666666666666,0.25,0.20833333333333334,0.302417809064705,0.1875,0.20833333333333334,0.16666666666666666,0.4218936761050446,0.2708333333333333,0.20833333333333334,0.3333333333333333,0.4242996653889176,0.3125,0.375,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m008-g035,02,8,35,40,10,62,2672,0.14936360919718822,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08926179663037188,0.08333333333333333,0.125,0.041666666666666664,0.13647572250029447,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.10453808993900862,0.08333333333333333,0.125,0.041666666666666664
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m008-g065,02,8,65,40,18,125,5575,0.30808826149739305,0.2708333333333333,0.3333333333333333,0.20833333333333334,0.18757491269299034,0.1875,0.20833333333333334,0.16666666666666666,0.22884782405111576,0.20833333333333334,0.16666666666666666,0.25,0.22457837653185309,0.16666666666666666,0.08333333333333333,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m008-g035,03,8,35,44,18,53,2535,0.39445755984795894,0.2916666666666667,0.20833333333333334,0.375,0.2932704381185249,0.14583333333333334,0.20833333333333334,0.08333333333333333,0.33017892994775555,0.22916666666666666,0.08333333333333333,0.375,0.33123304598003905,0.08333333333333333,0.041666666666666664,0.125
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m008-g065,03,8,65,42,13,63,4572,0.20869581842997065,0.14583333333333334,0.25,0.041666666666666664,0.1596366711846285,0.10416666666666667,0.125,0.08333333333333333,0.18324591672961935,0.08333333333333333,0.041666666666666664,0.125,0.18086431124808786,0.041666666666666664,0.08333333333333333,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m009-g035,02,9,35,40,13,57,2017,0.12740755379966237,0.020833333333333332,0.0,0.041666666666666664,0.07888226080287028,0.0,0.0,0.0,0.0830731253950266,0.020833333333333332,0.0,0.041666666666666664,0.0917213720962383,0.020833333333333332,0.041666666666666664,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m009-g065,02,9,65,40,10,79,3935,0.05354674932721972,0.0,0.0,0.0,0.03248781914269929,0.0,0.0,0.0,0.03483583646981083,0.0,0.0,0.0,0.03875239209092739,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m009-g035,03,9,35,40,15,41,1711,0.18908783132813956,0.020833333333333332,0.0,0.041666666666666664,0.14162270405993865,0.041666666666666664,0.08333333333333333,0.0,0.16621437578430992,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.1649063801244266,0.041666666666666664,0.08333333333333333,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m009-g065,03,9,65,38,11,56,3259,0.12570077850722372,0.020833333333333332,0.041666666666666664,0.0,0.0707986396936018,0.0,0.0,0.0,0.11467374091906431,0.0,0.0,0.0,0.10628984849312811,0.020833333333333332,0.0,0.041666666666666664
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m010-g035,02,10,35,40,17,66,2967,0.21896617629911008,0.125,0.08333333333333333,0.16666666666666666,0.14906583129329287,0.10416666666666667,0.125,0.08333333333333333,0.15811273107689605,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.17653075439202848,0.020833333333333332,0.041666666666666664,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m010-g065,02,10,65,40,13,37,5385,0.07048854918253471,0.0625,0.0,0.125,0.04874912546998642,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.06101275439278971,0.020833333333333332,0.041666666666666664,0.0,0.05854676846008358,0.020833333333333332,0.041666666666666664,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m010-g035,03,10,35,42,18,51,2335,0.3810451692620436,0.041666666666666664,0.0,0.08333333333333333,0.2987183006248806,0.0,0.0,0.0,0.3165043303451099,0.0,0.0,0.0,0.3522811737467083,0.020833333333333332,0.0,0.041666666666666664
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m010-g065,03,10,65,47,12,37,4470,0.1817767800312886,0.020833333333333332,0.0,0.041666666666666664,0.10435980218460554,0.0,0.0,0.0,0.16763024843805088,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.160785994467878,0.020833333333333332,0.0,0.041666666666666664
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m011-g035,02,11,35,40,5,12,841,0.008809654638776195,0.0,0.0,0.0,0.002892519982658318,0.0,0.0,0.0,0.0045850798328867124,0.0,0.0,0.0,0.004698250131018258,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m011-g065,02,11,65,40,7,14,1443,0.007994385109150279,0.0,0.0,0.0,0.004180399098304882,0.0,0.0,0.0,0.007676052342735265,0.0,0.0,0.0,0.005807435447795104,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m011-g035,03,11,35,42,7,11,1568,0.009685102908076023,0.0,0.0,0.0,0.005758830871074367,0.0,0.0,0.0,0.006916034643662099,0.0,0.0,0.0,0.00750241942232255,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m011-g065,03,11,65,43,4,23,2014,0.003801159496052128,0.0,0.0,0.0,0.0021598589580991948,0.0,0.0,0.0,0.0022967375837876537,0.0,0.0,0.0,0.0024224924241965577,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m012-g035,02,12,35,40,18,76,3873,0.6333236659080772,0.4583333333333333,0.375,0.5416666666666666,0.5540401556135739,0.25,0.25,0.25,0.5827312670496456,0.3333333333333333,0.20833333333333334,0.4583333333333333,0.5955289721218282,0.2916666666666667,0.3333333333333333,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m012-g065,02,12,65,40,22,101,7306,0.7548052162718359,0.7916666666666666,0.75,0.8333333333333334,0.6521821043481588,0.4166666666666667,0.5,0.3333333333333333,0.6844169527434173,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.6850945210859873,0.5833333333333334,0.5416666666666666,0.625
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m012-g035,03,12,35,35,22,54,3412,0.7265837357588629,0.7916666666666666,0.75,0.8333333333333334,0.6365183659045525,0.6458333333333334,0.7083333333333334,0.5833333333333334,0.7079223616555539,0.7916666666666666,0.75,0.8333333333333334,0.698859763296372,0.625,0.6666666666666666,0.5833333333333334
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m012-g065,03,12,65,40,21,91,6530,0.7882329527572054,0.75,0.75,0.75,0.7042275324819645,0.6875,0.5416666666666666,0.8333333333333334,0.7702822781595883,0.6666666666666666,0.75,0.5833333333333334,0.7731542022694157,0.8333333333333334,0.9583333333333334,0.7083333333333334
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m013-g035,02,13,35,40,21,76,4561,0.6036537265900119,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.49723347673248436,0.5208333333333334,0.5416666666666666,0.5,0.5549892856970607,0.5,0.625,0.375,0.5388335719118028,0.4583333333333333,0.6666666666666666,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m013-g065,02,13,65,40,14,65,7761,0.3883363693411335,0.4791666666666667,0.5416666666666666,0.4166666666666667,0.2710067483576521,0.2708333333333333,0.2916666666666667,0.25,0.31905407988924406,0.3958333333333333,0.4583333333333333,0.3333333333333333,0.3132230618020868,0.4375,0.4583333333333333,0.4166666666666667
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m013-g035,03,13,35,43,22,77,3931,0.547286516405769,0.2708333333333333,0.2916666666666667,0.25,0.4422460554161508,0.3125,0.25,0.375,0.4930091885573082,0.25,0.16666666666666666,0.3333333333333333,0.48051339203447774,0.22916666666666666,0.125,0.3333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m013-g065,03,13,65,43,26,87,6963,0.702909388560903,0.6666666666666666,0.8333333333333334,0.5,0.5853303839637494,0.75,0.7083333333333334,0.7916666666666666,0.6176129938790312,0.5208333333333334,0.5,0.5416666666666666,0.6161389662894882,0.5833333333333334,0.6666666666666666,0.5
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m014-g035,02,14,35,40,19,103,2935,0.5803120130227942,0.3958333333333333,0.3333333333333333,0.4583333333333333,0.3682617231613426,0.2916666666666667,0.375,0.20833333333333334,0.4048721705964377,0.14583333333333334,0.20833333333333334,0.08333333333333333,0.42260233008803416,0.125,0.125,0.125
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m014-g065,02,14,65,40,18,53,5678,0.3168633113528387,0.22916666666666666,0.25,0.20833333333333334,0.15515533264680967,0.125,0.16666666666666666,0.08333333333333333,0.199044066112419,0.2708333333333333,0.125,0.4166666666666667,0.19302643003246,0.14583333333333334,0.20833333333333334,0.08333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m014-g035,03,14,35,42,20,98,2535,0.3918156880669001,0.3541666666666667,0.2916666666666667,0.4166666666666667,0.19213435964128078,0.14583333333333334,0.16666666666666666,0.125,0.23325882628054637,0.1875,0.20833333333333334,0.16666666666666666,0.23928477357960773,0.14583333333333334,0.20833333333333334,0.08333333333333333
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m014-g065,03,14,65,30,14,66,4722,0.5038602301978868,0.3333333333333333,0.375,0.2916666666666667,0.2703868112472017,0.25,0.16666666666666666,0.3333333333333333,0.3530839056354897,0.3333333333333333,0.25,0.4166666666666667,0.3352498200123863,0.25,0.125,0.375
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m015-g035,02,15,35,40,16,88,2019,0.1804952100350336,0.0,0.0,0.0,0.13016269324976965,0.0,0.0,0.0,0.1567413215065621,0.0,0.0,0.0,0.15362318490243296,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m015-g065,02,15,65,40,14,72,3681,0.10565072548971112,0.0,0.0,0.0,0.061634922055804404,0.0,0.0,0.0,0.0889873900651779,0.0,0.0,0.0,0.08803811393282232,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m015-g035,03,15,35,43,16,34,1766,0.1715123917780148,0.0,0.0,0.0,0.11565441327079427,0.0,0.0,0.0,0.1550413208866835,0.0,0.0,0.0,0.14764372214839644,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m015-g065,03,15,65,28,8,41,3015,0.10855595345197021,0.0,0.0,0.0,0.06427033564940655,0.0,0.0,0.0,0.10574595844531573,0.0,0.0,0.0,0.08763752371713787,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m016-g035,02,16,35,40,24,110,4007,0.797071297127233,0.9166666666666666,0.9583333333333334,0.875,0.7382134708560748,0.8333333333333334,0.875,0.7916666666666666,0.7814916340283505,0.875,0.7916666666666666,0.9583333333333334,0.778253271794225,0.75,0.7083333333333334,0.7916666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m016-g065,02,16,65,40,19,76,6983,0.6371482281776247,0.375,0.4166666666666667,0.3333333333333333,0.5446215924296758,0.2708333333333333,0.20833333333333334,0.3333333333333333,0.5903556843192096,0.25,0.25,0.25,0.5757368254973604,0.1875,0.125,0.25
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m016-g035,03,16,35,39,18,123,3099,0.7139145423336799,0.7708333333333334,0.8333333333333334,0.7083333333333334,0.6526106177804144,0.5625,0.5,0.625,0.708469980388173,0.75,0.9166666666666666,0.5833333333333334,0.6917309940721847,0.7916666666666666,0.75,0.8333333333333334
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m016-g065,03,16,65,46,18,55,5946,0.536659773139732,0.5,0.5,0.5,0.4484472307863068,0.3125,0.5,0.125,0.49763944282835315,0.5,0.375,0.625,0.5059519567106828,0.4583333333333333,0.4166666666666667,0.5
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m017-g035,02,17,35,40,27,145,4195,0.6929239173846488,0.7916666666666666,0.875,0.7083333333333334,0.549388635170189,0.5416666666666666,0.4166666666666667,0.6666666666666666,0.6634902163784487,0.6875,0.7083333333333334,0.6666666666666666,0.6626285488749696,0.8125,0.875,0.75
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m017-g065,02,17,65,40,25,92,7586,0.7643139739499868,0.7083333333333334,0.5833333333333334,0.8333333333333334,0.5605821172136768,0.4166666666666667,0.5,0.3333333333333333,0.756511131072417,0.75,0.75,0.75,0.6984651651519306,0.625,0.625,0.625
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m017-g035,03,17,35,40,21,53,2921,0.7506931124588851,0.7291666666666666,0.8333333333333334,0.625,0.47552334003630553,0.4583333333333333,0.375,0.5416666666666666,0.7386016332916161,0.8125,0.75,0.875,0.7337346147501161,0.7291666666666666,0.7916666666666666,0.6666666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m017-g065,03,17,65,36,19,42,5687,0.6652742942418797,0.6875,0.6666666666666666,0.7083333333333334,0.3343411640107112,0.4166666666666667,0.4583333333333333,0.375,0.57896733028605,0.4375,0.5,0.375,0.5723071651595728,0.6041666666666666,0.6666666666666666,0.5416666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m018-g035,02,18,35,40,22,77,2723,0.6525311682499606,0.6458333333333334,0.625,0.6666666666666666,0.5492220346100879,0.5625,0.5416666666666666,0.5833333333333334,0.6194864622266174,0.6875,0.7083333333333334,0.6666666666666666,0.6167851935810786,0.5,0.4583333333333333,0.5416666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m018-g065,02,18,65,40,19,93,5611,0.6613704397653815,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5748809243472726,0.4166666666666667,0.5,0.3333333333333333,0.6107260683787532,0.6458333333333334,0.6666666666666666,0.625,0.617565980947508,0.5,0.4583333333333333,0.5416666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m018-g035,03,18,35,38,17,55,2331,0.6630435594783376,0.75,0.75,0.75,0.5654040454241664,0.6458333333333334,0.5833333333333334,0.7083333333333334,0.6199501382665712,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6177761694181101,0.6875,0.5833333333333334,0.7916666666666666
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m018-g065,03,18,65,43,18,123,5099,0.7504503726669006,0.8125,0.8333333333333334,0.7916666666666666,0.633879302892113,0.5625,0.5416666666666666,0.5833333333333334,0.7114846012752822,0.875,0.9583333333333334,0.7916666666666666,0.7208903834571226,0.6666666666666666,0.5833333333333334,0.75
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m019-g035,02,19,35,40,6,63,2038,0.021811575815327177,0.0,0.0,0.0,0.00942761175427174,0.0,0.0,0.0,0.01955565407607582,0.0,0.0,0.0,0.016475489343995363,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c02-m019-g065,02,19,65,40,3,52,3651,0.005368291721207379,0.0,0.0,0.0,0.0012945858042102828,0.0,0.0,0.0,0.004537492780825262,0.0,0.0,0.0,0.0029727949351835664,0.0,0.0,0.0
INTCR6_ZERO_SHOT_POS_A_M5_S4_V1-c03-m019-g035,03,19,35,42,8,30,1513,0.027529359657246247,0.0,0.0,0.0,0.018020929599111946,0.0,0.0,0.0,0.022536956288640993,0.0,0.0,0.0,0.022387445608189126,0.0,0.0,0.0
