substrate,rule,donor_id,donor_kind,intervention,eta_multiplier,epsilon_multiplier,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
life,30964,life-30964-0-0,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-0,switcher,structured_half,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-0-0,switcher,structured_half,0,1,10,9,0.5625,"{""components"": 9, ""primary"": 9, ""terminal2x2"": 9}","{""components"": 0.5625, ""primary"": 0.5625, ""terminal2x2"": 0.5625}",16
life,30964,life-30964-0-0,switcher,structured_half,0,2,14,8,0.5,"{""components"": 8, ""primary"": 8, ""terminal2x2"": 8}","{""components"": 0.5, ""primary"": 0.5, ""terminal2x2"": 0.5}",16
life,30964,life-30964-0-0,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-0,switcher,structured_half,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-0,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-0,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-0,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-0,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,intact,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-4,switcher,intact,0,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-4,switcher,intact,0,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-4,switcher,intact,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,intact,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,intact,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 15}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.9375}",16
life,30964,life-30964-4-4,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,structured_half,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-4,switcher,structured_half,0,1,11,7,0.4375,"{""components"": 7, ""primary"": 7, ""terminal2x2"": 7}","{""components"": 0.4375, ""primary"": 0.4375, ""terminal2x2"": 0.4375}",16
life,30964,life-30964-4-4,switcher,structured_half,0,2,13,5,0.3125,"{""components"": 7, ""primary"": 5, ""terminal2x2"": 5}","{""components"": 0.4375, ""primary"": 0.3125, ""terminal2x2"": 0.3125}",16
life,30964,life-30964-4-4,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,structured_half,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-4,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 15}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.9375}",16
life,30964,life-30964-4-4,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,0,1,12,9,0.5625,"{""components"": 9, ""primary"": 9, ""terminal2x2"": 9}","{""components"": 0.5625, ""primary"": 0.5625, ""terminal2x2"": 0.5625}",16
life,30964,life-30964-0-8,switcher,intact,0,2,14,4,0.25,"{""components"": 4, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.25, ""primary"": 0.25, ""terminal2x2"": 0.25}",16
life,30964,life-30964-0-8,switcher,intact,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,0,1,12,9,0.5625,"{""components"": 9, ""primary"": 9, ""terminal2x2"": 9}","{""components"": 0.5625, ""primary"": 0.5625, ""terminal2x2"": 0.5625}",16
life,30964,life-30964-0-8,switcher,structured_half,0,2,11,7,0.4375,"{""components"": 7, ""primary"": 7, ""terminal2x2"": 7}","{""components"": 0.4375, ""primary"": 0.4375, ""terminal2x2"": 0.4375}",16
life,30964,life-30964-0-8,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-8,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,0,1,8,10,0.625,"{""components"": 10, ""primary"": 10, ""terminal2x2"": 10}","{""components"": 0.625, ""primary"": 0.625, ""terminal2x2"": 0.625}",16
life,30964,life-30964-1-9,switcher,intact,0,2,13,6,0.375,"{""components"": 6, ""primary"": 6, ""terminal2x2"": 6}","{""components"": 0.375, ""primary"": 0.375, ""terminal2x2"": 0.375}",16
life,30964,life-30964-1-9,switcher,intact,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,structured_half,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,structured_half,0,1,14,4,0.25,"{""components"": 4, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.25, ""primary"": 0.25, ""terminal2x2"": 0.25}",16
life,30964,life-30964-1-9,switcher,structured_half,0,2,13,5,0.3125,"{""components"": 5, ""primary"": 5, ""terminal2x2"": 5}","{""components"": 0.3125, ""primary"": 0.3125, ""terminal2x2"": 0.3125}",16
life,30964,life-30964-1-9,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,structured_half,1,1,1,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 15}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.9375}",16
life,30964,life-30964-1-9,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-1-9,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,0,1,15,6,0.375,"{""components"": 6, ""primary"": 6, ""terminal2x2"": 6}","{""components"": 0.375, ""primary"": 0.375, ""terminal2x2"": 0.375}",16
life,30964,life-30964-2-10,switcher,intact,0,2,14,7,0.4375,"{""components"": 7, ""primary"": 7, ""terminal2x2"": 7}","{""components"": 0.4375, ""primary"": 0.4375, ""terminal2x2"": 0.4375}",16
life,30964,life-30964-2-10,switcher,intact,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,1,1,1,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,0,1,10,7,0.4375,"{""components"": 8, ""primary"": 7, ""terminal2x2"": 7}","{""components"": 0.5, ""primary"": 0.4375, ""terminal2x2"": 0.4375}",16
life,30964,life-30964-2-10,switcher,structured_half,0,2,13,6,0.375,"{""components"": 10, ""primary"": 6, ""terminal2x2"": 8}","{""components"": 0.625, ""primary"": 0.375, ""terminal2x2"": 0.5}",16
life,30964,life-30964-2-10,switcher,structured_half,1,0,1,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-2-10,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,intact,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-12,switcher,intact,0,1,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-12,switcher,intact,0,2,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-12,switcher,intact,1,0,1,15,0.9375,"{""components"": 15, ""primary"": 15, ""terminal2x2"": 15}","{""components"": 0.9375, ""primary"": 0.9375, ""terminal2x2"": 0.9375}",16
life,30964,life-30964-4-12,switcher,intact,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,intact,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,structured_half,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,structured_half,0,1,7,10,0.625,"{""components"": 11, ""primary"": 10, ""terminal2x2"": 9}","{""components"": 0.6875, ""primary"": 0.625, ""terminal2x2"": 0.5625}",16
life,30964,life-30964-4-12,switcher,structured_half,0,2,10,8,0.5,"{""components"": 9, ""primary"": 8, ""terminal2x2"": 8}","{""components"": 0.5625, ""primary"": 0.5, ""terminal2x2"": 0.5}",16
life,30964,life-30964-4-12,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 14}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.875}",16
life,30964,life-30964-4-12,switcher,structured_half,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 14}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.875}",16
life,30964,life-30964-4-12,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-12,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,0,1,8,12,0.75,"{""components"": 12, ""primary"": 12, ""terminal2x2"": 12}","{""components"": 0.75, ""primary"": 0.75, ""terminal2x2"": 0.75}",16
life,30964,life-30964-0-16,switcher,intact,0,2,14,10,0.625,"{""components"": 10, ""primary"": 10, ""terminal2x2"": 10}","{""components"": 0.625, ""primary"": 0.625, ""terminal2x2"": 0.625}",16
life,30964,life-30964-0-16,switcher,intact,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,structured_half,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-0-16,switcher,structured_half,0,1,9,9,0.5625,"{""components"": 9, ""primary"": 9, ""terminal2x2"": 9}","{""components"": 0.5625, ""primary"": 0.5625, ""terminal2x2"": 0.5625}",16
life,30964,life-30964-0-16,switcher,structured_half,0,2,14,4,0.25,"{""components"": 4, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.25, ""primary"": 0.25, ""terminal2x2"": 0.25}",16
life,30964,life-30964-0-16,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,structured_half,1,1,1,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,structured_half,1,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,structured_half,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,structured_half,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-0-16,switcher,structured_half,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-20,switcher,intact,0,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-20,switcher,intact,0,1,5,14,0.875,"{""components"": 14, ""primary"": 14, ""terminal2x2"": 14}","{""components"": 0.875, ""primary"": 0.875, ""terminal2x2"": 0.875}",16
life,30964,life-30964-4-20,switcher,intact,0,2,13,4,0.25,"{""components"": 4, ""primary"": 4, ""terminal2x2"": 4}","{""components"": 0.25, ""primary"": 0.25, ""terminal2x2"": 0.25}",16
life,30964,life-30964-4-20,switcher,intact,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
life,30964,life-30964-4-20,switcher,intact,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 14}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.875}",16
life,30964,life-30964-4-20,switcher,intact,1,2,1,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 14}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.875}",16
life,30964,life-30964-4-20,switcher,intact,2,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 12}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",16
life,30964,life-30964-4-20,switcher,intact,2,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 12}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.75}",16
life,30964,life-30964-4-20,switcher,intact,2,2,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 14}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.875}",16
life,30964,life-30964-4-20,switcher,structured_half,0,0,16,0,0.0,"{""components"": 0, ""primary"": 0, ""terminal2x2"": 0}","{""components"": 0.0, ""primary"": 0.0, ""terminal2x2"": 0.0}",16
life,30964,life-30964-4-20,switcher,structured_half,0,1,10,6,0.375,"{""components"": 6, ""primary"": 6, ""terminal2x2"": 5}","{""components"": 0.375, ""primary"": 0.375, ""terminal2x2"": 0.3125}",16
life,30964,life-30964-4-20,switcher,structured_half,0,2,13,5,0.3125,"{""components"": 7, ""primary"": 5, ""terminal2x2"": 3}","{""components"": 0.4375, ""primary"": 0.3125, ""terminal2x2"": 0.1875}",16
life,30964,life-30964-4-20,switcher,structured_half,1,0,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 15}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 0.9375}",16
life,30964,life-30964-4-20,switcher,structured_half,1,1,0,16,1.0,"{""components"": 16, ""primary"": 16, ""terminal2x2"": 16}","{""components"": 1.0, ""primary"": 1.0, ""terminal2x2"": 1.0}",16
