source_state_id,candidate,matrix_id,landmark,eligible,reason,observed_fissions,break_time,broken_state_id,break_h,broken_state_digest,old_anchor_digest
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g020,02,0,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g035,02,0,35,True,natural_break_observed,19,19,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g035-natural-break-f19,0.8751129232610485,5551777cac17d879e530da11ad9f62a830208c154d8e519a33e793ce0fb33606,1366a4c0dcbd34074a1d6ea6dbea2871b5cb4a29c3096f6c452d5c7f1f12cbcb
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g050,02,0,50,True,natural_break_observed,6,6,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g050-natural-break-f06,0.8856610311847763,535d59c6279e8180c21c9e4bb2a7135443c60540714b8ddcb449babd1962b6ad,e3041aaf27ab8368eade18121cea4987f2c1bc070daeb2425874957a94abcbe6
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g065,02,0,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g080,02,0,80,True,natural_break_observed,28,28,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m000-g080-natural-break-f28,0.878759471125339,b26442a12558ad4ed4ea5b2a2e355b4784bf53c2682c6d069548bdbb00384bdd,00a8af0acbc04c6c7c83278dd7da6239dd4d67e68843b0783c49bd3de16443ce
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g020,03,0,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g035,03,0,35,True,natural_break_observed,26,26,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g035-natural-break-f26,0.877557454470395,aaf66a862133b82a3bf6d109a57664b45870a4b63b0180ffca1fb6f37fab35db,ccca22050290161777d8475407572970af527d1576c049c23b41390a3b6e8325
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g050,03,0,50,True,natural_break_observed,19,19,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g050-natural-break-f19,0.8624216160156492,1b886f50bae619a614f2e42c3c0b2faad350e07c0ddaaf40ca11ec3d53c332f0,78c8411ac7624911b633c25e0c3c7eb5dfd5b8e2b35b38eac472c2afa59ed904
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g065,03,0,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m000-g080,03,0,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m001-g020,02,1,20,True,natural_break_observed,31,31,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m001-g020-natural-break-f31,0.898270771641355,d4dcba371b3364b1732af55cb999a038e9ad851d7924953ee33e4e3e72f85a5b,62246e2abe1f76bbf46c9d47bb7ab6a5957f26d35612aaef4adf00ef3fb305c4
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m001-g035,02,1,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m001-g050,02,1,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m001-g065,02,1,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m001-g080,02,1,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g020,03,1,20,True,natural_break_observed,16,16,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g020-natural-break-f16,0.876951013707289,6a0cf728478f270708dcc54af02c9d73a29b218819c8fb7172a83d2ea61c2df8,4fbe83348abed04b0d31a2f8c0c5792332a68d7506c3c26af108bc69bff49494
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g035,03,1,35,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g035-natural-break-f07,0.8792617307595078,c65dc89427ba771236462bfbf3cf0ace48c9350d28ea1589a6e9960fd78857af,e12f407ffc72d52b65876030ea9abe052f3c4819f34f80e0d962b3bc0a151576
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g050,03,1,50,True,natural_break_observed,48,48,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g050-natural-break-f48,0.8879028776160358,0433aee75bbd1456ac095ae4d5102bad8791784b6614b5c0958d6092c6af4f02,f97c55c8284361d0e1be2c945650aeef77cd4d841a90165e13e8cbe9bba42431
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g065,03,1,65,True,natural_break_observed,48,48,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g065-natural-break-f48,0.839709510755227,0f47fdacda841032cf72d2e82fb14e77ebb72ead427d2760f0a7a72861003033,df1514c2c866a59878bf2b1e70fab29f8b7079b34cae7d41f04c4b49d8dc820c
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g080,03,1,80,True,natural_break_observed,39,39,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m001-g080-natural-break-f39,0.8227515409298797,2aa6787bf22fbd6f291b9b90e2df2152f48606abfd26e2d0b18155e01eabae1e,5f6bb0e44b96f2ec9f263ee58aa9944799e8aa4387814d45de9aba40c5638567
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g020,02,2,20,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g020-natural-break-f01,0.8692528269729263,6ce61645e60d0c37e376a5f55a7a41616a7bab7fff1f8c4268bb496bd4fa7647,fe233dbf698994b4a993da93ceda5863bc1b60b6e7e3ad1b78354c8856e27b33
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g035,02,2,35,True,natural_break_observed,14,14,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g035-natural-break-f14,0.8940158385037332,1e80f68eb3a6af164327984cb185beb01f62256d7412eed10b3767fe23466bff,4e4e106a35e793d1b2d8cdf56fc092063ab33f331703dd43a43f097f89ecd058
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g050,02,2,50,True,natural_break_observed,16,16,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g050-natural-break-f16,0.8761836630797286,fd1b880bdf4173896ea4ac8903323eebbb2bf4815264e3a38adbf8c59f698fab,8e32ed15391505b08944959f17870b5936bc8ea65b32e129e5defb3b03bdcfec
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g065,02,2,65,True,natural_break_observed,2,2,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g065-natural-break-f02,0.8936771550634978,be3e288c73dba6469cc9ad68a55bfabf46a15ff033abf80a118b65198632c6dd,0a29bd9c0f6f4a423d48ebcb8741c15519cd3024df5f039215f30aa4d1e889ec
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g080,02,2,80,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m002-g080-natural-break-f05,0.8785238856466301,079e007f16f03c2d6262d3b791250699bcd82fdf10f57ceddddc968e3a0e9a5a,8e9b9af0423d5ba6eb1608291612f533cf96e44ca9fe3d982ac9f9ee01aea36a
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g020,03,2,20,True,natural_break_observed,4,4,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g020-natural-break-f04,0.8908779907877654,927ebc55e2a9fa155be2313af96374817ecdb3691dde09df9bde81fd2128091f,ac76c48e6937b4c3a11e36ef844198c6ac286e3f63036bd6ef4baf2ac6265693
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g035,03,2,35,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g035-natural-break-f05,0.8728472650917444,05e5d1da913e6e6c59e6a1a7f08a1908f059675ee91cc37b8f4fdf8ea1ab69de,1451372ab076145273d620ca67b958e19919a35bcf96454f96324a25baa99248
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g050,03,2,50,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g050-natural-break-f01,0.8908076335981712,34bdcd7bec65159885e4f7bad8abe5a390d37227c0f02d93bc12b8fe16ba8f18,d44bfbd33ba66391df559ab78400cf0c9cbf77e229fa01572c9f6a7c5b0fb921
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g065,03,2,65,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g065-natural-break-f03,0.8365070703127736,f96ad55f9ce316829319afd6296cd017ed9a82913562406a715d2cd6fc3cc7b6,1fa719b7c3e479be6b1fe2bf495f090e6df2b49975114887dfc6fc77693b1c47
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g080,03,2,80,True,natural_break_observed,6,6,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m002-g080-natural-break-f06,0.8944473355296196,df76665cf3ecdd74c0d33010f6fb3cd8c7293f2f474645e9b0b99a4dce0bfd2b,5ef991f89b2d10e19206fb71eea7362b4fd9e762d92202304b7bbf739f49de83
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g020,02,3,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g035,02,3,35,True,natural_break_observed,10,10,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g035-natural-break-f10,0.8469083353081623,a80c15169453bda73a719c6d76bcf5d3176dbaf935e9b9e93f81d72b4a7dbd11,b431503a228d0a438ef13bce6e6db8ecb49611381d8450c7118c7a9b4d320023
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g050,02,3,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g065,02,3,65,True,natural_break_observed,54,54,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g065-natural-break-f54,0.896182428435704,2aa98e864ac1a537f592f6e22ed1b489b04d0339e93fb1110ba83c25ef9f5fbe,39250217af7e3aa5c8ebd1e2d07fd2653eeba8b45332cb8f3807d83c89d4584e
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m003-g080,02,3,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g020,03,3,20,True,natural_break_observed,13,13,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g020-natural-break-f13,0.8982819110743417,b3d70f42baf9572a8309bb415449a9dbff378220511c86e44040d5bb4937ca75,8b3db0da0d5ae05865fab2d3686d4841261b19cbc03a5815c1f2f0e7de8f465a
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g035,03,3,35,True,natural_break_observed,8,8,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g035-natural-break-f08,0.8370786516853934,bffbcdcc382f36410c3da2078f990e3a57f93838a4cfd8b5cb06a41615a7654b,1ff8cdc4bc7b5ad87bb98c52e7d781bf29096a60036955cd4eb8aeb134d0433d
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g050,03,3,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g065,03,3,65,True,natural_break_observed,16,16,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g065-natural-break-f16,0.8857996391113356,cee2c8bf4c33ff76b27869c7d130ff698e4794c89f0a049c22752dac9a7cc04d,d45097bb7ef0122f6999e9c026d6494b59b1c6469bd3949d5fe460a160b44985
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g080,03,3,80,True,natural_break_observed,32,32,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m003-g080-natural-break-f32,0.8309354771119642,2f7ab101a7808369527c18609d159bf3973da8f12a11e59b783a8627a50f47a4,c67789600266813413a392c58db373a708785afffe729ba7330eaef39aeb6389
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m004-g020,02,4,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m004-g035,02,4,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m004-g050,02,4,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m004-g065,02,4,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m004-g080,02,4,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m004-g020,03,4,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m004-g035,03,4,35,True,natural_break_observed,36,36,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m004-g035-natural-break-f36,0.8935926344043287,cbfbc24be7e5ca4b775d89bd56a98dd6bc55b6c1ec81db60bb4523cb568d39f3,025cacbc4d6be62c7f825f165d00a63b66b1a1e1680f415b024bf40edc934c1e
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m004-g050,03,4,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m004-g065,03,4,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m004-g080,03,4,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g020,02,5,20,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g020-natural-break-f05,0.8899658227158974,e945f00378f5fc026d73a2ca36667785f92571df25668bfd48ed685a1651fd71,0f3bc966d8abeb570ee73fc958a9468d15be7f6b93e8a4cafb9b540860f1c96b
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g035,02,5,35,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g035-natural-break-f01,0.8944836555806988,d656c566e6a3679b04b7f83d625e5aa2307b02b5e0adb24c830215f8bb6a39d7,ef9a3999d004ad89e070e32810441503e7063d398556872114a092cb7dc166af
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g050,02,5,50,True,natural_break_observed,14,14,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g050-natural-break-f14,0.8959840715358688,da0bc1c962ac8867abd945fd92c678b29ba40a8862054e2ccbcd3f4af0690ec5,947a37e25209ea86a9a889885e0a105d1b8276b2ce492e1b006141d4984dda18
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g065,02,5,65,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g065-natural-break-f05,0.8974900887887103,438275a6542f61df6fddd902b01f1f9199bee095b9a7fce5861a899ac3b96a2d,48fbb748cd77f5edba5470e4601728f108c92df30f0c01d8eb35f88c1cee1c5c
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g080,02,5,80,True,natural_break_observed,8,8,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m005-g080-natural-break-f08,0.8530265775031455,7126dca89ceac9cfe95d17276abb8065ee1c4e5097f10433271266b1eaa4a5e7,c1940357fbc2334c68ab51e63fac025200f4c8c892a889113e4c6c58384fe64c
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g020,03,5,20,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g020-natural-break-f03,0.8905346727725203,f4ca637083ab5d0b2d8ed67b3e134b56bc45c2cb7cd7396e6ce12599f1443330,2b78f9190ec8156c13d200a113007f23448f5e03900c9cc1121fb183ea180888
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g035,03,5,35,True,natural_break_observed,7,7,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g035-natural-break-f07,0.8673608331108887,a63baaf03bf11686648fc76862b29357f6f9691c77d397704e69f3d82158a993,ad26b63f4bbcdca7fccf67234919b2cf04486b593d35e808522ee0a85b9fe98f
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g050,03,5,50,True,natural_break_observed,13,13,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g050-natural-break-f13,0.8677626681257791,ea5cb9d85e74ec8d433375a7b102afe681e5521be7ce6bdbf8b39d8e71db3bc3,4c602659d4f4e1428be73d9608b42476a4e696f4c27aa631cc27bbd814064118
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g065,03,5,65,True,natural_break_observed,2,2,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g065-natural-break-f02,0.8560146073701175,a84f6add24f5c58a84b1746f18b0226b8f326a07b8d745b0f2b7b9501f46d6b8,4178c6403cbd51a022298c4dea55595dd691b72e4a656135e4f3797b019a5d8f
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g080,03,5,80,True,natural_break_observed,12,12,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m005-g080-natural-break-f12,0.876885234777551,707768b8ad5e9682bfc907058bdeb15a15ba064a650a5063817c382531d77459,8a6d44b03f6e044d0b4288fff3fb0aaea426b397c9f2f0d9fa6f40424aa3a419
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m006-g020,02,6,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m006-g035,02,6,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m006-g050,02,6,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m006-g065,02,6,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m006-g080,02,6,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m006-g020,03,6,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m006-g035,03,6,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m006-g050,03,6,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m006-g065,03,6,65,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m006-g080,03,6,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g020,02,7,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g035,02,7,35,True,natural_break_observed,57,57,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g035-natural-break-f57,0.8970229384512858,bf1676babc7d6010a62747ecfbd5a5e338d3a04fb3a999451e1010ba76394b46,08782591e744806325c02fbe4eaf143f02016cf0d3730f2d7c36e3786542489d
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g050,02,7,50,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g065,02,7,65,True,natural_break_observed,8,8,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g065-natural-break-f08,0.8938968925777342,431371712b552fc21153d0285a9735c61e0507a85fe642d25f2d8c6e29ba9d15,e946b4359382538c214d152306974457ead6ad9f81d53f6ab9c1a896e54ee9a8
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g080,02,7,80,True,natural_break_observed,14,14,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m007-g080-natural-break-f14,0.834489988091477,8c0f15a2aad14ac56dbf9a0d3b48eec04640e104ea0cb856531d7f1818dd492b,824218b943bd3883b46c94eb8c1196e0411a9e8c6f11666fd61c8dfb1328b81e
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g020,03,7,20,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g035,03,7,35,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g050,03,7,50,True,natural_break_observed,32,32,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g050-natural-break-f32,0.8820264887557417,7172b802c4edd6e560124a3755d0c71e658f93f8497c0f29f38cf3a301e8b0c4,5e9b49d3abfe5ef892246e4263395b2c786b4c76d1df820611ce8e1499257f35
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g065,03,7,65,True,natural_break_observed,6,6,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g065-natural-break-f06,0.8874193807787716,c60e6e486fb7cd6b15a8612bb741fff344ab8f5ce384f6c37c2622c3e48968cd,d813ba86236eb3da8531711b484a2007b7b54a783e62cce30fbad836bc64e158
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m007-g080,03,7,80,False,no_natural_break_within_registered_limit,60,-1,,,,
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g020,02,8,20,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g020-natural-break-f01,0.8631670059254208,b0bf4773e312e1d91265e66481264b59ea857ad953af6b97a50e4bc0ecc5b01d,251990c21ae89fccce686aa78cf20a05756c50155a2b4d99f5ac616d702b956b
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g035,02,8,35,True,natural_break_observed,3,3,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g035-natural-break-f03,0.8733705203074852,c9ee07b1270f2ff17607bd3300a4dd6137bf6b224903c9b82a348c745e393161,755b20253483d6551510bef74b427b99b6e696ffef857e9ce1dbeaf802e7edc1
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g050,02,8,50,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g050-natural-break-f01,0.8800802388118422,932e31ca998b579912c97dc4f1c62f415a22f0346d44e5f712fc4390fa065c93,e569093459c2139adffa65c5afe4cf4bb74be83be39f346a1f4b43cf305c2854
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g065,02,8,65,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g065-natural-break-f01,0.879771838765144,70fcb7e6dd3ec47a255205ecdab94cc656512658b6b84cecde395b446470a67d,7f9431fb11222b652a2b6242d1716cd3817df12a84eff54fe781e685eeb41048
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g080,02,8,80,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m008-g080-natural-break-f05,0.8969511004484829,248d031c867362429bc9f747defdb69982886d42e8f9d0702568e27786a63b3a,f04e2d69c44e4eb3ffa72ef778c8b7af3c5d5189f403b316cb49061464a6a3d8
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g020,03,8,20,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g020-natural-break-f05,0.8555275121749978,69fa5622bad60ff4a12d69f642b8a44e2b760ef6ad9d438a410b095f4ca99a02,fa7566470ca699c8c2e2d991e44b9398b776d33d95d5f2427324bafef41b4501
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g035,03,8,35,True,natural_break_observed,5,5,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g035-natural-break-f05,0.874374941174107,f800f5800cfed6950b0b9a817972ebf806d719a80599a7a759191481a661301b,56ecf8ae83a01173e7021e54b2f509aa553e59d732ba58a57a3fb6b1f4d78e2f
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g050,03,8,50,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g050-natural-break-f01,0.8941258311347157,be6725e137e03e4340849d2f79094420f513742ef29728981c230c0c785bf086,a2cdc7590aabb0d4867ec8f0e03627a475bc61c742d3352dfecbd0738aa203e1
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g065,03,8,65,True,natural_break_observed,6,6,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g065-natural-break-f06,0.8692106982624394,14cf1e23faf0eeca7293ed4ff8be87e7fbd5c4d67672506a88a5534044d74a3e,3cbf54ce3525bdffdd6883edba35118e75ee2f5f823051097127821872570251
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g080,03,8,80,True,natural_break_observed,1,1,INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c03-m008-g080-natural-break-f01,0.8783470307876645,c6ca52c0fa825e594484097a1b4ffce6251008bd97e6970b3f72e13dabd9c5cf,4cbc46971de62676a31a77f2b67b6aa0a8fbfe72f4a547ace619d5fbd80a9fa2
INTCR5_RESISTANCE_RESILIENCE_CONFIRMATION_V1-c02-m009-g020,02,9,20,False,no_natural_break_within_registered_limit,60,-1,,,,
