candidate,matrix_id,pulse_length,row_index,landmark,replicate,pulse_completed,pulse_observed_fissions,release_completed,release_observed_fissions,edits_applied,release_interventions_applied,persistence,first_departure_time,release_inherited_fixed_fraction,release_break_count,final_similarity,minimum_similarity,final_risk,final_entropy,final_top1_share,final_occupied_types,final_throughput
03,3,8,314.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,5.0,5.0,0.9166666666666666,5.0,0.3726509483248246,0.0429599445079459,0.5322216435204518,2.585919046576451,0.216736815003824,19.0,343.3311738147995
03,3,16,315.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,4.333333333333333,4.333333333333333,0.9166666666666666,5.0,0.4124671217016016,0.03093715769693489,0.39197129538340425,2.238565154994047,0.36194106495780254,17.333333333333332,668.9464392068588
03,3,32,316.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,5.166666666666667,5.166666666666667,0.9333333333333332,4.0,0.444129785407005,0.01076349173687216,0.4943117737401015,2.5090878280182847,0.27648141382156727,18.666666666666668,193.83714103482384
03,3,60,317.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,5.333333333333333,5.333333333333333,0.9388888888888888,3.6666666666666665,0.5478910096289712,0.04697471416692706,0.39525535063237616,2.3995111282648574,0.29726237561603414,17.833333333333332,444.58625931695275
03,4,1,395.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,3.3333333333333335,3.3333333333333335,0.8555555555555555,8.666666666666666,0.1803135943883231,0.017625464333716614,0.5603255475969608,2.872544611634806,0.18033809721871338,23.5,238.32031364989822
03,4,2,396.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,3.6666666666666665,3.6666666666666665,0.8638888888888889,8.166666666666666,0.3015623855805117,0.009784473467220684,0.5946839673937662,2.746671357638069,0.16283867527113657,19.666666666666668,137.45251805351725
03,4,4,397.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,5.0,5.0,0.9027777777777778,5.833333333333333,0.38632080910541505,0.03611496198358415,0.5669876552128339,2.651607342642015,0.2210697716132499,20.0,105.3084832455476
03,4,8,398.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,4.5,4.5,0.9194444444444444,4.833333333333333,0.28230511125535834,0.060521715967297635,0.48774657710948466,2.410343998194182,0.30496893139913733,17.833333333333332,217.3280428694184
03,4,16,399.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,4.166666666666667,4.166666666666667,0.8666666666666667,8.0,0.3152267062168684,0.024274301553088157,0.5253358768524421,2.6159435410259575,0.2643647662007515,20.333333333333332,339.2497379142496
03,4,32,400.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,4.333333333333333,4.333333333333333,0.8777777777777778,7.333333333333333,0.3330446276605318,0.026247730973709322,0.49155248433138016,2.487639257128201,0.2793852736648556,17.5,376.69607107093333
