candidate,matrix_id,policy,row_index,landmark,replicate,completed_horizon,observed_fissions,inherited_observed_fraction,inherited_fixed_horizon_fraction,inherited_boundary_count,total_breaks,episode_count,longest_inherited_run,edits_applied,edits_per_inherited_boundary,threshold_excursions,residual_excursions,mean_risk_before,mean_risk_after,final_entropy,final_top1_share,final_occupied_types,final_throughput,mean_growth_updates,noop_plain_bitwise_exact
03,1,NOOP,235.5,60.0,2.5,1.0,60.0,0.8861111111111111,0.8861111111111111,53.166666666666664,6.833333333333333,3.6666666666666665,22.166666666666668,0.0,0.0,0.0,0.0,0.435115443861891,0.435115443861891,2.1175631567729964,0.37881424753984994,15.5,802.9045033136323,38.358333333333334,1.0
03,1,RANDOM_EVERY_1,230.5,60.0,2.5,1.0,60.0,0.8611111111111112,0.8611111111111112,51.666666666666664,8.333333333333334,4.166666666666667,17.833333333333332,60.0,1.1625119978061154,0.0,0.0,0.4610231044117494,0.46431506028848885,2.437552393106022,0.35483473793247805,20.0,10255.852913258432,38.11666666666667,1.0
03,1,RANDOM_EVERY_16,234.5,60.0,2.5,1.0,60.0,0.8861111111111111,0.8861111111111111,53.166666666666664,6.833333333333333,4.5,20.5,3.0,0.056564037814037814,0.0,0.0,0.4297151480449866,0.4296197815237042,2.688378618415572,0.23761409630974847,20.666666666666668,24.92287586301934,39.736111111111114,1.0
03,1,RANDOM_EVERY_2,231.5,60.0,2.5,1.0,60.0,0.8888888888888888,0.8888888888888888,53.333333333333336,6.666666666666667,4.0,23.333333333333332,30.0,0.5635998200750815,0.0,0.0,0.45984666090779536,0.4576372813478599,2.462018850430446,0.29469145897701515,19.0,37.8139986072719,38.63611111111111,1.0
03,1,RANDOM_EVERY_4,232.5,60.0,2.5,1.0,60.0,0.8583333333333334,0.8583333333333334,51.5,8.5,3.1666666666666665,21.666666666666668,15.0,0.2925070398474654,0.0,0.0,0.4595134341560508,0.4607907386094872,2.0743109015423538,0.4507088257088257,16.333333333333332,203.8447374205299,40.28055555555556,1.0
03,1,RANDOM_EVERY_8,233.5,60.0,2.5,1.0,60.0,0.8388888888888889,0.8388888888888889,50.333333333333336,9.666666666666666,4.333333333333333,18.833333333333332,7.0,0.1397120497990296,0.0,0.0,0.4580945379521905,0.458427346266077,2.1897094817758753,0.4100336900025536,18.0,858.0441840381912,40.275,1.0
03,2,MODEL_EVERY_1,357.5,60.0,2.5,1.0,60.0,0.9916666666666666,0.9916666666666666,59.5,0.5,0.5,59.333333333333336,60.0,1.0084745762711864,0.0,0.0,0.09967641809254851,0.05880809915920814,1.4223281446998186,0.41572783584978706,6.5,2782.31841667658,13.097222222222221,1.0
03,2,MODEL_EVERY_16,361.5,60.0,2.5,1.0,60.0,0.8472222222222222,0.8472222222222222,50.833333333333336,9.166666666666666,4.666666666666667,15.5,3.0,0.05939112008439739,0.0,0.0,0.5619693761082538,0.5559007363082057,2.733089166332752,0.20429149302984206,20.833333333333332,133.0666647792091,29.349999999999998,1.0
03,2,MODEL_EVERY_2,358.5,60.0,2.5,1.0,60.0,0.9833333333333334,0.9833333333333334,59.0,1.0,0.5,56.666666666666664,30.0,0.5087772397094431,0.0,0.0,0.20499004593683245,0.15878529072257086,2.058539473736174,0.34108163041089873,13.666666666666666,1136.8322615187387,21.71666666666667,1.0
03,2,MODEL_EVERY_4,359.5,60.0,2.5,1.0,60.0,0.9277777777777777,0.9277777777777777,55.666666666666664,4.333333333333333,3.6666666666666665,27.666666666666668,15.0,0.2697960406931928,0.0,0.0,0.39924958128631016,0.3675263588664652,2.4013624670903675,0.2647863902432009,17.333333333333332,654.4207047621684,25.708333333333332,1.0
