state_id,candidate,matrix_id,landmark,generation,mass,occupied_types,state_digest
VALI-c02-m000-g020,02,0,20,20,40,25,976f85bc51cf8455b31cf07dc6980b3550c38688af3ad18dbe46da4c804e301f
VALI-c02-m000-g035,02,0,35,35,40,23,67a087f76443b1ab187a394d44852e7edfd2b62a706b47e8d8b12dc2fe50b8e3
VALI-c02-m000-g050,02,0,50,50,40,27,b33a35a831d1ba680b17e776210cc4015a34618d2bcc5c98d1b0de81a51711aa
VALI-c02-m000-g065,02,0,65,65,40,18,4d4d4820cf5153daaf8b0ee775476613aa05fddee4e85626e29079164ca6f25f
VALI-c02-m000-g080,02,0,80,80,40,23,83342b752fc1b84e3129b2ad33f4ee1b73f497f7ae8d98cd911c6ad1efcc0863
VALI-c03-m000-g020,03,0,20,20,39,18,00ee5f8876237458831afba9ac1ea1afe45f07b184bea505bf8589da074ad74b
VALI-c03-m000-g035,03,0,35,35,42,19,ef3770ae925cb74740e57f4af78e1e537638d11dc6ba7b29d710bb2237644e7f
VALI-c03-m000-g050,03,0,50,50,51,26,80a71560ae8cf624a9f2b48a4bb54cbf0200451c42dbbc338aded6623f662a01
VALI-c03-m000-g065,03,0,65,65,40,18,fc09fd239d5f4daf030887d1c9eadbbb8727d1f64252297ef17c6ef3d3cdfddf
VALI-c03-m000-g080,03,0,80,80,37,18,aaf49f299e0286636b09af4eefee58fe023c8b6105821035f66ee413ecd587d7
VALI-c02-m001-g020,02,1,20,20,40,15,0e8ad3702453a6f54f038cde0c8034299fc217fac45c04b2d68e16ea5d964c09
VALI-c02-m001-g035,02,1,35,35,40,21,da36cdf0b5bc416cab4572d7f28ff5242b564219a21e1aed2991570e588d8548
VALI-c02-m001-g050,02,1,50,50,40,18,cd18fe0135b12cda2b424d0437fb208887bd30e50a70b291bc005a9c90d46793
VALI-c02-m001-g065,02,1,65,65,40,14,810c5eb1d8390003dd453de4a731ff111f8d93b0616556cfdca9228484b96d1e
VALI-c02-m001-g080,02,1,80,80,40,20,ec7e9f430e92aad8e89a6966bd91a6efc0c43e918f56b80e9b7aef808c791ed3
VALI-c03-m001-g020,03,1,20,20,43,19,8d8113399e72b439a5f0bddf423b73e252bd781c7fa31808a3c54a2a89feb38b
VALI-c03-m001-g035,03,1,35,35,43,22,3f6d2999c818732a1ddcf39abdd702e8ca0157382d0e60166e77b17e77973ea8
VALI-c03-m001-g050,03,1,50,50,48,27,69ec9e2728711d1d43fc0106268ddb4442f8106542e951d36d2259127dbdec8c
VALI-c03-m001-g065,03,1,65,65,38,25,b7dbc4173c2134f7735958ff0a6668a69987823f178c27c7dff6cec9a2b8a045
VALI-c03-m001-g080,03,1,80,80,35,17,fe08533cb279ea13ddfd5903d4ae5083139d31e3c348666ebfbd3a33edd078bd
VALI-c02-m002-g020,02,2,20,20,40,12,766a5d4f0cb3cd68be0eea796731011584f58d8930bed473abea1cad474b2867
VALI-c02-m002-g035,02,2,35,35,40,15,831e6b1502adf0e8c8b9b84122fe5ffab0c13c19474a27c1bcec2782053440bc
VALI-c02-m002-g050,02,2,50,50,40,14,b07d96b40c0fca5b6bcac5f28ac384cb82bbcd0b29c31f13cee245eec952c3af
VALI-c02-m002-g065,02,2,65,65,40,15,31fe56a5f8854022b6f2c5fd686793d164a642a9077702f6186a22a47bc2ac99
VALI-c02-m002-g080,02,2,80,80,40,19,b0b5e2a75f8c624d23b20bf03976f5c8bcb2673f57f7bf741f9b6a07a1b152ab
VALI-c03-m002-g020,03,2,20,20,47,14,1430fb1220004c916ddc8fbfb0557d6f1632462009caf801bb9b9ff390dbfdac
VALI-c03-m002-g035,03,2,35,35,35,11,8f9e2f5be30ab8334188bdfd9056478c9aac45759fae2e95022c3bfbd40cf9c2
VALI-c03-m002-g050,03,2,50,50,33,16,c4a2480b7c1fdaa22aad0ec3186b81e2ae7084820c1b55c30ada9536c2f110d4
VALI-c03-m002-g065,03,2,65,65,46,18,4a1ea223213d1689ea772d36a9c951494536a534696e942471ce1ec7ad46ac42
VALI-c03-m002-g080,03,2,80,80,49,16,89c9cd7ebbf20ce5ff386af717cab01ceea904b858477989aad852fc5131bfef
VALI-c02-m003-g020,02,3,20,20,40,28,91337b8edb307d1ee0bc7d87f713b48d1d97be38eb2a3530d28bcb0f467dd7f6
VALI-c02-m003-g035,02,3,35,35,40,26,3850c710c05ba5594389a86b0580cbb4243fcb0763c9662196320530784e0228
VALI-c02-m003-g050,02,3,50,50,40,21,181f899c786978fd81f4657d86ed5a13ad51b4b1cee8f4d5fa6798b5e433d5b4
VALI-c02-m003-g065,02,3,65,65,40,24,00a54b917d2d7ff324b98488b540f645fb70e70193c845fcc5139980fa9f8037
VALI-c02-m003-g080,02,3,80,80,40,24,bf07cc1f185b6d06cfe41d96cd737fd595b5c61d8aef2e6169d2b629f3d6b1bd
VALI-c03-m003-g020,03,3,20,20,36,16,131e82b28d40e6a34ba5f5e9d5d44af567c6edace5643aa03cabca6b741b0fb2
VALI-c03-m003-g035,03,3,35,35,37,27,83a036c4f9d11ba577938d5645913c5f3e4f3eeaca1f60f970eea0f56fb87bc2
VALI-c03-m003-g050,03,3,50,50,36,23,ef865837fdd54e55f2fc8b163a97cf7454c06bc54b61bcf28f97e2d474dd82db
VALI-c03-m003-g065,03,3,65,65,38,18,5767a34b63709e586cd9428ca6a17626a72bfb53260815e1f0d9419799d5f62e
VALI-c03-m003-g080,03,3,80,80,44,31,9dc845214338df457eff674e156d51ca9e354e2ee3180ed50fa159b0590c55bc
VALI-c02-m004-g020,02,4,20,20,40,22,c5d4266ccae1484e939d5aa4a923bae9fa202a0b62c2428445cd59ae82f17ebf
VALI-c02-m004-g035,02,4,35,35,40,17,c46b81298d035678b9d634bcd6ab5bbed0d2f581f390d4845896a57553282cf2
VALI-c02-m004-g050,02,4,50,50,40,16,078f8dffd0cd1ec67e47cf44bf494c3d947bd7b77dbc87886f7e523f94d67ae6
VALI-c02-m004-g065,02,4,65,65,40,17,36867e924f9020ad0e75c742a5b52ba098a992be891cb5b0b77ba6b7c8cdb6bd
VALI-c02-m004-g080,02,4,80,80,40,14,d5d3b80b10f3da40f252892c1725fa697ce46fb085a02825a289c1537ea940ff
VALI-c03-m004-g020,03,4,20,20,40,14,c08e2850daee54e1923d89a29e245355a4b0743dd1552e45c654440db1380656
VALI-c03-m004-g035,03,4,35,35,41,18,85afd3a0a7fc348d153ad1f980391afcfda186f786bfab35875fbee032a9032f
VALI-c03-m004-g050,03,4,50,50,34,17,598778bb51d52493e2f60e25031d5199773baf307fbc1861782144ca9454b605
VALI-c03-m004-g065,03,4,65,65,46,20,9ad277113891d5d32117e08decbc488ea013390a752ead69684c792afa12c4cb
VALI-c03-m004-g080,03,4,80,80,39,20,d813cb9fb05189fb999962c66d5e8b75c6f5a14b794616334f929fb420366868
VALI-c02-m005-g020,02,5,20,20,40,17,d1a31038c7581fcf24cc9508f7f873ef30f0fa9d51a32689c8d370e7f3dd007a
VALI-c02-m005-g035,02,5,35,35,40,16,cfbdfa04e6c13e81628d86000238377a4fc7b8e8b0fc3c8ca48b512dff5105a2
VALI-c02-m005-g050,02,5,50,50,40,16,385b652624be5f2d7e0be25e5381c464ffb2db9e97006aa6728ee36987f6cf68
VALI-c02-m005-g065,02,5,65,65,40,10,f2624aaa78078aaa870ae5236477dd5679f6131722fc063b6df0b36453009f0a
VALI-c02-m005-g080,02,5,80,80,40,14,3f05ba1fd07223bcfe6d14bc3057085e97ab148c702dd7b666f800bac734fd3e
VALI-c03-m005-g020,03,5,20,20,43,13,f684517851eadb9efd0ba75de9b83810585f1739321eff8333cb0dc609281c01
VALI-c03-m005-g035,03,5,35,35,36,10,f2cf182bb0a315c11c44b578b09676a49bc8a9a735a6803566a9680e6a076118
VALI-c03-m005-g050,03,5,50,50,33,14,bb946a11bcf7f19ff64211ef16837ab81e007de5cb2789e06a4b1874970e5feb
VALI-c03-m005-g065,03,5,65,65,39,12,c0fdd14b8230e8d5bb366cd674adf2cc1069259030f45787eb0c94da0ce4198e
VALI-c03-m005-g080,03,5,80,80,45,16,f3fd39a8880dcbdb6947b892aa64a8df57e57f3e289479fd8e5942681d69fce5
VALI-c02-m006-g020,02,6,20,20,40,16,b9961c20cd15fdb9cbca399ae2820324d3fa5f6b16ea419b974b5aa578c6f460
VALI-c02-m006-g035,02,6,35,35,40,14,f4ee4945d56357fc531df5a65b26cfed9be869a6fc1e351fecb8899a136f1f46
VALI-c02-m006-g050,02,6,50,50,40,22,6134c3c5d7808c6699ebf6329dea6cadf249771f57c6678365f92522e800505b
VALI-c02-m006-g065,02,6,65,65,40,17,8733e13603250396ccc0d7e1a3c2328ed8c0d23b89961f62b0df6a25edcd4e6c
VALI-c02-m006-g080,02,6,80,80,40,14,9505b9140fb4aab25686f628d8b1152c6806ebfd629a36e37fa8d4a13e4292e9
VALI-c03-m006-g020,03,6,20,20,42,19,27dd2b3e45a45275e59eabb3e2f41b4d6f60b3961d4c5b0b6b57d8a6908ecb1a
VALI-c03-m006-g035,03,6,35,35,36,11,ce12a60870e8bcd8f0a232b725c23aab70d6cfc7d1cf9af2cd4b15ce61afedd5
VALI-c03-m006-g050,03,6,50,50,44,29,110fce1fdbb1ace8147ecd6495e4320d9410948434eb82f90aa491e66a582cef
VALI-c03-m006-g065,03,6,65,65,33,12,3e24eba2a17296aa8d3810c1719150cdd9bba86f2eb15d228a24c72e971810f6
VALI-c03-m006-g080,03,6,80,80,42,29,f813d89336af6883aede96b0de0e6de00b2bcb48d95ad8fe841eb2637b5af224
VALI-c02-m007-g020,02,7,20,20,40,24,25b9618047dfdaa876a6100a42895fc4044644d8fcf51c2ca60340b5d585d726
VALI-c02-m007-g035,02,7,35,35,40,13,68dd96261c1ef46f66e6c6c2d410bf496e97bebfeb912dd9048e526f01734128
VALI-c02-m007-g050,02,7,50,50,40,15,0ceefc2c9fbfc6bf7bcc0e8a346f0d9fc5535107e2d2e8a61bb1f9a6ef5f7ec9
VALI-c02-m007-g065,02,7,65,65,40,14,bf6a44f3d85f0cb7625f51982b574e7aa384a4e47a13ab703e53cd75a38a59a3
VALI-c02-m007-g080,02,7,80,80,40,28,fd6c089a930feb3c904d53b5e7f43e768f60478a374afb900bd1b5c6c96a0af8
VALI-c03-m007-g020,03,7,20,20,39,19,5acd56af48b7fa6b29fd4c89e8fe80f77ba879b0a2ee5555e22d9514b443eb0a
VALI-c03-m007-g035,03,7,35,35,39,17,03d9f7a028959d17c57591bb5f53814f4c2a6c0d8eb800ec4fd959b10ba90c7a
VALI-c03-m007-g050,03,7,50,50,44,17,3526861a513741bc5c4ca2cfb1a2c0f17eba60adbb352a0280e7c575391da9f3
VALI-c03-m007-g065,03,7,65,65,33,17,17cf9ca1c9b52a4c9a8535baaf9d57eb64058e505cdead4795397d5d1ba174dd
VALI-c03-m007-g080,03,7,80,80,39,16,5cec2b2a95d0a8cc26373692d66bad23ec1630f848537092cbfc307f1ce44ddb
VALI-c02-m008-g020,02,8,20,20,40,17,77f58c4cfcc56970137d2979629bdb968060d9da11853bbc33dedfb42e430188
VALI-c02-m008-g035,02,8,35,35,40,15,bf7888035b717203adf725afb31694435dbb5e14452981334b88283d7da0aba7
VALI-c02-m008-g050,02,8,50,50,40,13,029c57a6add2f7eac58cbb9820e5a8af890c6b88b718d8ff88191c058334819e
VALI-c02-m008-g065,02,8,65,65,40,13,1349251ea54f41163ed991f1bf6bf8b272e898f154c96ab253326f604da7f268
VALI-c02-m008-g080,02,8,80,80,40,14,15b1b1cada22e3ef0f28b469a039cd9757a5f618be037a6334bddc44eea734dc
VALI-c03-m008-g020,03,8,20,20,38,15,2d9ea9617e2d855de9e7c9e784526de3e9180cb1f1151772da0f99592e6cb7ef
VALI-c03-m008-g035,03,8,35,35,41,16,e3c7c696a20eba9d440b9230707f03fc38ad234b121aaed2cf87c616e17a6404
VALI-c03-m008-g050,03,8,50,50,46,16,3b729e872e11ca498c4006d2e07355fd68460fc90feb1069144e57f4d71a6e59
VALI-c03-m008-g065,03,8,65,65,30,16,02bf07d9c892d5f92b0e0733169ee44891ada9ce2e56c2e25d5d9b404087973b
VALI-c03-m008-g080,03,8,80,80,40,9,5d64ccd47177bad30bac09db9faa02f90343a1719450169e747b37dc3dfd0393
VALI-c02-m009-g020,02,9,20,20,40,19,5cb433033a0e61dbcf43dc604392250bb9719deec3ca8e9e2c23bb10f6ea0593
VALI-c02-m009-g035,02,9,35,35,40,20,91566691a582092d855d75fab39cc49663c61f6fd7ce4a956ea39b56614ac56d
VALI-c02-m009-g050,02,9,50,50,40,13,518533b1ddf363734f99122f6f07436b4ce08d0de9582c062739e5b2fe82b63d
VALI-c02-m009-g065,02,9,65,65,40,15,8a4d06a15890ff1b1e6f10624563c97675ed38c48ef9f5f059a684ee59ada9e1
VALI-c02-m009-g080,02,9,80,80,40,17,186549f749464f44993e3cd5a012f71406fb51d4edb007ff4bf234c7903d4f93
VALI-c03-m009-g020,03,9,20,20,44,22,d653f23f0f1ccee930276fa48ac260d3baddc88bd6036a1598857bd9e153d7d7
VALI-c03-m009-g035,03,9,35,35,43,17,4c204c492d5df4256e4f800eeacd4e84b3bbe631ace41e56a7a0a96b28147943
VALI-c03-m009-g050,03,9,50,50,37,15,d3986308dc7e1bb78dd6308328a885adaf762ede9cd9330fd6cf796de8a7e882
VALI-c03-m009-g065,03,9,65,65,39,20,cc5a772a43986612885d9597d9175387f507cc2fe7c2bd1191a0147101ccc90b
VALI-c03-m009-g080,03,9,80,80,49,20,5691990de08311acf5c982bf90b8b757ca244accfd30710bd920cdab1f0e6bf3
VALI-c02-m010-g020,02,10,20,20,40,16,4216a6f6e2f3f96dada7b7eff5ab8da9d2834f90814fd8178d4adb82fab6763f
VALI-c02-m010-g035,02,10,35,35,40,13,c50676bd615990e7fe6c15bcc06eeefc7af43cff4cb90c169c824af70bd6f3c3
VALI-c02-m010-g050,02,10,50,50,40,26,65c56fbfaa8ea883648a390fb9eca10b0ed9c41546ad21f77e7f5b69932b4bd9
VALI-c02-m010-g065,02,10,65,65,40,10,b7d02ca2390d9adbd41da28cd8ca9c8c656c3ff7e5c7800cabd1ad6c7bbfe15f
VALI-c02-m010-g080,02,10,80,80,40,9,990eca5b3249ab84142c8312a8472a56536f68d76a1e36e836d9a59ae7078480
VALI-c03-m010-g020,03,10,20,20,35,14,0643bc605c40d87362d7dbb3b9ab4f684734a5927e8b76210d6264cffd471254
VALI-c03-m010-g035,03,10,35,35,37,16,9eb7f7708251f9e993931c555885cc80681ba3fcffbb4f8c77069821529e15fa
VALI-c03-m010-g050,03,10,50,50,46,13,3fc3bbd43a734ca7353f2dbd9c53c0712edec50aaf2a9e7e0a3ad46d638679b6
VALI-c03-m010-g065,03,10,65,65,41,21,9238470b153ab0d8af8dfd664887a806fb5db2ec0afc44d5fa0616d074091d3d
VALI-c03-m010-g080,03,10,80,80,35,18,adc3b4d22bfb8a31174f0c917926d00ba298452541c051f74181b61f1cebe5fe
VALI-c02-m011-g020,02,11,20,20,40,22,b977c5af623479c89a91a6d1f32a95cb624663c65b6b82e448a6125190e0a767
VALI-c02-m011-g035,02,11,35,35,40,21,46af0aaefbfb6d37d32305802dbe4680d8c7d5502673a2b739655318325a16aa
VALI-c02-m011-g050,02,11,50,50,40,24,009a617a828eb181d2af522e6294a46ae9bab783cfafdafc47aa11038b9fef44
VALI-c02-m011-g065,02,11,65,65,40,24,cf49c9a92a1e49259b92606500ea4ff9ca77a28d181b44d07536ded0fa5f8786
VALI-c02-m011-g080,02,11,80,80,40,21,f7f74a8661a0f46ecdc59249a506757c5b5c2a7529b9cec81f97cb369dabd164
VALI-c03-m011-g020,03,11,20,20,37,22,6b0fcd396d3569410843fd214ddfc65e4a1b2e9c9df7dd1fd14bd9ba733c4a52
VALI-c03-m011-g035,03,11,35,35,43,27,69181811f98e751b72ac6efb9c2371fc388daed9497fbd4ac3072d7ed6fc44d5
VALI-c03-m011-g050,03,11,50,50,38,17,5eb65a65f173c649ca2ad5b128174d56ab46caa5d7c556a4ffc82b7e3849360c
VALI-c03-m011-g065,03,11,65,65,44,23,3fedf4f2124cb2a3fc2a763ece71dc54102e2b3067e2430fb7d933428f47435a
VALI-c03-m011-g080,03,11,80,80,40,27,1c67110af9000d4e6a141a7777911a91421c7ce89c5e768a6ae18995284bb442
VALI-c02-m012-g020,02,12,20,20,40,11,f3418edb492d1bbf991bcf32c40e5f11c7c39774d72d2c292fc4e52a58ccaecd
VALI-c02-m012-g035,02,12,35,35,40,11,15d6b937a4120fb0b5e5d09aeffb9e23db28bf83f64c305ffadca059c910d492
VALI-c02-m012-g050,02,12,50,50,40,7,02b9636346d917d21c7162055516bd50f80e518975ddc337fe9cf886cb688d22
VALI-c02-m012-g065,02,12,65,65,40,7,9ef17dae5bd73d194d4d2e42517b9257644587163f8103aff7576d93f7370e85
VALI-c02-m012-g080,02,12,80,80,40,4,7ea357cc19b22218ca9683270d72d2913b24a1ef5521ba5ee08f6e38115d5671
VALI-c03-m012-g020,03,12,20,20,35,8,7b17995c68dbadb10e8796b38d10b7fb103be629836b774540c022a7c816c9df
VALI-c03-m012-g035,03,12,35,35,43,10,f7bd70829fb1025e9e36a288b0e7d2499b9efec2c121b9c56abd6d5785db02aa
VALI-c03-m012-g050,03,12,50,50,39,14,a44b1689860645b220ebcb37bfb71dde0ed012531fbd325aa55fdc6c70476e8b
VALI-c03-m012-g065,03,12,65,65,46,7,b1c24ae998e45926e61f1cf65b98e759da1a31b74409adc9da110f15bc8d6147
VALI-c03-m012-g080,03,12,80,80,37,7,4583efc94498e6caae96ba37789c68e60d398ed18f08cbdaad130e1cc96422fc
VALI-c02-m013-g020,02,13,20,20,40,17,c37f827fc76c01776979b92bf5b7567c5fa446cf98560137a16a855d4e831b85
VALI-c02-m013-g035,02,13,35,35,40,11,b06a4e25467a4504b73c3ce2e507cecee412df3a5044ca7ca42d63e302186f06
VALI-c02-m013-g050,02,13,50,50,40,13,59fee1f6d07e06e55a9c0c9e07bfd541446abb3c9aae344aeb1823aaa8855053
VALI-c02-m013-g065,02,13,65,65,40,15,d6d8396f76c571388d0aa03c251c957c5d02daf2d926f7a254f86034d2f114f7
VALI-c02-m013-g080,02,13,80,80,40,11,c0d24cebd119c8d551a7a55cddf2e9db00811f26a5ed3f0de8bdd54d40469e88
VALI-c03-m013-g020,03,13,20,20,38,15,7a5ab7a4e0994c42c4f14dc7fc7c3a8518c17466731642604ed618445389e82a
VALI-c03-m013-g035,03,13,35,35,43,12,08eca7976af178002406440a8adc427181ce13cf06f004ff1e1a74bee40ff86b
VALI-c03-m013-g050,03,13,50,50,38,18,724fa3f78cfbefca3dd8193db66ea4c67c8988cfca16117bac9d589a44147d30
VALI-c03-m013-g065,03,13,65,65,38,18,ed7d8eb6e5d0070299e21f7ff5577e2468c837f2220bc6b28762e9d7f26dd48f
VALI-c03-m013-g080,03,13,80,80,34,14,a28b7d92e6bd40b72a51f6ed756183bffeee66097d3b4fd55b89674bd61ba620
VALI-c02-m014-g020,02,14,20,20,40,15,1896b059688e0c596c6dd275e13d62fc62d59a0c4555ab1e132443678354bcf8
VALI-c02-m014-g035,02,14,35,35,40,3,9963761f5acb02028efa6ff3f2e7f1c7c44f39eb0300b40a08accf400a27b7c3
VALI-c02-m014-g050,02,14,50,50,40,4,332dcc379d248df27bb83abb5297fc19b5392adbdab27ff6bc03cc547088bdec
VALI-c02-m014-g065,02,14,65,65,40,10,5b46e3e15542371cc3ecab74461b34c106627deaa358e93d0f7b686f26953fe7
VALI-c02-m014-g080,02,14,80,80,40,6,28a734394e4598b6b8fd922c4632e476f2d71a664887fe228304d39e8027d520
VALI-c03-m014-g020,03,14,20,20,42,22,91dd77ca556b8433f485f4b4a286bb083b8c30bd0ca43ccab75c668953239327
VALI-c03-m014-g035,03,14,35,35,41,12,78a6d36391a86a4e01c02ce9eaa0ac24355e6d35f6995c28afc915fa1060cd72
VALI-c03-m014-g050,03,14,50,50,49,15,5a37c9cce666a12d0b73f8ac3be16cf1a00720658382953748ab9d8ed7c3fd4e
VALI-c03-m014-g065,03,14,65,65,47,9,57bdbb30cff4382afd9eaed9c28234f0b5ba78770be813fe993cc9283d9d173c
VALI-c03-m014-g080,03,14,80,80,42,13,03fa7b737d98d971ce3acdf5d9e6af22195025c8b43ae0b3756b2f6617a789dc
VALI-c02-m015-g020,02,15,20,20,40,7,a9d9da15c3630c94181fe7209d6b004bc1aa41b44436450100948ae7a9f50eca
VALI-c02-m015-g035,02,15,35,35,40,9,dee2ea139c5516e53dce6b20639d0e3485d1744fe7b65a7fbb86b50ac0e68cb7
VALI-c02-m015-g050,02,15,50,50,40,9,37ff8b683964208e0f42a745e4d73d177d2f2326f0b9d145e16071fbd1fe4f9b
VALI-c02-m015-g065,02,15,65,65,40,11,7522a0108a97217a5b109aaecc260b01d6afbe88e769b4f4c6a021a0b444ac3b
VALI-c02-m015-g080,02,15,80,80,40,11,7c1bc1913055d7186706f8fbd1ac879002dcd1faa3de5613d5a0ba87540bb4b4
VALI-c03-m015-g020,03,15,20,20,48,13,49e876e67c10a176e9d97aa92ca015b0d0adad5c2bd03001d5e4c0993e42c8a9
VALI-c03-m015-g035,03,15,35,35,37,5,4c4bded103f07969f4f53c2f4101ed90fe8c243569efc17ae9eefbe58f8f2ba9
VALI-c03-m015-g050,03,15,50,50,34,7,bd5a033ddfa8e8c0776a268c11058f41e0c865d801d30ba0b1cceaaeb258a594
VALI-c03-m015-g065,03,15,65,65,41,7,e0ef0a9b47f65f6f4b97a2c341ec17a0e9c5fe4d44981ea3d9300aa91aee6680
VALI-c03-m015-g080,03,15,80,80,44,8,391151ebae4772c42e953abe6e2b0698be6d82e8f211d06f94dad2ace69e8422
VALI-c02-m016-g020,02,16,20,20,40,11,4aae19f55eff2cfb35f78f7f582b1186bdccbc84725bfcecef8687e6ecb50fe6
VALI-c02-m016-g035,02,16,35,35,40,12,16c394ad77f2fa75f4ef671a3caace9e1a0c08f7c0f9cf0e5a515ac36967cee6
VALI-c02-m016-g050,02,16,50,50,40,9,1d1449dc3d16b6215f14d1dafa558cbe461456a2c2446142f2937bd83f184b65
VALI-c02-m016-g065,02,16,65,65,40,14,745ccd4598d73a246f76175734543c8a880a28d5ab73fd98c572348435b2103e
VALI-c02-m016-g080,02,16,80,80,40,16,963a2ec320a3975ed8ea4bbbba7e807e6f893cb590530b82a7b0e15946346bee
VALI-c03-m016-g020,03,16,20,20,44,15,a31803d3209807b96b8e94b7f4b3e2881455ec5187d8d3871a70cd67fdf80b50
VALI-c03-m016-g035,03,16,35,35,35,11,b5893f8141fc05bb14e0e9abbb4c0b1313b6cfd4f83ae70b6e2b42777918e308
VALI-c03-m016-g050,03,16,50,50,47,18,c44015c3ce7c512fb1e132f6a3f7eeefe59eaf83bc14c5fd0deedf31c8efa2eb
VALI-c03-m016-g065,03,16,65,65,39,15,3e4e8f2393a03a1d65d3f4e20cd5ece2cb394dd7574b687854c8c1d5abcc499f
VALI-c03-m016-g080,03,16,80,80,45,20,724d46150b27862413e3613c1c6a1773483bdb9161a402fdd6f75f37be2c733d
VALI-c02-m017-g020,02,17,20,20,40,21,11a30b218c67357219dd1de60b5e51d2d1da668e79ff302d52a045685916c612
VALI-c02-m017-g035,02,17,35,35,40,16,a1c81e2b39b98f38060c4a66c65b9988b43f13183db819a7ce82012bd92ce622
VALI-c02-m017-g050,02,17,50,50,40,19,04632beb17ecac6c885df65279be677ee943cf59274d54d9e2226eae654acec4
VALI-c02-m017-g065,02,17,65,65,40,23,3fcd1e6f65f803b0aa068fbdc87eb5f9fb4a0706a4a3eb126cc523b7bf0fa46f
VALI-c02-m017-g080,02,17,80,80,40,22,d78ce7482d5ffe7e79ba3f159e996b9c8ad59b3957c41416ef87fa040364eeb1
VALI-c03-m017-g020,03,17,20,20,44,23,b8b30d6be4090d1f9b724321999de2c6ac94f6ad173085a249a8e89bdc5671f2
VALI-c03-m017-g035,03,17,35,35,33,13,f05207fdf90e8abdb2060e3842feb5ebc5f196f04ee5fbd803514e9a658e54b7
VALI-c03-m017-g050,03,17,50,50,40,22,07145afe5728d26c811a5be9252c4198e6f7d798e87895ff208e09d7aff39d0c
VALI-c03-m017-g065,03,17,65,65,37,16,3a68cca968f1d3e902fdb51cf0b20743c9622ff13e71d9d296efafac33820413
VALI-c03-m017-g080,03,17,80,80,38,15,64945d6b2e22b75a002e2a95def6ccf91a1e910c1eb4c94d1d77d2233c0756b4
VALI-c02-m018-g020,02,18,20,20,40,21,afee88f560c44e8ea160018651ae1a47936f3acc77e6e14cdd827ab9ce1cb97b
VALI-c02-m018-g035,02,18,35,35,40,9,3794fdf7a1bed78539a8269cd635e8ce2be7e0a0c85e7373b12b5c3771c77612
VALI-c02-m018-g050,02,18,50,50,40,10,9994cdb97b0d07e6a8069e2cfa306771d88e09e4e3f45fda37948482133019ac
VALI-c02-m018-g065,02,18,65,65,40,15,b2ac7a73fcf843833ef8a8a35a3a0afd9c733a33577870cdd65844ef2e0346f8
VALI-c02-m018-g080,02,18,80,80,40,14,1644bac3d81bce39b8d60d0b364e8bd5d2ac2c6c8eddb36eb2c0602cc00227fc
VALI-c03-m018-g020,03,18,20,20,41,15,f59b5bfa29573d3a265a9200ec25a100410c850338bbc4951a9032146e6e6361
VALI-c03-m018-g035,03,18,35,35,36,11,d36b46031c099be834330187187d8e1acef119e2c1e0dc2272cacf88f4c3da7f
VALI-c03-m018-g050,03,18,50,50,41,17,331ed657fbf875ee1c52b1b394bd7b6754ad812ac6b65aaf039ceed00e4d90dd
VALI-c03-m018-g065,03,18,65,65,41,12,c2ed752e949a66823e15e14b9303e21f67f4205203090e7031831ff58a6cf1a7
VALI-c03-m018-g080,03,18,80,80,39,14,c9cf97871d04b5405379da33eb80f860c7db781bb72ac1172ef2075bf786d1eb
VALI-c02-m019-g020,02,19,20,20,40,21,9f66be69c763150d4117362df5975505548b5e7ba96711581f8c941fa0b49ee3
VALI-c02-m019-g035,02,19,35,35,40,25,a9483cc42288451d76f8dadb6aceeed33d0597d98b2a262ca1e1089f87352f4c
VALI-c02-m019-g050,02,19,50,50,40,15,22f1aa378c9e3cae972abe682311637b41761e37bb0f796a7ef4235f0b5a8344
VALI-c02-m019-g065,02,19,65,65,40,19,3e0682b04a896fe1234a4b26d500afb8d0a59a63dbfd2225d7f6bf3ce232beec
VALI-c02-m019-g080,02,19,80,80,40,24,7109a4517196660ac8c7d04de0503a32dabb04bf86436e5aeee3278d5337522b
VALI-c03-m019-g020,03,19,20,20,44,22,b2908dd759532309fbca00a3d28313f7c8ca33fc7441fc1641ef461ba6efa7d6
VALI-c03-m019-g035,03,19,35,35,36,21,05c9c435b42e895a0a66f3bcd87845f984e2c7aee256f963f0498e37000be862
VALI-c03-m019-g050,03,19,50,50,45,15,968981adabdcad8575ba933be1e8e16cc99c129b0152e6b140aa1a84ca3362e6
VALI-c03-m019-g065,03,19,65,65,39,24,9e76830b4676a6f174a9df2dd968d1117da07948222b5e7208a9d4d9d78479c3
VALI-c03-m019-g080,03,19,80,80,43,27,2b92c1b36467f4dcd8175a902633d525f3fdcb6655e266d9df56760706edad0c
VALI-c02-m020-g020,02,20,20,20,40,17,c6d014cec8910084068bd4a4ee95e7287cc644894731723a52b1238eb330a512
VALI-c02-m020-g035,02,20,35,35,40,10,899bbfa83126157c81c0110f166b1236fb9ab66d4e3a35fe0e0e6264085c9423
VALI-c02-m020-g050,02,20,50,50,40,16,127ce396370faf10f074d0de2418bb44a47645f66d3cde197bee0ad11b7f919d
VALI-c02-m020-g065,02,20,65,65,40,20,94d029b20a1a1dd2044dbdf3e7ed2a2ccd45f9056447e5189c379f615053deb7
