source_state_id,broken_state_id,candidate,matrix_id,landmark,eligible,reason,observed_fissions,break_time,break_h,broken_state_digest,old_anchor_digest
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g020-natural-break-f01,02,0,20,True,natural_break_observed,1,1,0.8710444281523015,59eaa3565cfc5d81389ba639bfb566e741977a206495c4101be2954e5af1f729,4f3eb0dd59f9a5f632c34bbfa87adc1f91b50736075a88f30d034753095be1a9
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g035-natural-break-f01,02,0,35,True,natural_break_observed,1,1,0.8564065109916934,92ff2fb988d210ae85bc8c49ab605e9fc4e48e2873db4014683b848c58a2b70d,12ce286b6da6cfd3c3d1aaf58ef2fe1fe4d7badc2767c1531a058346ebd12915
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g050-natural-break-f01,02,0,50,True,natural_break_observed,1,1,0.8531058687595646,bea7ca8e7c4b1a59f17786364d799317f5324ec16438ac04af23f9249cc00b3f,9594ef4880976c39e9f428fd23a43bd7382f691901c5a84ea2e92b391e289a0e
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g065-natural-break-f06,02,0,65,True,natural_break_observed,6,6,0.8846462122584992,263422152e976b7742bed309d3319022f38dd00106a0e7a1665ff2a09cf58a0f,3403abc1ed9d5c65792e83205354703adce90540060ffba1a7ccfdebe37ce758
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m000-g080-natural-break-f06,02,0,80,True,natural_break_observed,6,6,0.8730560808828121,7ed054f55fae3f2192cdcbb1f255010672383ed11726455cf319a8e7a6bcb2dd,137bf5ab938b46bd68302ce2e086777f3c2a59d90d6472df60b5f9c07a582630
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g020-natural-break-f01,03,0,20,True,natural_break_observed,1,1,0.8775077442791267,a7652f2ffb0ed27191e9839948a75c690d23cb7a3c065dc0e82b617532d3025d,25c515490f666ea949f1d82c6e0bff522211765821b7feb8d4d784e75524fbe2
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g035-natural-break-f02,03,0,35,True,natural_break_observed,2,2,0.8718533162913387,20aa53534ffb0eced6047f74f8e2f7631777c0df7f5a07b2ab93abb6792c243f,c0854de98c807f89850ef9c85ed4da4a40c5747d57fcffb01ca2551c3ce016da
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g050-natural-break-f01,03,0,50,True,natural_break_observed,1,1,0.8776601876026904,713af2a8cf041b3b5973a07b00360a5da287692dab540f43cc53584cf6244cb7,b7380e4f3c4e5ad5f7ecb3a42e005339b11f94fe1339c64a54a6139be06fff1f
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g065-natural-break-f01,03,0,65,True,natural_break_observed,1,1,0.7296594658218016,cbec9c73711ef613d30a6625e1ea36eb3e0a1a2329db226dc96fd8c1e9a59406,fea79fa63a598dd6027de1bf367271ce1d5049cde1c2810ab50c413cece2bac6
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m000-g080-natural-break-f09,03,0,80,True,natural_break_observed,9,9,0.881408675200428,8c4e46d5e4267bcecb1d31ef4a61673996e50b2929ed0fd48f9200843738244c,bee01bc436468e8cda92114b612ab19e6e6b9aef77ddfa51b58c0f0b345ef8f9
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g020-natural-break-f18,02,1,20,True,natural_break_observed,18,18,0.8958421953262269,25d9492f7c0f2749026778636e11eafa5f76e84d260afab42392892726d5760d,6ad237372652cc0fc38475442a23c70374951276c34659451510eb89b393349c
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g035-natural-break-f05,02,1,35,True,natural_break_observed,5,5,0.8805944770856514,beeb27777830d8794eaaf4e97c7377655a0714ffea9e31a350a8f8f98b38ae8a,5f77cc65802f9bc2782340aac2c6a532dffcfc6c999574e883ff52a8323da7c9
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g050-natural-break-f24,02,1,50,True,natural_break_observed,24,24,0.8730378697119727,1f6d8831d0168b5d84cc883ebd3094707e815980d0ee0951fdb354f8ff62b205,844a157d56f84536a653c2b32cc50783d710937f930c5ac0087634c0d0becd18
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g065-natural-break-f14,02,1,65,True,natural_break_observed,14,14,0.8918981990700825,bd8eada404389f63675c7d69e9a953e72d0d5d858b5e4b84dad310ae2f0b0e13,6435154514ece2ad0ab4b66c33d34fd7a4e83f070433400ff41fba6cb00a7e82
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m001-g080,,02,1,80,False,no_natural_break_within_registered_limit,60,-1,,,
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g020-natural-break-f04,03,1,20,True,natural_break_observed,4,4,0.8749203253288659,5a876340dbaa6201bc33329bd4d78c5747c006d4d55ad8aa5144711c8a3f5e16,7609cd39e25b0e0878a1c13d03a08f9810f835c53be91848dcb1ee239170e208
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g035-natural-break-f25,03,1,35,True,natural_break_observed,25,25,0.8963163888262176,b6c1471bbf2e37c70e7a429cf1c248cf3e7f1011a0b3cdd8e9cc66a23cf30c99,87703a0a960b24dcad843a0d51f4d4e0549dc5b37f5b7dc3ef5d1db9fc2b2fa6
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g050-natural-break-f01,03,1,50,True,natural_break_observed,1,1,0.886669136968746,331522745e4d33348dd91dc05cf03da5b8ef0864222e1dcd1fe7c20f1d3ff1e9,87b7fc834ad2f29939df9b0b7d98fe2be88e6b84afea9dfa2cff8f3b34e65c00
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g065-natural-break-f03,03,1,65,True,natural_break_observed,3,3,0.8874403660110387,817c5a1c1c0d85061043e0322b01ffc9acf35ae7030009e7a9bb9fd6a988ec03,84b82adc857147396bdd8f59572404a97bb9f58bfb6e7fddc0fc01316641a8c9
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m001-g080-natural-break-f13,03,1,80,True,natural_break_observed,13,13,0.868827802934548,d29584088d0b1a2aae6138897888162eaf0484455f1d50897c7f30476f15a39f,dccbdf696e11727df826659b32d1461f4b4afdd2d98dae0ea79273c985282191
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g020-natural-break-f02,02,2,20,True,natural_break_observed,2,2,0.88042534729401,8a8a097472d450162b16b110df75f389ac7175375bf68ba8919e20e698efbd7b,4bb7a975d38f226d29c085fc717baf7245d1fe6d7d323e3e15bb1d949f383687
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g035-natural-break-f10,02,2,35,True,natural_break_observed,10,10,0.8665081112539381,918af762dc8ad567e37aed5cbb37dc5bbe332b08e30b2cb11afe31a3953dcbc6,b0bf42d4575f7ab305dd6c5a8e7cc254fcb3b18c964c2dbd2d0041edbba21412
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g050-natural-break-f02,02,2,50,True,natural_break_observed,2,2,0.8163077550479196,10ed43e6256e98cefbedf7f000ecd882097c3da4c30ab7bef7da3e5ba3e78e59,c7aeb3a83cb35b662c6c5af0832e10f45c52e278f4c13c5bfbbc89140816ef6d
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g065-natural-break-f10,02,2,65,True,natural_break_observed,10,10,0.8929802870743835,f8104908f210acef5569bfb25baf408494b76430565a31a239353ef3f644d8dc,c307377f5ab41d9f65da911a814985fdb3da0960c3bd1c96f8b0f9053e81981e
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m002-g080-natural-break-f18,02,2,80,True,natural_break_observed,18,18,0.8707193427925234,becb5d8c2c263d0fe23824309da79fbe461b6a1ddb009a0ba03b9c1ac28b953f,4b7fa0723c2870d9e1da536c479efa0e2880a5af38de1b1bc78447620d22188c
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g020-natural-break-f19,03,2,20,True,natural_break_observed,19,19,0.8588717275823589,a66d64e65c35c19f5eebe65d737868d8096c6e3b0edd9a97c1ab8b3c98311cfb,099444b2b6a49b6dff01a11c0b612158424de0627a526b86dcfa657d3f199110
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g035-natural-break-f02,03,2,35,True,natural_break_observed,2,2,0.8660704940093298,af91c4f753092ea82909a38acde7df4e2aa856bad97f184696f81f4fd5614f8f,d027f95713038ba823cdeff140715d2f618dd33414e9fd98b5a2afd806325ff8
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g050-natural-break-f02,03,2,50,True,natural_break_observed,2,2,0.7727866440860146,41f8583b120e76bcc63f459b9da141d4c6437b16fe820bea3cc80d6e2b174f40,d30c6f6001d09843bef9d7d214879748bbd0cceba30dfa3f39036937b4e53b71
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g065-natural-break-f05,03,2,65,True,natural_break_observed,5,5,0.8889315327970914,aa0469a1546a13783bb5a4574880310d7ebe065254566e0f1817a12c0f4e00b5,12b71171cec9254010d7a5b9dcae89d5fefb0b39ef9f1d76b1e504940d4f37a0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m002-g080-natural-break-f08,03,2,80,True,natural_break_observed,8,8,0.8404207225440475,23c8e4d3fd0becc77c27141d075ab12b3feb4fd5021d6d576fea3d3758db7470,340e6616da25f34bcd09b4ce495088beefeb41e159b8e249240b314494a2630c
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g020-natural-break-f23,02,3,20,True,natural_break_observed,23,23,0.8958197914138484,55f4c898ac09b8cadb1f8a518937bcab6ed4cdf675fb4242fc97e29c6056a5ca,8fbe07475834fa63cd01aa91e538978dc3f03a1c5eab77b75391c485228dadee
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g035,,02,3,35,False,no_natural_break_within_registered_limit,60,-1,,,
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g050,,02,3,50,False,no_natural_break_within_registered_limit,60,-1,,,
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g065,,02,3,65,False,no_natural_break_within_registered_limit,60,-1,,,
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m003-g080-natural-break-f33,02,3,80,True,natural_break_observed,33,33,0.8753496188308028,0e3a09bc211b4bc53253507867ed7d99298ff246729c234fd2a507ce25cc2222,e23ef806bcfd72bd0d234ea9c6c7be034d09a95e843c6b7390b6e0afd18c59fd
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g020-natural-break-f28,03,3,20,True,natural_break_observed,28,28,0.895490196896742,aa049026b9203ed60324ec405f0948f6b0c2de4893b8177ce651afda98762053,ed499cc17f8eaeeb577fa2fab36e727fc6caf047184e8d3c691474c27c5c6d74
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g035-natural-break-f20,03,3,35,True,natural_break_observed,20,20,0.8987936335407409,9a74a2d125507642ff19d20a069692761198ede49f6ffc9e2209cca14077febf,bbb570be592cb286ed3303cc6a8ee54395cd8ad3ba1d6f3d3bbbca71da3bcfd0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g050-natural-break-f33,03,3,50,True,natural_break_observed,33,33,0.8766258645533686,5d463d0cb3055f9471124b2ec6a9e470fe7692adb0e658ee4f5655e71d53a3c2,a07614e21cb792aef2368fd522bd2ce6eb13d38ae1cd6c0e382e9734883db583
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g065-natural-break-f12,03,3,65,True,natural_break_observed,12,12,0.8958325176829214,65ab1feb781ed8f628ca9d8f68251842306a2a6e443136e7c706202719531b68,f2194bb520e7d2aa3eb4ab13404b54e5e74040ba817abade2a65c77ab2a67f82
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m003-g080,,03,3,80,False,no_natural_break_within_registered_limit,60,-1,,,
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g020-natural-break-f06,02,4,20,True,natural_break_observed,6,6,0.8659396034767248,5ce7bb2273519298b75f1f5d123175ff750026e4570474f23853ebd0c66f0370,ecc5dec5d9a090f30ab9e09f393a8ba3ff9dd49d9a2a821228a197f42862532e
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g035-natural-break-f06,02,4,35,True,natural_break_observed,6,6,0.8912318970359477,9a58bccc045159d5e4e84419cf03120b22f36e35c7ba8859c354c3b9c5bba416,75c8afb321e05084c1f6c11e7b6838b97741a61ae45ac8a68c6ac2c629fd6628
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g050-natural-break-f02,02,4,50,True,natural_break_observed,2,2,0.8960136351749239,d1c909020fe45afd79da48e6528fb0b39db9ec79a8258b5c70ae1e4cd6c3e5f8,de62cb94de1a1cff123748623a5a5405084fe76997e3ef12dc392e418e1dadda
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g065-natural-break-f10,02,4,65,True,natural_break_observed,10,10,0.860537913250128,7320dd82c55380872c699a33a7b0fc92b43e045c909267190890720e3c546287,54bacfc59ffc2268c68b1e6822f5ba50df5ce6fbb905a2f7258cc09ddb95fdb2
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m004-g080-natural-break-f05,02,4,80,True,natural_break_observed,5,5,0.8921507879185936,841aceb46ac227b2ee0d0f055e0f630ce20681800ebe87b374d6f30ffb893370,b9b53f553ed4828c4f9f4d93e282ab6e28b135dc52eb60711eb02174c40ab335
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g020-natural-break-f04,03,4,20,True,natural_break_observed,4,4,0.8995373959206959,14c7d9f86f5062afd5f1dd303540399ebbf26ab5f5d9919df6d5677ba21a0269,b16ffd09d7503e2aebe5e9bc86cdd698f43a468e8221bd722b433b5ada14b1ee
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g035-natural-break-f08,03,4,35,True,natural_break_observed,8,8,0.801625129409792,d0cfb17e9bac05628bb83a90334c54719957512415bd856d7a6f824ec340fe38,9dc69e14b876bceaadbd549aac635b56cdc65ba1f5dd73fac3d843d5641dc526
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g050-natural-break-f07,03,4,50,True,natural_break_observed,7,7,0.8865389599073626,7e4f4c08b46310af48b20f411b99bf4cc8bd110ab544597b569fa3c7af67a0c8,b7c4adad040263f13b58eaa10052bebdf4bcbc5de2f6c18bf3098c73af440ed6
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g065-natural-break-f04,03,4,65,True,natural_break_observed,4,4,0.8974674804528592,3a190ea3080be5918c0de021765aaa6ef1ae662a38052b3135d5444c936281ff,f9515f6a134423b240b08eff670ebfc35dc4459c72ddb8d29068f7305e7199bb
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m004-g080-natural-break-f01,03,4,80,True,natural_break_observed,1,1,0.868556923539227,c391b55fd23064d3750ae43758684069c4f4bca4c4be48bbba5ef42023b4fb39,6dc7a678ea6333dc02c581d45b6d841b04ce88e8f099f8b769cb0b273b5e6b6c
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g020-natural-break-f03,02,5,20,True,natural_break_observed,3,3,0.8949136305753506,4207cd0094bcbf10b7d9b363601521c5c9a5d99b765335d308ea168650f1de7c,b126bbc59c387c3117c15384373e79de17750101fd1deb5adc9c189f14d8a277
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g035-natural-break-f06,02,5,35,True,natural_break_observed,6,6,0.8987569054840576,2235017d3dbe487bf76aed73ede959231a4b8ab6d60af6a4b506b24fa508aac2,8ae68d40278a5586b1ea46a8dc6abe09124e191c75fdfa9025e27a69543d10b0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g050-natural-break-f02,02,5,50,True,natural_break_observed,2,2,0.8864495049222707,63f0b0bfe6ac1a720ad1c478cb34d77202d431dcebe68f20f16e4f5efdee1a59,b4cfd55621a7610d0531ab8cafca722c47b24a7ceda96543ad0e474b33dcbf21
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g065-natural-break-f01,02,5,65,True,natural_break_observed,1,1,0.8961227890925049,394b334919bd8b44f99fc144f1bffe94b11571c63fa2aff10a6d89ab60f93362,9229d00e403eff9cb71db0ffe557cdd99c756308a206e98d2d670dd8d268fd70
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m005-g080-natural-break-f02,02,5,80,True,natural_break_observed,2,2,0.8941094920847578,d82de26d7bce3edb1b188e1b786cafd4e9bb8ac5fafa6196aae71d15731f3a5b,0481cc529634f1872444a9e9c5590e4c0abd41719b7432c659488c0503f4f54e
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g020-natural-break-f08,03,5,20,True,natural_break_observed,8,8,0.8790707517318468,247e759397c4f00ca145b703ba5469d07031056e9d8549f9b64de9ea813112fc,1723bc79841b9db17abbcd150cde5c52e2b0fc9c27caeb417e5cc59607c1012c
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g035-natural-break-f11,03,5,35,True,natural_break_observed,11,11,0.8583731234057074,54b36df9a1ad1d64552a1e54cea5552fc49d6fd0e389d79fd8b140d7c712dfb1,67fe60a235af5fa236adc3970dcc22e064fa5eabf4d024bae41a7232f2805213
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g050-natural-break-f02,03,5,50,True,natural_break_observed,2,2,0.8825252663825061,c105b75a760caeb00797bae2cfb14eb17d4181ef9c9804b99a523520f5d30cd5,7d44d5ff72eec3bebce4ff90d1788851a395469e7b1d9a59ab173702b3ec09a4
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g065-natural-break-f14,03,5,65,True,natural_break_observed,14,14,0.7854026370427325,265731fdb6ec9e64fb828cbdb6ce33d1d5dfb0b64ae251b1327488e82f10eb51,c92185e47cefbf469c166953c941ed2c9e3f21f438c24a598b5abd79ad0dac52
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m005-g080-natural-break-f27,03,5,80,True,natural_break_observed,27,27,0.8762911839541081,3ee7870c11ce638634504429e1fc5325bac5d6ee87fa1fdbb636c8a33a21db92,1fe6ebd5c71a86f6e175cd67380c2cd347bf7e33ac990f078e7cae18fdf23c3b
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g020-natural-break-f06,02,6,20,True,natural_break_observed,6,6,0.8972561493581281,774cd3500cba21c94b67b7f983144786c0c7ee387a4ec11a36eb9381517c5c87,3a22540c2b78388d3f8802ca771b563faf2df6289216f2b62ff5bea7eac8496c
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g035-natural-break-f02,02,6,35,True,natural_break_observed,2,2,0.871871265850753,5c193c76f2964de0df580135ef0fff14c0e22edb81fa3a44a29a8d9096c68b39,b3c1ca8f19212506c49ab5adbb3941e4d7609851e0b7e662f0e2255a21a82c70
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g050,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g050-natural-break-f04,02,6,50,True,natural_break_observed,4,4,0.8664675919183241,04f311b0fb163165076df4c6ce10d01793511bf373489bdc00762627412f541a,117dd0eb862315d3c12a66daffaaaea9a8782f571198202e84b724c060610f54
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g065,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g065-natural-break-f27,02,6,65,True,natural_break_observed,27,27,0.8743299939759485,29a224986e5d8b38ddf49c706ba3d1d8c986a74ab8b95e1546030bc7a315ac14,80e6f53fbe88f5a7edc39b20e59823ee2c234d6bdaeb8d2059cba7d54cdc4a92
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g080,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m006-g080-natural-break-f03,02,6,80,True,natural_break_observed,3,3,0.8824726480076639,bfc1d36ea3362e97b12002a5be6a42a7b695d728a313a16cdfec2f940b39c31c,ef0be597c6f1b31720138246c3f13430332302460c09f0f235472502ea8b630a
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m006-g020,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m006-g020-natural-break-f30,03,6,20,True,natural_break_observed,30,30,0.8844258919863448,3c36fde97fdbaa4a65f480c4a4a64e6b09758b3fdf373e2457d9402bf090f4ff,f8211782faae4ef69cb418cc82715b3a3f555f67506cb8b2ffd5445800957e48
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m006-g035,INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m006-g035-natural-break-f07,03,6,35,True,natural_break_observed,7,7,0.8502795373847732,c9dc7570ba3b8947e579c37d197af3488c31094c4b97763c21b0c9290651adc1,7a3c207a23a3afd63b81458b0908f94ed217cf398382e7ee8c183ca012a2d3d8
