candidate,matrix_id,arm,original_capture_f16,original_capture_f32,original_arrival_f8,original_reentered,original_coherent8,designated_capture_f16,designated_capture_f32,designated_arrival_f8,designated_reentered,launch_capture_f16,launch_capture_f32,medoid_capture_f16,medoid_capture_f32,first_break_by_f8,designated_capture_f32_cosine_0.85,designated_capture_f32_bray_0.85,designated_capture_f32_cosine_0.90,designated_capture_f32_bray_0.90,designated_capture_f32_cosine_0.95,designated_capture_f32_bray_0.95,original_occupancy,original_maximum_residence,designated_occupancy,designated_maximum_residence,original_completed
03,43,state_only,0.0026041666666666665,0.0026041666666666665,0.1640625,0.0026041666666666665,0.0026041666666666665,0.0026041666666666665,0.0026041666666666665,0.1640625,0.0026041666666666665,0.0,0.0,0.0026041666666666665,0.0026041666666666665,0.6458333333333334,0.018229166666666668,0.0026041666666666665,0.0026041666666666665,0.0,0.0,0.0,0.09537760416666667,2.109375,0.09537760416666667,2.109375,1.0
03,45,joint,0.0,0.0,0.0,0.0,0.049479166666666664,0.005208333333333333,0.020833333333333332,0.90625,0.020833333333333332,0.005208333333333333,0.020833333333333332,0.013020833333333334,0.0390625,0.0703125,0.1953125,0.5338541666666666,0.020833333333333332,0.2421875,0.0,0.026041666666666668,0.0,0.0,0.375244140625,5.059895833333333,1.0
03,45,native,0.010416666666666666,0.026041666666666668,0.9088541666666666,0.020833333333333332,0.049479166666666664,0.010416666666666666,0.026041666666666668,0.9088541666666666,0.020833333333333332,0.010416666666666666,0.026041666666666668,0.013020833333333334,0.0390625,0.09114583333333333,0.1953125,0.5494791666666666,0.026041666666666668,0.296875,0.0,0.044270833333333336,0.3790690104166667,5.098958333333333,0.3790690104166667,5.098958333333333,1.0
03,45,rule_only,0.0,0.0,0.20833333333333334,0.0,0.059895833333333336,0.0078125,0.018229166666666668,0.5989583333333334,0.018229166666666668,0.0,0.0,0.0078125,0.0390625,0.296875,0.1640625,0.4583333333333333,0.018229166666666668,0.1953125,0.0,0.03125,0.006510416666666667,0.20833333333333334,0.31689453125,4.723958333333333,1.0
03,45,state_only,0.005208333333333333,0.020833333333333332,0.5625,0.020833333333333332,0.041666666666666664,0.005208333333333333,0.020833333333333332,0.5625,0.020833333333333332,0.0,0.0,0.010416666666666666,0.026041666666666668,0.453125,0.14322916666666666,0.4114583333333333,0.020833333333333332,0.15104166666666666,0.0,0.026041666666666668,0.3043619791666667,4.533854166666667,0.3043619791666667,4.533854166666667,1.0
03,54,joint,0.0,0.0,0.0,0.0,0.8515625,0.6666666666666666,0.8177083333333334,1.0,0.328125,0.6666666666666666,0.8177083333333334,0.6796875,0.8255208333333334,0.0026041666666666665,0.8828125,0.78125,0.8177083333333334,0.5677083333333334,0.359375,0.19270833333333334,0.0,0.0,0.6734212239583334,15.721354166666666,1.0
03,54,native,0.6875,0.828125,1.0,0.3333333333333333,0.8645833333333334,0.6875,0.828125,1.0,0.3333333333333333,0.6875,0.828125,0.6953125,0.8307291666666666,0.0026041666666666665,0.890625,0.7916666666666666,0.828125,0.6119791666666666,0.4088541666666667,0.1953125,0.6913248697916666,16.036458333333332,0.6913248697916666,16.036458333333332,1.0
03,54,rule_only,0.0,0.0,0.11458333333333333,0.0,0.7291666666666666,0.4166666666666667,0.6328125,0.7239583333333334,0.6328125,0.0,0.0,0.4270833333333333,0.640625,0.15885416666666666,0.6796875,0.5755208333333334,0.6328125,0.4192708333333333,0.23958333333333334,0.109375,0.0035807291666666665,0.11458333333333333,0.4701334635416667,11.53125,1.0
03,54,state_only,0.125,0.2734375,0.2604166666666667,0.2734375,0.4895833333333333,0.125,0.2734375,0.2604166666666667,0.2734375,0.0,0.0,0.13020833333333334,0.2786458333333333,0.07291666666666667,0.3125,0.2708333333333333,0.2734375,0.19010416666666666,0.09375,0.0390625,0.20865885416666666,5.3359375,0.20865885416666666,5.3359375,1.0
03,55,joint,0.0,0.0,0.0,0.0,0.036458333333333336,0.005208333333333333,0.015625,0.84375,0.010416666666666666,0.005208333333333333,0.015625,0.015625,0.033854166666666664,0.22395833333333334,0.07552083333333333,0.005208333333333333,0.015625,0.0,0.0,0.0,0.0,0.0,0.18717447916666666,3.2005208333333335,1.0
