candidate,matrix_id,origin,row_index,replicate,completed_horizon,observed_fissions,final_six_inherited_fraction,first_departure_time,ever_departed,final_similarity_to_anchor,final_similarity_to_matched_noop,final_risk,final_entropy,final_occupied_types,final_top1_share,final_throughput,interventions_applied
02,38,RULE_DOWN,1376.5,2.5,1.0,60.0,0.75,3.0,1.0,0.324945720264656,0.45967046299807907,0.6701909561636489,2.9021832097207376,22.666666666666668,0.15,71.69163680808539,0.0
02,39,MODEL_DOWN,1411.5,2.5,1.0,60.0,1.0,5.333333333333333,1.0,0.350210304330479,0.5743089817783139,0.09070532216574434,2.076068291416908,14.166666666666666,0.3458333333333334,909.9378425509321,0.0
02,39,NOOP,1413.5,2.5,1.0,60.0,1.0,5.833333333333333,0.8333333333333334,0.6425979835104089,1.0,0.08394723392724845,1.7978870994329412,12.0,0.4458333333333333,686.6474686040191,0.0
02,39,RULE_DOWN,1412.5,2.5,1.0,60.0,0.9722222222222222,7.333333333333333,1.0,0.4240931579702741,0.5661077296427889,0.0958512183901869,2.129085744188419,14.5,0.3416666666666666,928.7822623868084,0.0
02,40,MODEL_DOWN,1447.5,2.5,1.0,60.0,1.0,12.833333333333334,1.0,0.5835942282929915,0.6967513292667665,0.2623581571899285,2.404827965911099,17.666666666666668,0.2833333333333334,310.5220790131952,0.0
02,40,NOOP,1449.5,2.5,1.0,60.0,1.0,6.666666666666667,1.0,0.644546194087314,1.0,0.1909122041775543,2.3523712750009396,17.333333333333332,0.3041666666666667,397.4391168007946,0.0
02,40,RULE_DOWN,1448.5,2.5,1.0,60.0,0.8888888888888888,12.666666666666666,1.0,0.6874093794948738,0.7260486453423421,0.22436802524164365,2.1546548455799317,15.5,0.35000000000000003,526.2710653960913,0.0
02,41,MODEL_DOWN,1483.5,2.5,1.0,60.0,0.8333333333333334,3.6666666666666665,1.0,0.23370711302898753,0.5450316142142988,0.3927398181287949,2.577327535644854,18.166666666666668,0.21666666666666665,132.70932288917177,0.0
02,41,NOOP,1485.5,2.5,1.0,60.0,0.888888888888889,2.6666666666666665,1.0,0.568124772457489,1.0,0.41150093020114603,2.4756888092820595,16.666666666666668,0.22083333333333333,133.28937688897443,0.0
02,41,RULE_DOWN,1484.5,2.5,1.0,60.0,0.8888888888888888,4.5,1.0,0.3699998178313307,0.5199561041896147,0.45118692917348446,2.6867406939643055,19.5,0.19166666666666665,153.59191051366062,0.0
02,42,MODEL_DOWN,1519.5,2.5,1.0,60.0,0.9166666666666666,6.166666666666667,1.0,0.6154513416289108,0.6165583046152774,0.4716745901620034,2.656502324735199,19.833333333333332,0.2125,165.45778710044985,0.0
02,42,NOOP,1521.5,2.5,1.0,60.0,0.9722222222222223,5.0,1.0,0.5633694179341161,1.0,0.35070458612786354,2.454701842310195,16.833333333333332,0.21250000000000002,218.19944607614968,0.0
02,42,RULE_DOWN,1520.5,2.5,1.0,60.0,0.9444444444444443,5.833333333333333,1.0,0.40214474384008825,0.686364296343552,0.3482379037066791,2.4158816163018746,16.833333333333332,0.22916666666666666,250.71778060300775,0.0
02,43,MODEL_DOWN,1555.5,2.5,1.0,60.0,1.0,5.166666666666667,1.0,0.4610633016398958,0.7427047156334657,0.08328606261390005,2.0385660111202704,13.333333333333334,0.375,1057.8638692436612,0.0
02,43,NOOP,1557.5,2.5,1.0,60.0,1.0,6.833333333333333,1.0,0.651098912051646,1.0,0.11650733367894701,2.263151062154004,13.666666666666666,0.27499999999999997,936.2815169207066,0.0
