state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_all,q_half_A,q_half_B,prediction_h10,prediction_h10_state,prediction_h10_state_beta,prediction_h10_state_beta_interaction,prediction_state_only,prediction_beta_only,prediction_h10_beta
MECHCONF-c03-m029-g050,MECHCONF,03,29,50,42,55,1380,0.03125,0.0625,0.0,0.2862665540750718,0.2816145519534836,0.29320735636831985,0.28621726773699435,0.23141660953937174,0.428424097267071,0.30291075692531505
MECHCONF-c03-m029-g065,MECHCONF,03,29,65,26,30,1829,0.015625,0.0,0.03125,0.1537076102333265,0.06648013004044437,0.07008075998792151,0.0683425817594342,0.04457459809717255,0.428424097267071,0.16442002556266744
MECHCONF-c03-m029-g080,MECHCONF,03,29,80,39,24,2251,0.015625,0.0,0.03125,0.1469918393594003,0.1245318105877133,0.13083591605081007,0.12813583626373048,0.16177548904917025,0.428424097267071,0.15732321759428938
MECHCONF-c02-m030-g020,MECHCONF,02,30,20,40,26,994,0.625,0.625,0.625,0.5307415725379245,0.5548538266622758,0.556278140090413,0.5936302208928477,0.5616907153517908,0.3533399538100069,0.5319700259226895
MECHCONF-c02-m030-g035,MECHCONF,02,30,35,40,87,1774,0.765625,0.78125,0.75,0.7870281043141069,0.7986947362248435,0.7996206062815402,0.8222815352142738,0.7194724570482279,0.3533399538100069,0.7878538139946871
MECHCONF-c02-m030-g050,MECHCONF,02,30,50,40,28,2443,0.578125,0.5,0.65625,0.45467694171184236,0.4652505426842166,0.4666859859848026,0.5007035924328556,0.4157315247082766,0.3533399538100069,0.45590038334972854
MECHCONF-c02-m030-g065,MECHCONF,02,30,65,40,60,3180,0.796875,0.84375,0.75,0.7214090339844078,0.7480057386949536,0.7490915052334178,0.7682116161732069,0.5690413913472594,0.3533399538100069,0.7223994185302082
MECHCONF-c02-m030-g080,MECHCONF,02,30,80,40,78,3961,0.84375,0.84375,0.84375,0.6974461263513764,0.7060937099418255,0.7072893954287681,0.7286813613897297,0.6754987997705387,0.3533399538100069,0.6984860942166866
MECHCONF-c03-m030-g020,MECHCONF,03,30,20,44,50,946,0.640625,0.59375,0.6875,0.6249942276656213,0.6935338250685439,0.6765628704508362,0.6853318310236562,0.65502222866212,0.4059763330940944,0.6044163359913978
MECHCONF-c03-m030-g035,MECHCONF,03,30,35,43,49,1631,0.78125,0.8125,0.75,0.698031975172348,0.7195616345395152,0.7034156323562816,0.7121966815777829,0.5628874065224978,0.4059763330940944,0.6794060815412597
MECHCONF-c03-m030-g050,MECHCONF,03,30,50,35,67,2278,0.53125,0.40625,0.65625,0.8556727576526497,0.8826949546405262,0.8743004905062662,0.877746740237443,0.6401024724971606,0.4059763330940944,0.8446057784910719
MECHCONF-c03-m030-g065,MECHCONF,03,30,65,37,26,3021,0.4375,0.375,0.5,0.61440737561934,0.6414548509202022,0.6231669513385427,0.6160739870197003,0.43527475721233844,0.4059763330940944,0.5936262741451932
MECHCONF-c03-m030-g080,MECHCONF,03,30,80,41,63,3639,0.65625,0.75,0.5625,0.8557212754675959,0.8689668096303871,0.8597460422762437,0.8606435593094139,0.6376138929769729,0.4059763330940944,0.8446573412345153
MECHCONF-c02-m031-g020,MECHCONF,02,31,20,40,47,832,0.65625,0.59375,0.71875,0.4355002494672178,0.4603083666874941,0.48176378818275545,0.5098601643363224,0.5061381265877891,0.2984408439291323,0.45218651003010135
MECHCONF-c02-m031-g035,MECHCONF,02,31,35,40,55,1556,0.078125,0.0625,0.09375,0.46223269075906853,0.49101369862460015,0.5125411204240514,0.5304659035540399,0.5999625989451639,0.2984408439291323,0.47907395233110656
MECHCONF-c02-m031-g050,MECHCONF,02,31,50,40,23,2154,0.328125,0.375,0.28125,0.18543282581826998,0.17898491179311055,0.19199236618333654,0.20795044157625314,0.2846012774549086,0.2984408439291323,0.19586212259832114
MECHCONF-c02-m031-g065,MECHCONF,02,31,65,40,25,2855,0.109375,0.09375,0.125,0.21757425573901984,0.1492028979218429,0.16046901893129084,0.16933652909968394,0.06215312599876789,0.2984408439291323,0.2293024027691586
MECHCONF-c02-m031-g080,MECHCONF,02,31,80,40,27,3617,0.171875,0.125,0.21875,0.2559553283952388,0.24534571926024595,0.2616389676767256,0.2700615639817017,0.26255633438877196,0.2984408439291323,0.26904097234901697
MECHCONF-c03-m031-g020,MECHCONF,03,31,20,35,18,619,0.640625,0.65625,0.625,0.3083204023158687,0.3074013067885431,0.3358965460716155,0.36786685328588087,0.26029981709165867,0.3498610682124188,0.33188136130829676
MECHCONF-c03-m031-g035,MECHCONF,03,31,35,43,27,1033,0.609375,0.5625,0.65625,0.35356736035996233,0.3370739889701266,0.36686284993520324,0.4013023496901673,0.18769347399988445,0.3498610682124188,0.3786929109205105
MECHCONF-c03-m031-g050,MECHCONF,03,31,50,43,19,1492,0.15625,0.1875,0.125,0.1729490881962233,0.07601489560986575,0.08571576803238085,0.10838684823861466,0.07440848717979309,0.3498610682124188,0.1889919033125258
MECHCONF-c03-m031-g065,MECHCONF,03,31,65,36,15,1923,0.390625,0.4375,0.34375,0.36357596566431233,0.37034411176902865,0.4012933785906404,0.4345072633761482,0.40885851264774803,0.3498610682124188,0.38898477475770576
MECHCONF-c03-m031-g080,MECHCONF,03,31,80,39,24,2562,0.171875,0.15625,0.1875,0.3896735795496716,0.41909801827058313,0.45120200611422945,0.4743398541565073,0.4692971061909528,0.3498610682124188,0.41571489325096805
MECHCONF-c02-m032-g020,MECHCONF,02,32,20,40,65,981,0.6875,0.625,0.75,0.3435357565352194,0.3285033320419079,0.3406053584605983,0.9952474908344207,0.26003827411437375,0.23928387749848962,0.3459585405563246
MECHCONF-c02-m032-g035,MECHCONF,02,32,35,40,74,1683,0.71875,0.71875,0.71875,0.49979863435867655,0.5213488381864592,0.5348960930667929,0.9977223920914959,0.47619704823254533,0.23928387749848962,0.5024799204374747
MECHCONF-c02-m032-g050,MECHCONF,02,32,50,40,67,2583,0.578125,0.65625,0.5,0.49147825711257953,0.5175988720477205,0.5311568159309269,0.9977626451431227,0.5147575604749444,0.23928387749848962,0.4941590039875725
MECHCONF-c02-m032-g065,MECHCONF,02,32,65,40,55,3379,0.59375,0.46875,0.71875,0.20933849534953378,0.19812041476744513,0.20689912195120225,0.9904711971305343,0.2515152421046915,0.23928387749848962,0.21111922481835668
MECHCONF-c02-m032-g080,MECHCONF,02,32,80,40,72,4333,0.578125,0.625,0.53125,0.5324753436336445,0.54638602230013,0.5598229469933719,0.9980014304157825,0.4356764534034394,0.23928387749848962,0.5351443834957619
MECHCONF-c03-m032-g020,MECHCONF,03,32,20,45,41,998,0.734375,0.6875,0.78125,0.6619514696053194,0.686068849009209,0.7628553495136818,0.9656194230511234,0.5853807082656232,0.29476395410181533,0.7215407642145956
MECHCONF-c03-m032-g035,MECHCONF,03,32,35,41,21,1711,0.296875,0.34375,0.25,0.4961341349139917,0.505532547180128,0.6007821043224548,0.9191856363907751,0.34773602873640275,0.29476395410181533,0.5657791792344163
MECHCONF-c03-m032-g050,MECHCONF,03,32,50,43,86,2342,0.609375,0.5625,0.65625,0.8742598174476571,0.8803134679888222,0.9154440509775544,0.9894196296077897,0.6865728620976981,0.29476395410181533,0.9019670453503562
MECHCONF-c03-m032-g065,MECHCONF,03,32,65,34,34,3010,0.5625,0.5625,0.5625,0.6307791044995621,0.651012667470547,0.7330372384900979,0.9606165332289082,0.5228434236440311,0.29476395410181533,0.6933175030252754
MECHCONF-c03-m032-g080,MECHCONF,03,32,80,48,66,3510,0.65625,0.5625,0.75,0.5248810955646737,0.5319562616472849,0.6258826489637807,0.9354686305231431,0.45142764220908044,0.29476395410181533,0.5938058276196351
MECHCONF-c02-m033-g020,MECHCONF,02,33,20,40,12,573,0.125,0.09375,0.15625,0.1372880643954505,0.09359993513830073,0.09991057685130073,0.0969485591964514,0.0725521575320183,0.284317486553876,0.14301990981190835
MECHCONF-c02-m033-g035,MECHCONF,02,33,35,40,9,1013,0.109375,0.09375,0.125,0.08942608401373472,0.0786331229925608,0.08402822837131693,0.0854797368855038,0.17648398853610542,0.284317486553876,0.09337595038829931
MECHCONF-c02-m033-g050,MECHCONF,02,33,50,40,17,1528,0.25,0.1875,0.3125,0.2365023468777407,0.21261288108164925,0.22495609331389016,0.22169703220796969,0.18068310238131685,0.284317486553876,0.24519913320471645
MECHCONF-c02-m033-g065,MECHCONF,02,33,65,40,10,1917,0.078125,0.09375,0.0625,0.10480336855592086,0.07064977883708501,0.07554204736973737,0.08390814696292946,0.07281725608337072,0.284317486553876,0.10935086999152768
MECHCONF-c02-m033-g080,MECHCONF,02,33,80,40,11,2353,0.140625,0.09375,0.1875,0.07522200193004021,0.04768085883533015,0.05107000704047538,0.05845833264899383,0.05521798924161202,0.284317486553876,0.07859864138435967
MECHCONF-c03-m033-g020,MECHCONF,03,33,20,37,11,574,0.28125,0.40625,0.15625,0.18728080078491047,0.1016391288428923,0.101841695728469,0.11053030730192674,0.07717256154204707,0.27764000923603893,0.17918696118531374
MECHCONF-c03-m033-g035,MECHCONF,03,33,35,38,40,1055,0.453125,0.40625,0.5,0.30435245615329715,0.2850199747181488,0.28547188190515466,0.2850429395864655,0.3579782071211139,0.27764000923603893,0.2930232618759077
MECHCONF-c03-m033-g050,MECHCONF,03,33,50,45,23,1531,0.203125,0.15625,0.25,0.14699376410964998,0.08197206077087142,0.082139014986882,0.08772571655389556,0.09088656631795952,0.27764000923603893,0.1403403810635043
MECHCONF-c03-m033-g065,MECHCONF,03,33,65,34,20,2072,0.4375,0.5,0.375,0.15646181236001078,0.1612449906947995,0.16154499025825686,0.16617923698085055,0.4404201944107742,0.27764000923603893,0.14945496333001745
MECHCONF-c03-m033-g080,MECHCONF,03,33,80,42,37,2653,0.390625,0.46875,0.3125,0.25240283777195505,0.2529040170557934,0.2533230451121975,0.252721824129952,0.5151047040481582,0.27764000923603893,0.24233377025331623
MECHCONF-c02-m034-g020,MECHCONF,02,34,20,40,34,1056,0.359375,0.28125,0.4375,0.23365336607149575,0.21853221330046427,0.21549070166396378,0.18512237681530996,0.22167898660079874,0.3761885825902561,0.2306032466934296
MECHCONF-c02-m034-g035,MECHCONF,02,34,35,40,33,1843,0.171875,0.15625,0.1875,0.28657271868779466,0.25881661136508305,0.2553976636128873,0.23375771470862386,0.17662152800253755,0.3761885825902561,0.28308697249033543
MECHCONF-c02-m034-g050,MECHCONF,02,34,50,40,24,2506,0.078125,0.09375,0.0625,0.18793993357329655,0.17717599884457125,0.17458149083516072,0.14591410447803516,0.24829071201585592,0.3761885825902561,0.1853422352357234
MECHCONF-c02-m034-g065,MECHCONF,02,34,65,40,64,3139,0.34375,0.28125,0.40625,0.3153246681980776,0.32873827555595936,0.32480043297828165,0.30084085730612803,0.4388366492121828,0.3761885825902561,0.3116419644818691
MECHCONF-c02-m034-g080,MECHCONF,02,34,80,40,46,3915,0.265625,0.28125,0.25,0.16256135040612446,0.17221092491240209,0.1696741309779595,0.14568820640727959,0.44200450331322183,0.3761885825902561,0.16024521347008958
MECHCONF-c03-m034-g020,MECHCONF,03,34,20,44,27,809,0.265625,0.21875,0.3125,0.4070032884455147,0.3992378797199489,0.36259332649115444,0.344037384183031,0.2396874418816134,0.4607245654949378,0.37493983639425343
MECHCONF-c03-m034-g035,MECHCONF,03,34,35,32,72,1423,0.765625,0.84375,0.6875,0.7694520068322905,0.811508485327736,0.7865674288357148,0.7765462229300503,0.6456207789740034,0.4607245654949378,0.7446929003766191
MECHCONF-c03-m034-g050,MECHCONF,03,34,50,41,32,2151,0.4375,0.375,0.5,0.40220189479825236,0.3959931131932236,0.3594681803002429,0.35333125918166514,0.2615785046989721,0.4607245654949378,0.3702805051671016
MECHCONF-c03-m034-g065,MECHCONF,03,34,65,44,71,2832,0.328125,0.25,0.40625,0.5391826804782495,0.567961668900508,0.529479584955775,0.5042445956553825,0.4637073860637421,0.4607245654949378,0.5055842683515929
MECHCONF-c03-m034-g080,MECHCONF,03,34,80,42,45,3412,0.703125,0.8125,0.59375,0.6977516839894538,0.7084875908496435,0.6753680257394868,0.6668584586855284,0.4657077243314496,0.4607245654949378,0.6686088091194375
MECHCONF-c02-m035-g020,MECHCONF,02,35,20,40,37,926,0.421875,0.4375,0.40625,0.41354188678261716,0.41914850913634694,0.4139351136921404,0.4014045725841573,0.38984233526675227,0.3545116208626186,0.4092271180618094
MECHCONF-c02-m035-g035,MECHCONF,02,35,35,40,34,1634,0.515625,0.4375,0.59375,0.3648651003412541,0.37765253576634206,0.3726241657045648,0.3623354668106622,0.44190993539929485,0.3545116208626186,0.3607458007447702
MECHCONF-c02-m035-g050,MECHCONF,02,35,50,40,38,2424,0.390625,0.46875,0.3125,0.4553274524595604,0.4803632667410195,0.47501113341296247,0.466983952286673,0.497842780866449,0.3545116208626186,0.45091191759549204
MECHCONF-c02-m035-g065,MECHCONF,02,35,65,40,47,3172,0.75,0.6875,0.8125,0.526540147223808,0.557850965006204,0.5525535216255919,0.5461297450785869,0.5459902427854564,0.3545116208626186,0.522095987775934
MECHCONF-c02-m035-g080,MECHCONF,02,35,80,40,54,3893,0.578125,0.53125,0.625,0.45287892229085114,0.47982373944582024,0.47447212859686516,0.4641794905134328,0.5155746049221637,0.3545116208626186,0.4484675814124945
MECHCONF-c03-m035-g020,MECHCONF,03,35,20,40,39,827,0.53125,0.5625,0.5,0.6204968668178276,0.6315306642980957,0.6320601606663592,0.6577660505052357,0.5627198402247497,0.38041208741089955,0.6193140098556015
MECHCONF-c03-m035-g035,MECHCONF,03,35,35,37,31,1377,0.328125,0.40625,0.25,0.35454014033472403,0.34006992870028097,0.34058092936116796,0.3661588904793702,0.28140764968873555,0.38041208741089955,0.3533921661619658
MECHCONF-c03-m035-g050,MECHCONF,03,35,50,40,32,1991,0.53125,0.40625,0.65625,0.46581811263499256,0.4687725434227219,0.46933939680389436,0.4883003098281693,0.3885652319754025,0.38041208741089955,0.46456916135974824
MECHCONF-c03-m035-g065,MECHCONF,03,35,65,43,20,2507,0.578125,0.59375,0.5625,0.4010069743188004,0.42804125985638436,0.42859859786806825,0.4516670491413563,0.5846130640440403,0.38041208741089955,0.3998017374651744
MECHCONF-c03-m035-g080,MECHCONF,03,35,80,41,53,2994,0.875,0.8125,0.9375,0.6860634809674487,0.71440342457565,0.7148675996614643,0.7320460621770095,0.6315236963789188,0.38041208741089955,0.6849812337646836
MECHCONF-c02-m036-g020,MECHCONF,02,36,20,40,89,1197,0.78125,0.78125,0.78125,0.813189941360223,0.8307011557929916,0.828026861615136,0.8295235132168458,0.5411483104019207,0.3707802974244614,0.8109416990279888
MECHCONF-c02-m036-g035,MECHCONF,02,36,35,40,66,2203,0.765625,0.6875,0.84375,0.7632866689575744,0.788795983162542,0.7856305634393299,0.7931582236752723,0.5764352190786262,0.3707802974244614,0.7606146432601195
MECHCONF-c02-m036-g050,MECHCONF,02,36,50,40,46,3094,0.484375,0.46875,0.5,0.6852579602734734,0.7015993220514262,0.6976280058082776,0.7042688640887386,0.46454224656026377,0.3707802974244614,0.682072015685551
MECHCONF-c02-m036-g065,MECHCONF,02,36,65,40,61,3937,0.84375,0.875,0.8125,0.8114109189065956,0.8169189788372755,0.8140757037530334,0.8203068256637499,0.6732542064320949,0.3707802974244614,0.809146291161754
MECHCONF-c02-m036-g080,MECHCONF,02,36,80,40,35,4931,0.609375,0.625,0.59375,0.6497223575866411,0.6725557868742853,0.6683806382466991,0.6721896596674223,0.5088372273709278,0.3707802974244614,0.6463623388956703
MECHCONF-c03-m036-g020,MECHCONF,03,36,20,36,54,1197,0.828125,0.8125,0.84375,0.7828132942180033,0.8018854984515665,0.7803677778653768,0.7780005329564952,0.5769827745560249,0.4307777323164473,0.764618552821633
MECHCONF-c03-m036-g035,MECHCONF,03,36,35,37,63,1974,0.75,0.65625,0.84375,0.8066734160082851,0.8196413009200495,0.7995700571716068,0.7973245020271549,0.5220370047843901,0.4307777323164473,0.7899411736815535
MECHCONF-c03-m036-g050,MECHCONF,03,36,50,35,26,2676,0.546875,0.5,0.59375,0.5122224366182849,0.4923567914656451,0.45986528306456703,0.443328470802231,0.17455733866605957,0.4307777323164473,0.4862365670638286
MECHCONF-c03-m036-g065,MECHCONF,03,36,65,38,24,3368,0.734375,0.65625,0.8125,0.8082266677541629,0.8194404505696524,0.7993523268333877,0.8091825994209841,0.5168366562533736,0.4307777323164473,0.7915941270247675
MECHCONF-c03-m036-g080,MECHCONF,03,36,80,39,46,4217,0.5625,0.59375,0.53125,0.6998330718454578,0.7009966781619613,0.672989771387322,0.661543133355809,0.39321518641681985,0.4307777323164473,0.6775501516364699
MECHCONF-c02-m037-g020,MECHCONF,02,37,20,40,35,838,0.484375,0.4375,0.53125,0.38246781987351525,0.3714219002553639,0.37013239019398403,0.40048612053305854,0.29541301503433925,0.34528838159791064,0.3812933921368776
MECHCONF-c02-m037-g035,MECHCONF,02,37,35,40,68,1605,0.375,0.40625,0.34375,0.30201000582977616,0.30829458907247076,0.30711716297440056,0.3448226936812194,0.3837904290144304,0.3452883815979107,0.30096222941383227
MECHCONF-c02-m037-g050,MECHCONF,02,37,50,40,46,2407,0.328125,0.34375,0.3125,0.5248858737796153,0.5470039266456862,0.545633978142182,0.5740053164988029,0.4910673672866363,0.3452883815979107,0.5236449580318963
MECHCONF-c02-m037-g065,MECHCONF,02,37,65,40,23,2956,0.171875,0.15625,0.1875,0.22295187106267542,0.19535684909451392,0.19448947226921295,0.21038453821547484,0.15876832134642369,0.3452883815979107,0.22209110228582907
MECHCONF-c02-m037-g080,MECHCONF,02,37,80,40,85,3789,0.234375,0.3125,0.15625,0.6007211896803198,0.6272229395034645,0.6259296875965328,0.652387434931095,0.5156733546038397,0.34528838159791064,0.5995272219292347
MECHCONF-c03-m037-g020,MECHCONF,03,37,20,39,58,841,0.609375,0.65625,0.5625,0.6269039371607751,0.6703172781623109,0.6680408715864363,0.7178467000830936,0.5698027370291472,0.3936682136639866,0.6251591048494859
MECHCONF-c03-m037-g035,MECHCONF,03,37,35,42,35,1446,0.375,0.3125,0.4375,0.33087094176241577,0.35173258098085286,0.3493914962295749,0.40181211779888165,0.397452711399298,0.3936682136639866,0.32922299748216194
MECHCONF-c03-m037-g050,MECHCONF,03,37,50,43,61,2105,0.375,0.3125,0.4375,0.5121201400188965,0.5319045861327603,0.5293435094097506,0.5721670432947137,0.5001398158319381,0.3936682136639866,0.5102578596645704
MECHCONF-c03-m037-g065,MECHCONF,03,37,65,34,38,2869,0.46875,0.5,0.4375,0.6404943943377316,0.6629829273669884,0.6606815138070534,0.7046520390420598,0.5375366598825797,0.3936682136639866,0.6387764975654872
MECHCONF-c03-m037-g080,MECHCONF,03,37,80,38,38,3412,0.25,0.25,0.25,0.705862630303848,0.7267849596677979,0.7247383432547825,0.751762405121316,0.5545514490470799,0.3936682136639866,0.7043128922017061
MECHCONF-c02-m038-g020,MECHCONF,02,38,20,40,34,931,0.78125,0.78125,0.78125,0.45231915167335535,0.48610542471729307,0.46046138250631324,0.5091956406577709,0.55905463765051,0.4278012479621775,0.43287956255665033
MECHCONF-c02-m038-g035,MECHCONF,02,38,35,40,55,1600,0.6875,0.75,0.625,0.5269443585685667,0.553894350719563,0.5283509087197257,0.5668352964130867,0.517302274532866,0.4278012479621775,0.5072681130022172
MECHCONF-c02-m038-g050,MECHCONF,02,38,50,40,41,2279,0.828125,0.84375,0.8125,0.5365712678074174,0.5628009939929639,0.5373415549562525,0.5824593609154435,0.511203238786713,0.4278012479621775,0.5169283607890003
MECHCONF-c02-m038-g065,MECHCONF,02,38,65,40,42,3009,0.484375,0.59375,0.375,0.6077105267459467,0.6284054397097533,0.6040787969847679,0.6500384116437479,0.48628232481416234,0.4278012479621775,0.588771997646013
MECHCONF-c02-m038-g080,MECHCONF,02,38,80,40,47,3707,0.828125,0.8125,0.84375,0.7943214312989513,0.810478438444139,0.7941670942823178,0.8227741929426127,0.5088372273709278,0.4278012479621775,0.781147525683829
MECHCONF-c03-m038-g020,MECHCONF,03,38,20,40,37,696,0.953125,0.9375,0.96875,0.7295197639653588,0.7484031194265532,0.7286773010453339,0.7942823147999303,0.6727151198904379,0.5105895055888787,0.7161932938119796
MECHCONF-c03-m038-g035,MECHCONF,03,38,35,37,25,1248,0.75,0.65625,0.84375,0.6026658283785824,0.5948058951403817,0.5699574022256226,0.6384601001979407,0.4592495677095816,0.5105895055888787,0.5866307860092217
MECHCONF-c03-m038-g050,MECHCONF,03,38,50,34,29,1828,0.65625,0.5625,0.75,0.7441667298126743,0.7656903125642415,0.7468614187216275,0.7998178614696957,0.5605824436221872,0.5105895055888787,0.7312961051125588
MECHCONF-c03-m038-g065,MECHCONF,03,38,65,45,32,2391,0.640625,0.65625,0.625,0.5226166248574688,0.5173245411032009,0.49178433229716423,0.5710962449903045,0.4531869654458663,0.5105895055888787,0.5059990984424035
MECHCONF-c03-m038-g080,MECHCONF,03,38,80,41,30,2864,0.609375,0.6875,0.53125,0.6031586413463617,0.615817509338794,0.5913723366393407,0.6743832582177951,0.4424533995000993,0.5105895055888787,0.5871298623186549
MECHCONF-c02-m039-g020,MECHCONF,02,39,20,40,6,482,0.0,0.0,0.0,0.1381534665463386,0.13112563660231707,0.14353305725069918,0.343904952766272,0.2698988653177548,0.21858488518372285,0.145532849446107
MECHCONF-c02-m039-g035,MECHCONF,02,39,35,40,15,883,0.03125,0.0,0.0625,0.09955310700409656,0.06982659448823593,0.0769474240637079,0.22830429969432825,0.10329264671621441,0.21858488518372285,0.10512216139273825
MECHCONF-c02-m039-g050,MECHCONF,02,39,50,40,26,1462,0.109375,0.09375,0.125,0.09976082709086292,0.10111103295038554,0.11104135642990928,0.28851014120715807,0.37062562398856874,0.21858488518372285,0.1053401420727856
MECHCONF-c02-m039-g065,MECHCONF,02,39,65,40,7,1817,0.046875,0.03125,0.0625,0.03555383755326542,0.023131479845564185,0.02562156599463418,0.07926460797654035,0.07612464885170624,0.21858488518372285,0.037692603178554676
MECHCONF-c02-m039-g080,MECHCONF,02,39,80,40,9,2422,0.015625,0.0,0.03125,0.031002118196446486,0.02821034361692395,0.031229686878067275,0.09310252482838512,0.23052607013159637,0.21858488518372285,0.03287640580464616
MECHCONF-c03-m039-g020,MECHCONF,03,39,20,42,11,367,0.09375,0.09375,0.09375,0.13387183245331327,0.12093155804942765,0.13940165556636142,0.22935821803926285,0.14768715524900708,0.14961081603943713,0.13969699566064975
MECHCONF-c03-m039-g035,MECHCONF,03,39,35,37,9,852,0.046875,0.0625,0.03125,0.08663092301871929,0.03814961642620843,0.04461800737722972,0.06660929227238732,0.04773094670260537,0.14961081603943713,0.09061555223008566
MECHCONF-c03-m039-g050,MECHCONF,03,39,50,44,10,1113,0.078125,0.09375,0.0625,0.07106541752326374,0.0641343628205392,0.07466653827952933,0.11605048331424753,0.15179191806559394,0.14961081603943713,0.07439241649170607
MECHCONF-c03-m039-g065,MECHCONF,03,39,65,39,7,1338,0.015625,0.03125,0.0,0.047006094478076126,0.02068406624295994,0.024265826141103095,0.039906885136865175,0.05105162594768568,0.14961081603943713,0.04926646913988059
MECHCONF-c03-m039-g080,MECHCONF,03,39,80,36,2,1542,0.078125,0.03125,0.125,0.025262517123661173,0.0046134277716865235,0.0054277365246496985,0.010348898845386232,0.008426945663649463,0.14961081603943713,0.026506393370827917
MECHCONF-c02-m040-g020,MECHCONF,02,40,20,40,38,763,0.625,0.625,0.625,0.3936395664367256,0.40201702363930375,0.3985065901267006,0.3458366143905497,0.3940335743376954,0.36556194189193125,0.3919368428637221
MECHCONF-c02-m040-g035,MECHCONF,02,40,35,40,36,1441,0.515625,0.65625,0.375,0.4499080571515395,0.46068774179769556,0.4570565710389145,0.4076120686921321,0.41746854662914173,0.36556194189193125,0.44814182427091787
MECHCONF-c02-m040-g050,MECHCONF,02,40,50,40,65,2237,0.34375,0.40625,0.28125,0.7219307690579626,0.7270459896158018,0.7241343003683637,0.6752102880966244,0.38911195220593825,0.36556194189193125,0.7204953413781763
MECHCONF-c02-m040-g065,MECHCONF,02,40,65,40,64,3045,0.703125,0.71875,0.6875,0.6284025137340663,0.6458242557177976,0.6424722126660054,0.5864950848618664,0.4677119242507438,0.36556194189193125,0.6267339101787226
MECHCONF-c02-m040-g080,MECHCONF,02,40,80,40,57,3780,0.3125,0.375,0.25,0.4939351252446498,0.49023167271458346,0.48657773195466825,0.42983686037529123,0.33310461177387674,0.36556194189193125,0.492150687116874
MECHCONF-c03-m040-g020,MECHCONF,03,40,20,33,61,738,0.484375,0.34375,0.625,0.534272846880483,0.5577316640505366,0.5907408447388717,0.5007827538916817,0.5354665879321102,0.4310350896107131,0.5690386238613845
MECHCONF-c03-m040-g035,MECHCONF,03,40,35,36,23,1302,0.59375,0.71875,0.46875,0.3566448450937025,0.3695052675724315,0.4014872290481218,0.32438581875031786,0.33746122272611573,0.4310350896107131,0.38951928685344867
MECHCONF-c03-m040-g050,MECHCONF,03,40,50,40,40,1847,0.5,0.5625,0.4375,0.580224531452105,0.5956481232174339,0.6277163387735899,0.5390301429166542,0.47461233976389444,0.4310350896107131,0.6140381002194703
MECHCONF-c03-m040-g065,MECHCONF,03,40,65,42,30,2398,0.390625,0.375,0.40625,0.3831518374440762,0.36626440803243454,0.3981429960295816,0.3148529900139291,0.27431876554343504,0.4310350896107131,0.4168863624099949
MECHCONF-c03-m040-g080,MECHCONF,03,40,80,40,47,3104,0.65625,0.71875,0.59375,0.7403820984651885,0.7662923634209311,0.7896073950273964,0.7323810154914719,0.6333828327996625,0.4310350896107131,0.7664867513686783
MECHCONF-c02-m041-g020,MECHCONF,02,41,20,40,33,659,0.34375,0.375,0.3125,0.22578262871009414,0.22464176240124226,0.23869912270495883,0.2277232474025532,0.3312984043646192,0.3098942899607942,0.2379725726975093
MECHCONF-c02-m041-g035,MECHCONF,02,41,35,40,55,1347,0.328125,0.28125,0.375,0.5371524125654011,0.558640225644721,0.5780171120342298,0.5677050089235924,0.4852589325691989,0.3098942899607942,0.5541213553366039
MECHCONF-c02-m041-g050,MECHCONF,02,41,50,40,53,1875,0.15625,0.09375,0.21875,0.38303166110358694,0.39456513024300927,0.4135838624467666,0.39274514255560705,0.42194993515209334,0.3098942899607942,0.39933247935671773
MECHCONF-c02-m041-g065,MECHCONF,02,41,65,40,34,2434,0.34375,0.25,0.4375,0.37709558032330703,0.3740632902324849,0.39273484154088745,0.369415035510084,0.335433645549164,0.3098942899607942,0.39330481727422784
MECHCONF-c02-m041-g080,MECHCONF,02,41,80,40,24,2911,0.15625,0.1875,0.125,0.11388023197584511,0.10179012914480724,0.10924297042161499,0.09983372525313478,0.19314304572362134,0.3098942899607942,0.1209726012085447
MECHCONF-c03-m041-g020,MECHCONF,03,41,20,46,40,556,0.453125,0.46875,0.4375,0.32300889244142517,0.31430638001581573,0.3722125050315181,0.3442635931104303,0.3077750675694063,0.3622601011090854,0.3814009595783041
MECHCONF-c03-m041-g035,MECHCONF,03,41,35,39,55,928,0.375,0.40625,0.34375,0.2601560015492666,0.261216122271561,0.3138176285749559,0.28380676391706194,0.404999177809927,0.3622601011090854,0.3124294605125247
MECHCONF-c03-m041-g050,MECHCONF,03,41,50,38,30,1397,0.328125,0.53125,0.125,0.24235499460139676,0.23125192810453196,0.2801072425652523,0.2559544982033092,0.2758696214776664,0.3622601011090854,0.29246560151251394
MECHCONF-c03-m041-g065,MECHCONF,03,41,65,38,12,1853,0.328125,0.375,0.28125,0.23550958475598835,0.22756485269272564,0.275920800930733,0.2564231789762193,0.21875013352153813,0.3622601011090854,0.2847367288134309
MECHCONF-c03-m041-g080,MECHCONF,03,41,80,36,30,2285,0.171875,0.1875,0.15625,0.245298026729352,0.25848972990394503,0.3107731654159911,0.2778428406780737,0.3280676024709967,0.3622601011090854,0.29577958961545
