candidate,matrix_id,kind,relation,source_lineage,target_lineage,h
02,14,strict,cross,21,211,0.9750076126950186
02,14,strict,cross,54,4,0.9522739251597273
02,14,strict,cross,54,9,0.974634148532287
02,14,strict,cross,54,10,0.9859148985625077
02,14,strict,cross,54,21,0.9665648854445675
02,14,strict,cross,54,62,0.9916606481905152
02,14,strict,cross,54,67,0.9822187294239676
02,14,strict,cross,54,83,0.9766965370351124
02,14,strict,cross,54,86,0.9809257557620903
02,14,strict,cross,54,89,0.9567901801964724
02,14,strict,cross,54,95,0.9635394945045804
02,14,strict,cross,54,118,0.9876216885678907
02,14,strict,cross,54,140,0.9854555334768227
02,14,strict,cross,54,160,0.9543398082854869
02,14,strict,cross,54,168,0.9850355120374998
02,14,strict,cross,54,169,0.9742131701272907
02,14,strict,cross,54,179,0.9781640121657029
02,14,strict,cross,54,185,0.9696489310711681
02,14,strict,cross,54,201,0.9726033145823748
02,14,strict,cross,54,211,0.9770680646750621
02,14,strict,cross,62,4,0.9597812648989131
02,14,strict,cross,62,9,0.9794316164840889
02,14,strict,cross,62,10,0.989078819140343
02,14,strict,cross,62,21,0.9752576690842762
02,14,strict,cross,62,54,0.9844630697707379
02,14,strict,cross,62,67,0.9813160776038827
02,14,strict,cross,62,83,0.9804950799645574
02,14,strict,cross,62,86,0.9806361669884163
02,14,strict,cross,62,89,0.9577098739075605
02,14,strict,cross,62,95,0.9651894362474659
02,14,strict,cross,62,118,0.9904731488421349
02,14,strict,cross,62,140,0.9869155627278741
02,14,strict,cross,62,160,0.9638849281200194
02,14,strict,cross,62,168,0.9885401569609564
02,14,strict,cross,62,169,0.9742302461979464
02,14,strict,cross,62,179,0.9814972466584915
02,14,strict,cross,62,185,0.9701196464280587
02,14,strict,cross,62,201,0.9789654669027186
02,14,strict,cross,62,211,0.984905634762973
02,14,strict,cross,67,4,0.9576017417317862
02,14,strict,cross,67,9,0.9763158212480384
02,14,strict,cross,67,10,0.986245250745537
02,14,strict,cross,67,21,0.9688452364442497
02,14,strict,cross,67,54,0.9821062202818834
02,14,strict,cross,67,62,0.9877132058081068
02,14,strict,cross,67,83,0.9757843685319948
02,14,strict,cross,67,86,0.975826068416307
02,14,strict,cross,67,89,0.9577690799670192
02,14,strict,cross,67,95,0.9623000437288773
02,14,strict,cross,67,118,0.9855882189301853
02,14,strict,cross,67,140,0.98409294696601
02,14,strict,cross,67,160,0.9621336484847277
02,14,strict,cross,67,168,0.9834638197460291
02,14,strict,cross,67,169,0.9760191606696355
02,14,strict,cross,67,179,0.9777733275848
02,14,strict,cross,67,185,0.9708497927722307
02,14,strict,cross,67,201,0.9757417506441403
02,14,strict,cross,67,211,0.9813279350201388
02,14,strict,cross,83,4,0.9485800936830812
02,14,strict,cross,83,9,0.972775057536296
02,14,strict,cross,83,10,0.9806891397329546
02,14,strict,cross,83,21,0.970551610685135
02,14,strict,cross,83,54,0.9781116294984793
02,14,strict,cross,83,62,0.9862120526388417
02,14,strict,cross,83,67,0.9754245912911824
02,14,strict,cross,83,86,0.9746975651620567
02,14,strict,cross,83,89,0.9516720341543764
02,14,strict,cross,83,95,0.9626749787134449
02,14,strict,cross,83,118,0.983936591563612
02,14,strict,cross,83,140,0.9784504266636748
02,14,strict,cross,83,160,0.9557399362039798
02,14,strict,cross,83,168,0.9893622316859301
02,14,strict,cross,83,169,0.965969793412887
02,14,strict,cross,83,179,0.9816125697228749
02,14,strict,cross,83,185,0.9738202549899542
02,14,strict,cross,83,201,0.9744402787014022
02,14,strict,cross,83,211,0.9770914434700652
02,14,strict,cross,86,4,0.9275451952829931
02,14,strict,cross,86,9,0.9706852284266851
02,14,strict,cross,86,10,0.9758853735572764
02,14,strict,cross,86,21,0.9544202384398023
02,14,strict,cross,86,54,0.9706069678855479
02,14,strict,cross,86,62,0.9821259406324463
02,14,strict,cross,86,67,0.9740225929966131
02,14,strict,cross,86,83,0.97011745064867
02,14,strict,cross,86,89,0.9502254066357908
02,14,strict,cross,86,95,0.9597283134306195
02,14,strict,cross,86,118,0.9816381960898234
02,14,strict,cross,86,140,0.9726233432260546
02,14,strict,cross,86,160,0.936443622946567
02,14,strict,cross,86,168,0.9744525802272362
02,14,strict,cross,86,169,0.9663502268409985
02,14,strict,cross,86,179,0.9685401061472342
02,14,strict,cross,86,185,0.9582394067695196
02,14,strict,cross,86,201,0.9544296251156886
02,14,strict,cross,86,211,0.9704274706664964
02,14,strict,cross,89,4,0.9377391725128944
02,14,strict,cross,89,9,0.9873533989350324
02,14,strict,cross,89,10,0.9801003769517329
02,14,strict,cross,89,21,0.9550013887672307
02,14,strict,cross,89,54,0.9721580628382726
02,14,strict,cross,89,62,0.9679332270591248
02,14,strict,cross,89,67,0.9677556505363627
02,14,strict,cross,89,83,0.9662986867870763
02,14,strict,cross,89,86,0.9613708779986448
02,14,strict,cross,89,95,0.9592331485049851
02,14,strict,cross,89,118,0.9664209812630584
02,14,strict,cross,89,140,0.9843526170494732
02,14,strict,cross,89,160,0.9539055406866122
02,14,strict,cross,89,168,0.9747521665687754
02,14,strict,cross,89,169,0.9682125763763193
02,14,strict,cross,89,179,0.9674851958794427
02,14,strict,cross,89,185,0.9625146000342311
02,14,strict,cross,89,201,0.9736714961544553
02,14,strict,cross,89,211,0.9673141408588211
02,14,strict,cross,95,4,0.9553219492324971
02,14,strict,cross,95,9,0.9844398603539894
02,14,strict,cross,95,10,0.9921196139302595
02,14,strict,cross,95,21,0.9615739769407529
02,14,strict,cross,95,54,0.9770047717309778
02,14,strict,cross,95,62,0.9827718230685033
02,14,strict,cross,95,67,0.9740222859463886
02,14,strict,cross,95,83,0.9751726573065616
02,14,strict,cross,95,86,0.9702636622545883
02,14,strict,cross,95,89,0.966229664862083
02,14,strict,cross,95,118,0.9782127605491586
02,14,strict,cross,95,140,0.9871157946167708
02,14,strict,cross,95,160,0.9549431043514165
02,14,strict,cross,95,168,0.9831894995998962
02,14,strict,cross,95,169,0.974554670255319
02,14,strict,cross,95,179,0.9726539028683973
02,14,strict,cross,95,185,0.9660678536681667
02,14,strict,cross,95,201,0.9800928375775705
02,14,strict,cross,95,211,0.9752084580224298
02,14,strict,cross,118,4,0.9530848473603812
02,14,strict,cross,118,9,0.9866617970859317
02,14,strict,cross,118,10,0.9915962415953561
02,14,strict,cross,118,21,0.9656273258969763
02,14,strict,cross,118,54,0.9821114345779184
02,14,strict,cross,118,62,0.9850545851992824
02,14,strict,cross,118,67,0.9796400585533128
02,14,strict,cross,118,83,0.9780873569342747
02,14,strict,cross,118,86,0.973473822069302
02,14,strict,cross,118,89,0.976391249083245
02,14,strict,cross,118,95,0.9657048065814647
02,14,strict,cross,118,140,0.9902001997245563
02,14,strict,cross,118,160,0.9622811977958933
02,14,strict,cross,118,168,0.9909727940962523
02,14,strict,cross,118,169,0.9758460495044823
02,14,strict,cross,118,179,0.9773972542014033
02,14,strict,cross,118,185,0.9697971341645902
02,14,strict,cross,118,201,0.9818392960735387
02,14,strict,cross,118,211,0.978166559272291
02,14,strict,cross,140,4,0.951584708570218
02,14,strict,cross,140,9,0.9744413042422656
02,14,strict,cross,140,10,0.9850128744196859
02,14,strict,cross,140,21,0.9641155500698381
02,14,strict,cross,140,54,0.9797894069194941
02,14,strict,cross,140,62,0.9898730605148759
02,14,strict,cross,140,67,0.9791551828151991
02,14,strict,cross,140,83,0.978431471479656
02,14,strict,cross,140,86,0.9772847467039122
02,14,strict,cross,140,89,0.9549020505870949
02,14,strict,cross,140,95,0.9647567649539976
02,14,strict,cross,140,118,0.9845483936807988
02,14,strict,cross,140,160,0.9521309873499525
02,14,strict,cross,140,168,0.9824085881195886
02,14,strict,cross,140,169,0.970211761381828
02,14,strict,cross,140,179,0.979811084223313
02,14,strict,cross,140,185,0.9697745714544337
02,14,strict,cross,140,201,0.970027807733753
02,14,strict,cross,140,211,0.9762038960599085
02,14,strict,cross,160,4,0.97185875512628
02,14,strict,cross,160,9,0.9695939403056226
02,14,strict,cross,160,10,0.9748299942164642
02,14,strict,cross,160,21,0.968990407436829
02,14,strict,cross,160,54,0.9709038949410241
02,14,strict,cross,160,62,0.9719475457549738
02,14,strict,cross,160,67,0.9695483154119224
02,14,strict,cross,160,83,0.9742455124043867
02,14,strict,cross,160,86,0.9536630984608345
02,14,strict,cross,160,89,0.9584198944637813
02,14,strict,cross,160,95,0.9665753882506545
02,14,strict,cross,160,118,0.9676863214116259
02,14,strict,cross,160,140,0.9785755652717197
02,14,strict,cross,160,168,0.9764431703595023
02,14,strict,cross,160,169,0.9592351573657193
02,14,strict,cross,160,179,0.9767731810928983
02,14,strict,cross,160,185,0.9663807935223665
02,14,strict,cross,160,201,0.9792402004478274
02,14,strict,cross,160,211,0.965034093053813
02,14,strict,cross,168,4,0.9413821664956427
02,14,strict,cross,168,9,0.9722470738534389
02,14,strict,cross,168,10,0.974770265058208
02,14,strict,cross,168,21,0.9571871990782703
02,14,strict,cross,168,54,0.964786095731572
02,14,strict,cross,168,62,0.9730283698133066
02,14,strict,cross,168,67,0.967238659209043
02,14,strict,cross,168,83,0.9725028573351161
02,14,strict,cross,168,86,0.9723725866030258
02,14,strict,cross,168,89,0.9546391864616817
02,14,strict,cross,168,95,0.9612232527412992
02,14,strict,cross,168,118,0.973549121900042
02,14,strict,cross,168,140,0.9730672185538136
02,14,strict,cross,168,160,0.9379609386539687
02,14,strict,cross,168,169,0.9664458212063657
02,14,strict,cross,168,179,0.9696344585874109
02,14,strict,cross,168,185,0.9642540638748958
02,14,strict,cross,168,201,0.96776878113957
02,14,strict,cross,168,211,0.9633688289135512
02,14,strict,cross,169,4,0.964830019986961
02,14,strict,cross,169,9,0.9856434800988091
02,14,strict,cross,169,10,0.9909933965738519
02,14,strict,cross,169,21,0.967493754848662
02,14,strict,cross,169,54,0.9799280013868159
02,14,strict,cross,169,62,0.9848004010974751
02,14,strict,cross,169,67,0.9739251316492725
02,14,strict,cross,169,83,0.9750104615017906
02,14,strict,cross,169,86,0.9710814211629402
02,14,strict,cross,169,89,0.9683895353486403
02,14,strict,cross,169,95,0.9631178193485194
02,14,strict,cross,169,118,0.979526092372616
02,14,strict,cross,169,140,0.9912594489328287
02,14,strict,cross,169,160,0.9649201136238389
02,14,strict,cross,169,168,0.9850698229902417
02,14,strict,cross,169,179,0.9754618855471887
02,14,strict,cross,169,185,0.9675922528071699
02,14,strict,cross,169,201,0.9871618951754355
02,14,strict,cross,169,211,0.9828008447084976
02,14,strict,cross,179,4,0.9613358320708103
02,14,strict,cross,179,9,0.9570290542002908
02,14,strict,cross,179,10,0.9665443543631406
02,14,strict,cross,179,21,0.9635536368761551
02,14,strict,cross,179,54,0.9691103054514946
02,14,strict,cross,179,62,0.9721217927064902
02,14,strict,cross,179,67,0.9666924342622878
02,14,strict,cross,179,83,0.963951400917853
02,14,strict,cross,179,86,0.9624217318022997
02,14,strict,cross,179,89,0.9419401493999247
02,14,strict,cross,179,95,0.9593967673423767
02,14,strict,cross,179,118,0.9650333631956532
02,14,strict,cross,179,140,0.9679491762455052
02,14,strict,cross,179,160,0.9688538731295139
02,14,strict,cross,179,168,0.9720856668036395
02,14,strict,cross,179,169,0.9534809044559911
02,14,strict,cross,179,185,0.9744833776088183
02,14,strict,cross,179,201,0.9673923612739137
02,14,strict,cross,179,211,0.966700997443741
02,14,strict,cross,185,4,0.9637554118976293
02,14,strict,cross,185,9,0.9621115706567517
02,14,strict,cross,185,10,0.976555060089168
02,14,strict,cross,185,21,0.9740762358839681
02,14,strict,cross,185,54,0.9760933079417998
02,14,strict,cross,185,62,0.9856427950278076
02,14,strict,cross,185,67,0.9764611977515057
02,14,strict,cross,185,83,0.9780679832845229
02,14,strict,cross,185,86,0.9728933606384981
02,14,strict,cross,185,89,0.94436179480563
02,14,strict,cross,185,95,0.9708215304534343
02,14,strict,cross,185,118,0.9857320088392437
02,14,strict,cross,185,140,0.9757364368019643
02,14,strict,cross,185,160,0.9686132951405629
02,14,strict,cross,185,168,0.9786249417825512
02,14,strict,cross,185,169,0.962109389602056
02,14,strict,cross,185,179,0.9867823440275012
02,14,strict,cross,185,201,0.9724629393751294
02,14,strict,cross,185,211,0.9784782106991454
02,14,strict,cross,201,4,0.9694660925190725
02,14,strict,cross,201,9,0.9628209159006109
02,14,strict,cross,201,10,0.9600534618248099
02,14,strict,cross,201,21,0.9643465227795316
02,14,strict,cross,201,54,0.9604097485204637
02,14,strict,cross,201,62,0.9537388827231525
02,14,strict,cross,201,67,0.9474245735406948
02,14,strict,cross,201,83,0.9582063112285363
02,14,strict,cross,201,86,0.928593366838425
02,14,strict,cross,201,89,0.9560022062392851
02,14,strict,cross,201,95,0.94632694623608
02,14,strict,cross,201,118,0.9512330145383843
02,14,strict,cross,201,140,0.9663065571432489
02,14,strict,cross,201,160,0.9752395982246007
02,14,strict,cross,201,168,0.962730048194702
02,14,strict,cross,201,169,0.9484530464351715
02,14,strict,cross,201,179,0.9567514474908246
02,14,strict,cross,201,185,0.9570786929157923
02,14,strict,cross,201,211,0.9602833223403269
02,14,strict,cross,211,4,0.9597863360306962
02,14,strict,cross,211,9,0.9857131378959375
02,14,strict,cross,211,10,0.9909344087163227
02,14,strict,cross,211,21,0.9682589977125982
02,14,strict,cross,211,54,0.9839973650086717
02,14,strict,cross,211,62,0.9855238450477376
02,14,strict,cross,211,67,0.9779018752804223
02,14,strict,cross,211,83,0.9758223270592209
02,14,strict,cross,211,86,0.9733185470184952
02,14,strict,cross,211,89,0.970543543866668
02,14,strict,cross,211,95,0.9617435996589812
02,14,strict,cross,211,118,0.978702631686213
02,14,strict,cross,211,140,0.9903609477257526
02,14,strict,cross,211,160,0.9671852898009088
02,14,strict,cross,211,168,0.9869856865159335
02,14,strict,cross,211,169,0.9743686519098061
02,14,strict,cross,211,179,0.9763663624631352
02,14,strict,cross,211,185,0.9755514712288083
02,14,strict,cross,211,201,0.9830589208708853
02,14,f12,within,0,0,0.922138891954147
02,14,f12,within,1,1,0.9224098173423695
02,14,f12,within,2,2,0.8489394880461679
02,14,f12,within,3,3,0.8154170998640403
02,14,f12,within,4,4,0.9202790773710513
02,14,f12,within,5,5,0.7375713523976245
02,14,f12,within,6,6,0.6613985861044736
02,14,f12,within,7,7,0.8728119167572949
02,14,f12,within,8,8,0.912209248987594
02,14,f12,within,9,9,0.37586812332414554
02,14,f12,within,10,10,0.826538015292237
02,14,f12,within,11,11,0.7207895682000512
02,14,f12,within,12,12,0.5636038342089205
02,14,f12,within,13,13,0.9528705584726834
02,14,f12,within,14,14,0.9130376788212334
02,14,f12,within,15,15,0.8156354920152536
02,14,f12,within,16,16,0.900788471604072
02,14,f12,within,17,17,0.7999473933268031
02,14,f12,within,18,18,0.8157044095259407
02,14,f12,within,19,19,0.7790649222120333
02,14,f12,cross,0,1,0.2046835552359964
02,14,f12,cross,0,2,0.16325931546170813
02,14,f12,cross,0,3,0.8796433744335925
02,14,f12,cross,0,4,0.3443481962666697
02,14,f12,cross,0,5,0.17522449809737073
02,14,f12,cross,0,6,0.7959151897626674
02,14,f12,cross,0,7,0.9084475929026473
02,14,f12,cross,0,8,0.11638987703195425
02,14,f12,cross,0,9,0.11103403089988405
02,14,f12,cross,0,10,0.31060973152110777
02,14,f12,cross,0,11,0.1363196353181994
02,14,f12,cross,0,12,0.47266034245928157
02,14,f12,cross,0,13,0.08283999966864
02,14,f12,cross,0,14,0.3099006540266517
02,14,f12,cross,0,15,0.8190140088951345
02,14,f12,cross,0,16,0.928443709660269
02,14,f12,cross,0,17,0.36325595276339945
02,14,f12,cross,0,18,0.3099425137308312
02,14,f12,cross,0,19,0.2147533091399155
02,14,f12,cross,1,0,0.39181693175194493
02,14,f12,cross,1,2,0.786119678685123
02,14,f12,cross,1,3,0.383293374015869
02,14,f12,cross,1,4,0.9100439764862703
02,14,f12,cross,1,5,0.8522723503692818
02,14,f12,cross,1,6,0.6922330369653592
02,14,f12,cross,1,7,0.3150403979067752
02,14,f12,cross,1,8,0.7947976092242879
02,14,f12,cross,1,9,0.7989885879443969
02,14,f12,cross,1,10,0.818412670441907
02,14,f12,cross,1,11,0.797014559770691
02,14,f12,cross,1,12,0.3528850753863982
02,14,f12,cross,1,13,0.37387441698552193
02,14,f12,cross,1,14,0.8424485172638457
02,14,f12,cross,1,15,0.2281617529031252
02,14,f12,cross,1,16,0.29510695605622894
02,14,f12,cross,1,17,0.6553491876985068
02,14,f12,cross,1,18,0.4982611912184442
02,14,f12,cross,1,19,0.8484225240504699
02,14,f12,cross,2,0,0.24052284646041733
02,14,f12,cross,2,1,0.820463604575442
02,14,f12,cross,2,3,0.22399475482996645
02,14,f12,cross,2,4,0.7971341266189418
02,14,f12,cross,2,5,0.8138769355969097
02,14,f12,cross,2,6,0.5150375034471529
02,14,f12,cross,2,7,0.16823164622761327
02,14,f12,cross,2,8,0.7478901164854436
02,14,f12,cross,2,9,0.7188576112219257
02,14,f12,cross,2,10,0.7365163102239022
02,14,f12,cross,2,11,0.7587492758587691
02,14,f12,cross,2,12,0.6706594036041108
02,14,f12,cross,2,13,0.781842340315348
02,14,f12,cross,2,14,0.786667057073468
02,14,f12,cross,2,15,0.13216372009101796
02,14,f12,cross,2,16,0.15359950417796528
02,14,f12,cross,2,17,0.8618766334853717
02,14,f12,cross,2,18,0.7279534485485373
02,14,f12,cross,2,19,0.7696099181666762
02,14,f12,cross,3,0,0.702530439735264
02,14,f12,cross,3,1,0.6548254145866061
02,14,f12,cross,3,2,0.5978833896223061
02,14,f12,cross,3,4,0.7382519837231833
02,14,f12,cross,3,5,0.645885355062231
02,14,f12,cross,3,6,0.832850143382872
02,14,f12,cross,3,7,0.6919431470067255
02,14,f12,cross,3,8,0.5620024148487438
02,14,f12,cross,3,9,0.5803230682528018
02,14,f12,cross,3,10,0.7423332541301346
02,14,f12,cross,3,11,0.5162273889924647
02,14,f12,cross,3,12,0.5250906251391787
02,14,f12,cross,3,13,0.2920098611168529
02,14,f12,cross,3,14,0.7144811388670317
02,14,f12,cross,3,15,0.5974156251605309
02,14,f12,cross,3,16,0.6732364199357266
02,14,f12,cross,3,17,0.5402551638186823
02,14,f12,cross,3,18,0.5324762673215426
02,14,f12,cross,3,19,0.5946152404894446
02,14,f12,cross,4,0,0.35096701065142527
02,14,f12,cross,4,1,0.8662589127077176
02,14,f12,cross,4,2,0.8239706795742219
02,14,f12,cross,4,3,0.3777351772730377
02,14,f12,cross,4,5,0.8340286393566597
02,14,f12,cross,4,6,0.6571601844960621
02,14,f12,cross,4,7,0.27415527533388834
02,14,f12,cross,4,8,0.8356602583609543
02,14,f12,cross,4,9,0.7616672771180356
02,14,f12,cross,4,10,0.7555137547336457
02,14,f12,cross,4,11,0.8031948401350149
02,14,f12,cross,4,12,0.40628352276306995
02,14,f12,cross,4,13,0.36734179798943334
02,14,f12,cross,4,14,0.790943874237306
02,14,f12,cross,4,15,0.2092592234774451
02,14,f12,cross,4,16,0.25416123084490666
02,14,f12,cross,4,17,0.6115403555267198
02,14,f12,cross,4,18,0.4054424270396916
02,14,f12,cross,4,19,0.816942366412741
02,14,f12,cross,5,0,0.6118307398125815
02,14,f12,cross,5,1,0.7106876696752745
02,14,f12,cross,5,2,0.6138102398188878
02,14,f12,cross,5,3,0.543097037171206
02,14,f12,cross,5,4,0.7196025770190508
02,14,f12,cross,5,6,0.7413242008194181
02,14,f12,cross,5,7,0.5313164255276394
02,14,f12,cross,5,8,0.6139246729047816
02,14,f12,cross,5,9,0.6409711979557574
02,14,f12,cross,5,10,0.7285894225846608
02,14,f12,cross,5,11,0.5902039170782469
02,14,f12,cross,5,12,0.4435327625727437
02,14,f12,cross,5,13,0.2974538285929915
02,14,f12,cross,5,14,0.7725130519830888
02,14,f12,cross,5,15,0.49496353805277227
02,14,f12,cross,5,16,0.5657872366573653
02,14,f12,cross,5,17,0.6598901179821127
02,14,f12,cross,5,18,0.5234417987850445
02,14,f12,cross,5,19,0.6828383296324555
02,14,f12,cross,6,0,0.5988761514130964
02,14,f12,cross,6,1,0.11607327814337133
02,14,f12,cross,6,2,0.12011750570314407
02,14,f12,cross,6,3,0.5959989115867264
02,14,f12,cross,6,4,0.24564121110236514
02,14,f12,cross,6,5,0.11330312319462967
02,14,f12,cross,6,7,0.6407056314716306
02,14,f12,cross,6,8,0.11058562642511367
02,14,f12,cross,6,9,0.06841782379641614
02,14,f12,cross,6,10,0.22877054761299476
02,14,f12,cross,6,11,0.18199676453072336
02,14,f12,cross,6,12,0.3514687415803205
02,14,f12,cross,6,13,0.09850790157327252
02,14,f12,cross,6,14,0.1626670963461679
02,14,f12,cross,6,15,0.5077571995298152
02,14,f12,cross,6,16,0.6009263280448375
02,14,f12,cross,6,17,0.21681917635264517
02,14,f12,cross,6,18,0.15802360958798092
02,14,f12,cross,6,19,0.10724653479879925
02,14,f12,cross,7,0,0.8183588381918089
02,14,f12,cross,7,1,0.43245088069403453
02,14,f12,cross,7,2,0.3924487248832775
02,14,f12,cross,7,3,0.87538786104406
02,14,f12,cross,7,4,0.5606782669656628
02,14,f12,cross,7,5,0.42250266173222223
02,14,f12,cross,7,6,0.8514503510237095
02,14,f12,cross,7,8,0.36268618904220623
02,14,f12,cross,7,9,0.35997872405066916
02,14,f12,cross,7,10,0.5020307597358257
02,14,f12,cross,7,11,0.2958254607907043
02,14,f12,cross,7,12,0.510688230856951
02,14,f12,cross,7,13,0.19379137787078976
02,14,f12,cross,7,14,0.49155449036039134
02,14,f12,cross,7,15,0.7317729984440664
02,14,f12,cross,7,16,0.859564628955468
02,14,f12,cross,7,17,0.45133676469870143
02,14,f12,cross,7,18,0.40345787069365446
02,14,f12,cross,7,19,0.406912182879198
02,14,f12,cross,8,0,0.2170371069162487
02,14,f12,cross,8,1,0.8131951946039764
02,14,f12,cross,8,2,0.7916050352767089
02,14,f12,cross,8,3,0.24014030286555643
02,14,f12,cross,8,4,0.7727361179979929
02,14,f12,cross,8,5,0.7482652046104156
02,14,f12,cross,8,6,0.49344742351078247
02,14,f12,cross,8,7,0.17778584081054052
02,14,f12,cross,8,9,0.7793971784840472
02,14,f12,cross,8,10,0.6961914023414082
02,14,f12,cross,8,11,0.7117349254656398
02,14,f12,cross,8,12,0.3413873463516537
02,14,f12,cross,8,13,0.35663417086511834
02,14,f12,cross,8,14,0.737095401929035
02,14,f12,cross,8,15,0.23569236338472457
02,14,f12,cross,8,16,0.15599034211446178
02,14,f12,cross,8,17,0.5691559931919525
02,14,f12,cross,8,18,0.45142192965814054
02,14,f12,cross,8,19,0.8149164469829692
02,14,f12,cross,9,0,0.2147798878201422
02,14,f12,cross,9,1,0.03142344148951357
02,14,f12,cross,9,2,0.06733586895062842
02,14,f12,cross,9,3,0.2313048757058351
02,14,f12,cross,9,4,0.008547043234472846
02,14,f12,cross,9,5,0.1008780985814349
02,14,f12,cross,9,6,0.10493462510610722
02,14,f12,cross,9,7,0.18903625458103612
02,14,f12,cross,9,8,0.042665396541485746
02,14,f12,cross,9,10,0.2275896310668243
02,14,f12,cross,9,11,0.042379344841321005
02,14,f12,cross,9,12,0.2724746304565331
02,14,f12,cross,9,13,0.09337518827179975
02,14,f12,cross,9,14,0.24620884015756653
02,14,f12,cross,9,15,0.2673142857239842
02,14,f12,cross,9,16,0.24885487121763747
02,14,f12,cross,9,17,0.2102017188460057
02,14,f12,cross,9,18,0.28701668997426927
02,14,f12,cross,9,19,0.08029011495260854
02,14,f12,cross,10,0,0.3650832924135437
02,14,f12,cross,10,1,0.6484919091776441
02,14,f12,cross,10,2,0.5496628895552526
02,14,f12,cross,10,3,0.38580224795134144
02,14,f12,cross,10,4,0.6467525446437298
02,14,f12,cross,10,5,0.5855773904569003
02,14,f12,cross,10,6,0.6200019510341401
02,14,f12,cross,10,7,0.39973728327359237
02,14,f12,cross,10,8,0.5307089572372109
02,14,f12,cross,10,9,0.5754762136135675
02,14,f12,cross,10,11,0.5308115692077787
02,14,f12,cross,10,12,0.3261503926048547
02,14,f12,cross,10,13,0.2973953448502547
02,14,f12,cross,10,14,0.7046101853381314
02,14,f12,cross,10,15,0.3463630593404352
02,14,f12,cross,10,16,0.3133619683301137
02,14,f12,cross,10,17,0.5302710967474425
02,14,f12,cross,10,18,0.40022636477105733
02,14,f12,cross,10,19,0.6079150715124557
02,14,f12,cross,11,0,0.19094065395649334
02,14,f12,cross,11,1,0.4158729723656312
02,14,f12,cross,11,2,0.3459779590229352
02,14,f12,cross,11,3,0.1710670714405847
02,14,f12,cross,11,4,0.3629128396277358
02,14,f12,cross,11,5,0.34554737023254406
02,14,f12,cross,11,6,0.27856799744221594
02,14,f12,cross,11,7,0.12141073279465803
02,14,f12,cross,11,8,0.3759039920198105
02,14,f12,cross,11,9,0.30380986076732375
02,14,f12,cross,11,10,0.3062653255143375
02,14,f12,cross,11,12,0.17592592592592596
02,14,f12,cross,11,13,0.1837830177268575
02,14,f12,cross,11,14,0.3857772841660389
02,14,f12,cross,11,15,0.20983808827204184
02,14,f12,cross,11,16,0.13506755066722445
02,14,f12,cross,11,17,0.31225530230752413
02,14,f12,cross,11,18,0.26334258119129383
02,14,f12,cross,11,19,0.4147801349169411
02,14,f12,cross,12,0,0.4126754960406869
02,14,f12,cross,12,1,0.5841194609368422
02,14,f12,cross,12,2,0.6741578287425452
02,14,f12,cross,12,3,0.5391266160554888
02,14,f12,cross,12,4,0.5704791219417488
02,14,f12,cross,12,5,0.6127557350375459
02,14,f12,cross,12,6,0.5692094229620026
02,14,f12,cross,12,7,0.5087004540692116
02,14,f12,cross,12,8,0.6328300985646061
02,14,f12,cross,12,9,0.6013875596450643
02,14,f12,cross,12,10,0.7199196416686866
02,14,f12,cross,12,11,0.508856358346407
02,14,f12,cross,12,13,0.40847273289944713
02,14,f12,cross,12,14,0.6653505559170966
02,14,f12,cross,12,15,0.45313275459777586
02,14,f12,cross,12,16,0.47531450963203326
02,14,f12,cross,12,17,0.5317522662011858
02,14,f12,cross,12,18,0.5598966849595741
02,14,f12,cross,12,19,0.6102411539853724
02,14,f12,cross,13,0,0.13576884666042613
02,14,f12,cross,13,1,0.44328954155514305
02,14,f12,cross,13,2,0.5134787292946201
02,14,f12,cross,13,3,0.15964946067859653
02,14,f12,cross,13,4,0.42122886387374814
02,14,f12,cross,13,5,0.5016423036411896
02,14,f12,cross,13,6,0.2823388767249873
02,14,f12,cross,13,7,0.11078941731429744
02,14,f12,cross,13,8,0.4043660304250195
02,14,f12,cross,13,9,0.42913032324118755
02,14,f12,cross,13,10,0.46771218572127027
02,14,f12,cross,13,11,0.5049031814707879
02,14,f12,cross,13,12,0.7921158779190749
02,14,f12,cross,13,14,0.5156853425772537
02,14,f12,cross,13,15,0.09198205634772649
02,14,f12,cross,13,16,0.09570665913776841
02,14,f12,cross,13,17,0.817102836759491
02,14,f12,cross,13,18,0.8192206075829901
02,14,f12,cross,13,19,0.42778206133537894
02,14,f12,cross,14,0,0.2895155297777777
02,14,f12,cross,14,1,0.8830819535199331
02,14,f12,cross,14,2,0.7799983875300613
02,14,f12,cross,14,3,0.2530310251973078
02,14,f12,cross,14,4,0.8314564785822511
02,14,f12,cross,14,5,0.816234926292312
02,14,f12,cross,14,6,0.5921631781230344
02,14,f12,cross,14,7,0.19086679645660992
02,14,f12,cross,14,8,0.7671522426238929
02,14,f12,cross,14,9,0.7294147450310757
02,14,f12,cross,14,10,0.834181907016649
02,14,f12,cross,14,11,0.8238813554176827
02,14,f12,cross,14,12,0.4486515850484713
02,14,f12,cross,14,13,0.5041010327841173
02,14,f12,cross,14,15,0.20643253497016703
02,14,f12,cross,14,16,0.2205777053314924
02,14,f12,cross,14,17,0.7683734881460247
02,14,f12,cross,14,18,0.5828687278803332
02,14,f12,cross,14,19,0.828058059076499
02,14,f12,cross,15,0,0.7231678576073921
