candidate,matrix_id,kind,relation,source_lineage,target_lineage,score,comparison_complete
02,197,f12,stranger,14,3,0.8586359232187921,True
02,197,f12,stranger,14,4,0.6766969333720655,True
02,197,f12,stranger,14,5,0.6225997128047046,True
02,197,f12,stranger,14,6,0.9070304452430276,True
02,197,f12,stranger,14,7,0.8151079894016235,True
02,197,f12,stranger,14,8,0.5683296958173987,True
02,197,f12,stranger,14,9,0.6889053830276984,True
02,197,f12,stranger,14,10,0.6856796305659036,True
02,197,f12,stranger,14,11,0.628435761911522,True
02,197,f12,stranger,14,12,0.9655118286668671,True
02,197,f12,stranger,14,13,0.8821981833818205,True
02,197,f12,stranger,14,15,0.9054421500090367,True
02,197,f12,stranger,14,16,0.5824550483698553,True
02,197,f12,stranger,14,17,0.8583781199966846,True
02,197,f12,stranger,14,18,0.777366771021154,True
02,197,f12,stranger,14,19,0.7406522564101004,True
02,197,f12,stranger,15,0,0.9421857731303813,True
02,197,f12,stranger,15,1,0.4889489116987235,True
02,197,f12,stranger,15,3,0.8974989020837205,True
02,197,f12,stranger,15,4,0.47239362580894134,True
02,197,f12,stranger,15,5,0.5457051563317492,True
02,197,f12,stranger,15,6,0.978555795547851,True
02,197,f12,stranger,15,8,0.6018678409411685,True
02,197,f12,stranger,15,9,0.8488946000065122,True
02,197,f12,stranger,15,10,0.2609754694587521,True
02,197,f12,stranger,15,11,0.22421199928640856,True
02,197,f12,stranger,15,13,0.9194026573749188,True
02,197,f12,stranger,15,14,0.7838251427689021,True
02,197,f12,stranger,15,16,0.7836023232432405,True
02,197,f12,stranger,15,17,0.8638228056564566,True
02,197,f12,stranger,15,18,0.4411764705882352,True
02,197,f12,stranger,15,19,0.8352715220230259,True
02,197,f12,stranger,16,0,0.91740914310596,True
02,197,f12,stranger,16,1,0.6085806194501846,True
02,197,f12,stranger,16,2,0.7056631819188172,True
02,197,f12,stranger,16,3,0.6121965929252788,True
02,197,f12,stranger,16,4,0.6220926330877913,True
02,197,f12,stranger,16,5,0.75,True
02,197,f12,stranger,16,6,0.9037218773532312,True
02,197,f12,stranger,16,7,0.609749843620211,True
02,197,f12,stranger,16,8,0.8644942239224817,True
02,197,f12,stranger,16,9,0.5317117558455406,True
02,197,f12,stranger,16,10,0.7079794769335027,True
02,197,f12,stranger,16,11,0.5809827079749207,True
02,197,f12,stranger,16,12,0.6645318382911116,True
02,197,f12,stranger,16,13,0.5128120420545821,True
02,197,f12,stranger,16,14,0.9428090415820634,True
02,197,f12,stranger,16,15,0.7833494518006403,True
02,197,f12,stranger,16,17,0.5942660800626631,True
02,197,f12,stranger,16,18,0.7056077897395807,True
02,197,f12,stranger,16,19,0.834974908959275,True
02,197,f12,stranger,17,0,0.7698973538621049,True
02,197,f12,stranger,17,1,0.6720875699651807,True
02,197,f12,stranger,17,2,0.8042154032349725,True
02,197,f12,stranger,17,3,0.8339929362333202,True
02,197,f12,stranger,17,4,0.8889155978893273,True
02,197,f12,stranger,17,5,0.8037455719594631,True
02,197,f12,stranger,17,6,0.570087712549569,True
02,197,f12,stranger,17,7,0.9021199601689408,True
02,197,f12,stranger,17,8,0.7657645518285691,True
02,197,f12,stranger,17,9,0.5832085878623293,True
02,197,f12,stranger,17,10,0.8969726993114245,True
02,197,f12,stranger,17,11,0.811562104257502,True
02,197,f12,stranger,17,12,0.8064683970195455,True
02,197,f12,stranger,17,13,0.7785738157530393,True
02,197,f12,stranger,17,14,0.7714678228066394,True
02,197,f12,stranger,17,15,0.5789276575742451,True
02,197,f12,stranger,17,16,0.2705008904002297,True
02,197,f12,stranger,17,18,0.766367120764684,True
02,197,f12,stranger,17,19,0.570087712549569,True
02,197,f12,stranger,18,0,0.6025726654438691,True
02,197,f12,stranger,18,1,0.6619276003825102,True
02,197,f12,stranger,18,2,0.8573538247201388,True
02,197,f12,stranger,18,3,0.58041112705733,True
02,197,f12,stranger,18,4,0.8774177669905526,True
02,197,f12,stranger,18,5,0.7770504946683758,True
02,197,f12,stranger,18,6,0.4339781717683835,True
02,197,f12,stranger,18,7,0.9530508491432298,True
02,197,f12,stranger,18,8,0.6096001419549414,True
02,197,f12,stranger,18,9,0.582222509739582,True
02,197,f12,stranger,18,10,0.9199812172623092,True
02,197,f12,stranger,18,11,0.7914150107865313,True
02,197,f12,stranger,18,12,0.8042390178783817,True
02,197,f12,stranger,18,13,0.7975886538929158,True
02,197,f12,stranger,18,14,0.6300358665755532,True
02,197,f12,stranger,18,15,0.33703617107761175,True
02,197,f12,stranger,18,16,0.4,True
02,197,f12,stranger,18,17,0.6732188976926646,True
02,197,f12,stranger,18,19,0.5569013195085191,True
02,197,f12,stranger,19,0,0.7849065521747309,True
02,197,f12,stranger,19,1,0.5840936684589507,True
02,197,f12,stranger,19,2,0.6886763115844272,True
02,197,f12,stranger,19,3,0.7852931045637057,True
02,197,f12,stranger,19,4,0.38169314268455734,True
02,197,f12,stranger,19,5,0.4735163695533594,True
02,197,f12,stranger,19,6,0.9380962496195422,True
02,197,f12,stranger,19,7,0.4635588214086242,True
02,197,f12,stranger,19,8,0.7165056047862717,True
02,197,f12,stranger,19,9,0.8202751925805764,True
02,197,f12,stranger,19,10,0.22729189589143237,True
02,197,f12,stranger,19,11,0.28832784119036514,True
02,197,f12,stranger,19,12,0.6737728003271576,True
02,197,f12,stranger,19,13,0.741472543742136,True
02,197,f12,stranger,19,14,0.6043868462871548,True
02,197,f12,stranger,19,15,0.8680850277876879,True
02,197,f12,stranger,19,16,0.8250500602881804,True
02,197,f12,stranger,19,17,0.7072199454316805,True
02,197,f12,stranger,19,18,0.3857217261187137,True
02,126,strict,sibling,5,5,0.2787210469176752,True
02,126,strict,sibling,8,8,0.08559209850218258,True
02,126,strict,sibling,21,21,0.04275908392969681,True
02,126,strict,sibling,64,64,0.6341166772732284,True
02,126,strict,sibling,72,72,0.27188371953567053,True
02,126,strict,sibling,109,109,0.4351045506936311,True
02,126,strict,sibling,174,174,0.7655901625358509,True
02,126,strict,sibling,179,179,0.5766507102802065,True
02,126,strict,sibling,232,232,0.15030090301053792,True
02,126,f12,sibling,0,0,0.04219011510133478,True
02,126,f12,sibling,1,1,0.28632814333909995,True
02,126,f12,sibling,2,2,0.07101821280795417,True
02,126,f12,sibling,3,3,0.3593627224199252,True
02,126,f12,sibling,4,4,0.4324499820938683,True
02,126,f12,sibling,5,5,0.03381997707972616,True
02,126,f12,sibling,6,6,0.4174475085088525,True
02,126,f12,sibling,7,7,0.18058652297805505,True
02,126,f12,sibling,8,8,0.08004287742196368,True
02,126,f12,sibling,9,9,0.3615552376415607,True
02,126,f12,sibling,10,10,0.1608168802256692,True
02,126,f12,sibling,11,11,0.35686891935420717,True
02,126,f12,sibling,12,12,0.13451795222508026,True
02,126,f12,sibling,13,13,0.23081762193400174,True
02,126,f12,sibling,14,14,0.15058512342520733,True
02,126,f12,sibling,15,15,0.15011732500816033,True
02,126,f12,sibling,16,16,0.43868082859856944,True
02,126,f12,sibling,17,17,0.19959308197927034,True
02,126,f12,sibling,18,18,0.22569287329769874,True
02,126,f12,sibling,19,19,0.6244149108150392,True
02,126,f12,stranger,0,1,0.7107675261226248,True
02,126,f12,stranger,0,2,0.5299166805373164,True
02,126,f12,stranger,0,3,0.4949399496798407,True
02,126,f12,stranger,0,4,0.623168573154958,True
02,126,f12,stranger,0,5,0.6290593222305209,True
02,126,f12,stranger,0,6,0.6708486258373634,True
02,126,f12,stranger,0,7,0.6753661760441307,True
02,126,f12,stranger,0,8,0.5852224356639342,True
02,126,f12,stranger,0,9,0.8386127477254196,True
02,126,f12,stranger,0,10,0.7745205077273382,True
02,126,f12,stranger,0,11,0.689081327949025,True
02,126,f12,stranger,0,12,0.6779099015074456,True
02,126,f12,stranger,0,13,0.5872108460036034,True
02,126,f12,stranger,0,15,0.6205002931781526,True
02,126,f12,stranger,0,16,0.5674237366992122,True
02,126,f12,stranger,0,18,0.4447264946401274,True
02,126,f12,stranger,0,19,0.5525703557068385,True
02,126,f12,stranger,1,0,0.9177785611282024,True
02,126,f12,stranger,1,2,0.5732969909153158,True
02,126,f12,stranger,1,3,0.878971194889675,True
02,126,f12,stranger,1,4,0.5719520902154956,True
02,126,f12,stranger,1,7,0.33446528297917755,True
02,126,f12,stranger,1,8,0.9554863584259717,True
02,126,f12,stranger,1,9,0.31246986354204864,True
02,126,f12,stranger,1,10,0.6938332182366556,True
02,126,f12,stranger,1,11,0.41540649239726385,True
02,126,f12,stranger,1,13,0.9380669559820114,True
02,126,f12,stranger,1,14,0.7207371304594656,True
02,126,f12,stranger,1,16,0.8418359810777474,True
02,126,f12,stranger,1,17,0.2547549162829093,True
02,126,f12,stranger,2,0,0.33824581497147194,True
02,126,f12,stranger,2,1,0.5911387768022822,True
02,126,f12,stranger,2,3,0.8028875009243414,True
02,126,f12,stranger,2,4,0.7830565561269874,True
02,126,f12,stranger,2,5,0.7772942783798297,True
02,126,f12,stranger,2,6,0.4130165938154511,True
02,126,f12,stranger,2,7,0.9128824552506073,True
02,126,f12,stranger,2,8,0.6617499257489597,True
02,126,f12,stranger,2,9,0.7443371967388688,True
02,126,f12,stranger,2,10,0.5949422064001082,True
02,126,f12,stranger,2,12,0.0970096849602985,True
02,126,f12,stranger,2,13,0.46896867385307395,True
02,126,f12,stranger,2,14,0.2872134789517764,True
02,126,f12,stranger,2,15,0.6623376623376623,True
02,126,f12,stranger,2,16,0.7416995842058411,True
02,126,f12,stranger,2,17,0.6490612250874742,True
02,126,f12,stranger,2,18,0.6085830893340503,True
02,126,f12,stranger,2,19,0.7748062179181806,True
02,126,f12,stranger,3,0,0.34472891983269127,True
02,126,f12,stranger,3,1,0.7565344158360029,True
02,126,f12,stranger,3,2,0.7329409123199365,True
02,126,f12,stranger,3,4,0.837347865650479,True
02,126,f12,stranger,3,5,0.6745509168283291,True
02,126,f12,stranger,3,6,0.709494210428834,True
02,126,f12,stranger,3,7,0.7066865096598596,True
02,126,f12,stranger,3,8,0.4084150245081696,True
02,126,f12,stranger,3,9,0.6880329612324521,True
02,126,f12,stranger,3,10,0.677738993669886,True
02,126,f12,stranger,3,11,0.7036786841138435,True
02,126,f12,stranger,3,12,0.7582729173680424,True
02,126,f12,stranger,3,13,0.5623346317765234,True
02,126,f12,stranger,3,14,0.6512350903146595,True
02,126,f12,stranger,3,15,0.6888467201936644,True
02,126,f12,stranger,3,16,0.8531209602567608,True
02,126,f12,stranger,3,17,0.7721853153811736,True
02,126,f12,stranger,3,18,0.43117444450903636,True
02,126,f12,stranger,3,19,0.6102611312466065,True
02,126,f12,stranger,4,0,0.7373976607709373,True
02,126,f12,stranger,4,1,0.9118899358650498,True
02,126,f12,stranger,4,2,0.6095685592863039,True
02,126,f12,stranger,4,3,0.6318698480406809,True
02,126,f12,stranger,4,7,0.5350284209791207,True
02,126,f12,stranger,4,8,0.6890207651384592,True
02,126,f12,stranger,4,9,0.7008255578851517,True
02,126,f12,stranger,4,10,0.7489690716776429,True
02,126,f12,stranger,4,11,0.5529937647740948,True
02,126,f12,stranger,4,12,0.7161145875017338,True
02,126,f12,stranger,4,13,0.7571150114057096,True
02,126,f12,stranger,4,14,0.7061289474679969,True
02,126,f12,stranger,4,15,0.8764598212022147,True
02,126,f12,stranger,4,16,0.8567637064761616,True
02,126,f12,stranger,4,17,0.5301589619830679,True
02,126,f12,stranger,4,18,0.72055110300759,True
02,126,f12,stranger,4,19,0.7659681378234192,True
02,126,f12,stranger,5,0,0.868933814760209,True
02,126,f12,stranger,5,2,0.8433911613399757,True
02,126,f12,stranger,5,3,0.5946328834734167,True
02,126,f12,stranger,5,7,0.6929914531581164,True
02,126,f12,stranger,5,8,0.7916659057424785,True
02,126,f12,stranger,5,9,0.35337578293671423,True
02,126,f12,stranger,5,10,0.931801720748179,True
02,126,f12,stranger,5,11,0.8684966274984293,True
02,126,f12,stranger,5,12,0.9430496216062865,True
02,126,f12,stranger,5,13,0.8865590300986782,True
02,126,f12,stranger,5,14,0.9273804137860999,True
02,126,f12,stranger,5,15,0.8476338288746915,True
02,126,f12,stranger,5,16,0.8624764871675736,True
02,126,f12,stranger,5,17,0.7568064222304889,True
02,126,f12,stranger,5,18,0.8945169631363468,True
02,126,f12,stranger,6,0,0.7352033578031033,True
02,126,f12,stranger,6,2,0.8444899546328444,True
02,126,f12,stranger,6,3,0.5414506039620101,True
02,126,f12,stranger,6,7,0.6167284823802295,True
02,126,f12,stranger,6,9,0.647518267761447,True
02,126,f12,stranger,6,10,0.8586434175596518,True
02,126,f12,stranger,6,11,0.8534859274986486,True
02,126,f12,stranger,6,14,0.8389412447577873,True
02,126,f12,stranger,6,16,0.8807710121010885,True
02,126,f12,stranger,6,17,0.8156968507707507,True
02,126,f12,stranger,7,0,0.8460898790318676,True
02,126,f12,stranger,7,1,0.8713481411112752,True
02,126,f12,stranger,7,2,0.9147396536063043,True
02,126,f12,stranger,7,3,0.6447017869439094,True
02,126,f12,stranger,7,4,0.8332911915176684,True
02,126,f12,stranger,7,5,0.5937951833588917,True
02,126,f12,stranger,7,6,0.9400594122536333,True
02,126,f12,stranger,7,8,0.5998866106008962,True
02,126,f12,stranger,7,9,0.7096214708908768,True
02,126,f12,stranger,7,10,0.9286480580157227,True
02,126,f12,stranger,7,11,0.933794839238457,True
02,126,f12,stranger,7,12,0.9191322573123051,True
02,126,f12,stranger,7,13,0.673113802993834,True
02,126,f12,stranger,7,14,0.9486853511287203,True
02,126,f12,stranger,7,15,0.7803902927439635,True
02,126,f12,stranger,7,16,0.9278902738638417,True
02,126,f12,stranger,7,17,0.7761184590683373,True
02,126,f12,stranger,7,18,0.43401171794558246,True
02,126,f12,stranger,7,19,0.6570718537973086,True
02,126,f12,stranger,8,0,0.9060606745389328,True
02,126,f12,stranger,8,1,0.867754601130319,True
02,126,f12,stranger,8,2,0.8963279287562921,True
02,126,f12,stranger,8,3,0.5022959535014836,True
02,126,f12,stranger,8,4,0.46739345730902876,True
02,126,f12,stranger,8,5,0.6295035484523692,True
02,126,f12,stranger,8,7,0.6217263819254208,True
02,126,f12,stranger,8,9,0.5473211405171208,True
02,126,f12,stranger,8,10,0.9565063593602146,True
02,126,f12,stranger,8,11,0.8948995702424174,True
02,126,f12,stranger,8,12,0.9655966393454064,True
02,126,f12,stranger,8,13,0.9587481064898807,True
02,126,f12,stranger,8,14,0.9673906989228045,True
02,126,f12,stranger,8,15,0.8754643875049282,True
02,126,f12,stranger,8,16,0.8514646503962473,True
02,126,f12,stranger,8,17,0.7300465526971224,True
02,126,f12,stranger,8,18,0.9039101389325874,True
02,126,f12,stranger,8,19,0.7921825785276582,True
02,126,f12,stranger,9,0,0.8902080778170347,True
02,126,f12,stranger,9,1,0.5208924631461164,True
02,126,f12,stranger,9,2,0.2793153526629686,True
02,126,f12,stranger,9,3,0.7857699686657544,True
02,126,f12,stranger,9,4,0.7674249919427228,True
02,126,f12,stranger,9,5,0.8413981653514315,True
02,126,f12,stranger,9,6,0.46720608469196145,True
02,126,f12,stranger,9,7,0.8499714890557387,True
02,126,f12,stranger,9,8,0.8135435835390495,True
02,126,f12,stranger,9,10,0.7127180599416806,True
02,126,f12,stranger,9,11,0.34663942041478996,True
02,126,f12,stranger,9,12,0.22951012421969874,True
02,126,f12,stranger,9,13,0.8315893602814215,True
02,126,f12,stranger,9,14,0.7935131868283123,True
02,126,f12,stranger,9,15,0.7816500426458624,True
02,126,f12,stranger,9,16,0.4786202698665062,True
02,126,f12,stranger,9,17,0.8800592606649169,True
02,126,f12,stranger,9,18,0.7746102299888386,True
02,126,f12,stranger,9,19,0.8292069669165452,True
02,126,f12,stranger,10,0,0.881671226237948,True
02,126,f12,stranger,10,1,0.8083209377811104,True
02,126,f12,stranger,10,2,0.4559099198369714,True
02,126,f12,stranger,10,3,0.7796387102291317,True
02,126,f12,stranger,10,4,0.7894591386847145,True
02,126,f12,stranger,10,5,0.8052235034898017,True
02,126,f12,stranger,10,6,0.8125524650502596,True
02,126,f12,stranger,10,7,0.5774781314197458,True
02,126,f12,stranger,10,8,0.8457280936326147,True
02,126,f12,stranger,10,9,0.6227523687795276,True
02,126,f12,stranger,10,11,0.4486443786945274,True
02,126,f12,stranger,10,12,0.8840995986279329,True
02,126,f12,stranger,10,13,0.7875255362186487,True
02,126,f12,stranger,10,14,0.7885905147793751,True
02,126,f12,stranger,10,15,0.8374315977393182,True
02,126,f12,stranger,10,16,0.7731345736451818,True
02,126,f12,stranger,10,17,0.6237676952975522,True
02,126,f12,stranger,10,18,0.8200070565563432,True
02,126,f12,stranger,10,19,0.8720548901922925,True
02,126,f12,stranger,11,0,0.9234187522396902,True
02,126,f12,stranger,11,1,0.9079541620415998,True
02,126,f12,stranger,11,3,0.6316029133315711,True
02,126,f12,stranger,11,4,0.7707213473886947,True
02,126,f12,stranger,11,5,0.5017094066958714,True
02,126,f12,stranger,11,6,0.9330205286959045,True
02,126,f12,stranger,11,7,0.5746606247686465,True
02,126,f12,stranger,11,8,0.7654779007031433,True
02,126,f12,stranger,11,9,0.2454116817925074,True
02,126,f12,stranger,11,10,0.9153854031450862,True
02,126,f12,stranger,11,12,0.9552368271908803,True
02,126,f12,stranger,11,13,0.8238858408710997,True
02,126,f12,stranger,11,14,0.9513469500569323,True
02,126,f12,stranger,11,15,0.8347256428983798,True
02,126,f12,stranger,11,16,0.88745604964917,True
02,126,f12,stranger,11,17,0.6181949631038318,True
02,126,f12,stranger,11,18,0.8560711655007344,True
02,126,f12,stranger,11,19,0.7838370907244194,True
02,126,f12,stranger,12,0,0.7663560447348133,True
02,126,f12,stranger,12,2,0.822226451793038,True
02,126,f12,stranger,12,3,0.8803130558619129,True
02,126,f12,stranger,12,4,0.479426030107767,True
02,126,f12,stranger,12,5,0.8264310505117773,True
02,126,f12,stranger,12,7,0.8060879937855558,True
02,126,f12,stranger,12,8,0.8802710661365338,True
02,126,f12,stranger,12,9,0.6445489665887212,True
02,126,f12,stranger,12,10,0.8050967340473497,True
02,126,f12,stranger,12,11,0.8366982852178889,True
02,126,f12,stranger,12,14,0.8043742349980563,True
02,126,f12,stranger,12,15,0.8027803793850747,True
02,126,f12,stranger,12,16,0.8384332394589941,True
02,126,f12,stranger,12,17,0.8138956750854267,True
02,126,f12,stranger,13,0,0.6205571253586032,True
02,126,f12,stranger,13,1,0.8730378697119726,True
02,126,f12,stranger,13,2,0.8651256368882188,True
02,126,f12,stranger,13,3,0.514648609326874,True
02,126,f12,stranger,13,4,0.6566607634151406,True
02,126,f12,stranger,13,5,0.7546729424061791,True
02,126,f12,stranger,13,7,0.7368393603701245,True
02,126,f12,stranger,13,8,0.726214940086298,True
02,126,f12,stranger,13,9,0.670693620047775,True
02,126,f12,stranger,13,10,0.8744280630913178,True
02,126,f12,stranger,13,11,0.8708863735390356,True
02,126,f12,stranger,13,14,0.886175114958525,True
02,126,f12,stranger,13,15,0.7276209453410546,True
02,126,f12,stranger,13,16,0.8705545775587877,True
02,126,f12,stranger,13,17,0.7857642040609124,True
02,126,f12,stranger,14,1,0.8835540580369313,True
02,126,f12,stranger,14,2,0.893706345045765,True
02,126,f12,stranger,14,3,0.6053415202713123,True
02,126,f12,stranger,14,4,0.41685187353915504,True
02,126,f12,stranger,14,5,0.7648598520123403,True
02,126,f12,stranger,14,6,0.911386035459781,True
02,126,f12,stranger,14,7,0.8193865886562981,True
02,126,f12,stranger,14,8,0.3748613934530363,True
02,126,f12,stranger,14,9,0.899822113107278,True
02,126,f12,stranger,14,10,0.9123891848992586,True
02,126,f12,stranger,14,11,0.9191258607719782,True
02,126,f12,stranger,14,12,0.8823758089576187,True
02,126,f12,stranger,14,13,0.590583335494397,True
02,126,f12,stranger,14,15,0.6521449983356845,True
02,126,f12,stranger,14,16,0.8988381987641149,True
02,126,f12,stranger,14,17,0.8948715110140385,True
02,126,f12,stranger,14,18,0.3795862925064681,True
02,126,f12,stranger,14,19,0.6010407640085653,True
02,126,f12,stranger,15,0,0.8811122344069633,True
02,126,f12,stranger,15,2,0.514610015767417,True
02,126,f12,stranger,15,3,0.8130718923008945,True
02,126,f12,stranger,15,4,0.5980679585895035,True
02,126,f12,stranger,15,5,0.7346983373633725,True
02,126,f12,stranger,15,7,0.236890646240558,True
02,126,f12,stranger,15,8,0.8853280002440872,True
02,126,f12,stranger,15,9,0.3033481982859087,True
02,126,f12,stranger,15,10,0.7534744389692719,True
02,126,f12,stranger,15,11,0.5500764048069255,True
02,126,f12,stranger,15,12,0.9384974068920278,True
02,126,f12,stranger,15,13,0.9102030582874138,True
02,126,f12,stranger,15,14,0.7945018191641262,True
02,126,f12,stranger,15,16,0.8503827583812933,True
02,126,f12,stranger,15,17,0.3427530813818425,True
02,126,f12,stranger,16,0,0.9307103598223536,True
02,126,f12,stranger,16,1,0.8743624503476232,True
02,126,f12,stranger,16,2,0.8645100475862744,True
02,126,f12,stranger,16,3,0.42019451521106316,True
02,126,f12,stranger,16,4,0.5939864131502081,True
02,126,f12,stranger,16,5,0.5381376784958931,True
02,126,f12,stranger,16,6,0.9281087755948717,True
02,126,f12,stranger,16,7,0.716560806192806,True
02,126,f12,stranger,16,8,0.8199778267512093,True
02,126,f12,stranger,16,9,0.6051569219454921,True
02,126,f12,stranger,16,10,0.9381507012470375,True
02,126,f12,stranger,16,11,0.8311758324101322,True
02,126,f12,stranger,16,12,0.9593158245689718,True
02,126,f12,stranger,16,13,0.9401170702737536,True
02,126,f12,stranger,16,14,0.9661151842237322,True
02,126,f12,stranger,16,15,0.8721885526003702,True
02,126,f12,stranger,16,17,0.6585583504935303,True
02,126,f12,stranger,16,18,0.8628393844040086,True
02,126,f12,stranger,16,19,0.7335745217408852,True
02,126,f12,stranger,17,1,0.7777427086962838,True
02,126,f12,stranger,17,2,0.7471345307554834,True
02,126,f12,stranger,17,3,0.8440633402621093,True
02,126,f12,stranger,17,4,0.44136741475237473,True
02,126,f12,stranger,17,5,0.9335987853029758,True
02,126,f12,stranger,17,6,0.6933752452815364,True
02,126,f12,stranger,17,7,0.9109386397283397,True
02,126,f12,stranger,17,8,0.8372936685732599,True
02,126,f12,stranger,17,9,0.8758487597910313,True
02,126,f12,stranger,17,10,0.8411882845943076,True
02,126,f12,stranger,17,11,0.649942330206707,True
02,126,f12,stranger,17,12,0.6763417830048705,True
02,126,f12,stranger,17,13,0.8848864553364982,True
02,126,f12,stranger,17,14,0.7526446627986585,True
02,126,f12,stranger,17,15,0.6319086074549671,True
02,126,f12,stranger,17,16,0.6608608697765952,True
02,126,f12,stranger,17,18,0.8612669864320867,True
02,126,f12,stranger,17,19,0.8055294413262184,True
02,126,f12,stranger,18,0,0.9385960281448237,True
02,126,f12,stranger,18,2,0.7528858620083931,True
02,126,f12,stranger,18,3,0.548383659203262,True
02,126,f12,stranger,18,4,0.48207700611415016,True
02,126,f12,stranger,18,5,0.7307870995167001,True
02,126,f12,stranger,18,7,0.5325767649270708,True
02,126,f12,stranger,18,8,0.8431733991435856,True
02,126,f12,stranger,18,9,0.3174392626380653,True
02,126,f12,stranger,18,10,0.881600364620246,True
02,126,f12,stranger,18,11,0.7322239826612577,True
02,126,f12,stranger,18,14,0.9157032352330409,True
02,126,f12,stranger,18,16,0.865725689152246,True
02,126,f12,stranger,18,17,0.584522597225006,True
02,126,f12,stranger,19,0,0.8823291182417117,True
02,126,f12,stranger,19,2,0.4850316297090137,True
02,126,f12,stranger,19,3,0.7865863688788839,True
02,126,f12,stranger,19,4,0.7202891706541908,True
02,126,f12,stranger,19,7,0.7413702320275877,True
02,126,f12,stranger,19,8,0.8435999697897874,True
02,126,f12,stranger,19,9,0.7742096611387638,True
02,126,f12,stranger,19,10,0.7485602101558939,True
02,126,f12,stranger,19,11,0.39552825942802533,True
02,126,f12,stranger,19,14,0.745638514554794,True
02,126,f12,stranger,19,16,0.7826286350190161,True
02,126,f12,stranger,19,17,0.7342172431423766,True
02,112,strict,sibling,11,11,0.7276528084365981,True
02,112,strict,sibling,20,20,0.5295213207733991,True
02,112,strict,sibling,29,29,0.6617936308191881,True
02,112,strict,sibling,34,34,0.5439852707520775,True
02,112,strict,sibling,43,43,0.511157029592488,True
02,112,strict,sibling,58,58,0.677914479814454,True
02,112,strict,sibling,81,81,0.5785424444422457,True
02,112,strict,sibling,91,91,0.6508927675255527,True
02,112,strict,sibling,110,110,0.17871587881750273,True
02,112,strict,sibling,122,122,0.6167068640205884,True
02,112,strict,sibling,125,125,0.4417713025288567,True
02,112,strict,sibling,149,149,0.4223689099939605,True
02,112,strict,sibling,160,160,0.4184828896125442,True
02,112,strict,sibling,174,174,0.22017621148199482,True
02,112,strict,sibling,186,186,0.602859793696396,True
02,112,strict,sibling,201,201,0.5456958372778817,True
02,112,strict,sibling,214,214,0.7944914729382181,True
02,112,strict,sibling,234,234,0.7502740727297768,True
02,112,strict,sibling,238,238,0.5371948389233172,True
02,112,strict,sibling,240,240,0.24032973958152307,True
02,112,strict,stranger,11,160,0.7185865939731793,True
02,112,strict,stranger,11,174,0.5309738756443682,True
02,112,strict,stranger,11,240,0.7971365885545457,True
02,112,strict,stranger,20,160,0.2995888959902554,True
02,112,strict,stranger,20,174,0.44554455445544555,True
02,112,strict,stranger,20,240,0.6854202804692298,True
02,112,strict,stranger,29,160,0.20823168251814142,True
02,112,strict,stranger,29,174,0.4726373431268491,True
02,112,strict,stranger,29,240,0.8495114773981971,True
02,112,strict,stranger,34,160,0.2805910077198333,True
02,112,strict,stranger,34,174,0.46412570196113956,True
02,112,strict,stranger,34,240,0.8567856584821701,True
02,112,strict,stranger,43,160,0.7080102266299959,True
02,112,strict,stranger,43,174,0.45848605557570776,True
02,112,strict,stranger,43,240,0.8772995178053227,True
02,112,strict,stranger,58,160,0.7532945924787284,True
02,112,strict,stranger,58,174,0.6984506321498025,True
02,112,strict,stranger,58,240,0.7101237761222161,True
02,112,strict,stranger,81,160,0.7063791217083318,True
02,112,strict,stranger,81,174,0.784447232040735,True
02,112,strict,stranger,81,240,0.8326093447704481,True
02,112,strict,stranger,91,160,0.5934535943195697,True
02,112,strict,stranger,91,174,0.6118205766072997,True
02,112,strict,stranger,91,240,0.8525731217714922,True
02,112,strict,stranger,110,160,0.6652230093974842,True
02,112,strict,stranger,110,174,0.41081047465933285,True
02,112,strict,stranger,110,240,0.6780789199435613,True
02,112,strict,stranger,122,160,0.23019159607586637,True
02,112,strict,stranger,122,174,0.44884293077436926,True
02,112,strict,stranger,122,240,0.8344608748432131,True
02,112,strict,stranger,125,160,0.7907736701585485,True
02,112,strict,stranger,125,174,0.8016144772924998,True
02,112,strict,stranger,125,240,0.8559857337074084,True
02,112,strict,stranger,149,160,0.32181174921429945,True
02,112,strict,stranger,149,174,0.4575893667781688,True
02,112,strict,stranger,149,240,0.7258484142326367,True
02,112,strict,stranger,160,11,0.9123499679218802,True
02,112,strict,stranger,160,20,0.7250940410575293,True
02,112,strict,stranger,160,29,0.8450858184148105,True
02,112,strict,stranger,160,34,0.8411307741606592,True
02,112,strict,stranger,160,43,0.8401533891030576,True
02,112,strict,stranger,160,58,0.6812759148253219,True
02,112,strict,stranger,160,81,0.9167650989802386,True
02,112,strict,stranger,160,91,0.689147308024964,True
02,112,strict,stranger,160,110,0.7330458143053568,True
02,112,strict,stranger,160,122,0.9079756391408359,True
02,112,strict,stranger,160,125,0.7638164227664626,True
02,112,strict,stranger,160,149,0.591620291035195,True
02,112,strict,stranger,160,186,0.8548686738619269,True
02,112,strict,stranger,160,201,0.717371929549153,True
02,112,strict,stranger,160,214,0.7604013413558983,True
02,112,strict,stranger,160,234,0.6206818038571329,True
02,112,strict,stranger,160,238,0.6091067927587773,True
02,112,strict,stranger,174,11,0.6184658438426491,True
02,112,strict,stranger,174,20,0.06091449038731726,True
02,112,strict,stranger,174,29,0.4984568199843281,True
