rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
39026,B347/S1456,0.005859375,0.080078125,4.5,16.0078125,4,True,139|18575|19099|32340,512,81484
39030,B347/S12456,0.107421875,0.318359375,5.0,27.474609375,1,True,32340,512,63298
39287,B347/S0124568,0.125,0.35546875,4.5,29.541015625,2,True,30292|32340,512,63423
39541,B1347/S02456,0.0,0.46875,4.0,32.0,1,False,32340,512,65536
39639,B1347/S012467,0.0,0.177734375,4.0,32.0,4,False,32373|32500|32604|32628,512,65536
39648,B1347/S567,0.0,0.001953125,4.0,32.0,1,False,3007,512,65536
39797,B1347/S024568,0.0,0.4609375,4.0,32.0,1,False,32340,512,65536
39943,B2347/S012,0.0,0.017578125,4.0,32.0,6,False,20127|23199|24095|24222|27295|31445,512,65536
40144,B2347/S467,0.0,0.138671875,4.0,32.0,4,False,29919|30558|32350|32628,512,65536
40145,B2347/S0467,0.00390625,0.279296875,4.0,31.94921875,4,False,30558|32373|32374|32476,512,65432
40153,B2347/S03467,0.021484375,0.1875,4.0,31.583984375,3,True,32116|32372|32596,512,64684
40295,B2347/S012568,0.0,0.044921875,4.0,32.0,3,False,32500|32596|32612,512,65536
40311,B2347/S0124568,0.0,0.208984375,4.0,32.0,3,False,32324|32336|32340,512,65536
40356,B2347/S2578,0.0,0.15234375,4.0,32.0,3,False,31966|32347|32469,512,65536
40656,B12347/S467,0.001953125,0.267578125,4.0,31.96875,2,False,32500|32628,512,65472
40728,B12347/S348,0.0,0.08203125,4.0,32.0,3,False,29903|30411|31947,512,65536
40974,B57/S123,0.00390625,0.142578125,36.0,15.904296875,4,False,143|159|699|2191,512,297303
41256,B57/S358,0.0,0.056640625,29.0,1.83984375,1,False,139,512,55700
41319,B57/S012568,0.0,0.0,64.0,3.5234375,0,False,,512,102393
41384,B57/S3578,0.0,0.072265625,29.0,2.126953125,1,False,139,512,62665
41448,B57/S35678,0.0,0.08203125,30.0,2.087890625,1,False,139,512,61429
41998,B257/S123,0.0,0.0,4.0,32.0,0,False,,512,65591
42116,B257/S27,0.0,0.00390625,4.0,32.0,1,False,2751,512,65594
42117,B257/S027,0.01171875,0.01953125,4.0,31.755859375,1,True,2975,512,65150
42254,B257/S1238,0.0,0.009765625,4.0,32.0,1,False,3007,512,65594
42506,B1257/S13,0.0,0.072265625,4.0,31.939453125,2,False,19391|27359,512,65416
42510,B1257/S123,0.0,0.091796875,4.0,32.0,1,False,31951,512,65536
42629,B1257/S027,0.0,0.05859375,4.0,32.0,2,False,19167|23199,512,65536
43543,B1357/S0124,0.0,0.087890625,4.0,32.0,2,False,23263|27103,512,65536
43550,B1357/S1234,0.0,0.05078125,4.0,32.0,2,False,32349|32350,512,65536
43551,B1357/S01234,0.0,0.048828125,4.0,32.0,1,False,32469,512,65536
43745,B1357/S0567,0.0,0.060546875,4.0,32.0,1,False,3007,512,65536
44148,B2357/S2456,0.0,0.20703125,4.0,32.0,3,False,30292|32324|32336,512,65536
44188,B2357/S2347,0.0,0.00390625,4.0,32.0,1,False,32500,512,65536
44191,B2357/S012347,0.0,0.001953125,4.0,32.0,1,False,32341,512,65536
44221,B2357/S023457,0.0,0.076171875,4.0,32.0,1,False,32340,512,65536
44222,B2357/S123457,0.0,0.00390625,4.0,32.0,1,False,32084,512,65536
44223,B2357/S0123457,0.0,0.001953125,4.0,32.0,1,False,32100,512,65536
44252,B2357/S23467,0.0,0.005859375,4.0,32.0,3,False,31860|32336|32368,512,65536
44312,B2357/S348,0.005859375,0.087890625,4.0,31.912109375,3,True,31966|32347|32350,512,65356
44344,B2357/S3458,0.078125,0.142578125,4.0,30.4609375,2,True,32340|32372,512,62384
44575,B12357/S01234,0.0,0.087890625,4.0,32.0,3,False,30419|32331|32468,512,65536
44764,B12357/S23467,0.0,0.1640625,4.0,32.0,3,False,30324|30576|32340,512,65536
44768,B12357/S567,0.05859375,0.4609375,4.0,31.189453125,4,True,32340|32341|32342|32348,512,63876
44769,B12357/S0567,0.03125,0.4296875,4.0,31.470703125,3,True,31838|32336|32340,512,64452
44815,B12357/S01238,0.0,0.15234375,4.0,32.0,3,False,24095|30363|30411,512,65536
45025,B12357/S05678,0.275390625,0.619140625,4.0,11.7578125,1,True,16384,512,210691
45099,B457/S0135,0.0,0.005859375,49.0,16.529296875,1,False,139,512,293529
45113,B457/S0345,0.0078125,0.125,43.0,10.525390625,1,True,139,512,255577
45115,B457/S01345,0.001953125,0.005859375,48.0,17.29296875,1,False,139,512,240314
45297,B457/S04567,0.0,0.0,43.0,11.978515625,0,False,,512,215921
45392,B457/S468,0.0,0.0390625,30.0,1.921875,1,False,139,512,55859
46134,B2457/S1245,0.0,0.087890625,4.0,32.0,1,False,32341,512,65536
46148,B2457/S26,0.001953125,0.068359375,4.0,31.96875,3,False,4031|7103|11199,512,65530
46283,B2457/S01367,0.0,0.08984375,4.0,32.0,3,False,31583|32343|32350,512,65593
46415,B2457/S012368,0.0,0.01953125,4.0,32.0,5,False,30558|32229|32343|32349|32373,512,65536
46500,B2457/S2578,0.00390625,0.197265625,4.0,31.9453125,4,False,11759|12223|16373|24382,512,65484
46596,B12457/S2,0.0,0.0,4.0,32.0,0,False,,512,65536
46602,B12457/S13,0.0,0.111328125,4.0,31.939453125,2,False,29919|32459,512,65416
46634,B12457/S135,0.0,0.044921875,4.0,32.0,2,False,32500|32628,512,65536
46646,B12457/S1245,0.0,0.17578125,4.0,32.0,2,False,32372|32596,512,65536
46656,B12457/S6,0.0,0.0,4.0,32.0,1,False,959,512,65536
46660,B12457/S26,0.0,0.048828125,4.0,32.0,1,False,19391,512,65536
46805,B12457/S02467,0.0,0.06640625,4.0,32.0,3,False,31860|32116|32596,512,65536
47218,B3457/S1456,0.04296875,0.080078125,4.5,18.54296875,3,True,139|29899|32336,512,76637
47307,B3457/S01367,0.017578125,0.134765625,4.5,31.6484375,5,True,32341|32349|32372|32596|32628,512,69336
47341,B3457/S023567,0.2421875,0.404296875,4.5,27.306640625,1,True,29760,512,58330
47357,B3457/S0234567,0.3359375,0.38671875,4.5,25.685546875,4,True,21568|25664|28736|29696,512,55992
47358,B3457/S1234567,0.1015625,0.24609375,4.5,30.41015625,4,True,21568|25664|28736|29696,512,65784
47440,B3457/S468,0.0,0.00390625,4.5,13.00390625,1,False,139,512,68746
47568,B3457/S4678,0.123046875,0.14453125,5.0,11.248046875,3,True,11|16384|19083,512,97697
47582,B3457/S1234678,0.265625,0.36328125,4.5,24.802734375,1,True,16384,512,274694
47614,B3457/S12345678,0.0,0.22265625,4.5,11.029296875,1,False,16384,512,238821
47615,B3457/S012345678,0.0,0.2578125,5.0,10.611328125,1,False,16384,512,235909
48182,B23457/S1245,0.0,0.048828125,4.0,32.0,2,False,32331|32340,512,65536
48325,B23457/S0267,0.171875,0.37890625,4.0,28.65625,4,True,32349|32350|32469|32476,512,58688
48331,B23457/S01367,0.0,0.296875,4.0,32.0,2,False,32372|32596,512,65536
48335,B23457/S012367,0.0,0.162109375,4.0,32.0,1,False,32340,512,65536
48345,B23457/S03467,0.07421875,0.158203125,4.0,30.490234375,4,True,29812|31828|32324|32336,512,62444
48357,B23457/S02567,0.123046875,0.55859375,4.0,29.705078125,3,True,29776|30272|31808,512,60836
48464,B23457/S468,0.021484375,0.43359375,4.0,31.615234375,3,True,32116|32372|32612,512,64748
48503,B23457/S0124568,0.0,0.21484375,4.0,32.0,3,False,30276|30288|31812,512,65536
48548,B23457/S2578,0.0,0.09375,4.0,32.0,3,False,30580|32212|32596,512,65536
48650,B123457/S13,0.0,0.185546875,4.0,32.0,4,False,29899|29909|30428|31941,512,65536
48869,B123457/S02567,0.001953125,0.41015625,4.0,31.958984375,3,False,29764|30272|31808,512,65452
49135,B123457/S01235678,0.0,0.1171875,4.0,11.21484375,2,False,16384|16448,512,265267
49268,B67/S2456,0.0,0.11328125,31.0,2.59375,2,False,11|139,512,73265
49947,B167/S01348,0.0,0.078125,4.0,32.0,1,False,2191,512,65962
50044,B167/S234568,0.0,0.064453125,4.0,32.0,2,False,32340|32372,512,69218
50292,B267/S2456,0.0,0.048828125,4.0,32.0,8,False,11227|17343|19135|19359|19375|19391|20127|27551,512,65753
50293,B267/S02456,0.0,0.041015625,4.0,32.0,5,False,19391|20159|23199|24223|27359,512,65709
50485,B267/S02458,0.0,0.0078125,4.0,32.0,1,False,3007,512,65680
50682,B267/S1345678,0.189453125,0.75,4.0,12.037109375,3,True,16384|16448|17408,512,233540
51415,B367/S012467,0.0,0.0078125,5.0,31.9375,2,False,3007|14783,512,69971
51509,B367/S02458,0.0,0.001953125,7.0,29.904296875,1,False,139,512,192587
51836,B1367/S23456,0.0,0.39453125,4.0,32.0,3,False,31828|32324|32336,512,65536
51907,B1367/S0167,0.0,0.00390625,4.0,32.0,1,False,3007,512,65536
51915,B1367/S01367,0.0,0.00390625,4.0,32.0,1,False,6847,512,65536
51947,B1367/S013567,0.01171875,0.20703125,4.0,31.79296875,5,True,31959|32340|32341|32348|32468,512,65112
51987,B1367/S0148,0.0,0.013671875,4.0,32.0,1,False,3007,512,65536
51990,B1367/S1248,0.0,0.015625,4.0,32.0,2,False,3007|11199,512,65536
51993,B1367/S0348,0.0,0.00390625,4.0,32.0,2,False,3039|8123,512,65536
51995,B1367/S01348,0.0,0.11328125,4.0,32.0,2,False,3071|6079,512,65536
52092,B1367/S234568,0.0,0.435546875,4.0,32.0,3,False,29780|30288|32320,512,65536
52094,B1367/S1234568,0.0,0.337890625,4.0,32.0,4,False,30276|30288|31812|32320,512,65536
52150,B1367/S124578,0.0,0.08984375,4.0,32.0,2,False,32628|32724,512,65536
52168,B1367/S3678,0.0,0.0,4.0,32.0,0,False,,512,65536
52452,B2367/S2567,0.0,0.17578125,4.0,32.0,5,False,27359|32343|32349|32350|32469,512,65536
52533,B2367/S02458,0.0,0.107421875,4.0,32.0,3,False,32597|32598|32628,512,65536
52541,B2367/S023458,0.0,0.041015625,4.0,32.0,3,False,32340|32372|32596,512,65536
52655,B2367/S0123578,0.0,0.177734375,4.0,32.0,2,False,30558|32628,512,65536
52670,B2367/S1234578,0.001953125,0.083984375,4.0,31.9609375,4,False,29812|31860|32340|32580,512,65456
52671,B2367/S01234578,0.001953125,0.08203125,4.0,31.958984375,5,False,30292|30320|32336|32356|32592,512,65452
52735,B2367/S012345678,0.0,0.001953125,4.0,10.53515625,1,False,16448,512,242799
53164,B12367/S23578,0.0,0.1171875,4.0,32.0,3,False,23743|32476|32628,512,65536
53570,B467/S168,0.0,0.056640625,31.0,3.529296875,2,False,139|2187,512,95395
53698,B467/S1678,0.0,0.052734375,31.0,3.65625,1,False,139,512,97471
53706,B467/S13678,0.0,0.072265625,30.0,4.015625,1,False,139,512,102275
53736,B467/S35678,0.0,0.166015625,29.5,2.587890625,1,False,139,512,65998
53791,B1467/S01234,0.0,0.005859375,4.0,32.0,2,False,31951|32469,512,65536
54032,B1467/S48,0.0,0.0,4.0,32.0,0,False,,512,65536
54058,B1467/S1358,0.0,0.009765625,4.0,32.0,1,False,3071,512,65536
54062,B1467/S12358,0.0,0.015625,4.0,32.0,2,False,13819|32597,512,65536
54122,B1467/S13568,0.0,0.169921875,4.0,32.0,5,False,32350|32373|32374|32500|32628,512,65536
54137,B1467/S034568,0.095703125,0.71875,4.0,30.0390625,3,True,29780|30288|31812,512,61524
54186,B1467/S13578,0.0,0.00390625,4.0,32.0,1,False,12267,512,65536
54388,B2467/S2456,0.044921875,0.61328125,4.0,31.181640625,1,True,32340,512,63962
54814,B12467/S1234,0.0,0.041015625,4.0,31.939453125,2,False,32078|32470,512,65416
55108,B12467/S268,0.0,0.02734375,4.0,32.0,1,False,19391,512,65536
55212,B12467/S23578,0.0,0.078125,4.0,32.0,2,False,30580|32628,512,65536
55526,B3467/S12567,0.15625,0.22265625,4.5,24.119140625,5,True,29780|30288|30300|31828|32336,512,62906
55610,B3467/S13458,0.041015625,0.1484375,4.5,27.732421875,2,True,31947|32340,512,67154
55614,B3467/S123458,0.0,0.193359375,4.5,31.9375,1,False,32340,512,66967
56000,B13467/S67,0.0,0.0,4.0,32.0,0,False,,512,65536
56032,B13467/S567,0.001953125,0.0390625,4.0,31.978515625,6,False,32341|32342|32346|32348|32468|32476,512,65492
56033,B13467/S0567,0.0234375,0.150390625,4.0,31.755859375,2,True,32340|32342,512,65036
56080,B13467/S48,0.0,0.0546875,4.0,32.0,3,False,4091|7871|16095,512,65536
56122,B13467/S13458,0.0,0.248046875,4.0,32.0,3,False,32332|32340|32357,512,65536
56457,B23467/S037,0.0,0.212890625,4.0,32.0,4,False,30427|31951|31963|32459,512,65536
56634,B23467/S13458,0.0,0.00390625,4.0,32.0,1,False,32340,512,65536
56705,B23467/S078,0.0,0.212890625,4.0,32.0,4,False,15551|23263|24223|27359,512,65536
56713,B23467/S0378,0.0,0.208984375,4.0,32.0,3,False,28367|30427|31951,512,65536
56715,B23467/S01378,0.0,0.134765625,4.0,32.0,4,False,30427|30430|31959|32469,512,65536
57132,B123467/S2358,0.0,0.103515625,4.0,32.0,3,False,32339|32348|32468,512,65536
57260,B123467/S23578,0.0,0.107421875,4.0,32.0,3,False,32340|32596|32612,512,65538
57739,B567/S01378,0.0,0.0,58.0,2.841796875,0,False,,512,98642
57819,B567/S0134678,0.0,0.001953125,60.0,3.01953125,1,False,139,512,98031
57823,B567/S01234678,0.005859375,0.0078125,47.0,18.419921875,1,True,955,512,85104
58312,B1567/S3678,0.0,0.0,4.0,32.0,0,False,,512,65536
58843,B2567/S0134678,0.423828125,0.892578125,4.0,21.36328125,1,True,16384,512,264543
58911,B12567/S01234,0.0,0.173828125,4.0,32.0,4,False,32350|32476|32628|32724,512,65536
59591,B3567/S01267,0.0,0.005859375,4.5,32.0,2,False,3007|9151,512,71223
59607,B3567/S012467,0.048828125,0.34765625,4.5,30.970703125,4,True,30292|30544|31828|32324,512,66760
59622,B3567/S12567,0.11328125,0.39453125,4.5,19.330078125,6,True,20619|29899|30288|30292|31812|32324,512,65365
60178,B13567/S148,0.0,0.01953125,4.0,32.0,1,False,3071,512,65536
60180,B13567/S248,0.0,0.138671875,4.0,32.0,4,False,11767|15263|31967|31995,512,65536
60182,B13567/S1248,0.0,0.01171875,4.0,32.0,2,False,30667|31979,512,65536
60310,B13567/S12478,0.0,0.025390625,4.0,32.0,2,False,30681|32628,512,65536
60342,B13567/S124578,0.0,0.345703125,4.0,32.0,3,False,31828|32324|32336,512,65536
60360,B13567/S3678,0.0,0.0546875,4.0,32.0,5,False,3071|7103|24251|29599|32414,512,65536
60417,B23567/S0,0.0,0.05859375,4.0,32.0,2,False,3007|7839,512,65536
60608,B23567/S67,0.005859375,0.06640625,4.0,31.87890625,2,True,3007|3039,512,65288
60624,B23567/S467,0.0546875,0.44921875,4.0,31.083984375,2,True,32324|32340,512,63660
60644,B23567/S2567,0.181640625,0.6640625,4.0,28.34765625,4,True,29764|29776|30272|31808,512,58056
60646,B23567/S12567,0.140625,0.48046875,4.0,29.466796875,4,True,29764|29776|30272|31808,512,60348
60880,B23567/S4678,0.576171875,0.818359375,4.0,19.33984375,1,False,16384,512,216011
60890,B23567/S134678,0.103515625,0.47265625,4.0,27.080078125,1,True,16384,512,369296
61146,B123567/S13467,0.0,0.203125,4.0,32.0,2,False,29808|31812,512,65536
61215,B123567/S012348,0.0,0.025390625,4.0,32.0,2,False,30422|30428,512,65536
61274,B123567/S13468,0.0,0.15625,4.0,32.0,1,False,32340,512,65536
61402,B123567/S134678,0.029296875,0.33984375,4.0,28.19140625,1,True,16384,512,393527
61423,B123567/S01235678,0.0,0.11328125,4.0,10.25390625,2,False,16384|20480,512,245960
61643,B4567/S01367,0.0,0.005859375,49.0,16.466796875,1,False,139,512,284727
61681,B4567/S04567,0.0,0.0,43.0,13.94140625,1,False,139,512,216919
61689,B4567/S034567,0.00390625,0.00390625,44.0,18.5703125,1,False,29776,512,193417
61701,B4567/S028,0.0,0.0,43.0,9.724609375,0,False,,512,252022
61764,B4567/S268,0.0,0.052734375,28.0,2.876953125,1,False,139,512,76665
61765,B4567/S0268,0.0,0.00390625,44.0,9.998046875,1,False,139,512,256761
61822,B4567/S1234568,0.25,0.306640625,32.0,27.474609375,6,True,29764|30288|30420|32332|32340|32460,512,93717
61904,B4567/S4678,0.0,0.16796875,29.0,2.275390625,1,False,139,512,61449
61982,B14567/S1234,0.0,0.04296875,4.0,32.0,3,False,30428|31981|32470,512,65536
62073,B14567/S03456,0.03125,0.412109375,4.0,31.39453125,3,True,30292|31828|32324,512,64296
62193,B14567/S04567,0.177734375,0.8515625,4.0,28.498046875,4,True,29764|29776|30272|31808,512,58364
62224,B14567/S48,0.0,0.013671875,4.0,32.0,5,False,2751|2783|2975|3999|11935,512,65536
62313,B14567/S03568,0.140625,0.748046875,4.0,29.390625,6,True,30288|31812|31824|31828|32324|32336,512,60196
62329,B14567/S034568,0.048828125,0.44140625,4.0,30.998046875,3,True,29764|29776|30272,512,63484
62518,B24567/S1245,0.0,0.130859375,4.0,32.0,2,False,32340|32348,512,65536
62998,B124567/S124,0.0,0.12890625,4.0,32.0,3,False,32350|32469|32476,512,65536
63006,B124567/S1234,0.0,0.060546875,4.0,32.0,2,False,31958|32341,512,65536
63648,B34567/S57,0.0,0.0,10.0,13.31640625,0,False,,512,65564
63656,B34567/S357,0.01171875,0.052734375,5.0,14.705078125,4,True,139|30548|31947|32100,512,66657
63664,B34567/S457,0.037109375,0.20703125,4.5,15.29296875,3,True,139|31828|32336,512,73160
63703,B34567/S012467,0.26953125,0.46875,4.5,26.765625,4,True,30288|31808|31812|32320,512,58087
63718,B34567/S12567,0.2578125,0.388671875,4.5,21.923828125,4,True,29760|29764|31808|31812,512,60011
63741,B34567/S0234567,0.166015625,0.376953125,4.5,29.197265625,1,True,29760,512,62279
63792,B34567/S458,0.04296875,0.095703125,4.5,15.78515625,2,True,139|32340,512,74625
63806,B34567/S123458,0.001953125,0.236328125,4.0,31.8984375,4,False,30292|31828|32324|32336,512,66923
63813,B34567/S0268,0.005859375,0.015625,4.5,30.9765625,4,True,16244|28532|32116|32564,512,87450
63870,B34567/S1234568,0.0078125,0.310546875,4.5,31.837890625,3,True,29776|30272|31808,512,66922
63871,B34567/S01234568,0.0078125,0.31640625,4.5,31.83984375,3,True,29764|29776|31808,512,66594
63952,B34567/S4678,0.08984375,0.30859375,4.5,11.251953125,1,True,16384,512,157818
63954,B34567/S14678,0.162109375,0.392578125,4.5,11.67578125,3,True,139|16384|25600,512,165107
63960,B34567/S34678,0.150390625,0.43359375,4.5,15.96875,4,True,16384|16395|16515|16522,512,208995
63974,B34567/S125678,0.201171875,0.544921875,4.5,10.32421875,1,True,16384,512,180660
63997,B34567/S02345678,0.0234375,0.357421875,5.5,10.267578125,1,True,16384,512,216788
64253,B134567/S0234567,0.0,0.162109375,4.0,32.0,1,False,29760,512,65536
64269,B134567/S0238,0.0,0.02734375,4.0,32.0,2,False,31950|31951,512,65536
64677,B234567/S0257,0.0,0.216796875,4.0,32.0,2,False,32100|32340,512,65536
65263,B1234567/S0123567,0.0,0.076171875,4.0,31.939453125,1,False,29760,512,65416
65295,B1234567/S01238,0.0,0.251953125,4.0,32.0,2,False,19103|19615,512,65536
65311,B1234567/S012348,0.0,0.232421875,4.0,32.0,4,False,24094|31317|32278|32340,512,65536
65391,B1234567/S0123568,0.0,0.00390625,4.0,32.0,1,False,30288,512,65536
65514,B1234567/S135678,0.0,0.361328125,4.0,11.5859375,1,False,16384,512,273747
65519,B1234567/S01235678,0.0,0.10546875,4.0,10.34765625,2,False,16384|17408,512,248213
65620,B8/S246,0.0,0.044921875,29.0,2.04296875,1,False,139,512,61372
66106,B18/S1345,0.0,0.0,4.0,32.0,0,False,,512,67612
66114,B18/S16,0.0,0.0,4.0,32.0,0,False,,512,65536
66157,B18/S02356,0.0,0.001953125,4.0,32.0,1,False,2715,512,65559
66249,B18/S0367,0.0,0.001953125,4.0,32.0,1,False,2719,512,65536
66334,B18/S12348,0.0,0.0,4.0,10.076171875,0,False,,512,212534
66593,B28/S05,0.0,0.0,4.0,32.0,0,False,,512,66421
66597,B28/S025,0.0,0.0,4.0,32.0,0,False,,512,65602
66605,B28/S0235,0.0,0.0078125,4.0,32.0,2,False,2719|2975,512,65704
66657,B28/S056,0.0,0.0,4.0,32.0,0,False,,512,66466
66658,B28/S156,0.0,0.03125,4.0,32.0,1,False,2719,512,65605
66659,B28/S0156,0.0,0.041015625,4.0,32.0,1,False,2719,512,66032
66667,B28/S01356,0.0,0.046875,4.0,32.0,1,False,2751,512,65625
67109,B128/S025,0.001953125,0.01953125,4.0,31.958984375,4,False,19103|19167|20127|23199,512,65452
67114,B128/S135,0.0,0.0,4.0,32.0,0,False,,512,65536
67117,B128/S0235,0.0,0.005859375,4.0,32.0,1,False,2719,512,65536
67122,B128/S145,0.0,0.025390625,4.0,32.0,2,False,19135|19359,512,65536
67130,B128/S1345,0.0,0.09375,4.0,32.0,1,False,16244,512,67799
67181,B128/S02356,0.0,0.01953125,4.0,32.0,2,False,2719|2751,512,65536
67183,B128/S012356,0.009765625,0.17578125,4.0,31.439453125,3,True,2590|2708|2709,512,318178
67234,B128/S157,0.0,0.001953125,4.0,32.0,1,False,23439,512,65536
67884,B38/S2358,0.0,0.125,4.5,25.431640625,3,False,703|2479|2719,512,68010
67885,B38/S02358,0.001953125,0.00390625,5.0,31.65625,3,False,2751|3007|7071,512,71872
67900,B38/S23458,0.12890625,0.173828125,5.5,28.2265625,3,True,11860|15956|15965,512,319848
68045,B38/S023678,0.00390625,0.0078125,5.0,31.640625,3,False,2975|3039|6879,512,73287
68047,B38/S0123678,0.0078125,0.009765625,5.0,31.87109375,7,True,671|2207|2711|2717|2719|2975|10143,512,69929
68061,B38/S0234678,0.04296875,0.052734375,7.0,31.328125,5,True,7774|7990|8052|10965|15220,512,81154
68097,B138/S0,0.0,0.00390625,4.0,32.0,1,False,2751,512,65536
68276,B138/S2457,0.0,0.11328125,4.0,32.0,1,False,3007,512,65536
68873,B238/S038,0.0,0.08203125,4.0,32.0,4,False,7839|10975|12251|15007,512,65536
68905,B238/S0358,0.0,0.080078125,4.0,32.0,3,False,7103|7871|11199,512,65536
69048,B238/S34578,0.123046875,0.37890625,4.0,29.572265625,2,True,15988|16212,512,62955
69069,B238/S023678,0.0,0.02734375,4.0,32.0,3,False,23263|24223|28319,512,65536
69377,B1238/S08,0.001953125,0.349609375,4.0,31.970703125,5,False,19167|20127|23199|24222|27351,512,65476
69705,B48/S036,0.0,0.0,43.5,8.53515625,0,False,,512,228695
69707,B48/S0136,0.0,0.0,50.0,15.47265625,0,False,,512,290515
69762,B48/S17,0.0,0.04296875,31.0,3.83984375,1,False,139,512,102174
69766,B48/S127,0.0,0.17578125,31.0,10.775390625,1,False,139,512,210971
69774,B48/S1237,0.0,0.21875,31.0,20.251953125,6,False,139|143|155|2187|2191|2203,512,322483
69835,B48/S01367,0.0,0.0,52.0,14.486328125,0,False,,512,273481
69918,B48/S12348,0.083984375,0.294921875,31.0,29.25390625,4,True,2751|3743|3807|10911,512,128248
69963,B48/S01368,0.0,0.0,50.0,15.90625,0,False,,512,295873
70185,B148/S035,0.0,0.0,4.0,32.0,0,False,,512,65536
70254,B148/S12356,0.0,0.017578125,4.0,32.0,3,False,7871|8126|30684,512,65536
70278,B148/S127,0.0,0.0,4.0,32.0,0,False,,512,65536
70281,B148/S037,0.0,0.0,4.0,32.0,0,False,,512,65536
70292,B148/S247,0.0,0.083984375,4.0,32.0,1,False,2975,512,65536
70345,B148/S0367,0.0,0.001953125,4.0,32.0,1,False,2491,512,65536
70366,B148/S123467,0.0390625,0.044921875,4.0,31.501953125,5,True,592|657|6676|6740|7700,512,89501
70382,B148/S123567,0.0,0.056640625,4.0,32.0,5,False,24159|32350|32628|32716|32724,512,65536
70398,B148/S1234567,0.0,0.32421875,4.0,31.61328125,3,False,30292|31812|32336,512,226234
70428,B148/S2348,0.0,0.06640625,4.0,32.0,5,False,3071|7871|7903|15069|27359,512,65536
70430,B148/S12348,0.009765625,0.021484375,4.0,31.859375,3,True,528|538|2052,512,90610
70548,B148/S2478,0.0,0.095703125,4.0,32.0,1,False,2975,512,65536
70818,B248/S157,0.0,0.013671875,4.0,32.0,1,False,2975,512,65567
71043,B248/S0178,0.0,0.0234375,4.0,32.0,1,False,2975,512,65588
71047,B248/S01278,0.0,0.0,4.0,32.0,0,False,,512,65537
71189,B1248/S024,0.0,0.033203125,4.0,32.0,2,False,20191|25567,512,65536
71298,B1248/S17,0.001953125,0.00390625,4.0,31.9609375,1,False,29855,512,65456
71330,B1248/S157,0.0,0.0078125,4.0,32.0,2,False,19199|28319,512,65536
71369,B1248/S0367,0.0,0.11328125,4.0,32.0,2,False,19391|23231,512,65536
71825,B348/S047,0.0,0.0,5.0,29.619140625,0,False,,512,309324
72027,B348/S013468,0.021484375,0.119140625,5.0,31.505859375,4,True,32350|32373|32469|32628,512,68760
72233,B1348/S035,0.0,0.064453125,4.0,32.0,3,False,15551|22239|24287,512,65536
72361,B1348/S0357,0.0,0.076171875,4.0,32.0,4,False,27127|31951|32117|32463,512,65536
73656,B12348/S34578,0.04296875,0.3046875,4.0,31.337890625,2,True,30576|32340,512,64471
73658,B12348/S134578,0.0390625,0.552734375,4.0,31.525390625,1,True,32340,512,64760
73660,B12348/S234578,0.625,0.78125,4.0,21.791015625,5,False,6676|7700|10836|11796|14868,512,94277
73927,B58/S01267,0.0,0.0,64.0,4.70703125,0,False,,512,127261
73935,B58/S012367,0.0,0.0,64.0,13.8125,0,False,,512,145718
74648,B158/S3478,0.0,0.001953125,4.0,31.939453125,1,False,2735,512,65416
75072,B258/S68,0.0,0.0,4.0,31.63671875,0,False,,512,64956
75073,B258/S068,0.0,0.0,4.0,32.0,0,False,,512,66370
75077,B258/S0268,0.0,0.005859375,4.0,32.0,1,False,2975,512,65600
75105,B258/S0568,0.0,0.0,4.0,32.0,0,False,,512,66381
76081,B358/S0458,0.0,0.0,11.5,28.49609375,0,False,,512,414766
76089,B358/S03458,0.00390625,0.0703125,5.5,31.466796875,4,False,30302|30682|32341|32468,512,93682
76100,B358/S268,0.0,0.076171875,4.5,4.2109375,1,False,139,512,74252
76209,B358/S04578,0.0,0.0,5.5,28.37109375,0,False,,512,419320
76545,B1358/S08,0.0,0.048828125,4.0,32.0,1,False,2751,512,65536
76680,B1358/S378,0.0,0.0,4.0,32.0,0,False,,512,65536
76688,B1358/S478,0.0,0.080078125,4.0,32.0,1,False,2751,512,65536
76696,B1358/S3478,0.0,0.052734375,4.0,32.0,4,False,31391|32350|32476|32670,512,65536
76698,B1358/S13478,0.0,0.1484375,4.0,32.0,2,False,32469|32476,512,65536
76809,B2358/S03,0.0,0.12890625,4.0,32.0,4,False,16031|27359|28319|31903,512,65536
76813,B2358/S023,0.0,0.05859375,4.0,32.0,3,False,27359|28319|31903,512,65536
77009,B2358/S0467,0.0,0.181640625,4.0,32.0,4,False,3071|4031|7151|8111,512,65536
77065,B2358/S038,0.0,0.115234375,4.0,32.0,4,False,20175|23263|24223|27359,512,65536
77224,B2358/S3578,0.00390625,0.119140625,4.0,31.9296875,4,False,30707|30716|32118|32620,512,65392
77240,B2358/S34578,0.076171875,0.314453125,4.0,30.453125,1,True,32340,512,62368
77569,B12358/S08,0.0,0.35546875,4.0,32.0,3,False,22175|22235|23711,512,65536
77601,B12358/S058,0.0,0.298828125,4.0,32.0,3,False,23263|24223|27359,512,65536
77752,B12358/S34578,0.0,0.138671875,4.0,32.0,1,False,32340,512,65877
77969,B458/S047,0.0,0.12109375,42.0,10.068359375,1,False,139,512,262970
78663,B1458/S01268,0.0,0.095703125,4.0,32.0,1,False,3007,512,65536
