substrate,rule,family,pair_id,source_form,condition_id,intervention,dose,geometry,operation,horizon,missing,outcomes,death_count,metadata
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,A,donor:d0.5:square:identity,donor,0.5,square,identity,128,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.0078125, ""p_b"": 0.0078125, ""resolved"": 0.015625}, ""local_aux"": {""p_a"": 0.0703125, ""p_b"": 0.0, ""resolved"": 0.0703125}, ""local_secondary"": {""p_a"": 0.015625, ""p_b"": 0.0, ""resolved"": 0.015625}, ""primary"": {""p_a"": 1.0, ""p_b"": 0.0, ""resolved"": 1.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""128"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.03125, ""p_b"": 0.015625, ""resolved"": 0.046875}, ""local_aux"": {""p_a"": 0.8125, ""p_b"": 0.0234375, ""resolved"": 0.8359375}, ""local_secondary"": {""p_a"": 0.8125, ""p_b"": 0.0625, ""resolved"": 0.875}, ""primary"": {""p_a"": 0.8984375, ""p_b"": 0.0625, ""resolved"": 0.9609375}}, ""persistent_p_a"": 0.8984375, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.109375, ""p_b"": 0.046875, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.734375, ""p_b"": 0.0, ""resolved"": 0.734375}, ""local_secondary"": {""p_a"": 0.7265625, ""p_b"": 0.0, ""resolved"": 0.7265625}, ""primary"": {""p_a"": 0.9375, ""p_b"": 0.0, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.8671875, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.015625, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.78125, ""p_b"": 0.0, ""resolved"": 0.78125}, ""local_secondary"": {""p_a"": 0.7421875, ""p_b"": 0.0078125, ""resolved"": 0.75}, ""primary"": {""p_a"": 0.8828125, ""p_b"": 0.0234375, ""resolved"": 0.90625}}, ""persistent_p_a"": 0.8515625, ""persistent_p_b"": 0.0078125, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.0234375, ""resolved"": 0.0703125}, ""local_aux"": {""p_a"": 0.8046875, ""p_b"": 0.015625, ""resolved"": 0.8203125}, ""local_secondary"": {""p_a"": 0.75, ""p_b"": 0.046875, ""resolved"": 0.796875}, ""primary"": {""p_a"": 0.90625, ""p_b"": 0.046875, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.84375, ""persistent_p_b"": 0.0390625, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.03125, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.75, ""p_b"": 0.0, ""resolved"": 0.75}, ""local_secondary"": {""p_a"": 0.703125, ""p_b"": 0.0, ""resolved"": 0.703125}, ""primary"": {""p_a"": 0.9453125, ""p_b"": 0.0, ""resolved"": 0.9453125}}, ""persistent_p_a"": 0.9375, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [66]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,B,donor:d0.5:square:identity,donor,0.5,square,identity,128,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.4765625, ""p_b"": 0.03125, ""resolved"": 0.5078125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0703125, ""resolved"": 0.0703125}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.1640625, ""resolved"": 0.1640625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""128"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0390625, ""resolved"": 0.1328125}, ""local_aux"": {""p_a"": 0.203125, ""p_b"": 0.4453125, ""resolved"": 0.6484375}, ""local_secondary"": {""p_a"": 0.1875, ""p_b"": 0.5546875, ""resolved"": 0.7421875}, ""primary"": {""p_a"": 0.2578125, ""p_b"": 0.6640625, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.2265625, ""persistent_p_b"": 0.6328125, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1328125, ""p_b"": 0.078125, ""resolved"": 0.2109375}, ""local_aux"": {""p_a"": 0.0078125, ""p_b"": 0.25, ""resolved"": 0.2578125}, ""local_secondary"": {""p_a"": 0.015625, ""p_b"": 0.453125, ""resolved"": 0.46875}, ""primary"": {""p_a"": 0.109375, ""p_b"": 0.671875, ""resolved"": 0.78125}}, ""persistent_p_a"": 0.0078125, ""persistent_p_b"": 0.5703125, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0390625, ""resolved"": 0.1640625}, ""local_aux"": {""p_a"": 0.0234375, ""p_b"": 0.296875, ""resolved"": 0.3203125}, ""local_secondary"": {""p_a"": 0.03125, ""p_b"": 0.4765625, ""resolved"": 0.5078125}, ""primary"": {""p_a"": 0.1640625, ""p_b"": 0.6484375, ""resolved"": 0.8125}}, ""persistent_p_a"": 0.078125, ""persistent_p_b"": 0.546875, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1171875, ""p_b"": 0.046875, ""resolved"": 0.1640625}, ""local_aux"": {""p_a"": 0.1328125, ""p_b"": 0.40625, ""resolved"": 0.5390625}, ""local_secondary"": {""p_a"": 0.15625, ""p_b"": 0.546875, ""resolved"": 0.703125}, ""primary"": {""p_a"": 0.203125, ""p_b"": 0.65625, ""resolved"": 0.859375}}, ""persistent_p_a"": 0.1875, ""persistent_p_b"": 0.59375, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1875, ""p_b"": 0.046875, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.21875, ""resolved"": 0.21875}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.4375, ""resolved"": 0.4375}, ""primary"": {""p_a"": 0.0390625, ""p_b"": 0.7109375, ""resolved"": 0.75}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.1328125, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [69]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,A,ancestor:d0.5:square:identity,ancestor,0.5,square,identity,128,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1796875, ""p_b"": 0.0, ""resolved"": 0.1796875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""128"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.0390625, ""p_b"": 0.0234375, ""resolved"": 0.0625}, ""local_aux"": {""p_a"": 0.7734375, ""p_b"": 0.1015625, ""resolved"": 0.875}, ""local_secondary"": {""p_a"": 0.7109375, ""p_b"": 0.140625, ""resolved"": 0.8515625}, ""primary"": {""p_a"": 0.828125, ""p_b"": 0.1640625, ""resolved"": 0.9921875}}, ""persistent_p_a"": 0.8203125, ""persistent_p_b"": 0.15625, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.015625, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.6796875, ""p_b"": 0.0, ""resolved"": 0.6796875}, ""local_secondary"": {""p_a"": 0.6640625, ""p_b"": 0.0234375, ""resolved"": 0.6875}, ""primary"": {""p_a"": 0.8828125, ""p_b"": 0.046875, ""resolved"": 0.9296875}}, ""persistent_p_a"": 0.8671875, ""persistent_p_b"": 0.0078125, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1015625, ""p_b"": 0.046875, ""resolved"": 0.1484375}, ""local_aux"": {""p_a"": 0.75, ""p_b"": 0.015625, ""resolved"": 0.765625}, ""local_secondary"": {""p_a"": 0.7265625, ""p_b"": 0.0546875, ""resolved"": 0.78125}, ""primary"": {""p_a"": 0.8671875, ""p_b"": 0.0703125, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.8515625, ""persistent_p_b"": 0.0546875, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.0390625, ""p_b"": 0.0, ""resolved"": 0.0390625}, ""local_aux"": {""p_a"": 0.734375, ""p_b"": 0.046875, ""resolved"": 0.78125}, ""local_secondary"": {""p_a"": 0.7421875, ""p_b"": 0.1015625, ""resolved"": 0.84375}, ""primary"": {""p_a"": 0.828125, ""p_b"": 0.140625, ""resolved"": 0.96875}}, ""persistent_p_a"": 0.8125, ""persistent_p_b"": 0.1015625, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1328125, ""p_b"": 0.0078125, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.640625, ""p_b"": 0.0, ""resolved"": 0.640625}, ""local_secondary"": {""p_a"": 0.6640625, ""p_b"": 0.0234375, ""resolved"": 0.6875}, ""primary"": {""p_a"": 0.890625, ""p_b"": 0.03125, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [44]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,B,ancestor:d0.5:square:identity,ancestor,0.5,square,identity,128,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0234375, ""resolved"": 0.1484375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""128"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1015625, ""p_b"": 0.015625, ""resolved"": 0.1171875}, ""local_aux"": {""p_a"": 0.4296875, ""p_b"": 0.28125, ""resolved"": 0.7109375}, ""local_secondary"": {""p_a"": 0.421875, ""p_b"": 0.3671875, ""resolved"": 0.7890625}, ""primary"": {""p_a"": 0.5234375, ""p_b"": 0.421875, ""resolved"": 0.9453125}}, ""persistent_p_a"": 0.46875, ""persistent_p_b"": 0.390625, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.0625, ""resolved"": 0.203125}, ""local_aux"": {""p_a"": 0.234375, ""p_b"": 0.0625, ""resolved"": 0.296875}, ""local_secondary"": {""p_a"": 0.2265625, ""p_b"": 0.1171875, ""resolved"": 0.34375}, ""primary"": {""p_a"": 0.5390625, ""p_b"": 0.25, ""resolved"": 0.7890625}}, ""persistent_p_a"": 0.453125, ""persistent_p_b"": 0.1640625, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.09375, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.3125, ""p_b"": 0.109375, ""resolved"": 0.421875}, ""local_secondary"": {""p_a"": 0.265625, ""p_b"": 0.203125, ""resolved"": 0.46875}, ""primary"": {""p_a"": 0.484375, ""p_b"": 0.2890625, ""resolved"": 0.7734375}}, ""persistent_p_a"": 0.4296875, ""persistent_p_b"": 0.25, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.109375, ""p_b"": 0.046875, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.375, ""p_b"": 0.21875, ""resolved"": 0.59375}, ""local_secondary"": {""p_a"": 0.375, ""p_b"": 0.265625, ""resolved"": 0.640625}, ""primary"": {""p_a"": 0.515625, ""p_b"": 0.34375, ""resolved"": 0.859375}}, ""persistent_p_a"": 0.4765625, ""persistent_p_b"": 0.2734375, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0859375, ""resolved"": 0.2109375}, ""local_aux"": {""p_a"": 0.109375, ""p_b"": 0.0234375, ""resolved"": 0.1328125}, ""local_secondary"": {""p_a"": 0.1328125, ""p_b"": 0.0859375, ""resolved"": 0.21875}, ""primary"": {""p_a"": 0.53125, ""p_b"": 0.203125, ""resolved"": 0.734375}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [42]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,A,anchor:d0.5:square:identity,anchor,0.5,square,identity,,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.0390625, ""p_b"": 0.2421875, ""resolved"": 0.28125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0625, ""p_b"": 0.0, ""resolved"": 0.0625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1328125, ""p_b"": 0.0625, ""resolved"": 0.1953125}, ""local_aux"": {""p_a"": 0.578125, ""p_b"": 0.0078125, ""resolved"": 0.5859375}, ""local_secondary"": {""p_a"": 0.609375, ""p_b"": 0.0078125, ""resolved"": 0.6171875}, ""primary"": {""p_a"": 0.8984375, ""p_b"": 0.0234375, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.828125, ""persistent_p_b"": 0.015625, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.0078125, ""resolved"": 0.0859375}, ""local_aux"": {""p_a"": 0.6328125, ""p_b"": 0.015625, ""resolved"": 0.6484375}, ""local_secondary"": {""p_a"": 0.6171875, ""p_b"": 0.0390625, ""resolved"": 0.65625}, ""primary"": {""p_a"": 0.8359375, ""p_b"": 0.0625, ""resolved"": 0.8984375}}, ""persistent_p_a"": 0.8046875, ""persistent_p_b"": 0.03125, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.0390625, ""resolved"": 0.1015625}, ""local_aux"": {""p_a"": 0.6484375, ""p_b"": 0.0078125, ""resolved"": 0.65625}, ""local_secondary"": {""p_a"": 0.6484375, ""p_b"": 0.0859375, ""resolved"": 0.734375}, ""primary"": {""p_a"": 0.7890625, ""p_b"": 0.1171875, ""resolved"": 0.90625}}, ""persistent_p_a"": 0.7421875, ""persistent_p_b"": 0.1015625, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.046875, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.578125, ""p_b"": 0.0, ""resolved"": 0.578125}, ""local_secondary"": {""p_a"": 0.640625, ""p_b"": 0.0078125, ""resolved"": 0.6484375}, ""primary"": {""p_a"": 0.859375, ""p_b"": 0.03125, ""resolved"": 0.890625}}, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [76]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,B,anchor:d0.5:square:identity,anchor,0.5,square,identity,,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.4765625, ""p_b"": 0.015625, ""resolved"": 0.4921875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0078125, ""p_b"": 0.0, ""resolved"": 0.0078125}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1484375, ""p_b"": 0.0859375, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.0625, ""p_b"": 0.0859375, ""resolved"": 0.1484375}, ""local_secondary"": {""p_a"": 0.0703125, ""p_b"": 0.21875, ""resolved"": 0.2890625}, ""primary"": {""p_a"": 0.3203125, ""p_b"": 0.359375, ""resolved"": 0.6796875}}, ""persistent_p_a"": 0.21875, ""persistent_p_b"": 0.2109375, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1484375, ""p_b"": 0.078125, ""resolved"": 0.2265625}, ""local_aux"": {""p_a"": 0.125, ""p_b"": 0.1484375, ""resolved"": 0.2734375}, ""local_secondary"": {""p_a"": 0.1015625, ""p_b"": 0.328125, ""resolved"": 0.4296875}, ""primary"": {""p_a"": 0.3046875, ""p_b"": 0.4453125, ""resolved"": 0.75}}, ""persistent_p_a"": 0.2265625, ""persistent_p_b"": 0.34375, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1015625, ""p_b"": 0.0625, ""resolved"": 0.1640625}, ""local_aux"": {""p_a"": 0.2421875, ""p_b"": 0.265625, ""resolved"": 0.5078125}, ""local_secondary"": {""p_a"": 0.2109375, ""p_b"": 0.3671875, ""resolved"": 0.578125}, ""primary"": {""p_a"": 0.3671875, ""p_b"": 0.4765625, ""resolved"": 0.84375}}, ""persistent_p_a"": 0.3046875, ""persistent_p_b"": 0.421875, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.046875, ""resolved"": 0.171875}, ""local_aux"": {""p_a"": 0.0234375, ""p_b"": 0.0234375, ""resolved"": 0.046875}, ""local_secondary"": {""p_a"": 0.0390625, ""p_b"": 0.1328125, ""resolved"": 0.171875}, ""primary"": {""p_a"": 0.3671875, ""p_b"": 0.25, ""resolved"": 0.6171875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [69]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,A,exact_random:d0.5:square:identity,exact_random,0.5,square,identity,,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.1015625, ""resolved"": 0.1953125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1015625, ""p_b"": 0.0546875, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.0546875, ""p_b"": 0.2734375, ""resolved"": 0.328125}, ""local_secondary"": {""p_a"": 0.0703125, ""p_b"": 0.4140625, ""resolved"": 0.484375}, ""primary"": {""p_a"": 0.140625, ""p_b"": 0.6015625, ""resolved"": 0.7421875}}, ""persistent_p_a"": 0.0859375, ""persistent_p_b"": 0.46875, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1640625, ""p_b"": 0.0390625, ""resolved"": 0.203125}, ""local_aux"": {""p_a"": 0.0703125, ""p_b"": 0.3515625, ""resolved"": 0.421875}, ""local_secondary"": {""p_a"": 0.0703125, ""p_b"": 0.46875, ""resolved"": 0.5390625}, ""primary"": {""p_a"": 0.1875, ""p_b"": 0.640625, ""resolved"": 0.828125}}, ""persistent_p_a"": 0.1171875, ""persistent_p_b"": 0.5859375, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1015625, ""p_b"": 0.015625, ""resolved"": 0.1171875}, ""local_aux"": {""p_a"": 0.140625, ""p_b"": 0.3671875, ""resolved"": 0.5078125}, ""local_secondary"": {""p_a"": 0.140625, ""p_b"": 0.4765625, ""resolved"": 0.6171875}, ""primary"": {""p_a"": 0.1953125, ""p_b"": 0.6328125, ""resolved"": 0.828125}}, ""persistent_p_a"": 0.1796875, ""persistent_p_b"": 0.578125, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1953125, ""p_b"": 0.046875, ""resolved"": 0.2421875}, ""local_aux"": {""p_a"": 0.0234375, ""p_b"": 0.1796875, ""resolved"": 0.203125}, ""local_secondary"": {""p_a"": 0.0390625, ""p_b"": 0.296875, ""resolved"": 0.3359375}, ""primary"": {""p_a"": 0.109375, ""p_b"": 0.6484375, ""resolved"": 0.7578125}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [66]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,B,exact_random:d0.5:square:identity,exact_random,0.5,square,identity,,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.6171875, ""p_b"": 0.0390625, ""resolved"": 0.65625}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.078125, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.2109375, ""p_b"": 0.0234375, ""resolved"": 0.234375}, ""local_secondary"": {""p_a"": 0.28125, ""p_b"": 0.0859375, ""resolved"": 0.3671875}, ""primary"": {""p_a"": 0.5078125, ""p_b"": 0.2265625, ""resolved"": 0.734375}}, ""persistent_p_a"": 0.390625, ""persistent_p_b"": 0.125, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.03125, ""resolved"": 0.171875}, ""local_aux"": {""p_a"": 0.2421875, ""p_b"": 0.078125, ""resolved"": 0.3203125}, ""local_secondary"": {""p_a"": 0.28125, ""p_b"": 0.15625, ""resolved"": 0.4375}, ""primary"": {""p_a"": 0.515625, ""p_b"": 0.2890625, ""resolved"": 0.8046875}}, ""persistent_p_a"": 0.46875, ""persistent_p_b"": 0.203125, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1640625, ""p_b"": 0.015625, ""resolved"": 0.1796875}, ""local_aux"": {""p_a"": 0.3671875, ""p_b"": 0.1640625, ""resolved"": 0.53125}, ""local_secondary"": {""p_a"": 0.359375, ""p_b"": 0.296875, ""resolved"": 0.65625}, ""primary"": {""p_a"": 0.4765625, ""p_b"": 0.40625, ""resolved"": 0.8828125}}, ""persistent_p_a"": 0.453125, ""persistent_p_b"": 0.34375, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.171875, ""p_b"": 0.015625, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.0546875, ""p_b"": 0.015625, ""resolved"": 0.0703125}, ""local_secondary"": {""p_a"": 0.1328125, ""p_b"": 0.0625, ""resolved"": 0.1953125}, ""primary"": {""p_a"": 0.453125, ""p_b"": 0.1875, ""resolved"": 0.640625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""mask_cells"": 128, ""transmitted_live"": [71]}"
life,31649,local,narrow-0415-life-31649-1-565-life-31649-1-734,A,block2:d0.5:square:identity,block2,0.5,square,identity,,False,"{""1"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.2265625, ""p_b"": 0.0078125, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}, ""16"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.015625, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.0390625, ""p_b"": 0.1015625, ""resolved"": 0.140625}, ""local_secondary"": {""p_a"": 0.0859375, ""p_b"": 0.328125, ""resolved"": 0.4140625}, ""primary"": {""p_a"": 0.171875, ""p_b"": 0.546875, ""resolved"": 0.71875}}, ""persistent_p_a"": 0.0859375, ""persistent_p_b"": 0.390625, ""survival"": 1.0, ""valid"": 128}, ""32"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1171875, ""p_b"": 0.03125, ""resolved"": 0.1484375}, ""local_aux"": {""p_a"": 0.1640625, ""p_b"": 0.2109375, ""resolved"": 0.375}, ""local_secondary"": {""p_a"": 0.1484375, ""p_b"": 0.3515625, ""resolved"": 0.5}, ""primary"": {""p_a"": 0.3203125, ""p_b"": 0.4765625, ""resolved"": 0.796875}}, ""persistent_p_a"": 0.203125, ""persistent_p_b"": 0.421875, ""survival"": 1.0, ""valid"": 128}, ""64"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.0703125, ""p_b"": 0.0546875, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.234375, ""p_b"": 0.2890625, ""resolved"": 0.5234375}, ""local_secondary"": {""p_a"": 0.21875, ""p_b"": 0.3828125, ""resolved"": 0.6015625}, ""primary"": {""p_a"": 0.3359375, ""p_b"": 0.515625, ""resolved"": 0.8515625}}, ""persistent_p_a"": 0.2890625, ""persistent_p_b"": 0.4453125, ""survival"": 1.0, ""valid"": 128}, ""8"": {""n"": 128, ""observers"": {""global"": {""p_a"": 0.1796875, ""p_b"": 0.0390625, ""resolved"": 0.21875}, ""local_aux"": {""p_a"": 0.015625, ""p_b"": 0.0546875, ""resolved"": 0.0703125}, ""local_secondary"": {""p_a"": 0.0234375, ""p_b"": 0.2265625, ""resolved"": 0.25}, ""primary"": {""p_a"": 0.125, ""p_b"": 0.515625, ""resolved"": 0.640625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 128}}",0,"{""block"": 2, ""mask_cells"": 128, ""transmitted_live"": [66]}"
