substrate,rule,family,pair_id,source_form,condition_id,intervention,dose,geometry,operation,missing,outcomes,death_count,metadata,process_multiplier,copy_multiplier,extent,host_rule
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,A,donor:d0.0625:square:identity,donor,0.0625,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.015625, ""resolved"": 0.078125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.21875, ""p_b"": 0.03125, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.453125, ""p_b"": 0.0, ""resolved"": 0.453125}, ""local_secondary"": {""p_a"": 0.4375, ""p_b"": 0.09375, ""resolved"": 0.53125}, ""primary"": {""p_a"": 0.65625, ""p_b"": 0.15625, ""resolved"": 0.8125}}, ""persistent_p_a"": 0.59375, ""persistent_p_b"": 0.078125, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.109375, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.484375, ""p_b"": 0.0625, ""resolved"": 0.546875}, ""local_secondary"": {""p_a"": 0.484375, ""p_b"": 0.125, ""resolved"": 0.609375}, ""primary"": {""p_a"": 0.5625, ""p_b"": 0.234375, ""resolved"": 0.796875}}, ""persistent_p_a"": 0.515625, ""persistent_p_b"": 0.140625, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.03125, ""resolved"": 0.03125}, ""local_aux"": {""p_a"": 0.515625, ""p_b"": 0.234375, ""resolved"": 0.75}, ""local_secondary"": {""p_a"": 0.5, ""p_b"": 0.25, ""resolved"": 0.75}, ""primary"": {""p_a"": 0.59375, ""p_b"": 0.3125, ""resolved"": 0.90625}}, ""persistent_p_a"": 0.59375, ""persistent_p_b"": 0.265625, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.03125, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.296875, ""p_b"": 0.0, ""resolved"": 0.296875}, ""local_secondary"": {""p_a"": 0.375, ""p_b"": 0.03125, ""resolved"": 0.40625}, ""primary"": {""p_a"": 0.671875, ""p_b"": 0.078125, ""resolved"": 0.75}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 16, ""transmitted_live"": [9]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,B,donor:d0.0625:square:identity,donor,0.0625,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.015625, ""resolved"": 0.078125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.109375, ""p_b"": 0.0625, ""resolved"": 0.171875}, ""local_aux"": {""p_a"": 0.09375, ""p_b"": 0.265625, ""resolved"": 0.359375}, ""local_secondary"": {""p_a"": 0.125, ""p_b"": 0.453125, ""resolved"": 0.578125}, ""primary"": {""p_a"": 0.234375, ""p_b"": 0.59375, ""resolved"": 0.828125}}, ""persistent_p_a"": 0.15625, ""persistent_p_b"": 0.53125, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.046875, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.15625, ""p_b"": 0.34375, ""resolved"": 0.5}, ""local_secondary"": {""p_a"": 0.171875, ""p_b"": 0.46875, ""resolved"": 0.640625}, ""primary"": {""p_a"": 0.28125, ""p_b"": 0.578125, ""resolved"": 0.859375}}, ""persistent_p_a"": 0.25, ""persistent_p_b"": 0.5625, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.09375, ""resolved"": 0.171875}, ""local_aux"": {""p_a"": 0.21875, ""p_b"": 0.375, ""resolved"": 0.59375}, ""local_secondary"": {""p_a"": 0.171875, ""p_b"": 0.53125, ""resolved"": 0.703125}, ""primary"": {""p_a"": 0.265625, ""p_b"": 0.625, ""resolved"": 0.890625}}, ""persistent_p_a"": 0.25, ""persistent_p_b"": 0.546875, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.015625, ""resolved"": 0.171875}, ""local_aux"": {""p_a"": 0.0625, ""p_b"": 0.203125, ""resolved"": 0.265625}, ""local_secondary"": {""p_a"": 0.09375, ""p_b"": 0.390625, ""resolved"": 0.484375}, ""primary"": {""p_a"": 0.203125, ""p_b"": 0.5625, ""resolved"": 0.765625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 16, ""transmitted_live"": [8]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,A,donor:d0.125:square:identity,donor,0.125,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.015625, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.03125, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.765625, ""p_b"": 0.0, ""resolved"": 0.765625}, ""local_secondary"": {""p_a"": 0.71875, ""p_b"": 0.0, ""resolved"": 0.71875}, ""primary"": {""p_a"": 0.875, ""p_b"": 0.0, ""resolved"": 0.875}}, ""persistent_p_a"": 0.84375, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.109375, ""p_b"": 0.03125, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.796875, ""p_b"": 0.0, ""resolved"": 0.796875}, ""local_secondary"": {""p_a"": 0.796875, ""p_b"": 0.015625, ""resolved"": 0.8125}, ""primary"": {""p_a"": 0.921875, ""p_b"": 0.015625, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.859375, ""persistent_p_b"": 0.015625, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.78125, ""p_b"": 0.03125, ""resolved"": 0.8125}, ""local_secondary"": {""p_a"": 0.765625, ""p_b"": 0.0625, ""resolved"": 0.828125}, ""primary"": {""p_a"": 0.90625, ""p_b"": 0.0625, ""resolved"": 0.96875}}, ""persistent_p_a"": 0.875, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.1875, ""p_b"": 0.046875, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.6875, ""p_b"": 0.0, ""resolved"": 0.6875}, ""local_secondary"": {""p_a"": 0.75, ""p_b"": 0.015625, ""resolved"": 0.765625}, ""primary"": {""p_a"": 0.90625, ""p_b"": 0.015625, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 32, ""transmitted_live"": [14]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,B,donor:d0.125:square:identity,donor,0.125,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.03125, ""p_b"": 0.015625, ""resolved"": 0.046875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.03125, ""p_b"": 0.0625, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.546875, ""resolved"": 0.546875}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.6875, ""resolved"": 0.6875}, ""primary"": {""p_a"": 0.046875, ""p_b"": 0.84375, ""resolved"": 0.890625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.796875, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.03125, ""resolved"": 0.09375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.5625, ""resolved"": 0.5625}, ""local_secondary"": {""p_a"": 0.015625, ""p_b"": 0.734375, ""resolved"": 0.75}, ""primary"": {""p_a"": 0.03125, ""p_b"": 0.875, ""resolved"": 0.90625}}, ""persistent_p_a"": 0.015625, ""persistent_p_b"": 0.796875, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.0625, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.5625, ""resolved"": 0.609375}, ""local_secondary"": {""p_a"": 0.03125, ""p_b"": 0.703125, ""resolved"": 0.734375}, ""primary"": {""p_a"": 0.0625, ""p_b"": 0.859375, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.859375, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.5625, ""resolved"": 0.5625}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.75, ""resolved"": 0.75}, ""primary"": {""p_a"": 0.046875, ""p_b"": 0.890625, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 32, ""transmitted_live"": [18]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,A,donor:d0.25:square:identity,donor,0.25,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.03125, ""resolved"": 0.109375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.09375, ""p_b"": 0.0, ""resolved"": 0.09375}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0625, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.6875, ""p_b"": 0.0, ""resolved"": 0.6875}, ""local_secondary"": {""p_a"": 0.625, ""p_b"": 0.015625, ""resolved"": 0.640625}, ""primary"": {""p_a"": 0.8125, ""p_b"": 0.0625, ""resolved"": 0.875}}, ""persistent_p_a"": 0.75, ""persistent_p_b"": 0.015625, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.0, ""resolved"": 0.046875}, ""local_aux"": {""p_a"": 0.59375, ""p_b"": 0.046875, ""resolved"": 0.640625}, ""local_secondary"": {""p_a"": 0.609375, ""p_b"": 0.078125, ""resolved"": 0.6875}, ""primary"": {""p_a"": 0.8125, ""p_b"": 0.125, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.796875, ""persistent_p_b"": 0.109375, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.0625, ""p_b"": 0.0, ""resolved"": 0.0625}, ""local_aux"": {""p_a"": 0.65625, ""p_b"": 0.046875, ""resolved"": 0.703125}, ""local_secondary"": {""p_a"": 0.734375, ""p_b"": 0.078125, ""resolved"": 0.8125}, ""primary"": {""p_a"": 0.78125, ""p_b"": 0.171875, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.75, ""persistent_p_b"": 0.140625, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.0625, ""resolved"": 0.21875}, ""local_aux"": {""p_a"": 0.453125, ""p_b"": 0.0, ""resolved"": 0.453125}, ""local_secondary"": {""p_a"": 0.484375, ""p_b"": 0.0, ""resolved"": 0.484375}, ""primary"": {""p_a"": 0.828125, ""p_b"": 0.015625, ""resolved"": 0.84375}}, ""persistent_p_a"": 0.09375, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 64, ""transmitted_live"": [26]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,B,donor:d0.25:square:identity,donor,0.25,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.015625, ""resolved"": 0.0625}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.921875, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.015625, ""resolved"": 0.0625}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.203125, ""resolved"": 0.25}, ""local_secondary"": {""p_a"": 0.046875, ""p_b"": 0.46875, ""resolved"": 0.515625}, ""primary"": {""p_a"": 0.140625, ""p_b"": 0.640625, ""resolved"": 0.78125}}, ""persistent_p_a"": 0.078125, ""persistent_p_b"": 0.546875, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.015625, ""resolved"": 0.140625}, ""local_aux"": {""p_a"": 0.09375, ""p_b"": 0.34375, ""resolved"": 0.4375}, ""local_secondary"": {""p_a"": 0.078125, ""p_b"": 0.46875, ""resolved"": 0.546875}, ""primary"": {""p_a"": 0.171875, ""p_b"": 0.65625, ""resolved"": 0.828125}}, ""persistent_p_a"": 0.109375, ""persistent_p_b"": 0.578125, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.03125, ""resolved"": 0.109375}, ""local_aux"": {""p_a"": 0.21875, ""p_b"": 0.375, ""resolved"": 0.59375}, ""local_secondary"": {""p_a"": 0.234375, ""p_b"": 0.5625, ""resolved"": 0.796875}, ""primary"": {""p_a"": 0.28125, ""p_b"": 0.671875, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.28125, ""persistent_p_b"": 0.671875, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.0625, ""resolved"": 0.21875}, ""local_aux"": {""p_a"": 0.015625, ""p_b"": 0.203125, ""resolved"": 0.21875}, ""local_secondary"": {""p_a"": 0.015625, ""p_b"": 0.375, ""resolved"": 0.390625}, ""primary"": {""p_a"": 0.0625, ""p_b"": 0.6875, ""resolved"": 0.75}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.421875, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 64, ""transmitted_live"": [32]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,A,donor:d0.5:square:identity,donor,0.5,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.109375, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.078125, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.15625, ""p_b"": 0.0, ""resolved"": 0.15625}, ""local_secondary"": {""p_a"": 0.15625, ""p_b"": 0.140625, ""resolved"": 0.296875}, ""primary"": {""p_a"": 0.4375, ""p_b"": 0.234375, ""resolved"": 0.671875}}, ""persistent_p_a"": 0.234375, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.046875, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.234375, ""p_b"": 0.109375, ""resolved"": 0.34375}, ""local_secondary"": {""p_a"": 0.1875, ""p_b"": 0.28125, ""resolved"": 0.46875}, ""primary"": {""p_a"": 0.390625, ""p_b"": 0.421875, ""resolved"": 0.8125}}, ""persistent_p_a"": 0.328125, ""persistent_p_b"": 0.328125, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.015625, ""resolved"": 0.109375}, ""local_aux"": {""p_a"": 0.34375, ""p_b"": 0.28125, ""resolved"": 0.625}, ""local_secondary"": {""p_a"": 0.328125, ""p_b"": 0.40625, ""resolved"": 0.734375}, ""primary"": {""p_a"": 0.390625, ""p_b"": 0.484375, ""resolved"": 0.875}}, ""persistent_p_a"": 0.390625, ""persistent_p_b"": 0.4375, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.109375, ""resolved"": 0.203125}, ""local_aux"": {""p_a"": 0.078125, ""p_b"": 0.0, ""resolved"": 0.078125}, ""local_secondary"": {""p_a"": 0.03125, ""p_b"": 0.03125, ""resolved"": 0.0625}, ""primary"": {""p_a"": 0.421875, ""p_b"": 0.09375, ""resolved"": 0.515625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 128, ""transmitted_live"": [67]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,B,donor:d0.5:square:identity,donor,0.5,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.140625, ""p_b"": 0.09375, ""resolved"": 0.234375}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.078125, ""p_b"": 0.109375, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.21875, ""p_b"": 0.046875, ""resolved"": 0.265625}, ""local_secondary"": {""p_a"": 0.25, ""p_b"": 0.078125, ""resolved"": 0.328125}, ""primary"": {""p_a"": 0.609375, ""p_b"": 0.171875, ""resolved"": 0.78125}}, ""persistent_p_a"": 0.421875, ""persistent_p_b"": 0.09375, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.0625, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.375, ""p_b"": 0.078125, ""resolved"": 0.453125}, ""local_secondary"": {""p_a"": 0.359375, ""p_b"": 0.171875, ""resolved"": 0.53125}, ""primary"": {""p_a"": 0.609375, ""p_b"": 0.28125, ""resolved"": 0.890625}}, ""persistent_p_a"": 0.515625, ""persistent_p_b"": 0.21875, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.0625, ""resolved"": 0.15625}, ""local_aux"": {""p_a"": 0.453125, ""p_b"": 0.09375, ""resolved"": 0.546875}, ""local_secondary"": {""p_a"": 0.46875, ""p_b"": 0.1875, ""resolved"": 0.65625}, ""primary"": {""p_a"": 0.578125, ""p_b"": 0.25, ""resolved"": 0.828125}}, ""persistent_p_a"": 0.5, ""persistent_p_b"": 0.1875, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.125, ""p_b"": 0.078125, ""resolved"": 0.203125}, ""local_aux"": {""p_a"": 0.125, ""p_b"": 0.0, ""resolved"": 0.125}, ""local_secondary"": {""p_a"": 0.203125, ""p_b"": 0.015625, ""resolved"": 0.21875}, ""primary"": {""p_a"": 0.609375, ""p_b"": 0.140625, ""resolved"": 0.75}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 128, ""transmitted_live"": [62]}",,,,
life,31649,local,narrow-0195-life-31649-1-1912-life-31649-1-2095,A,donor:d0.75:square:identity,donor,0.75,square,identity,False,"{""1"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.15625, ""p_b"": 0.09375, ""resolved"": 0.25}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.046875, ""resolved"": 0.046875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 64}, ""16"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.09375, ""p_b"": 0.03125, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.4375, ""p_b"": 0.0, ""resolved"": 0.4375}, ""local_secondary"": {""p_a"": 0.421875, ""p_b"": 0.046875, ""resolved"": 0.46875}, ""primary"": {""p_a"": 0.6875, ""p_b"": 0.0625, ""resolved"": 0.75}}, ""persistent_p_a"": 0.515625, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 64}, ""32"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.03125, ""resolved"": 0.078125}, ""local_aux"": {""p_a"": 0.5625, ""p_b"": 0.03125, ""resolved"": 0.59375}, ""local_secondary"": {""p_a"": 0.546875, ""p_b"": 0.09375, ""resolved"": 0.640625}, ""primary"": {""p_a"": 0.734375, ""p_b"": 0.140625, ""resolved"": 0.875}}, ""persistent_p_a"": 0.671875, ""persistent_p_b"": 0.109375, ""survival"": 1.0, ""valid"": 64}, ""64"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.015625, ""p_b"": 0.046875, ""resolved"": 0.0625}, ""local_aux"": {""p_a"": 0.671875, ""p_b"": 0.109375, ""resolved"": 0.78125}, ""local_secondary"": {""p_a"": 0.6875, ""p_b"": 0.109375, ""resolved"": 0.796875}, ""primary"": {""p_a"": 0.828125, ""p_b"": 0.125, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.765625, ""persistent_p_b"": 0.125, ""survival"": 1.0, ""valid"": 64}, ""8"": {""n"": 64, ""observers"": {""global"": {""p_a"": 0.046875, ""p_b"": 0.078125, ""resolved"": 0.125}, ""local_aux"": {""p_a"": 0.09375, ""p_b"": 0.0, ""resolved"": 0.09375}, ""local_secondary"": {""p_a"": 0.09375, ""p_b"": 0.046875, ""resolved"": 0.140625}, ""primary"": {""p_a"": 0.578125, ""p_b"": 0.140625, ""resolved"": 0.71875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.03125, ""survival"": 1.0, ""valid"": 64}}",0,"{""mask_cells"": 192, ""transmitted_live"": [90]}",,,,
