state_id,cohort,candidate,matrix_id,landmark,mass,q_all,q_half_A,q_half_B,prediction_prior,prediction_history,prediction_beta,prediction_full
CONF-c02-m004-g050,CONF,02,4,50,40,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.39957668967156335,0.1337531086696221,0.29834755454375056
CONF-c02-m004-g080,CONF,02,4,80,40,0.25,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.3586741285091195,0.1337531086696221,0.17542967352822447
CONF-c03-m004-g020,CONF,03,4,20,46,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.4027777777777778,0.41742343542787363,0.7309564383234833,0.4467901828812667
CONF-c03-m004-g050,CONF,03,4,50,39,0.9166666666666666,1.0,0.8333333333333334,0.4027777777777778,0.6779312288401997,0.7309564383234833,0.7106838832375181
CONF-c03-m004-g080,CONF,03,4,80,36,0.6666666666666666,1.0,0.3333333333333333,0.4027777777777778,0.7070245365028935,0.7309564383234833,0.7491604419528735
CONF-c02-m005-g020,CONF,02,5,20,40,0.25,0.0,0.5,0.4166666666666667,0.5860405626158715,0.1906692611359628,0.42017302753783775
CONF-c02-m005-g050,CONF,02,5,50,40,0.0,0.0,0.0,0.4166666666666667,0.17459244531833648,0.1906692611359628,0.08698509603658816
CONF-c02-m005-g080,CONF,02,5,80,40,0.0,0.0,0.0,0.4166666666666667,0.07372126346399929,0.1906692611359628,0.029961964241340542
CONF-c03-m005-g020,CONF,03,5,20,31,0.0,0.0,0.0,0.4027777777777778,0.236944765045439,0.10348051024209629,0.034820639780239075
CONF-c03-m005-g050,CONF,03,5,50,36,0.0,0.0,0.0,0.4027777777777778,0.06849649023397911,0.10348051024209629,0.012057958523137107
CONF-c03-m005-g080,CONF,03,5,80,43,0.0,0.0,0.0,0.4027777777777778,0.017904697845990098,0.10348051024209629,0.0021075228870143987
