state_id,cohort,candidate,matrix_id,landmark,mass,previous_growth_steps,cumulative_growth_steps,q_all,q_half_A,q_half_B,prediction_beta_only,prediction_h10,prediction_h10_beta,prediction_h10_duplicate_corrected,prediction_h10_state,prediction_h10_state_beta,prediction_h10_state_beta_interaction,prediction_h8,prediction_ridge_h10,prediction_ridge_h10_duplicate,prediction_state_only,prediction_legacy_prior,prediction_legacy_h9,prediction_legacy_beta,prediction_legacy_full
MECHCONF-c03-m031-g035,MECHCONF,03,31,35,43,27,1033,0.609375,0.5625,0.65625,0.31418801358720866,0.35356700669540503,0.38756121829262896,0.35356686370849383,0.26577045807480193,0.296763763389593,0.2861764713205824,0.4049203180799564,0.35278893152540824,0.3527689799214896,0.17802903951456991,0.38684375,0.403758231156248,0.31931427026431936,0.30271524621885837
MECHCONF-c03-m031-g050,MECHCONF,03,31,50,43,19,1492,0.15625,0.1875,0.125,0.31418801358720866,0.1729490355029558,0.1991345600565645,0.1729489467903213,0.07565268353565961,0.08931585418939968,0.23877907609878893,0.19744654591388733,0.17322879497150215,0.1732177057365631,0.06904520435693366,0.38684375,0.1976758883322377,0.31931427026431936,0.2696543942013579
MECHCONF-c03-m031-g065,MECHCONF,03,31,65,36,15,1923,0.390625,0.4375,0.34375,0.31418801358720866,0.3635761328351869,0.3829973812901549,0.3635762845123476,0.3739346038052606,0.39958001860268344,0.33852176951672447,0.48024065494950663,0.36940896627516906,0.3692946923921636,0.4011667529182984,0.38684375,0.48668872939176533,0.31931427026431936,0.43049235856250073
MECHCONF-c03-m031-g080,MECHCONF,03,31,80,39,24,2562,0.171875,0.15625,0.1875,0.31418801358720866,0.38967375874315213,0.41768252901281644,0.3896735672270284,0.42992561416868674,0.45217001585299355,0.3274935449232195,0.4573512305689136,0.3903701289830347,0.3901908141311209,0.46288999090471233,0.38684375,0.4576689284126193,0.31931427026431936,0.39526355039217936
MECHCONF-c02-m032-g020,MECHCONF,02,32,20,40,65,981,0.6875,0.625,0.75,0.232665085221078,0.3435357565211487,0.4587253211629996,0.34353585487975613,0.27177936627336097,0.40046306084592126,0.4306425738594536,0.26023110008712014,0.3446823954161939,0.3447328776815079,0.17832693263854976,0.34825,0.2612217936778437,0.18025351035173517,0.3594234711127994
MECHCONF-c02-m032-g035,MECHCONF,02,32,35,40,74,1683,0.71875,0.71875,0.71875,0.232665085221078,0.4997986343636211,0.6206273226121314,0.4997986374396931,0.4417028609251959,0.5798791682009543,0.5280403946215805,0.4152124550379027,0.49908742195716327,0.49914476089052545,0.52226118574788,0.34825,0.4146214098654519,0.18025351035173517,0.4473207033532632
MECHCONF-c02-m032-g050,MECHCONF,02,32,50,40,67,2583,0.578125,0.65625,0.5,0.232665085221078,0.4914782571145281,0.612947005681001,0.4914783776176996,0.5277478809376859,0.6623845086416307,0.41164112906210276,0.4060557750187311,0.4926058962705196,0.4926504271809293,0.5619698071463096,0.34825,0.4067900909233019,0.18025351035173517,0.5127581521564859
MECHCONF-c02-m032-g065,MECHCONF,02,32,65,40,55,3379,0.59375,0.46875,0.71875,0.232665085221078,0.2093384953523901,0.3146906869874355,0.20933852458273935,0.21743028223955344,0.3376270569248687,0.3489033753150328,0.14333512811565743,0.20914180854907805,0.20919950191552067,0.22577011598267682,0.34825,0.14371316614532875,0.18025351035173517,0.3039733785907145
MECHCONF-c02-m032-g080,MECHCONF,02,32,80,40,72,4333,0.578125,0.625,0.53125,0.232665085221078,0.5324753436322376,0.6586371767374781,0.5324753733540832,0.5427817754066236,0.6832349445393346,0.6615984521480786,0.3958292409454194,0.5299816165023962,0.5299892982593235,0.4387259574431378,0.34825,0.3949974621041043,0.18025351035173517,0.555348228044098
MECHCONF-c03-m032-g020,MECHCONF,03,32,20,45,41,998,0.734375,0.6875,0.78125,0.2642635543202795,0.6619508352934882,0.7319508571620325,0.6619509351037106,0.6712881150324959,0.7371739670593579,0.692873142229281,0.682248763339599,0.6629659520437037,0.663006024999945,0.5944182419765996,0.38684375,0.6831702569938262,0.20652724830858887,0.738806390905795
MECHCONF-c03-m032-g035,MECHCONF,03,32,35,41,21,1711,0.296875,0.34375,0.25,0.2642635543202795,0.49613375195190645,0.5885326682222838,0.4961337972802742,0.5083256120111326,0.601970228107982,0.05381677488833294,0.5238696780089707,0.4974710394319679,0.4975501795804944,0.33641501100516036,0.38684375,0.525905011419325,0.20652724830858887,0.07793367794439719
MECHCONF-c03-m032-g050,MECHCONF,03,32,50,43,86,2342,0.609375,0.5625,0.65625,0.2642635543202795,0.8742596866647026,0.9122852946681427,0.8742596279799782,0.8091824321531116,0.866588564049495,0.7761539994822371,0.8256261199165353,0.8734136019121554,0.8733689639155382,0.6769103019434735,0.38684375,0.8237920756933957,0.20652724830858887,0.8008251801719972
MECHCONF-c03-m032-g065,MECHCONF,03,32,65,34,34,3010,0.5625,0.5625,0.5625,0.2642635543202795,0.6307793373952529,0.7272935471003733,0.6307793080641639,0.6758880498800813,0.7614380443763051,0.4735147356756472,0.5936600721383014,0.6282609503907184,0.6283218726686286,0.5344542521462244,0.38684375,0.5916628906066386,0.20652724830858887,0.6812405400045936
MECHCONF-c03-m032-g080,MECHCONF,03,32,80,48,66,3510,0.65625,0.5625,0.75,0.2642635543202795,0.5248813947429672,0.6483529544674227,0.5248813099983308,0.523548879061204,0.6380941162286844,0.5128247706193377,0.38408471350252416,0.5247671423206057,0.5247638595139954,0.42313430427832727,0.38684375,0.38375893057443955,0.20652724830858887,0.6066318720830228
MECHCONF-c02-m033-g020,MECHCONF,02,33,20,40,12,573,0.125,0.09375,0.15625,0.1896324539329604,0.1372880643870738,0.1316048551198655,0.13728811503875601,0.09205830486015162,0.08997395965011896,0.04191267184482978,0.17369711075900002,0.13825416927016687,0.1382951472444072,0.0658565620432592,0.34825,0.17460856538746503,0.20422083951756276,0.024185064728574054
MECHCONF-c02-m033-g035,MECHCONF,02,33,35,40,9,1013,0.109375,0.09375,0.125,0.1896324539329604,0.08942608401095171,0.08547535557121158,0.08942609113072722,0.0974876270310478,0.09637237923204886,0.040639200814005176,0.11912038970181003,0.08962305448974016,0.0896417666147836,0.1429367852421938,0.34825,0.11940292358341344,0.20422083951756276,0.044908578013123
MECHCONF-c02-m033-g050,MECHCONF,02,33,50,40,17,1528,0.25,0.1875,0.3125,0.1896324539329604,0.23650234687213034,0.21355885382857318,0.23650247863338147,0.17728282664720296,0.16863212520374624,0.07748219381762178,0.32619701608065843,0.23909601436299094,0.23903985762756405,0.1439711650598852,0.34825,0.327674296196885,0.20422083951756276,0.06832780781522449
MECHCONF-c02-m033-g065,MECHCONF,02,33,65,40,10,1917,0.078125,0.09375,0.0625,0.1896324539329604,0.10480336855463168,0.09277102668230208,0.10480340333465692,0.07061974676252432,0.06494045746183373,0.1298796858449452,0.15506244425797291,0.10571211040506664,0.10566507916331401,0.06588816953635508,0.34825,0.15573877959514854,0.20422083951756276,0.12206665754059834
MECHCONF-c02-m033-g080,MECHCONF,02,33,80,40,11,2353,0.140625,0.09375,0.1875,0.1896324539329604,0.07522200193185685,0.06584949092088488,0.07522199942800761,0.04214179386434305,0.03807143712809865,0.11082674775433361,0.11436678793699276,0.07550456401018639,0.07545535082382838,0.044210743268649676,0.34825,0.11451107267981206,0.20422083951756276,0.08097771743190334
MECHCONF-c03-m033-g020,MECHCONF,03,33,20,37,11,574,0.28125,0.40625,0.15625,0.2349842191580748,0.1872805444595268,0.18097695055964003,0.18728064967201308,0.10667566156848388,0.10705588751551563,0.17767158829018415,0.1992179204294307,0.18794937146051005,0.18804116375680802,0.08034474801531735,0.38684375,0.20060543710461584,0.24250925724594152,0.18090702660355742
MECHCONF-c03-m033-g035,MECHCONF,03,33,35,38,40,1055,0.453125,0.40625,0.5,0.2349842191580748,0.30435225290762685,0.29611914534309114,0.30435223757557234,0.3015134449808967,0.3036341508971878,0.3754347831726546,0.2822502789443498,0.3035790059368873,0.3036014590704426,0.3323830185165389,0.38684375,0.2813737766494285,0.24250925724594152,0.3603685884030275
MECHCONF-c03-m033-g050,MECHCONF,03,33,50,45,23,1531,0.203125,0.15625,0.25,0.2349842191580748,0.14699376724059088,0.14322106084876296,0.14699378642186653,0.08387178532393089,0.0832135849485482,0.149778168527304,0.14725322754209078,0.14723667523440476,0.1472705696518117,0.08762362628060577,0.38684375,0.14757763331833068,0.24250925724594152,0.1353411919004428
MECHCONF-c03-m033-g065,MECHCONF,03,33,65,34,20,2072,0.4375,0.5,0.375,0.2349842191580748,0.15646201917585617,0.1513956216720694,0.1564620834509143,0.23318090472377556,0.22948439623983893,0.3277156066415519,0.1558532325250392,0.15653819375969572,0.15656133911089498,0.43777344755248826,0.38684375,0.156084072902758,0.24250925724594152,0.328224067498847
MECHCONF-c03-m033-g080,MECHCONF,03,33,80,42,37,2653,0.390625,0.46875,0.3125,0.2349842191580748,0.252403262338536,0.24539642639485254,0.25240348277413827,0.2729841422631578,0.27073558764229927,0.300302499655886,0.2350206349873437,0.2526935494191329,0.2527189567916598,0.517735811764099,0.38684375,0.23514729265161335,0.24250925724594152,0.3233344144117243
MECHCONF-c02-m034-g020,MECHCONF,02,34,20,40,34,1056,0.359375,0.28125,0.4375,0.4730766662956923,0.23365336606162598,0.20442258682224743,0.2336534268938909,0.23950175089802844,0.2249421996097513,0.1854108204927882,0.22575271433859545,0.23474412040915602,0.23482520580011584,0.2089116852853092,0.34825,0.22677640275214198,0.44425896190218295,0.22490921382598572
MECHCONF-c02-m034-g035,MECHCONF,02,34,35,40,33,1843,0.171875,0.15625,0.1875,0.4730766662956923,0.2865727186798608,0.2519224875992683,0.2865728370056353,0.23485396266240124,0.22141001744462127,0.3102202515592121,0.2837028224967427,0.2885091270403429,0.2885846932657059,0.14350373378676956,0.34825,0.2851970671444069,0.44425896190218295,0.3313630963652122
MECHCONF-c02-m034-g050,MECHCONF,02,34,50,40,24,2506,0.078125,0.09375,0.0625,0.4730766662956923,0.18793993357343025,0.1661874348982677,0.1879399757159074,0.20657805532405066,0.1965494502051722,0.14284298446841504,0.19431766456558452,0.18841527216540227,0.18849124492888494,0.2225850024984995,0.34825,0.19492732627014384,0.44425896190218295,0.1405949522336963
MECHCONF-c02-m034-g065,MECHCONF,02,34,65,40,64,3139,0.34375,0.28125,0.40625,0.4730766662956923,0.31532466821111554,0.29005784132555384,0.315324617604378,0.34806741210775727,0.33727958268939434,0.4518671377581499,0.2429348348720571,0.3141703895725843,0.3141948399854052,0.45909434635619634,0.34825,0.24252846378774157,0.44425896190218295,0.4109420980810423
MECHCONF-c02-m034-g080,MECHCONF,02,34,80,40,46,3915,0.265625,0.28125,0.25,0.4730766662956923,0.16256135041894576,0.15163374810118996,0.16256127767728826,0.2493138447289769,0.24155069714673305,0.22718160071873403,0.12911353855387162,0.16102642182781138,0.16107619039857157,0.4860041450357902,0.34825,0.1286105765048846,0.44425896190218295,0.2335875215452139
MECHCONF-c03-m034-g020,MECHCONF,03,34,20,44,27,809,0.265625,0.21875,0.3125,0.4639785228966928,0.4070026408939531,0.3364590709898365,0.407002671119055,0.364197339806973,0.3200558127941173,0.19909878669000747,0.44343106598097304,0.4090433008701491,0.40908797009696857,0.23526879364842157,0.38684375,0.44569937097326334,0.43254059238129894,0.31800939696577474
MECHCONF-c03-m034-g035,MECHCONF,03,34,35,32,72,1423,0.765625,0.84375,0.6875,0.4639785228966928,0.7694519794119223,0.7133931256582928,0.7694511988020927,0.7483762430276957,0.7056609334420229,0.776499675214529,0.7255470132208612,0.7595523508623626,0.7595065149128785,0.6890190159445302,0.38684375,0.7131499337642779,0.43254059238129894,0.7564113415084494
MECHCONF-c03-m034-g050,MECHCONF,03,34,50,41,32,2151,0.4375,0.375,0.5,0.4639785228966928,0.4022018064415806,0.3516034611477978,0.402201659783264,0.396642472227684,0.36676171413358727,0.421811828633216,0.3801500425416129,0.4014443417003347,0.40147946690300756,0.26294142990437164,0.38684375,0.37965737342738254,0.43254059238129894,0.4846698991599702
MECHCONF-c03-m034-g065,MECHCONF,03,34,65,44,71,2832,0.328125,0.25,0.40625,0.4639785228966928,0.5391827934536824,0.5029104380227397,0.5391827559778503,0.5377023474753967,0.5082860485617141,0.39337881867112906,0.394584912818775,0.5389646578793069,0.5389640824618153,0.4600445343829364,0.38684375,0.3940011970623017,0.43254059238129894,0.41246641185375155
MECHCONF-c03-m034-g080,MECHCONF,03,34,80,42,45,3412,0.703125,0.8125,0.59375,0.4639785228966928,0.6977519899407327,0.6526219816814798,0.6977519698122905,0.6218057101088759,0.591742493747672,0.6463629435042353,0.6624297350690598,0.6952775422157513,0.6952843186121481,0.4610524139612367,0.38684375,0.659882771081445,0.43254059238129894,0.6447674828459046
MECHCONF-c02-m035-g020,MECHCONF,02,35,20,40,37,926,0.421875,0.4375,0.40625,0.25901370238239846,0.4135418867705481,0.354356525463937,0.41354206697494256,0.3854382059151385,0.33283576062293646,0.3772371506893957,0.4391421941861764,0.41594635609314023,0.41604735589653496,0.35424960343279693,0.34825,0.4404343945772218,0.28630190805136957,0.35163756488941667
MECHCONF-c02-m035-g035,MECHCONF,02,35,35,40,34,1634,0.515625,0.4375,0.59375,0.25901370238239846,0.3648651003328835,0.30782813455545865,0.36486527200478397,0.4350091345377809,0.37157159702987924,0.3071708052008801,0.3879516610654288,0.36746515466361396,0.3675255785430875,0.4611671454510159,0.34825,0.38951565307485797,0.28630190805136957,0.3924622846035933
MECHCONF-c02-m035-g050,MECHCONF,02,35,50,40,38,2424,0.390625,0.46875,0.3125,0.25901370238239846,0.45532745244789957,0.3948914687127974,0.45532750645537506,0.5116279614825934,0.4471151075893463,0.4896446883521407,0.46809100569741713,0.4537125296746734,0.4537571752445411,0.5278888728991447,0.34825,0.4671231606618928,0.28630190805136957,0.4407596651380027
MECHCONF-c02-m035-g065,MECHCONF,02,35,65,40,47,3172,0.75,0.6875,0.8125,0.25901370238239846,0.526540147238702,0.46919323642045085,0.5265402441975066,0.544434903628788,0.4785488241183658,0.5254951517804831,0.5378341576957986,0.5276453043427453,0.5276873966638816,0.6224396309153528,0.34825,0.5379399643609158,0.28630190805136957,0.5214116831812468
MECHCONF-c02-m035-g080,MECHCONF,02,35,80,40,54,3893,0.578125,0.53125,0.625,0.25901370238239846,0.45287892230292265,0.3981117240465418,0.4528790516833286,0.5395957627564962,0.4741835714198819,0.49546239544200027,0.41347227827156474,0.45480679262113005,0.4547771897378932,0.5764921004107811,0.34825,0.41452794337035087,0.28630190805136957,0.4610980358560067
MECHCONF-c03-m035-g020,MECHCONF,03,35,20,40,39,827,0.53125,0.5625,0.5,0.3079457823885474,0.6204963693254836,0.5682120587735039,0.620496661253153,0.5939078764955906,0.5425794216592722,0.6312593147179406,0.6246941369824343,0.6201451362189289,0.6202553932322208,0.5760540164025028,0.38684375,0.6246545626276417,0.3366121133871596,0.6067847460571382
MECHCONF-c03-m035-g035,MECHCONF,03,35,35,37,31,1377,0.328125,0.40625,0.25,0.3079457823885474,0.3545399309688581,0.31932647055493746,0.3545398697888345,0.3400829395443092,0.3040928752494048,0.40369708043407176,0.3342589689546169,0.35310674181164503,0.3531745387952419,0.26192417763912695,0.38684375,0.3331943063345215,0.3366121133871596,0.34707836658759456
MECHCONF-c03-m035-g050,MECHCONF,03,35,50,40,32,1991,0.53125,0.40625,0.65625,0.3079457823885474,0.4658181079110569,0.4263600679556832,0.46581813536593036,0.4546903789866894,0.41252171309707764,0.505222057020937,0.45214993166005996,0.4634757239702275,0.4635554830684562,0.38381629742371615,0.38684375,0.4501774217624948,0.3366121133871596,0.4453831047140819
MECHCONF-c03-m035-g065,MECHCONF,03,35,65,43,20,2507,0.578125,0.59375,0.5625,0.3079457823885474,0.40100726163690975,0.36217151467424136,0.4010074501523042,0.4848916093970293,0.4331617052462803,0.5273613051163877,0.4149276972602994,0.3989027498219522,0.3990283712480145,0.5939402064657008,0.38684375,0.4134417503637682,0.3366121133871596,0.4676144798569645
MECHCONF-c03-m035-g080,MECHCONF,03,35,80,41,53,2994,0.875,0.8125,0.9375,0.3079457823885474,0.6860636728106656,0.6396059553143588,0.6860636996251379,0.6660718248189702,0.6116956868807125,0.695858948750327,0.6650268358472833,0.6858624312714716,0.6857631436590363,0.6544094420833085,0.38684375,0.6644038277501315,0.3366121133871596,0.654193031290107
MECHCONF-c02-m036-g020,MECHCONF,02,36,20,40,89,1197,0.78125,0.78125,0.78125,0.38064935040833114,0.8131899413407425,0.8034234312119306,0.813189694674952,0.776933123848623,0.7638178542480779,0.7375228060635566,0.7381463411873485,0.80639062847675,0.8063301716982907,0.6019856985387294,0.34825,0.7330758132059155,0.42666849627863335,0.7496162416163915
MECHCONF-c02-m036-g035,MECHCONF,02,36,35,40,66,2203,0.765625,0.6875,0.84375,0.38064935040833114,0.7632866689579674,0.7535119491767865,0.7632865139598817,0.7772879363372958,0.7644568680415655,0.8303323141134143,0.7287073752633012,0.7591329236825635,0.7591315676490351,0.658048682994158,0.34825,0.7264957854268325,0.42666849627863335,0.8201895925741189
MECHCONF-c02-m036-g050,MECHCONF,02,36,50,40,46,3094,0.484375,0.46875,0.5,0.38064935040833114,0.6852579602753258,0.6774293253529243,0.6852578853063697,0.6922483210374263,0.6796025272469179,0.6701579245244066,0.688025011027773,0.6836885686245643,0.6837200252093878,0.4954769626717291,0.34825,0.6869535796392775,0.42666849627863335,0.6709358625222036
MECHCONF-c02-m036-g065,MECHCONF,02,36,65,40,61,3937,0.84375,0.875,0.8125,0.38064935040833114,0.8114109189191597,0.8110838176779666,0.8114106163938529,0.7789800033189224,0.7775042244218187,0.8184073954613564,0.7913744206008775,0.8039299504660861,0.8039663191288298,0.6793313023531116,0.34825,0.7867402082765437,0.42666849627863335,0.7818334964914597
MECHCONF-c02-m036-g080,MECHCONF,02,36,80,40,35,4931,0.609375,0.625,0.59375,0.38064935040833114,0.6497223575985507,0.6579260915405951,0.6497223377668025,0.6988502551788267,0.6970461113716726,0.6586983186210327,0.6502005705797838,0.6477968414255313,0.6479160268726654,0.5611733611375682,0.34825,0.6491277961482964,0.42666849627863335,0.6174924404407033
MECHCONF-c03-m036-g020,MECHCONF,03,36,20,36,54,1197,0.828125,0.8125,0.84375,0.3935776808213773,0.782812851408724,0.7295382295679449,0.7828131314696224,0.7685235226918145,0.7174279673155283,0.8097618426601108,0.7942517841534857,0.789682253824074,0.7896529408017997,0.5943863498952714,0.38684375,0.8008986463682786,0.43347615753959423,0.7976510291218519
MECHCONF-c03-m036-g035,MECHCONF,03,36,35,37,63,1974,0.75,0.65625,0.84375,0.3935776808213773,0.8066731767242283,0.7764952756531731,0.8066731239461933,0.7642052624018806,0.7282095692952236,0.7818591495052556,0.7636610767085906,0.8057612981123659,0.8057629019783252,0.5316020802395256,0.38684375,0.7623103948528733,0.43347615753959423,0.7486645339314296
MECHCONF-c03-m036-g050,MECHCONF,03,36,50,35,26,2676,0.546875,0.5,0.59375,0.3935776808213773,0.5122224339240664,0.4832855221343543,0.5122228113858913,0.42630836974561553,0.3992740363183532,0.35040907168768254,0.4429662911259013,0.5152021962104173,0.5153865767131145,0.1704624184383635,0.38684375,0.44768455404592755,0.43347615753959423,0.2768106315125859
MECHCONF-c03-m036-g065,MECHCONF,03,36,65,38,24,3368,0.734375,0.65625,0.8125,0.3935776808213773,0.8082268718852084,0.7857702723945748,0.8082270284875652,0.7391176029263398,0.710919685313548,0.800456731460885,0.8042432015555333,0.8054382455256641,0.8055717003315842,0.5144477359989335,0.38684375,0.8022410176226583,0.43347615753959423,0.7618643688847132
MECHCONF-c03-m036-g080,MECHCONF,03,36,80,39,46,4217,0.5625,0.59375,0.53125,0.3935776808213773,0.6998334345341183,0.6936482114266391,0.6998338056516151,0.6667838785710867,0.6506534574901846,0.5090798817540564,0.5573709501182104,0.7018799473405074,0.7020357780888823,0.3790344490390597,0.38684375,0.5615589008747426,0.43347615753959423,0.49050529183673097
MECHCONF-c02-m037-g020,MECHCONF,02,37,20,40,35,838,0.484375,0.4375,0.53125,0.3605276954948655,0.3824678198496771,0.37124589257397583,0.38246787322685954,0.301141962142809,0.28718027691031894,0.22561334102432568,0.40244828588009973,0.38073673426663474,0.3808246384470443,0.2364111949935098,0.34825,0.4014980365628101,0.350339238293143,0.23475299321979462
MECHCONF-c02-m037-g035,MECHCONF,02,37,35,40,68,1605,0.375,0.40625,0.34375,0.3605276954948655,0.3020100058208325,0.3048520263543102,0.30201008115292005,0.34737134329484365,0.3323121978437639,0.2650786904010305,0.21420577369474597,0.3027765628981574,0.3027918531234608,0.38767591371058024,0.34825,0.21497976420064926,0.350339238293143,0.2993407171242106
MECHCONF-c02-m037-g050,MECHCONF,02,37,50,40,46,2407,0.328125,0.34375,0.3125,0.3605276954948655,0.524885873783719,0.5163111969598951,0.5248860372947769,0.5032644637272695,0.481991354448702,0.4031506852981455,0.5378671536759819,0.5268557464896608,0.526911465675423,0.5216373441076146,0.34825,0.5385606212689287,0.350339238293143,0.4548473226990306
MECHCONF-c02-m037-g065,MECHCONF,02,37,65,40,23,2956,0.171875,0.15625,0.1875,0.3605276954948655,0.22295187106234185,0.21627384263760024,0.22295199175119382,0.16632802560058765,0.1551083673081731,0.09957921965223998,0.2468170535024703,0.2246422093337562,0.2246699838289469,0.10950470927989488,0.34825,0.2480648092060083,0.350339238293143,0.10842302010641211
MECHCONF-c02-m037-g080,MECHCONF,02,37,80,40,85,3789,0.234375,0.3125,0.15625,0.3605276954948655,0.6007211896888629,0.5959132830320601,0.6007213410801708,0.6178974955094806,0.5908238482210054,0.46761568420411326,0.4782701244995281,0.6029512231806441,0.6028305864734629,0.5885669918974867,0.34825,0.47954927743388187,0.350339238293143,0.5033392064067727
MECHCONF-c03-m037-g020,MECHCONF,03,37,20,39,58,841,0.609375,0.65625,0.5625,0.4233930497556574,0.6269034001428606,0.6102621443089886,0.6269033841980102,0.6347883446763838,0.6097864096898944,0.6286592975790719,0.5891292531096962,0.6255581358105172,0.625574481503182,0.5870603582552596,0.38684375,0.587188330613458,0.41781560359901787,0.6384171270345033
MECHCONF-c03-m037-g035,MECHCONF,03,37,35,42,35,1446,0.375,0.3125,0.4375,0.4233930497556574,0.3308707969960003,0.3295673034635567,0.3308709474385933,0.37728219563053267,0.3657283935107256,0.3948096549362194,0.29156955994180317,0.33019559095359224,0.33033705746394654,0.39523881398088206,0.38684375,0.29134459119608475,0.41781560359901787,0.39342203647995083
MECHCONF-c03-m037-g050,MECHCONF,03,37,50,43,61,2105,0.375,0.3125,0.4375,0.4233930497556574,0.5121199584187843,0.5142023229885281,0.5121200209844569,0.5650068943696733,0.5560644072804408,0.37619686963941595,0.4045422007345145,0.5134166510825134,0.5134241975738194,0.49957047320125525,0.38684375,0.4057709379975414,0.41781560359901787,0.4837665291030566
MECHCONF-c03-m037-g065,MECHCONF,03,37,65,34,38,2869,0.46875,0.5,0.4375,0.4233930497556574,0.6404946179648853,0.6396545838123116,0.6404950746357722,0.6278122842909816,0.6212752324569459,0.5212809639588151,0.5775699517108692,0.6416273622194717,0.6417388616437893,0.5563374998265973,0.38684375,0.5799914060387714,0.41781560359901787,0.5720127669798503
MECHCONF-c03-m037-g080,MECHCONF,03,37,80,38,38,3412,0.25,0.25,0.25,0.4233930497556574,0.7058631150349731,0.7024822284921215,0.7058635765284533,0.6464790779941977,0.640503163311474,0.4809875157339452,0.6876086923342515,0.7093149214468736,0.7093878399719398,0.566826227503198,0.38684375,0.6921664531327664,0.41781560359901787,0.5191434967406249
MECHCONF-c02-m038-g020,MECHCONF,02,38,20,40,34,931,0.78125,0.78125,0.78125,0.49181723456399984,0.4523191516527038,0.45261759317024836,0.45231917055048115,0.5623075187334374,0.5626507753692188,0.5574350136326675,0.49091818614912053,0.45058332702987924,0.4506627840689853,0.6283746376199246,0.34825,0.48978440087723335,0.4658856873940786,0.5502375426578322
MECHCONF-c02-m038-g035,MECHCONF,02,38,35,40,55,1600,0.6875,0.75,0.625,0.49181723456399984,0.5269443585522088,0.5273562983538681,0.5269443610065658,0.5811430593886485,0.5852589837001553,0.4694656607400467,0.502817462966008,0.5252533161875115,0.5252347901374074,0.5561523359026208,0.34825,0.5017619797044021,0.4658856873940786,0.4969562039958703
MECHCONF-c02-m038-g050,MECHCONF,02,38,50,40,41,2279,0.828125,0.84375,0.8125,0.49181723456399984,0.5365712678002846,0.5333093818240362,0.5365712777587203,0.5518531468571436,0.5554147158339312,0.5450801479978031,0.5707158284950128,0.5348924864639043,0.534886181200176,0.536655888323879,0.34825,0.5693437276512329,0.4658856873940786,0.5337741706857567
MECHCONF-c02-m038-g065,MECHCONF,02,38,65,40,42,3009,0.484375,0.59375,0.375,0.49181723456399984,0.6077105267550705,0.6009249379444497,0.6077101123327688,0.5782340685583001,0.5793132933084868,0.533920073175732,0.6477259933405944,0.5970175766282707,0.5969831756980499,0.5194571703920952,0.34825,0.6416945686601654,0.4658856873940786,0.5741099315154603
MECHCONF-c02-m038-g080,MECHCONF,02,38,80,40,47,3707,0.828125,0.8125,0.84375,0.49181723456399984,0.7943214313188394,0.7843474919941112,0.794321448806389,0.6553264794079697,0.6516585294651908,0.6449382052888449,0.8434816863826937,0.7937813297284315,0.7937379240219022,0.5611733611375682,0.34825,0.84282313774642,0.4658856873940786,0.7060017988974535
MECHCONF-c03-m038-g020,MECHCONF,03,38,20,40,37,696,0.953125,0.9375,0.96875,0.5182190374110839,0.7295193977543303,0.7262807852377914,0.7295200412326732,0.6499584998273803,0.6627154824410141,0.8110226326414084,0.783727785455726,0.7354265235506454,0.7355028931338113,0.6948111866629036,0.38684375,0.7891950096586183,0.5025258902937534,0.7638008475788742
MECHCONF-c03-m038-g035,MECHCONF,03,38,35,37,25,1248,0.75,0.65625,0.84375,0.5182190374110839,0.6026653808238496,0.5967689516353294,0.6026655958170142,0.5503398989128155,0.5669685761069534,0.5556607406589438,0.6783622415679543,0.605612678060419,0.6055814991813921,0.4450055622406702,0.38684375,0.6811743621319739,0.5025258902937534,0.5979974026393193
MECHCONF-c03-m038-g050,MECHCONF,03,38,50,34,29,1828,0.65625,0.5625,0.75,0.5182190374110839,0.7441666730678432,0.7353499631144654,0.7441668915402745,0.6931594449885423,0.7013186527730068,0.7286661258501966,0.8245056375446557,0.748338558399383,0.7482697892831778,0.5837376629636447,0.38684375,0.8276645377607691,0.5025258902937534,0.7128330748651344
MECHCONF-c03-m038-g065,MECHCONF,03,38,65,45,32,2391,0.640625,0.65625,0.625,0.5182190374110839,0.5226164771095605,0.5269453415317595,0.5226162727599293,0.5535586538146597,0.5696209018217273,0.5847761618781727,0.5808135901357934,0.5245301002683652,0.5243770973684125,0.43555981287628015,0.38684375,0.5821620999676931,0.5025258902937534,0.652675449283307
MECHCONF-c03-m038-g080,MECHCONF,03,38,80,41,30,2864,0.609375,0.6875,0.53125,0.5182190374110839,0.603158755276274,0.6014828064726991,0.6031583332126289,0.6135644642040712,0.6230721948466922,0.648842961195097,0.685809875475952,0.6018586575173287,0.6016372017827551,0.44776643367660857,0.38684375,0.6837846899947188,0.5025258902937534,0.7033419977519252
MECHCONF-c02-m039-g020,MECHCONF,02,39,20,40,6,482,0.0,0.0,0.0,0.06727993227878434,0.1381534665386968,0.17201941657059963,0.13815352958631788,0.15291736873912415,0.18826924363828768,0.06831182814041463,0.19216203646055072,0.13895591380050193,0.13901712702551586,0.20384280291328083,0.34825,0.19286838657355868,0.07381620162769989,0.0746062229209137
MECHCONF-c02-m039-g035,MECHCONF,02,39,35,40,15,883,0.03125,0.0,0.0625,0.06727993227878434,0.09955310700132794,0.12459188175169802,0.09955311471572276,0.06208090704131641,0.07717220077794883,0.12204758617523577,0.12882134219332197,0.09965698286781208,0.09967259983222537,0.06373273553757695,0.34825,0.12896916914050802,0.07381620162769989,0.09651553087509797
