state_id,candidate,matrix_id,landmark,arm,remove_type,add_type,predicted_probability,predicted_shift_from_noop,is_noop,is_beta_surgery
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g035,02,0,35,MODEL_UP,25,64,0.2674730513051442,0.07665975074048459,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g035,02,0,35,MODEL_DOWN,80,25,0.14964417515098186,-0.04116912541367776,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g035,02,0,35,RANDOM,99,9,0.1940296281881443,0.0032163276234846716,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g035,02,0,35,NOOP,-1,-1,0.19081330056465962,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g065,02,0,65,MODEL_UP,71,73,0.4253363664931543,0.07926437175258277,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g065,02,0,65,MODEL_DOWN,74,25,0.27427422594573203,-0.07179776879483951,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g065,02,0,65,RANDOM,61,28,0.38653870108280025,0.04046670634222871,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m000-g065,02,0,65,NOOP,-1,-1,0.34607199474057154,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g035,03,0,35,MODEL_UP,71,89,0.2548154809009228,0.07736527669564644,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g035,03,0,35,MODEL_DOWN,92,25,0.11165628036603882,-0.06579392383923756,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g035,03,0,35,RANDOM,80,50,0.1804696360411696,0.0030194318358932326,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g035,03,0,35,NOOP,-1,-1,0.17745020420527638,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g065,03,0,65,MODEL_UP,71,74,0.42893807685999835,0.06452558205895792,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g065,03,0,65,MODEL_DOWN,17,25,0.25729501027011686,-0.10711748453092357,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g065,03,0,65,RANDOM,50,40,0.3464622198884381,-0.017950274912602315,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m000-g065,03,0,65,NOOP,-1,-1,0.36441249480104043,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g035,02,1,35,MODEL_UP,14,28,0.5004298098942466,0.22181530386260878,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g035,02,1,35,MODEL_DOWN,24,41,0.2023303041793977,-0.07628420185224008,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g035,02,1,35,RANDOM,23,53,0.2895244672222221,0.010909961190584294,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g035,02,1,35,NOOP,-1,-1,0.2786145060316378,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g065,02,1,65,MODEL_UP,14,8,0.27067193727296096,0.11473104202315448,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g065,02,1,65,MODEL_DOWN,92,29,0.09549033977050125,-0.060450555479305224,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g065,02,1,65,RANDOM,56,4,0.17269183655224393,0.016750941302437455,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m001-g065,02,1,65,NOOP,-1,-1,0.15594089524980648,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g035,03,1,35,MODEL_UP,36,0,0.5780082443211362,0.03625235251787362,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g035,03,1,35,MODEL_DOWN,87,14,0.32962963959358793,-0.21212625220967463,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g035,03,1,35,RANDOM,20,46,0.48448465239621086,-0.0572712394070517,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g035,03,1,35,NOOP,-1,-1,0.5417558918032626,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g065,03,1,65,MODEL_UP,17,0,0.314245370996849,0.05841029629318517,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g065,03,1,65,MODEL_DOWN,77,14,0.14013689352880535,-0.1156981811748585,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g065,03,1,65,RANDOM,63,10,0.2690321506573116,0.013197075953647774,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m001-g065,03,1,65,NOOP,-1,-1,0.25583507470366385,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g035,02,2,35,MODEL_UP,46,38,0.343008377084928,0.14752703702692768,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g035,02,2,35,MODEL_DOWN,79,46,0.1564036075499019,-0.0390777325080984,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g035,02,2,35,RANDOM,45,29,0.20337108441738566,0.007889744359385359,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g035,02,2,35,NOOP,-1,-1,0.1954813400580003,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g065,02,2,65,MODEL_UP,72,62,0.3081884229747278,0.06297556364056142,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g065,02,2,65,MODEL_DOWN,74,15,0.18954583260882424,-0.055667026725342156,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g065,02,2,65,RANDOM,41,52,0.2715943398766885,0.026381480542522123,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c02-m002-g065,02,2,65,NOOP,-1,-1,0.2452128593341664,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m002-g035,03,2,35,MODEL_UP,60,95,0.6447302407454968,0.21729487737267794,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m002-g035,03,2,35,MODEL_DOWN,41,82,0.3380500910653543,-0.08938527230746457,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m002-g035,03,2,35,RANDOM,29,25,0.4316770647110034,0.004241701338184578,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m002-g035,03,2,35,NOOP,-1,-1,0.42743536337281884,0.0,True,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m002-g065,03,2,65,MODEL_UP,72,59,0.3083814700823549,0.03863823450218545,False,False
INTCR6_ZERO_SHOT_POS_A_M3_S4_V1-c03-m002-g065,03,2,65,MODEL_DOWN,41,82,0.1545285136262372,-0.11521472195393223,False,False
