substrate,rule,donor_id,donor_kind,intervention,fraction,transmitted_sites,transmitted_live,death_count,success_count,success_rate,observer_success_counts,observer_success_rates,n
eca,18,eca-18-15-63,switcher,dispersed,0.25,16,6,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,shuffled,0.25,16,5,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,density_random,0.25,16,6,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,one_interval,0.5,32,13,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,two_interval,0.5,32,12,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,dispersed,0.5,32,14,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,shuffled,0.5,32,14,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,density_random,0.5,32,12,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,one_interval,0.75,48,19,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,two_interval,0.75,48,19,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,dispersed,0.75,48,18,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,shuffled,0.75,48,17,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,18,eca-18-15-63,switcher,density_random,0.75,48,18,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,intact,1.0,64,24,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,ancestor,1.0,64,34,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,one_interval,0.25,16,8,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,two_interval,0.25,16,7,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,dispersed,0.25,16,4,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,shuffled,0.25,16,6,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,density_random,0.25,16,6,1,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,one_interval,0.5,32,18,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,two_interval,0.5,32,11,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,dispersed,0.5,32,13,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,shuffled,0.5,32,8,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,density_random,0.5,32,12,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,one_interval,0.75,48,21,1,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,two_interval,0.75,48,19,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,dispersed,0.75,48,18,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,shuffled,0.75,48,22,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-36,switcher,density_random,0.75,48,18,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,intact,1.0,64,12,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,ancestor,1.0,64,22,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,one_interval,0.25,16,2,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,two_interval,0.25,16,2,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,dispersed,0.25,16,3,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,shuffled,0.25,16,4,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,density_random,0.25,16,3,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,one_interval,0.5,32,7,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,two_interval,0.5,32,8,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,dispersed,0.5,32,3,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,shuffled,0.5,32,6,1,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,density_random,0.5,32,6,1,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,one_interval,0.75,48,9,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,two_interval,0.75,48,11,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,dispersed,0.75,48,10,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,shuffled,0.75,48,10,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-7-39,switcher,density_random,0.75,48,9,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,intact,1.0,64,26,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,ancestor,1.0,64,22,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,one_interval,0.25,16,6,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,two_interval,0.25,16,11,1,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,dispersed,0.25,16,6,1,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,shuffled,0.25,16,12,1,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,density_random,0.25,16,6,1,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,one_interval,0.5,32,14,1,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,two_interval,0.5,32,17,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,dispersed,0.5,32,11,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,shuffled,0.5,32,14,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,density_random,0.5,32,13,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,one_interval,0.75,48,23,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,two_interval,0.75,48,23,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,dispersed,0.75,48,21,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,shuffled,0.75,48,16,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-13-61,switcher,density_random,0.75,48,20,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,intact,1.0,64,28,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,ancestor,1.0,64,24,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,one_interval,0.25,16,5,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,two_interval,0.25,16,6,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,dispersed,0.25,16,4,0,4,1.0,"{""multiscale"": 0, ""primary"": 4, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 1.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,shuffled,0.25,16,5,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,density_random,0.25,16,7,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,one_interval,0.5,32,14,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,two_interval,0.5,32,9,1,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,dispersed,0.5,32,13,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,shuffled,0.5,32,14,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,density_random,0.5,32,14,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,one_interval,0.75,48,17,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,two_interval,0.75,48,17,1,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,dispersed,0.75,48,21,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,shuffled,0.75,48,21,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,22,eca-22-4-68,switcher,density_random,0.75,48,21,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,intact,1.0,64,37,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,ancestor,1.0,64,28,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,one_interval,0.25,16,12,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,two_interval,0.25,16,10,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,dispersed,0.25,16,9,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,shuffled,0.25,16,6,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,density_random,0.25,16,9,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,one_interval,0.5,32,21,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,two_interval,0.5,32,21,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,dispersed,0.5,32,18,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,shuffled,0.5,32,16,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,density_random,0.5,32,18,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,one_interval,0.75,48,28,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,two_interval,0.75,48,30,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,dispersed,0.75,48,25,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,shuffled,0.75,48,26,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-9-25,switcher,density_random,0.75,48,28,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,intact,1.0,64,30,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,ancestor,1.0,64,35,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,one_interval,0.25,16,6,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,two_interval,0.25,16,8,1,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,dispersed,0.25,16,6,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,shuffled,0.25,16,11,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,density_random,0.25,16,8,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,one_interval,0.5,32,16,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,two_interval,0.5,32,15,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,dispersed,0.5,32,15,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,shuffled,0.5,32,19,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,density_random,0.5,32,15,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,one_interval,0.75,48,24,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,two_interval,0.75,48,24,1,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,dispersed,0.75,48,22,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,shuffled,0.75,48,26,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-0-48,switcher,density_random,0.75,48,22,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,intact,1.0,64,31,0,3,0.75,"{""multiscale"": 0, ""primary"": 3, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.75, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,ancestor,1.0,64,33,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,one_interval,0.25,16,6,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,two_interval,0.25,16,9,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,dispersed,0.25,16,10,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,shuffled,0.25,16,9,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,density_random,0.25,16,8,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,one_interval,0.5,32,19,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,two_interval,0.5,32,16,0,2,0.5,"{""multiscale"": 0, ""primary"": 2, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.5, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,dispersed,0.5,32,17,0,1,0.25,"{""multiscale"": 0, ""primary"": 1, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.25, ""raw4"": 0.0}",4
eca,30,eca-30-8-120,switcher,shuffled,0.5,32,15,0,0,0.0,"{""multiscale"": 0, ""primary"": 0, ""raw4"": 0}","{""multiscale"": 0.0, ""primary"": 0.0, ""raw4"": 0.0}",4
