rule,pair_id,source_form,intervention,dose,geometry,operation,missing,missing_reason,morphology,outcomes,death_count
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,0.0625,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.71875, ""persistent_p_a"": 0.09375, ""persistent_p_b"": 0.65625, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.21875, ""p_b"": 0.6875, ""persistent_p_a"": 0.125, ""persistent_p_b"": 0.59375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.75, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.21875, ""p_b"": 0.6875}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,0.125,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.15625, ""p_b"": 0.65625, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.59375, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.21875, ""p_b"": 0.625, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.5625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.03125, ""p_b"": 0.8125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.25, ""p_b"": 0.625}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,0.25,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.40625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.09375, ""p_b"": 0.78125, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.75, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.75, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.71875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0625, ""p_b"": 0.875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.09375, ""p_b"": 0.8125}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.0625, ""p_b"": 0.90625, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.84375, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.09375, ""p_b"": 0.875, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.84375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0625, ""p_b"": 0.9375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.09375, ""p_b"": 0.90625}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,1.0,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.96875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.96875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.03125, ""p_b"": 0.9375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.9375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.0, ""p_b"": 0.9375}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,0.5,strip,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.8125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.78125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.75, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.6875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.1875, ""p_b"": 0.75}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,donor,0.5,two_lobe,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.84375, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.6875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.15625, ""p_b"": 0.75, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0625, ""p_b"": 0.8125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.125, ""p_b"": 0.71875}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,exact_random,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.8125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.71875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.71875, ""persistent_p_a"": 0.03125, ""persistent_p_b"": 0.65625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.03125, ""p_b"": 0.875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.125, ""p_b"": 0.71875}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,block_shuffle,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.40625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.21875, ""p_b"": 0.71875, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.6875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.28125, ""p_b"": 0.625, ""persistent_p_a"": 0.15625, ""persistent_p_b"": 0.59375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0625, ""p_b"": 0.8125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.28125, ""p_b"": 0.625}}}",0
31649,31649-0012-life-31649-2-586-life-31649-2-1090,B,unrelated,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.3125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.625, ""p_b"": 0.25, ""persistent_p_a"": 0.3125, ""persistent_p_b"": 0.1875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.59375, ""p_b"": 0.3125, ""persistent_p_a"": 0.5, ""persistent_p_b"": 0.1875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.5, ""p_b"": 0.25, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.0}, ""terminal2x2"": {""p_a"": 0.625, ""p_b"": 0.3125}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,morphology,0.5,square,identity,True,morphology_tolerance_not_reached,"{""component_cosine"": 0.9090909090909092, ""neighbor_error"": 0.2857142857142857, ""swaps"": 100000}",,
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,morphology,0.5,square,identity,True,morphology_tolerance_not_reached,"{""component_cosine"": 0.948683298050514, ""neighbor_error"": 0.0, ""swaps"": 100000}",,
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,0.0625,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.34375, ""p_b"": 0.4375, ""persistent_p_a"": 0.25, ""persistent_p_b"": 0.34375, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.3125, ""p_b"": 0.5, ""persistent_p_a"": 0.21875, ""persistent_p_b"": 0.34375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.375, ""p_b"": 0.46875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.71875}, ""terminal2x2"": {""p_a"": 0.28125, ""p_b"": 0.53125}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,0.125,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.25, ""p_b"": 0.65625, ""persistent_p_a"": 0.15625, ""persistent_p_b"": 0.28125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.28125, ""p_b"": 0.59375, ""persistent_p_a"": 0.21875, ""persistent_p_b"": 0.4375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.40625, ""p_b"": 0.40625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.625}, ""terminal2x2"": {""p_a"": 0.28125, ""p_b"": 0.625}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,0.25,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.5, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.71875, ""p_b"": 0.125, ""persistent_p_a"": 0.6875, ""persistent_p_b"": 0.03125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.59375, ""p_b"": 0.125, ""persistent_p_a"": 0.53125, ""persistent_p_b"": 0.09375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.84375, ""p_b"": 0.09375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.59375}, ""terminal2x2"": {""p_a"": 0.625, ""p_b"": 0.15625}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 1.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.71875, ""p_b"": 0.15625, ""persistent_p_a"": 0.6875, ""persistent_p_b"": 0.03125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.71875, ""p_b"": 0.15625, ""persistent_p_a"": 0.6875, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.875, ""p_b"": 0.03125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.59375}, ""terminal2x2"": {""p_a"": 0.71875, ""p_b"": 0.125}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,1.0,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 1.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.875, ""p_b"": 0.0, ""persistent_p_a"": 0.78125, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.875, ""p_b"": 0.03125, ""persistent_p_a"": 0.78125, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.96875, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.03125, ""p_b"": 0.34375}, ""terminal2x2"": {""p_a"": 0.84375, ""p_b"": 0.03125}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,0.5,strip,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.34375, ""p_b"": 0.4375, ""persistent_p_a"": 0.25, ""persistent_p_b"": 0.125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.34375, ""p_b"": 0.4375, ""persistent_p_a"": 0.3125, ""persistent_p_b"": 0.21875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.40625, ""p_b"": 0.3125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.46875}, ""terminal2x2"": {""p_a"": 0.375, ""p_b"": 0.4375}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,donor,0.5,two_lobe,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.9375, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.65625, ""p_b"": 0.09375, ""persistent_p_a"": 0.59375, ""persistent_p_b"": 0.03125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.5625, ""p_b"": 0.125, ""persistent_p_a"": 0.53125, ""persistent_p_b"": 0.09375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.75, ""p_b"": 0.0625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.03125, ""p_b"": 0.4375}, ""terminal2x2"": {""p_a"": 0.5625, ""p_b"": 0.125}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,exact_random,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.84375, ""p_b"": 0.09375, ""persistent_p_a"": 0.71875, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.8125, ""p_b"": 0.0625, ""persistent_p_a"": 0.75, ""persistent_p_b"": 0.0625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.8125, ""p_b"": 0.0625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.03125, ""p_b"": 0.65625}, ""terminal2x2"": {""p_a"": 0.84375, ""p_b"": 0.09375}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,block_shuffle,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.21875, ""p_b"": 0.625, ""persistent_p_a"": 0.125, ""persistent_p_b"": 0.4375, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.28125, ""p_b"": 0.53125, ""persistent_p_a"": 0.125, ""persistent_p_b"": 0.4375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.21875, ""p_b"": 0.53125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.03125, ""p_b"": 0.46875}, ""terminal2x2"": {""p_a"": 0.28125, ""p_b"": 0.53125}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,A,unrelated,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.25, ""p_b"": 0.5, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.3125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.3125, ""p_b"": 0.4375, ""persistent_p_a"": 0.1875, ""persistent_p_b"": 0.40625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0625, ""p_b"": 0.625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.75}, ""terminal2x2"": {""p_a"": 0.3125, ""p_b"": 0.5}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,0.0625,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.5, ""p_b"": 0.375, ""persistent_p_a"": 0.40625, ""persistent_p_b"": 0.1875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.5, ""p_b"": 0.40625, ""persistent_p_a"": 0.4375, ""persistent_p_b"": 0.21875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.625, ""p_b"": 0.21875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.75}, ""terminal2x2"": {""p_a"": 0.53125, ""p_b"": 0.40625}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,0.125,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.6875, ""persistent_p_a"": 0.09375, ""persistent_p_b"": 0.5625, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.28125, ""p_b"": 0.59375, ""persistent_p_a"": 0.125, ""persistent_p_b"": 0.46875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.59375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.65625}, ""terminal2x2"": {""p_a"": 0.25, ""p_b"": 0.59375}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,0.25,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.15625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.6875, ""persistent_p_a"": 0.0625, ""persistent_p_b"": 0.6875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.25, ""p_b"": 0.71875, ""persistent_p_a"": 0.15625, ""persistent_p_b"": 0.65625, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.125, ""p_b"": 0.78125, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.625}, ""terminal2x2"": {""p_a"": 0.25, ""p_b"": 0.71875}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,0.5,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.59375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.71875, ""persistent_p_a"": 0.09375, ""persistent_p_b"": 0.46875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.15625, ""p_b"": 0.71875, ""persistent_p_a"": 0.09375, ""persistent_p_b"": 0.59375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.1875, ""p_b"": 0.625, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0, ""p_b"": 0.53125}, ""terminal2x2"": {""p_a"": 0.15625, ""p_b"": 0.71875}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,1.0,square,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.96875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.96875, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.96875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.03125, ""p_b"": 0.28125}, ""terminal2x2"": {""p_a"": 0.0, ""p_b"": 1.0}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,0.5,strip,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 1.0, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.03125, ""p_b"": 0.96875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.9375, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.96875, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.96875, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.9375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.25}, ""terminal2x2"": {""p_a"": 0.0, ""p_b"": 0.96875}}}",0
31649,31649-0013-life-31649-3-691-life-31649-3-627,B,donor,0.5,two_lobe,identity,False,,,"{""1"": {""n"": 32, ""p_a"": 0.0, ""p_b"": 0.34375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""12"": {""n"": 32, ""p_a"": 0.375, ""p_b"": 0.4375, ""persistent_p_a"": 0.15625, ""persistent_p_b"": 0.28125, ""survival"": 1.0, ""valid"": 32}, ""16"": {""n"": 32, ""p_a"": 0.4375, ""p_b"": 0.53125, ""persistent_p_a"": 0.1875, ""persistent_p_b"": 0.34375, ""survival"": 1.0, ""valid"": 32}, ""6"": {""n"": 32, ""p_a"": 0.375, ""p_b"": 0.4375, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 32}, ""auxiliary"": {""components"": {""p_a"": 0.0625, ""p_b"": 0.5}, ""terminal2x2"": {""p_a"": 0.40625, ""p_b"": 0.5625}}}",0
