candidate,matrix_id,setting_id,arm,n_futures,horizon,terminal8_f16,terminal8_f32,terminal8_f64,capture_any_f32,occupancy,origin_correct,carrier_origin_correct,final_target_h,final_other_h,extinction
02,161,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.20833333333333334,0.44900025261610904,0.6041666666666666,0.5625,0.4705994964294857,0.39685712810427803,0.0
02,161,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.041666666666666664,0.0,0.0,0.041666666666666664,0.4603430987646231,0.5,0.5416666666666666,0.38554531057281016,0.4405393773701412,0.0
02,174,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.4745921500297447,0.8541666666666666,0.625,0.48231250530460495,0.4317916210676527,0.0
02,174,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.4727600344651854,0.25,0.4375,0.44666079032240863,0.48757955794208946,0.0
02,174,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.5474836198390473,0.8125,0.6666666666666666,0.4895006118307768,0.44355495620505364,0.0
02,174,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.0,0.4906609919017513,0.1875,0.2708333333333333,0.3980728826452043,0.45229140773401494,0.0
02,178,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.6785317305121827,0.8541666666666666,0.7291666666666666,0.6596301741852693,0.1659350798982533,0.0
02,178,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.11806758844546006,0.1875,0.22916666666666666,0.17466471556378868,0.5847194527132579,0.0
02,178,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.6120423549634716,0.7083333333333334,0.625,0.5604443889889262,0.2729834689709952,0.0
02,178,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.20833333333333334,0.30695208536906765,0.14583333333333334,0.1875,0.15881631627697843,0.680665982715904,0.0
02,196,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.020833333333333332,0.020833333333333332,0.6045811619517413,0.5625,0.4791666666666667,0.5701890234771064,0.5513048328786504,0.0
02,196,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.5550293729481042,0.5,0.5208333333333334,0.6275802603301287,0.635995377226052,0.0
02,196,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.020833333333333332,0.0,0.6023147448653446,0.375,0.625,0.5508599406481848,0.5489249352885893,0.0
02,196,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.020833333333333332,0.0,0.08333333333333333,0.5957786314763637,0.5625,0.3541666666666667,0.5323279445822359,0.550479603319788,0.0
03,2,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.3099810085239529,0.3958333333333333,0.5,0.3023604476181722,0.4333255954441279,0.0
03,2,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.41676671906785073,0.75,0.5833333333333334,0.45207513695420926,0.2686154194432177,0.0
03,2,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.020833333333333332,0.32503009246114184,0.3333333333333333,0.375,0.32183254325780103,0.44552488224580183,0.0
03,2,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.0,0.42517001819109596,0.6875,0.625,0.47005281079544964,0.24539672884326968,0.0
03,10,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.020833333333333332,0.6855545098938105,0.8541666666666666,0.8541666666666666,0.6240642443085826,0.19194629009544104,0.0
03,10,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.18643974719873913,0.125,0.14583333333333334,0.17431255460690853,0.6531805002376215,0.0
03,10,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.6440797700298032,0.875,0.875,0.6771701813263996,0.20978781976542926,0.0
03,10,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.020833333333333332,0.041666666666666664,0.2760321789161289,0.25,0.2916666666666667,0.2786083083681189,0.5942764314745893,0.0
03,23,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.3914261391307421,0.5833333333333334,0.7083333333333334,0.35939294370807406,0.30566554823157016,0.0
03,23,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.23328588914560813,0.3958333333333333,0.375,0.2769612800669404,0.33659793655117237,0.0
03,23,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.3013071327330375,0.6458333333333334,0.6875,0.438643354074421,0.24700397982013786,0.0
03,23,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.125,0.3064814164788163,0.2916666666666667,0.2916666666666667,0.21989001715599973,0.3792148982396381,0.0
03,25,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.45351718071624886,0.6041666666666666,0.5208333333333334,0.42069410373663957,0.3631487720447984,0.0
03,25,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0625,0.0,0.020833333333333332,0.16666666666666666,0.41105902611757333,0.4375,0.5208333333333334,0.39898688237522867,0.43794278281120697,0.0
03,25,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.456768097515943,0.625,0.5833333333333334,0.4917437926396951,0.38447654275279164,0.0
03,25,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.020833333333333332,0.020833333333333332,0.25,0.3936979416041075,0.3125,0.4375,0.29196444208622013,0.4815687419390431,0.0
03,45,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0625,0.0,0.16666666666666666,0.5369520160526098,0.1875,0.125,0.4840415296550175,0.682721832654772,0.0
03,45,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.6973599701453056,0.7916666666666666,0.8125,0.6513929036769301,0.45009066684514104,0.0
03,45,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.041666666666666664,0.0,0.020833333333333332,0.20833333333333334,0.5262430917508273,0.1875,0.1875,0.5226509366924423,0.7087129585639627,0.0
03,45,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.0,0.7052312660884947,0.8125,0.9166666666666666,0.6873044038959085,0.46762598557878793,0.0
03,55,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.09365264801838336,0.125,0.10416666666666667,0.1163514892574186,0.5841812485855101,0.0
03,55,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.041666666666666664,0.0625,0.0,0.2708333333333333,0.5916562424358106,0.9375,0.9375,0.6237942408123937,0.048899356013521356,0.0
03,55,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.08316346541891381,0.125,0.125,0.14573207026936832,0.6159399957458204,0.0
03,55,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.020833333333333332,0.10416666666666667,0.0,0.375,0.6604382075922647,0.9375,0.9375,0.5590758067753027,0.07968564215116074,0.0
03,72,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.6875,0.6458333333333334,0.5625,0.9583333333333334,0.8566860781955287,0.7291666666666666,0.75,0.7199796430385192,0.22489080089716115,0.0
03,72,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.020833333333333332,0.0625,0.16903211591012438,0.2708333333333333,0.22916666666666666,0.20397041583366957,0.7311724403100653,0.0
03,72,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.041666666666666664,0.3333333333333333,0.5,0.4375,0.5129367045749941,0.75,0.8333333333333334,0.7384080318673947,0.2029370249940147,0.0
03,72,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.020833333333333332,0.0,0.020833333333333332,0.4583333333333333,0.3064426796796152,0.25,0.1875,0.19248060414788623,0.7470462203911542,0.0
03,112,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.020833333333333332,0.0,0.16666666666666666,0.3977764306656699,0.1875,0.041666666666666664,0.20671829690539356,0.6787478016771112,0.0
03,112,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.5171540097990346,0.7291666666666666,0.8958333333333334,0.5724800485813555,0.2846211303629616,0.0
03,112,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.020833333333333332,0.2841004840993802,0.3541666666666667,0.22916666666666666,0.3053933398062212,0.5085433014918017,0.0
03,112,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.041666666666666664,0.6042599292237637,0.5416666666666666,0.8333333333333334,0.4749352443863288,0.29812494738012535,0.0
03,148,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.34007396180256916,0.7083333333333334,0.3333333333333333,0.301953524840824,0.1391216348370701,0.0
03,148,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.234463022486442,0.4166666666666667,0.625,0.2241484995295225,0.2735652371192884,0.0
03,148,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.2729467896049819,0.5208333333333334,0.20833333333333334,0.22107841066284148,0.242197323757973,0.0
03,148,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.2871977760546829,0.4791666666666667,0.7291666666666666,0.2243424789498969,0.23719596589507977,0.0
03,159,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.041666666666666664,0.29024900881967935,0.4583333333333333,0.3125,0.2564697385975534,0.39019845043919194,0.0
03,159,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.041666666666666664,0.020833333333333332,0.40584275557540833,0.5833333333333334,0.6875,0.38389808369421613,0.25102196887889244,0.0
03,159,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.23508128335113,0.3333333333333333,0.2916666666666667,0.2435482880386591,0.43206276187503595,0.0
03,159,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.020833333333333332,0.041666666666666664,0.0,0.10416666666666667,0.46843771994317285,0.625,0.7083333333333334,0.3856328626939612,0.19674860446798173,0.0
03,161,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.125,0.041666666666666664,0.08333333333333333,0.5,0.4762467806424153,0.4375,0.4375,0.39556953418837176,0.5117313820202926,0.0
03,161,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.020833333333333332,0.0,0.0,0.020833333333333332,0.42539540645164625,0.5,0.4583333333333333,0.4146163805674134,0.5144381299946126,0.0
03,161,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.041666666666666664,0.041666666666666664,0.0,0.20833333333333334,0.3719457271758511,0.5625,0.6041666666666666,0.535080143789769,0.39230456034613786,0.0
03,161,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.020833333333333332,0.0,0.0,0.0625,0.4753751542512867,0.6666666666666666,0.6666666666666666,0.5868549037854355,0.3002256730935449,0.0
03,174,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.0,0.46750505156431094,0.7291666666666666,0.20833333333333334,0.4825579978075873,0.444183121473064,0.0
03,174,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.46046466102201733,0.1875,0.7291666666666666,0.3698345373925113,0.4392108249450079,0.0
03,174,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.49881816288734,0.7708333333333334,0.4166666666666667,0.43817380572531944,0.40138936511037704,0.0
03,174,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.0,0.46970831580857175,0.1875,0.6666666666666666,0.3994709461976511,0.44558136358501454,0.0
03,178,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.020833333333333332,0.6756226118616547,0.8333333333333334,0.6458333333333334,0.5944284485233554,0.19452215550024773,0.0
03,178,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.1415945807083489,0.16666666666666666,0.2916666666666667,0.13284843973783,0.6532705896535047,0.0
03,178,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.0,0.0,0.0,0.0,0.5338922795152348,0.7916666666666666,0.7291666666666666,0.6477329613017818,0.18409233940542644,0.0
03,178,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.0,0.2893956445644003,0.16666666666666666,0.25,0.1590698511602276,0.6448169458006553,0.0
03,196,k008_l01_u2p0_nominal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.3333333333333333,0.5894148912961761,0.6875,0.9375,0.576947776929999,0.24570348788748678,0.0
03,196,k008_l01_u2p0_nominal,state_a_carrier_b,48,64,0.0,0.0,0.0,0.0,0.23384500119199894,0.3333333333333333,0.14583333333333334,0.29776030728264063,0.6198437938479123,0.0
03,196,k008_l01_u2p0_nominal,state_b_carrier_a,48,64,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.20833333333333334,0.5449805208140854,0.75,0.875,0.6253250464781416,0.24436913948992342,0.0
03,196,k008_l01_u2p0_nominal,state_b_carrier_b,48,64,0.0,0.0,0.0,0.020833333333333332,0.2936615414228286,0.375,0.08333333333333333,0.3042340252906301,0.5672236460227259,0.0
02,2,k008_l08_u2p0_ideal,state_a_carrier_a,48,64,0.0,0.0,0.0,0.10416666666666667,0.4245691426090343,0.5625,0.5625,0.3514298164019796,0.27690958975221713,0.0
