rule,notation,strict,break_by_8,median_gen_sweeps,mean_survival,library_size,in_band,support_masks,n_futures,total_sweeps
38726,B1247/S1268,0.0,0.01171875,4.0,32.0,1,False,31439,256,32768
40974,B57/S123,0.0,0.14453125,33.5,16.65625,4,False,187|395|2191|2443,256,148579
41998,B257/S123,0.0,0.0078125,4.0,32.0,1,False,6847,256,32795
44188,B2357/S2347,0.0,0.00390625,4.0,32.0,1,False,32597,256,32768
44252,B2357/S23467,0.0,0.01953125,4.0,32.0,1,False,32340,256,32768
44764,B12357/S23467,0.0,0.125,4.0,32.0,1,False,32340,256,32768
46602,B12457/S13,0.0,0.10546875,4.0,32.0,2,False,31963|32459,256,32768
46634,B12457/S135,0.0,0.0390625,4.0,32.0,1,False,32598,256,32768
47341,B3457/S023567,0.21875,0.4375,4.5,27.78125,1,True,29760,256,29856
47357,B3457/S0234567,0.203125,0.2578125,4.5,28.2421875,2,True,21568|28736,256,30648
50044,B167/S234568,0.0,0.05859375,4.0,32.0,3,False,32467|32596|32628,256,34326
51836,B1367/S23456,0.0,0.40625,4.0,32.0,2,False,30292|32324,256,32768
52092,B1367/S234568,0.00390625,0.4453125,4.0,31.91796875,2,False,30288|32320,256,32684
52670,B2367/S1234578,0.0,0.05859375,4.0,32.0,3,False,30068|32068|32340,256,32768
52671,B2367/S01234578,0.0,0.07421875,4.0,32.0,3,False,30320|32100|32356,256,32768
55212,B12467/S23578,0.0,0.05859375,4.0,32.0,2,False,32612|32628,256,32768
57260,B123467/S23578,0.0,0.1015625,4.0,32.0,4,False,30580|32084|32116|32356,256,32783
57819,B567/S0134678,0.0078125,0.05859375,49.0,7.0,1,True,139,256,66569
60178,B13567/S148,0.0,0.02734375,4.0,32.0,2,False,4031|7103,256,32768
60180,B13567/S248,0.0,0.14453125,4.0,32.0,2,False,24495|31695,256,32768
60182,B13567/S1248,0.0,0.015625,4.0,32.0,1,False,32373,256,32768
61423,B123567/S01235678,0.0,0.12109375,4.0,11.1015625,1,False,16384,256,132566
65519,B1234567/S01235678,0.0,0.09375,4.0,10.890625,1,False,16384,256,130309
66334,B18/S12348,0.0,0.0,4.0,10.734375,0,False,,256,111359
67884,B38/S2358,0.0,0.12890625,4.5,26.078125,2,False,2719|2975,256,35600
67885,B38/S02358,0.0,0.00390625,4.5,31.87890625,1,False,2975,256,35846
67900,B38/S23458,0.12109375,0.20703125,5.0,28.38671875,3,True,3700|15956|16086,256,164805
68045,B38/S023678,0.0,0.1328125,4.5,32.0,2,False,2751|2975,256,36795
68047,B38/S0123678,0.05078125,0.12890625,5.0,31.65625,4,True,528|2054|2719|2975,256,36402
69048,B238/S34578,0.140625,0.42578125,4.0,29.390625,2,True,15988|16212,256,31314
69705,B48/S036,0.0,0.0,19.5,8.9140625,0,False,,256,117155
69707,B48/S0136,0.0,0.0,21.5,16.2578125,0,False,,256,149667
69835,B48/S01367,0.0,0.125,27.0,16.33203125,1,False,139,256,150745
69918,B48/S12348,0.09765625,0.30078125,11.5,29.36328125,3,True,2719|2783|2975,256,62816
69963,B48/S01368,0.0,0.01953125,22.5,15.06640625,1,False,139,256,141795
70185,B148/S035,0.0,0.0,4.0,32.0,0,False,,256,32768
70428,B148/S2348,0.0,0.05859375,4.0,32.0,6,False,7839|7903|11183|11231|20159|23711,256,32768
70430,B148/S12348,0.00390625,0.0078125,4.0,31.94140625,2,False,528|10772,256,44597
72027,B348/S013468,0.015625,0.0703125,5.0,31.74609375,4,True,32343|32347|32374|32500,256,34519
72233,B1348/S035,0.0,0.06640625,4.0,32.0,2,False,19423|23023,256,32768
72361,B1348/S0357,0.0,0.07421875,4.0,32.0,2,False,8031|31423,256,32768
77240,B2358/S34578,0.07421875,0.296875,4.0,30.46484375,1,True,32340,256,31196
77569,B12358/S08,0.0,0.36328125,4.0,32.0,4,False,22175|23199|25311|27295,256,32768
77601,B12358/S058,0.0,0.2890625,4.0,32.0,4,False,23263|24271|28379|31391,256,32768
78663,B1458/S01268,0.0,0.09375,4.0,32.0,1,False,3007,256,32768
78791,B1458/S012678,0.0,0.23046875,4.0,32.0,1,False,3007,256,32768
82535,B168/S01256,0.0,0.01953125,4.0,32.0,1,False,2187,256,106440
82543,B168/S012356,0.0,0.0078125,4.0,31.02734375,1,False,2703,256,211797
82755,B168/S0168,0.0,0.03515625,4.0,32.0,1,False,2719,256,32768
82771,B168/S01468,0.0,0.1171875,4.0,32.0,1,False,2719,256,32768
84020,B368/S245,0.00390625,0.046875,6.0,11.2578125,1,False,139,256,40607
84268,B368/S2358,0.00390625,0.08203125,4.5,25.5390625,4,False,2223|3007|7103|7871,256,32902
84279,B368/S012458,0.0,0.0078125,5.5,31.75,1,False,29659,256,35065
86676,B1468/S247,0.0,0.05859375,4.0,32.0,1,False,3007,256,32768
86678,B1468/S1247,0.0,0.06640625,4.0,32.0,1,False,3007,256,32768
93010,B13568/S1468,0.0,0.02734375,4.0,32.0,1,False,11199,256,32768
93018,B13568/S13468,0.0,0.34765625,4.0,32.0,4,False,32116|32372|32596|32612,256,32768
93042,B13568/S14568,0.0703125,0.42578125,4.0,30.66015625,3,True,30288|30292|32324,256,31396
95047,B14568/S01268,0.0,0.109375,4.0,32.0,1,False,4031,256,32768
96500,B34568/S24567,0.11328125,0.28515625,5.0,23.92578125,4,True,21643|29764|29776|31808,256,32214
102506,B478/S1356,0.0,0.16796875,13.0,4.69921875,1,False,139,256,53532
102583,B478/S012457,0.0,0.01171875,10.5,27.25390625,1,False,139,256,75040
103018,B1478/S1356,0.0,0.0,4.0,32.0,0,False,,256,32768
104262,B12478/S1268,0.0,0.015625,4.0,32.0,2,False,23263|27855,256,32768
104795,B3478/S013468,0.01953125,0.10546875,5.0,31.4765625,2,True,32372|32628,256,34269
112139,B124578/S013,0.0,0.1328125,4.0,32.0,3,False,30427|31951|31963,256,32768
112267,B124578/S0137,0.0,0.13671875,4.0,32.0,3,False,20191|21499|30427,256,32768
115176,B678/S35678,0.00390625,0.15625,16.0,4.2578125,2,False,11|139,256,47243
115596,B1678/S2378,0.0,0.01171875,4.0,32.0,1,False,2479,256,32768
117208,B3678/S34678,0.0078125,0.125,7.0,12.25,3,True,139|16523|16539,256,65927
117216,B3678/S5678,0.0,0.00390625,13.0,7.3984375,1,False,139,256,61485
117224,B3678/S35678,0.0,0.0859375,9.5,7.66796875,2,False,11|139,256,82404
117225,B3678/S035678,0.0,0.00390625,6.0,26.3828125,1,False,139,256,188350
117228,B3678/S235678,0.3046875,0.453125,4.5,15.63671875,2,True,16384|16392,256,122675
117736,B13678/S35678,0.36328125,0.6015625,4.0,17.6484375,1,True,16384,256,152546
118978,B4678/S167,0.0,0.15625,13.5,3.92578125,1,False,139,256,49726
119272,B4678/S35678,0.0,0.12890625,11.5,6.515625,1,False,139,256,74997
119874,B24678/S16,0.0,0.0,4.0,32.0,0,False,,256,32789
120002,B24678/S167,0.0,0.109375,4.0,32.0,1,False,2975,256,32790
120258,B24678/S1678,0.0546875,0.12890625,4.0,31.0,2,True,2751|3007,256,31760
121893,B234678/S025,0.0,0.125,4.0,32.0,2,False,32350|32628,256,32768
123788,B15678/S2378,0.0,0.1328125,4.0,32.0,2,False,2491|2751,256,32768
124592,B125678/S457,0.0,0.26171875,4.0,32.0,3,False,30548|32372|32596,256,32768
124593,B125678/S0457,0.0,0.2265625,4.0,32.0,3,False,32340|32372|32596,256,32768
124594,B125678/S1457,0.0078125,0.2734375,4.0,31.91796875,2,True,32340|32372,256,32684
124812,B125678/S2378,0.0,0.04296875,4.0,32.0,2,False,3007|4031,256,32768
125408,B35678/S5678,0.0,0.0078125,10.0,6.265625,1,False,139,256,73951
126640,B1235678/S457,0.02734375,0.34375,4.0,31.51953125,3,True,31828|32324|32340,256,32276
130053,B2345678/S02,0.0,0.09375,4.0,32.0,2,False,31951|32459,256,32768
130085,B2345678/S025,0.06640625,0.26953125,4.0,30.8125,2,True,32372|32596,256,31552
130213,B2345678/S0257,0.0,0.26953125,4.0,32.0,1,False,32340,256,32768
