substrate,rule,family,pair_id,source_form,condition_id,intervention,dose,geometry,operation,missing,outcomes,death_count,metadata
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,A,donor:d0.5:square:identity,donor,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.09765625, ""p_b"": 0.0, ""resolved"": 0.09765625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.06640625, ""p_b"": 0.05859375, ""resolved"": 0.125}, ""local_secondary"": {""p_a"": 0.28515625, ""p_b"": 0.14453125, ""resolved"": 0.4296875}, ""primary"": {""p_a"": 0.6640625, ""p_b"": 0.2421875, ""resolved"": 0.90625}}, ""persistent_p_a"": 0.5546875, ""persistent_p_b"": 0.15234375, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0703125, ""p_b"": 0.13671875, ""resolved"": 0.20703125}, ""local_secondary"": {""p_a"": 0.2734375, ""p_b"": 0.21484375, ""resolved"": 0.48828125}, ""primary"": {""p_a"": 0.640625, ""p_b"": 0.29296875, ""resolved"": 0.93359375}}, ""persistent_p_a"": 0.58984375, ""persistent_p_b"": 0.24609375, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.08984375, ""p_b"": 0.2421875, ""resolved"": 0.33203125}, ""local_secondary"": {""p_a"": 0.21875, ""p_b"": 0.25390625, ""resolved"": 0.47265625}, ""primary"": {""p_a"": 0.59375, ""p_b"": 0.3515625, ""resolved"": 0.9453125}}, ""persistent_p_a"": 0.546875, ""persistent_p_b"": 0.265625, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.01953125, ""resolved"": 0.06640625}, ""local_secondary"": {""p_a"": 0.3125, ""p_b"": 0.05859375, ""resolved"": 0.37109375}, ""primary"": {""p_a"": 0.671875, ""p_b"": 0.21484375, ""resolved"": 0.88671875}}, ""persistent_p_a"": 0.07421875, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}}",0,"{""mask_cells"": 128, ""transmitted_live"": [69]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,B,donor:d0.5:square:identity,donor,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.03125, ""resolved"": 0.03125}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.01953125, ""p_b"": 0.13671875, ""resolved"": 0.15625}, ""local_secondary"": {""p_a"": 0.109375, ""p_b"": 0.25390625, ""resolved"": 0.36328125}, ""primary"": {""p_a"": 0.29296875, ""p_b"": 0.5390625, ""resolved"": 0.83203125}}, ""persistent_p_a"": 0.16796875, ""persistent_p_b"": 0.3671875, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.29296875, ""resolved"": 0.33984375}, ""local_secondary"": {""p_a"": 0.1484375, ""p_b"": 0.33984375, ""resolved"": 0.48828125}, ""primary"": {""p_a"": 0.33203125, ""p_b"": 0.5390625, ""resolved"": 0.87109375}}, ""persistent_p_a"": 0.25390625, ""persistent_p_b"": 0.44921875, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.08984375, ""p_b"": 0.37109375, ""resolved"": 0.4609375}, ""local_secondary"": {""p_a"": 0.16015625, ""p_b"": 0.421875, ""resolved"": 0.58203125}, ""primary"": {""p_a"": 0.3828125, ""p_b"": 0.54296875, ""resolved"": 0.92578125}}, ""persistent_p_a"": 0.33203125, ""persistent_p_b"": 0.46484375, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.04296875, ""resolved"": 0.04296875}, ""local_secondary"": {""p_a"": 0.0703125, ""p_b"": 0.16796875, ""resolved"": 0.23828125}, ""primary"": {""p_a"": 0.265625, ""p_b"": 0.5234375, ""resolved"": 0.7890625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.01171875, ""survival"": 1.0, ""valid"": 256}}",0,"{""mask_cells"": 128, ""transmitted_live"": [62]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,A,exact_random:d0.5:square:identity,exact_random,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.015625, ""p_b"": 0.2265625, ""resolved"": 0.2421875}, ""local_secondary"": {""p_a"": 0.10546875, ""p_b"": 0.35546875, ""resolved"": 0.4609375}, ""primary"": {""p_a"": 0.29296875, ""p_b"": 0.6015625, ""resolved"": 0.89453125}}, ""persistent_p_a"": 0.16015625, ""persistent_p_b"": 0.484375, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.04296875, ""p_b"": 0.28515625, ""resolved"": 0.328125}, ""local_secondary"": {""p_a"": 0.1171875, ""p_b"": 0.34765625, ""resolved"": 0.46484375}, ""primary"": {""p_a"": 0.34765625, ""p_b"": 0.5390625, ""resolved"": 0.88671875}}, ""persistent_p_a"": 0.28515625, ""persistent_p_b"": 0.45703125, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0625, ""p_b"": 0.3671875, ""resolved"": 0.4296875}, ""local_secondary"": {""p_a"": 0.13671875, ""p_b"": 0.40234375, ""resolved"": 0.5390625}, ""primary"": {""p_a"": 0.39453125, ""p_b"": 0.5, ""resolved"": 0.89453125}}, ""persistent_p_a"": 0.35546875, ""persistent_p_b"": 0.44140625, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0078125, ""p_b"": 0.08984375, ""resolved"": 0.09765625}, ""local_secondary"": {""p_a"": 0.05859375, ""p_b"": 0.2265625, ""resolved"": 0.28515625}, ""primary"": {""p_a"": 0.21875, ""p_b"": 0.609375, ""resolved"": 0.828125}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}}",0,"{""mask_cells"": 128, ""transmitted_live"": [64]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,B,exact_random:d0.5:square:identity,exact_random,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0703125, ""resolved"": 0.0703125}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.8046875, ""resolved"": 0.8046875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.8671875, ""resolved"": 0.8671875}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.88671875, ""resolved"": 0.88671875}, ""primary"": {""p_a"": 0.015625, ""p_b"": 0.9375, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.88671875, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.87109375, ""resolved"": 0.87109375}, ""local_secondary"": {""p_a"": 0.00390625, ""p_b"": 0.8671875, ""resolved"": 0.87109375}, ""primary"": {""p_a"": 0.02734375, ""p_b"": 0.92578125, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.01953125, ""persistent_p_b"": 0.79296875, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.8515625, ""resolved"": 0.8515625}, ""local_secondary"": {""p_a"": 0.00390625, ""p_b"": 0.85546875, ""resolved"": 0.859375}, ""primary"": {""p_a"": 0.03515625, ""p_b"": 0.9140625, ""resolved"": 0.94921875}}, ""persistent_p_a"": 0.02734375, ""persistent_p_b"": 0.67578125, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.9140625, ""resolved"": 0.9140625}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.94140625, ""resolved"": 0.94140625}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.9921875, ""resolved"": 0.9921875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.796875, ""survival"": 1.0, ""valid"": 256}}",0,"{""mask_cells"": 128, ""transmitted_live"": [66]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,A,block2:d0.5:square:identity,block2,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.02734375, ""p_b"": 0.12109375, ""resolved"": 0.1484375}, ""local_secondary"": {""p_a"": 0.1484375, ""p_b"": 0.20703125, ""resolved"": 0.35546875}, ""primary"": {""p_a"": 0.4921875, ""p_b"": 0.38671875, ""resolved"": 0.87890625}}, ""persistent_p_a"": 0.33203125, ""persistent_p_b"": 0.29296875, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.08984375, ""p_b"": 0.1875, ""resolved"": 0.27734375}, ""local_secondary"": {""p_a"": 0.2265625, ""p_b"": 0.26171875, ""resolved"": 0.48828125}, ""primary"": {""p_a"": 0.51953125, ""p_b"": 0.38671875, ""resolved"": 0.90625}}, ""persistent_p_a"": 0.4140625, ""persistent_p_b"": 0.3046875, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.1328125, ""p_b"": 0.25390625, ""resolved"": 0.38671875}, ""local_secondary"": {""p_a"": 0.2578125, ""p_b"": 0.26953125, ""resolved"": 0.52734375}, ""primary"": {""p_a"": 0.515625, ""p_b"": 0.38671875, ""resolved"": 0.90234375}}, ""persistent_p_a"": 0.48046875, ""persistent_p_b"": 0.30078125, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0078125, ""p_b"": 0.046875, ""resolved"": 0.0546875}, ""local_secondary"": {""p_a"": 0.171875, ""p_b"": 0.12890625, ""resolved"": 0.30078125}, ""primary"": {""p_a"": 0.45703125, ""p_b"": 0.359375, ""resolved"": 0.81640625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}}",0,"{""block"": 2, ""mask_cells"": 128, ""transmitted_live"": [64]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,B,block2:d0.5:square:identity,block2,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.34375, ""resolved"": 0.34375}, ""local_secondary"": {""p_a"": 0.03515625, ""p_b"": 0.49609375, ""resolved"": 0.53125}, ""primary"": {""p_a"": 0.15625, ""p_b"": 0.78515625, ""resolved"": 0.94140625}}, ""persistent_p_a"": 0.09375, ""persistent_p_b"": 0.69140625, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.00390625, ""p_b"": 0.421875, ""resolved"": 0.42578125}, ""local_secondary"": {""p_a"": 0.03515625, ""p_b"": 0.51953125, ""resolved"": 0.5546875}, ""primary"": {""p_a"": 0.203125, ""p_b"": 0.71875, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.14453125, ""persistent_p_b"": 0.64453125, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.01953125, ""p_b"": 0.546875, ""resolved"": 0.56640625}, ""local_secondary"": {""p_a"": 0.04296875, ""p_b"": 0.57421875, ""resolved"": 0.6171875}, ""primary"": {""p_a"": 0.22265625, ""p_b"": 0.69921875, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.18359375, ""persistent_p_b"": 0.625, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.1953125, ""resolved"": 0.1953125}, ""local_secondary"": {""p_a"": 0.03515625, ""p_b"": 0.375, ""resolved"": 0.41015625}, ""primary"": {""p_a"": 0.11328125, ""p_b"": 0.7890625, ""resolved"": 0.90234375}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}}",0,"{""block"": 2, ""mask_cells"": 128, ""transmitted_live"": [64]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,A,conditional_null:d0.5:square:identity,conditional_null,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.00390625, ""resolved"": 0.00390625}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.01953125, ""p_b"": 0.23828125, ""resolved"": 0.2578125}, ""local_secondary"": {""p_a"": 0.140625, ""p_b"": 0.3359375, ""resolved"": 0.4765625}, ""primary"": {""p_a"": 0.390625, ""p_b"": 0.53515625, ""resolved"": 0.92578125}}, ""persistent_p_a"": 0.28125, ""persistent_p_b"": 0.47265625, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.328125, ""resolved"": 0.375}, ""local_secondary"": {""p_a"": 0.171875, ""p_b"": 0.36328125, ""resolved"": 0.53515625}, ""primary"": {""p_a"": 0.4453125, ""p_b"": 0.5078125, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.359375, ""persistent_p_b"": 0.44921875, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0703125, ""p_b"": 0.37109375, ""resolved"": 0.44140625}, ""local_secondary"": {""p_a"": 0.14453125, ""p_b"": 0.36328125, ""resolved"": 0.5078125}, ""primary"": {""p_a"": 0.46484375, ""p_b"": 0.47265625, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.4296875, ""persistent_p_b"": 0.37890625, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0234375, ""p_b"": 0.15625, ""resolved"": 0.1796875}, ""local_secondary"": {""p_a"": 0.1015625, ""p_b"": 0.296875, ""resolved"": 0.3984375}, ""primary"": {""p_a"": 0.3046875, ""p_b"": 0.6171875, ""resolved"": 0.921875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.00390625, ""survival"": 1.0, ""valid"": 256}}",0,"{""conditional_null"": {""best"": {""component_cosine"": 0.9999999999999998, ""neighbor_error"": 0.417910447761194, ""structure_error"": 0.17804912492056754}, ""generated"": 4096, ""mean"": {""component_cosine"": 0.9670850134165716, ""neighbor_error"": 0.5466417910447761, ""structure_error"": 0.27020875266985256}, ""retained"": 32, ""target_live"": 67}, ""mask_cells"": 128, ""transmitted_live"": [67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67]}"
life,31649,pair_specific,replay-31649-0000-life-31649-0-800-life-31649-0-392,B,conditional_null:d0.5:square:identity,conditional_null,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.0, ""p_b"": 0.046875, ""resolved"": 0.046875}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.01953125, ""p_b"": 0.30078125, ""resolved"": 0.3203125}, ""local_secondary"": {""p_a"": 0.12109375, ""p_b"": 0.40625, ""resolved"": 0.52734375}, ""primary"": {""p_a"": 0.30078125, ""p_b"": 0.63671875, ""resolved"": 0.9375}}, ""persistent_p_a"": 0.2265625, ""persistent_p_b"": 0.52734375, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.046875, ""p_b"": 0.36328125, ""resolved"": 0.41015625}, ""local_secondary"": {""p_a"": 0.15234375, ""p_b"": 0.44921875, ""resolved"": 0.6015625}, ""primary"": {""p_a"": 0.37109375, ""p_b"": 0.58203125, ""resolved"": 0.953125}}, ""persistent_p_a"": 0.3203125, ""persistent_p_b"": 0.51171875, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.06640625, ""p_b"": 0.421875, ""resolved"": 0.48828125}, ""local_secondary"": {""p_a"": 0.140625, ""p_b"": 0.4296875, ""resolved"": 0.5703125}, ""primary"": {""p_a"": 0.4140625, ""p_b"": 0.53515625, ""resolved"": 0.94921875}}, ""persistent_p_a"": 0.359375, ""persistent_p_b"": 0.4609375, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_aux"": {""p_a"": 0.02734375, ""p_b"": 0.19921875, ""resolved"": 0.2265625}, ""local_secondary"": {""p_a"": 0.09375, ""p_b"": 0.328125, ""resolved"": 0.421875}, ""primary"": {""p_a"": 0.2734375, ""p_b"": 0.609375, ""resolved"": 0.8828125}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.04296875, ""survival"": 1.0, ""valid"": 256}}",0,"{""conditional_null"": {""best"": {""component_cosine"": 0.981980506061966, ""neighbor_error"": 0.5625, ""structure_error"": 0.24993611288965092}, ""generated"": 4096, ""mean"": {""component_cosine"": 0.9332159785576533, ""neighbor_error"": 0.7119140625, ""structure_error"": 0.2319433822412435}, ""retained"": 32, ""target_live"": 64}, ""mask_cells"": 128, ""transmitted_live"": [64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]}"
life,31649,pair_specific,replay-31649-0001-life-31649-2-10-life-31649-2-1010,A,donor:d0.5:square:identity,donor,0.5,square,identity,False,"{""1"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.0859375, ""p_b"": 0.1015625, ""resolved"": 0.1875}, ""local_aux"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.0, ""resolved"": 0.0}, ""primary"": {""p_a"": 0.9609375, ""p_b"": 0.0, ""resolved"": 0.9609375}}, ""persistent_p_a"": 0.0, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}, ""16"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.109375, ""p_b"": 0.3671875, ""resolved"": 0.4765625}, ""local_aux"": {""p_a"": 0.01171875, ""p_b"": 0.00390625, ""resolved"": 0.015625}, ""local_secondary"": {""p_a"": 0.0234375, ""p_b"": 0.0703125, ""resolved"": 0.09375}, ""primary"": {""p_a"": 0.70703125, ""p_b"": 0.1953125, ""resolved"": 0.90234375}}, ""persistent_p_a"": 0.60546875, ""persistent_p_b"": 0.0546875, ""survival"": 1.0, ""valid"": 256}, ""32"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.1328125, ""p_b"": 0.328125, ""resolved"": 0.4609375}, ""local_aux"": {""p_a"": 0.04296875, ""p_b"": 0.02734375, ""resolved"": 0.0703125}, ""local_secondary"": {""p_a"": 0.01171875, ""p_b"": 0.1640625, ""resolved"": 0.17578125}, ""primary"": {""p_a"": 0.6484375, ""p_b"": 0.26171875, ""resolved"": 0.91015625}}, ""persistent_p_a"": 0.5234375, ""persistent_p_b"": 0.17578125, ""survival"": 1.0, ""valid"": 256}, ""64"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.16015625, ""p_b"": 0.22265625, ""resolved"": 0.3828125}, ""local_aux"": {""p_a"": 0.06640625, ""p_b"": 0.11328125, ""resolved"": 0.1796875}, ""local_secondary"": {""p_a"": 0.0, ""p_b"": 0.2421875, ""resolved"": 0.2421875}, ""primary"": {""p_a"": 0.58984375, ""p_b"": 0.3046875, ""resolved"": 0.89453125}}, ""persistent_p_a"": 0.53125, ""persistent_p_b"": 0.2578125, ""survival"": 1.0, ""valid"": 256}, ""8"": {""n"": 256, ""observers"": {""global"": {""p_a"": 0.21484375, ""p_b"": 0.37890625, ""resolved"": 0.59375}, ""local_aux"": {""p_a"": 0.0078125, ""p_b"": 0.0, ""resolved"": 0.0078125}, ""local_secondary"": {""p_a"": 0.015625, ""p_b"": 0.03125, ""resolved"": 0.046875}, ""primary"": {""p_a"": 0.7890625, ""p_b"": 0.12109375, ""resolved"": 0.91015625}}, ""persistent_p_a"": 0.6640625, ""persistent_p_b"": 0.0, ""survival"": 1.0, ""valid"": 256}}",0,"{""mask_cells"": 128, ""transmitted_live"": [61]}"
